date,Open,High,Low,Close,Volume,aVWAP_peak_435,aVWAP_peak_413,aVWAP_peak_396,aVWAP_peak_342,aVWAP_peak_317,aVWAP_peak_272,aVWAP_peak_244,aVWAP_peak_224,aVWAP_peak_211,aVWAP_peak_189,aVWAP_peak_162,aVWAP_peak_133,aVWAP_peak_119,aVWAP_peak_100,aVWAP_peak_38,aVWAP_peak_25,aVWAP_valley_422,aVWAP_valley_401,aVWAP_valley_400,aVWAP_valley_368,aVWAP_valley_350,aVWAP_valley_322,aVWAP_valley_307,aVWAP_valley_290,aVWAP_valley_269,aVWAP_valley_257,aVWAP_valley_237,aVWAP_valley_219,aVWAP_valley_192,aVWAP_valley_165,aVWAP_valley_144,aVWAP_valley_113,aVWAP_valley_68,aVWAP_valley_50,aVWAP_OB_bull_422,aVWAP_OB_bear_342,aVWAP_OB_bear_272,aVWAP_OB_bear_1,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,18.66,18.75,18.485,18.495,868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,868.0,False,False,False,False
2023-11-10 17:00:00+00:00,18.43,18.58,18.43,18.555,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52166666666667,,,,#000000,,,,100.0,,False,False,True,False,False,,,,-1.0,18.58,18.43,3.0,0,,,False,False,False,False,,,False,False,False,False,330.0,5.116279069767442,False,False,False,False,859.6589147286821,False,False,False,False
2023-11-13 17:00:00+00:00,18.505,18.515,18.4,18.425,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.466626344086023,,,,#000000,,,,76.36363636363627,-32.72727272727304,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-580.0,-3.955291148368487,False,False,False,False,860.4393966708731,False,False,False,False
2023-11-14 17:00:00+00:00,19.2,19.245,19.135,19.215,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.585281531531532,,,,#000000,,,,80.20044989341527,-26.910504186835574,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-340.0,-9.165286634440292,False,False,False,False,850.8201812186114,False,False,False,False
2023-11-15 17:00:00+00:00,19.45,19.53,19.43,19.5,4170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25055162241888,,,,#000000,,,,83.77589017958422,-20.140998559252054,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3830.0,50.356655794000645,False,False,False,False,902.2803334477802,False,False,False,False
2023-11-16 17:00:00+00:00,19.3,19.38,19.27,19.36,1572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.269296132188682,,,,#000000,,,,82.45779851846126,-17.390022018428546,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2258.0,84.58368438634172,False,False,False,False,912.6635840920006,False,False,False,False
2023-11-17 17:00:00+00:00,19.455,19.515,19.45,19.505,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.282078876424034,,,,#000000,,,,82.41700083473488,-12.836782999806232,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2702.0,125.16378230283253,False,False,False,False,905.3974820130549,False,False,False,False
2023-11-20 17:00:00+00:00,19.335,19.39,19.295,19.345,3850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.302557311566517,,,,#000000,,,,78.71391217843711,-12.15984567884896,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1148.0,105.42480893379636,False,False,False,False,951.0502342299067,False,False,False,False
2023-11-21 17:00:00+00:00,19.225,19.24,19.175,19.19,1898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.288281894538045,,,,#000000,,,,73.21754933570003,-12.15984567884896,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3046.0,56.56550957048169,False,False,False,False,965.7316259472724,False,False,False,False
2023-11-22 17:00:00+00:00,19.3,19.305,19.21,19.275,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.287108553566355,,,,#000000,,,,70.47070986581795,-12.15984567884896,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2384.0,18.727284615900572,False,False,False,False,961.0226084907256,False,False,False,False
