date,Open,High,Low,Close,Volume,aVWAP_OB_bull_847,aVWAP_OB_bull_780,aVWAP_OB_bull_648,aVWAP_OB_bull_242,aVWAP_OB_bear_210,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,1.93,1.93,1.93,1.93,0.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.93,1.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 16:00:00+00:00,1.93,1.93,1.93,1.93,0.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.93,1.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 17:00:00+00:00,1.93,1.93,1.93,1.93,200.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.93,1.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3.10077519379845,False,False,False,False
2024-12-16 18:00:00+00:00,1.93,1.93,1.93,1.93,0.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.93,1.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3.0527011597860705,False,False,False,False
2024-12-16 19:00:00+00:00,1.93,1.93,1.93,1.93,0.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.93,1.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3.0053724596343483,False,False,False,False
2024-12-16 20:00:00+00:00,1.93,1.93,1.93,1.93,0.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,1.93,1.93,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2.958777537779552,False,False,False,False
2024-12-17 15:00:00+00:00,1.945,1.945,1.945,1.945,200.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,1.945,1.945,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,3.10077519379845,False,False,False,False,6.013680211612427,False,False,False,False
2024-12-17 16:00:00+00:00,1.945,1.945,1.945,1.945,0.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,1.945,1.945,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,6.15347635358452,False,False,False,False,5.920444859494404,False,False,False,False
2024-12-17 17:00:00+00:00,1.945,1.945,1.945,1.945,0.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,1.945,1.945,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,9.158848813218869,False,False,False,False,5.828655016711545,False,False,False,False
2024-12-17 18:00:00+00:00,1.945,1.945,1.945,1.945,0.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,1.945,1.945,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,12.117626350998421,False,False,False,False,5.738288272266405,False,False,False,False
2024-12-17 19:00:00+00:00,1.945,1.945,1.945,1.945,0.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,1.945,1.945,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,200.0,15.0305313688124,False,False,False,False,5.649322562618863,False,False,False,False
2024-12-17 20:00:00+00:00,1.945,1.99,1.945,1.99,290.0,,,,,,1.975,"rgba(38, 166, 154, 0.5)",,1.975,,100.0,50.0,False,False,True,False,True,,,,1.98,1.955,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,490.0,22.394399099528485,False,False,False,False,10.057860197306944,False,False,False,False
2024-12-18 15:00:00+00:00,1.99,1.99,1.99,1.99,0.0,,,,,,1.975,"rgba(38, 166, 154, 0.5)",,1.975,,100.0,50.0,False,False,True,False,True,,,,2.0025,1.9775,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,490.0,29.644098338295485,False,False,False,False,9.901924380294433,False,False,False,False
2024-12-18 16:00:00+00:00,1.99,1.99,1.99,1.99,0.0,,,,,,1.975,"rgba(38, 166, 154, 0.5)",,1.975,,100.0,50.0,False,False,True,False,True,,,,2.0025,1.9775,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,490.0,36.781399139252144,False,False,False,False,9.748406172848007,False,False,False,False
2024-12-18 17:00:00+00:00,1.99,1.99,1.99,1.99,0.0,,,,,,1.975,"rgba(38, 166, 154, 0.5)",,1.975,,100.0,50.0,False,False,True,False,True,,,,2.0025,1.9775,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,490.0,43.80804411383738,False,False,False,False,9.597268092648813,False,False,False,False
2024-12-18 18:00:00+00:00,1.99,1.99,1.99,1.99,0.0,,,,,,1.975,"rgba(38, 166, 154, 0.5)",,1.975,,100.0,50.0,False,False,True,False,True,,,,2.0025,1.9775,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,490.0,50.725748856258505,False,False,False,False,9.448473238499218,False,False,False,False
2024-12-18 19:00:00+00:00,1.99,1.99,1.99,1.99,0.0,,,,,,1.975,"rgba(38, 166, 154, 0.5)",,1.975,,100.0,50.0,False,False,True,False,True,,,,2.0025,1.9775,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,490.0,57.53620236236302,False,False,False,False,9.301985281313184,False,False,False,False
2024-12-18 20:00:00+00:00,1.99,1.99,1.92,1.94,213.0,,,,,,1.9520590741266681,"rgba(38, 166, 154, 0.5)",,1.9520590741266681,,78.1572896075394,30.341560646785453,False,False,True,False,False,,,,1.9820833333333334,1.9775,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,277.0,60.93874186062095,False,False,False,False,12.460094036641662,False,False,False,False
2024-12-19 15:00:00+00:00,1.875,1.875,1.86,1.86,96.0,,,,,,1.9193792749242262,#000000,,1.9193792749242262,,57.3769815111925,12.949845983620882,False,False,False,False,False,,,,1.908125,1.8268750000000002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181.0,62.80015671549504,False,False,False,False,13.755286377158846,False,False,False,False
