date,Open,High,Low,Close,Volume,aVWAP_peak_210,aVWAP_peak_194,aVWAP_peak_156,aVWAP_peak_140,aVWAP_valley_223,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,113.24,113.31,112.685,113.01,5457.0,,,,,,,,#000000
2025-07-09 13:35:00+00:00,112.77,113.055,112.72,112.97,3328.0,,,,,,,,#000000
2025-07-09 13:40:00+00:00,112.99,112.99,112.625,112.745,1127.0,,,,,,,,#000000
2025-07-09 13:45:00+00:00,112.86,113.295,112.845,113.295,2694.0,,,,,,,,#000000
2025-07-09 13:50:00+00:00,113.345,113.535,113.32,113.43,4237.0,,,,,,,,#000000
2025-07-09 13:55:00+00:00,113.425,113.89,113.425,113.825,3744.0,,,,,,,,#000000
2025-07-09 14:00:00+00:00,113.825,114.125,113.825,113.9,7787.0,,,,,,,,#000000
2025-07-09 14:05:00+00:00,113.895,113.895,113.615,113.78,5980.0,,,,,,,,#000000
2025-07-09 14:10:00+00:00,113.78,114.055,113.72,113.89,2949.0,,,,,,,,#000000
2025-07-09 14:15:00+00:00,113.89,113.975,113.73,113.73,3528.0,,,,,,,,#000000
2025-07-09 14:20:00+00:00,113.715,114.105,113.705,113.71,5143.0,,,,,,,,#000000
2025-07-09 14:25:00+00:00,113.71,113.735,113.095,113.34,7454.0,,,,,,,,#000000
2025-07-09 14:30:00+00:00,113.29,113.315,113.025,113.22,9943.0,,,,,,,,#000000
2025-07-09 14:35:00+00:00,113.19,113.29,113.03,113.185,9387.0,,,,,,,,#000000
2025-07-09 14:40:00+00:00,113.21,113.295,113.015,113.065,5873.0,,,,,,,,#000000
2025-07-09 14:45:00+00:00,113.11,113.375,112.85,112.96,4434.0,,,,,,,,#000000
2025-07-09 14:50:00+00:00,112.93,113.045,112.735,112.88,5281.0,,,,,,,,#000000
2025-07-09 14:55:00+00:00,112.88,112.925,112.69,112.85,5535.0,,,,,,,,#000000
2025-07-09 15:00:00+00:00,112.795,113.11,112.795,113.06,796.0,,,,,,,,#000000
