date,Close,High,Low,Open,Volume,aVWAP_peak_162,aVWAP_peak_147,aVWAP_peak_104,aVWAP_peak_103,aVWAP_peak_70,aVWAP_peak_54,aVWAP_peak_10,aVWAP_valley_171,aVWAP_valley_130,aVWAP_valley_113,aVWAP_valley_97,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,10.43,10.43,10.01,10.1899,94589,,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,10.16,10.45,9.91,10.42,100311,,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,11.24,11.41,9.99,10.2,92576,,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,12.655,13.05,11.0828,11.3,197216,,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,10.6152,13.05,10.45,12.55,241765,,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,9.9,11.04,9.72,10.71,247207,,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,10.38,10.71,9.52,9.9,222938,,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,10.31,10.66,10.05,10.39,127062,,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,10.47,10.92,9.93,10.26,156280,,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,11.69,11.765,10.34,10.63,250140,,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,12.75,13.39,11.45,11.84,313295,,,,,,,12.530000000000001,,,,,12.530000000000001,,#000000
2022-03-18 00:00:00+00:00,12.75,12.775,11.33,12.48,185545,,,,,,,12.438871531954135,,,,,12.438871531954135,,#000000
2022-03-25 00:00:00+00:00,12.2,13.32,11.88,12.86,155528,,,,,,,12.445477786709212,,,,,12.445477786709212,,#000000
2022-04-01 00:00:00+00:00,11.43,12.09,10.9,12.09,197739,,,,,,,12.219883029165743,,,,,12.219883029165743,,#000000
2022-04-08 00:00:00+00:00,10.94,11.44,10.69,11.44,107993,,,,,,,12.085293932923653,,,,,12.085293932923653,,#000000
2022-04-15 00:00:00+00:00,11.01,11.15,10.51,10.99,184987,,,,,,,11.892196082044421,,,,,11.892196082044421,,#000000
2022-04-22 00:00:00+00:00,10.07,11.22,10.0,11.06,154606,,,,,,,11.718259400489192,,,,,11.718259400489192,,#000000
2022-04-29 00:00:00+00:00,9.21,9.9716,9.2,9.9,155251,,,,,,,11.477346877634695,,,,,11.477346877634695,,#000000
2022-05-06 00:00:00+00:00,8.53,9.17,8.468,9.17,204357,,,,,,,11.138084631741517,,,,,11.138084631741517,,#000000
2022-05-13 00:00:00+00:00,8.1,8.46,7.58,8.3,246515,,,,,,,10.738213448132804,,,,,10.738213448132804,,#000000
2022-05-20 00:00:00+00:00,7.97,8.71,7.9,8.27,125850,,,,,,,10.580572791426675,,,,,10.580572791426675,,#000000
2022-05-27 00:00:00+00:00,7.23,8.2278,7.12,8.0,240628,,,,,,,10.257097139278633,,,,,10.257097139278633,,#000000
2022-06-03 00:00:00+00:00,7.53,7.72,6.82,7.24,298301,,,,,,,9.920520856196068,,,,,9.920520856196068,,#000000
2022-06-10 00:00:00+00:00,7.3,7.61,6.93,7.53,196691,,,,,,,9.732839970401807,,,,,9.732839970401807,,#000000
2022-06-17 00:00:00+00:00,6.51,7.24,6.29,7.24,261350,,,,,,,9.469401337873991,,,,,9.469401337873991,,#000000
2022-06-24 00:00:00+00:00,5.95,6.44,5.74,6.28,183631,,,,,,,9.27354828651126,,,,,9.27354828651126,,#000000
2022-07-01 00:00:00+00:00,5.57,6.02,5.15,6.01,148631,,,,,,,9.110206294170982,,,,,9.110206294170982,,#000000
2022-07-08 00:00:00+00:00,5.12,5.41,4.97,5.41,95804,,,,,,,9.000909377493345,,,,,9.000909377493345,,#000000
2022-07-15 00:00:00+00:00,4.51,5.15,4.46,5.15,196713,,,,,,,8.769691909350566,,,,,8.769691909350566,,#000000
2022-07-22 00:00:00+00:00,5.07,5.11,4.48,4.48,165437,,,,,,,8.601474851691904,,,,,8.601474851691904,,#000000
2022-07-29 00:00:00+00:00,5.535,5.65,4.75,5.24,159845,,,,,,,8.469306106664233,,,,,8.469306106664233,,#000000
2022-08-05 00:00:00+00:00,5.66,5.95,5.36,5.53,224319,,,,,,,8.319192838824945,,,,,8.319192838824945,,#000000
2022-08-12 00:00:00+00:00,5.8,5.925,5.49,5.82,138512,,,,,,,8.23685316214322,,,,,8.23685316214322,,#000000
2022-08-19 00:00:00+00:00,5.05,5.75,4.99,5.75,141509,,,,,,,8.14299272390569,,,,,8.14299272390569,,#000000
2022-08-26 00:00:00+00:00,5.12,5.41,4.87,4.87,655892,,,,,,,7.758863751312124,,,,,7.758863751312124,,#000000
2022-09-02 00:00:00+00:00,4.69,5.23,4.5,5.06,285577,,,,,,,7.603443223278457,,,,,7.603443223278457,,#000000
2022-09-09 00:00:00+00:00,5.2,5.3,4.58,4.75,229558,,,,,,,7.4988247271343225,,,,,7.4988247271343225,,#000000
2022-09-16 00:00:00+00:00,5.0,5.9,4.98,5.48,503170,,,,,,,7.318591670437298,,,,,7.318591670437298,,#000000
