date,Open,High,Low,Close,Volume,OB_avg,color,Liquidity,Liquidity_Level,banker_RSI,SMA_200,ATR,ATR_Regular_Bullish,ATR_Regular_Bearish,ATR_Hidden_Bullish,ATR_Hidden_Bearish,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-08-18 14:00:00+00:00,120.385,120.715,119.71,120.01,5458.0,,#000000,-1.0,112.5325,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5458.0,False,False,False,False
2023-08-18 15:00:00+00:00,120.0,120.04,119.26,119.43,5451.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,-5451.0,-495.54545454545456,False,False,False,False,5457.066666666667,False,False,False,False
2023-08-18 16:00:00+00:00,119.48,119.65,119.08,119.345,5061.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,-10512.0,-1406.1322314049587,False,False,False,False,5404.257777777778,False,False,False,False
2023-08-18 17:00:00+00:00,119.31,119.37,119.04,119.33,3611.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,-14123.0,-2562.2111194590534,False,False,False,False,5165.15674074074,False,False,False,False
2023-08-18 18:00:00+00:00,119.32,119.58,119.08,119.23,3773.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,-17896.0,-3956.1919267809576,False,False,False,False,4979.535841975308,False,False,False,False
2023-08-18 19:00:00+00:00,119.16,119.47,119.085,119.25,40773.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,22877.0,-1516.810842528143,False,False,False,False,9751.997729711933,False,False,False,False
2023-08-21 14:00:00+00:00,118.92,119.48,118.55,118.59,4991.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,17886.0,247.08105224714268,False,False,False,False,9117.198032417009,False,False,False,False
2023-08-21 15:00:00+00:00,118.605,118.61,117.725,117.87,6721.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,11165.0,1239.6191384064932,True,False,False,False,8797.704961428075,True,False,False,False
2023-08-21 16:00:00+00:00,117.865,118.48,117.86,118.19,6062.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,,,False,False,False,False,17227.0,2693.0173985513575,False,False,False,False,8432.944299904331,False,False,False,False
2023-08-21 17:00:00+00:00,118.18,118.415,117.97,118.075,5251.0,,#000000,0.0,0.0,,,,False,False,False,False,,,False,False,False,False,-0.3338004896232917,-0.3338004896232917,False,False,False,False,11976.0,3536.9249077739614,False,False,False,False,8008.6850599170875,False,False,False,False
