date,Open,High,Low,Close,Volume,aVWAP_OB_bull_533,aVWAP_OB_bear_833,aVWAP_OB_bear_369,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,90.71,90.815,89.49,89.59,8388.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8388.0,False,False,False,False
2024-12-05 16:00:00+00:00,89.56,89.69,88.9,88.925,9133.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-9133.0,-141.5968992248062,False,False,False,False,8399.550387596899,False,False,False,False
2024-12-05 17:00:00+00:00,88.925,89.5,88.73,89.39,6705.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,12.42183231133506,-74.84366462267012,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-2428.0,-177.0450093143441,False,False,False,False,8373.278288564388,False,False,False,False
2024-12-05 18:00:00+00:00,89.435,89.71,89.08,89.18,10390.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,19.08823136376148,-67.69764613200131,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-12818.0,-373.02880761954805,False,False,False,False,8404.54529184246,False,False,False,False
2024-12-05 19:00:00+00:00,89.2,89.26,88.7,88.89,10967.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,21.679351427319276,-63.96755375563382,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-23785.0,-736.0051051758342,False,False,False,False,8444.273271813894,False,False,False,False
2024-12-05 20:00:00+00:00,88.89,89.59,88.79,89.3,19098.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,28.62834861494659,-55.81649486133114,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-4687.0,-797.2608399793096,False,False,False,False,8609.447329615228,False,False,False,False
2024-12-06 15:00:00+00:00,88.91,89.31,88.81,89.22,4875.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,32.92673385763662,-50.08474210711077,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-9562.0,-933.1482688168396,False,False,False,False,8551.548921404139,False,False,False,False
2024-12-06 16:00:00+00:00,89.23,89.42,89.09,89.23,3617.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.108229827358045,-45.255991252838186,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-5945.0,-1010.8513964320823,False,False,False,False,8475.044286963765,False,False,False,False
2024-12-06 17:00:00+00:00,89.23,89.27,89.01,89.105,3713.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,37.28825668997502,-42.159144595606655,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-9658.0,-1144.9157158672438,False,False,False,False,8401.21414297983,False,False,False,False
2024-12-06 18:00:00+00:00,89.08,89.25,88.53,88.57,6678.0,,,,0.0,0.0,0.0,0.0,,#000000,,,,34.796497801827414,-42.159144595606655,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-16336.0,-1380.4364024429453,False,False,False,False,8374.497644639057,False,False,False,False
