date,Open,High,Low,Close,Volume,aVWAP_peak_420,aVWAP_peak_368,aVWAP_peak_323,aVWAP_peak_302,aVWAP_peak_286,aVWAP_peak_212,aVWAP_valley_384,aVWAP_valley_356,aVWAP_OB_bear_302,aVWAP_OB_bear_212,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,33.1,33.15,33.1,33.15,150.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,150.0,False,False,False,False
2023-12-01 17:00:00+00:00,33.05,33.3,33.05,33.3,1101.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1101.0,17.069767441860463,False,False,False,False,164.74418604651163,False,False,False,False
2023-12-04 17:00:00+00:00,33.18,33.18,32.99,33.04,1051.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.96610169491524,-27.118644067796666,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50.0,17.58031368307193,False,False,False,False,178.48458626284477,False,False,False,False
2023-12-05 17:00:00+00:00,33.22,33.22,33.07,33.07,59.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.01805153644762,-27.118644067796666,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,109.0,18.99767316085376,False,False,False,False,176.63211205721925,False,False,False,False
2023-12-06 17:00:00+00:00,33.125,33.175,33.03,33.03,2677.0,,,,,,,,,,,,,#000000,,,,55.00403900947075,-27.118644067796666,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2568.0,-21.11081789590366,False,False,False,False,215.39750566873522,False,False,False,False
2023-12-07 17:00:00+00:00,33.26,33.26,33.1,33.115,5205.0,,,,,,,,,,,,,#000000,,,,52.70925111065562,-27.118644067796666,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2637.0,20.100202536590967,False,False,False,False,292.7556838754215,False,False,False,False
2023-12-08 17:00:00+00:00,32.98,33.01,32.95,33.01,101.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.66177332485977,-27.118644067796666,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2536.0,59.10640094687638,False,False,False,False,289.78272753626766,False,False,False,False
2023-12-11 17:00:00+00:00,32.805,32.83,32.66,32.81,1822.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.29342736183928,-27.118644067796666,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,714.0,69.25979007948294,False,False,False,False,313.538034086093,False,False,False,False
2023-12-12 17:00:00+00:00,32.84,32.89,32.83,32.87,4236.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.79787889830182,-27.118644067796666,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4950.0,144.93018093096384,False,False,False,False,374.3513978987117,False,False,False,False
2023-12-13 17:00:00+00:00,32.87,33.35,32.87,33.35,326.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,46.596083691830415,-27.118644067796666,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5276.0,224.4816509940497,False,False,False,False,373.6017638227627,False,False,False,False
2023-12-14 17:00:00+00:00,33.78,33.94,33.78,33.88,401.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.86666666666667,,56.84412088969885,-27.099762544923003,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5677.0,309.0168191956923,False,False,False,False,374.02654267822373,False,False,False,False
2023-12-15 17:00:00+00:00,33.88,33.88,33.7,33.7,100.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.84537591483699,,60.50443298345207,-20.960676011217092,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5577.0,390.6909770376195,False,False,False,False,369.77806914832877,False,False,False,False
2023-12-18 17:00:00+00:00,33.7,33.7,33.26,33.295,6997.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.44686738685872,,57.57590106860816,-20.960676011217092,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1420.0,362.61824871145484,False,False,False,False,472.5256959832384,False,False,False,False
2023-12-19 17:00:00+00:00,33.375,33.375,33.375,33.375,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.44686738685872,,56.430249539015264,-19.80735335303107,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1420.0,334.98075648337027,False,False,False,False,465.19971620055253,False,False,False,False
2023-12-20 17:00:00+00:00,33.635,33.7,33.58,33.6,1057.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.469082213130726,,57.75910811570175,-15.849659370970912,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-363.0,324.1593494061087,False,False,False,False,474.3749143989936,False,False,False,False
2023-12-21 17:00:00+00:00,33.69,33.69,33.615,33.65,847.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.485530738140824,,59.08161449377996,-12.032598271794456,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,484.0,326.6374990277194,False,False,False,False,480.15204750908674,False,False,False,False
2023-12-22 17:00:00+00:00,33.65,33.69,33.65,33.69,100.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.48754227180243,,60.33223598212143,-8.465955400161285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,584.0,330.6276153218633,False,False,False,False,474.25821731514736,False,False,False,False
2023-12-25 17:00:00+00:00,33.69,33.69,33.69,33.69,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.48754227180243,,61.16598364101576,-5.481401166558399,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,584.0,334.5558693478809,False,False,False,False,466.90537673661794,False,False,False,False
2023-12-26 17:00:00+00:00,33.825,33.865,33.78,33.79,5200.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.60218292295833,,62.760403359269105,-2.004011820013936,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5784.0,419.04337524946413,False,False,False,False,540.2866887251975,False,False,False,False
2023-12-27 17:00:00+00:00,33.815,33.87,33.795,33.87,2976.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.64305992382245,,64.61963883508173,1.4649772774950591,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8760.0,548.3605322223407,False,False,False,False,578.0496857992254,False,False,False,False
2023-12-28 17:00:00+00:00,33.815,33.835,33.74,33.74,505.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.646631743936645,,63.26968892767931,1.5364611595415454,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8255.0,667.843314668506,False,False,False,False,576.9171325310203,False,False,False,False
2023-12-29 17:00:00+00:00,33.68,33.68,33.64,33.64,200.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.64670465466282,,60.56147204454292,1.5364611595415454,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8055.0,782.3728756813973,False,False,False,False,571.0734560576711,False,False,False,False
