date,Close,High,Low,Open,Volume,aVWAP_peak_154,aVWAP_peak_135,aVWAP_peak_104,aVWAP_peak_76,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_31,aVWAP_valley_166,aVWAP_valley_147,aVWAP_valley_124,Peaks_avg,Valleys_avg,color
2022-06-24 00:00:00+00:00,5.5905607847,5.6788792805,5.1754638544,5.2196231023,9328150,,,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,5.9703303166,6.005657715,5.5883528223,5.6612155813,2312256,,,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,6.2087902553,6.3324361494,5.7407022275,5.8378525729,1531291,,,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,6.0321532637,6.3324361494,5.9350029183,6.1469673082,1471427,,,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,6.2971087511,6.4163387205,6.0409851133,6.0586488124,809013,,,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,6.5885597873,6.6238871856,6.2176221049,6.2882769015,584630,,,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,6.7651967789,6.8535152747,6.4560820436,6.5797279377,884180,,,,,,,6.691598032399999,,,,6.691598032399999,,#000000
2022-08-12 00:00:00+00:00,5.3874282443,6.6415508848,5.2196231023,6.6415508848,2063837,,,,,,,6.032081331090038,,,,6.032081331090038,,#000000
2022-08-19 00:00:00+00:00,5.4757467401,5.5905607847,5.2991097485,5.3344371468,1061079,,,,,,,5.8793832427762664,,,,5.8793832427762664,,#000000
2022-08-26 00:00:00+00:00,5.3432689964,5.6170563334,5.3344371468,5.4050919435,821139,,,,,,,5.803258053249785,,,,5.803258053249785,,#000000
2022-09-02 00:00:00+00:00,4.9811631636,5.4050919435,4.9455834267,5.352100846,1021173,,,,,,,5.682379354370382,,,,5.682379354370382,,#000000
2022-09-09 00:00:00+00:00,4.9366884925,5.0256378347,4.7183178574,5.0256378347,926123,,,,,,,5.574588655454195,,,,5.574588655454195,,#000000
2022-09-16 00:00:00+00:00,4.7054202027,5.0434277031,4.5534057769,4.9277935583,1039904,,,,,,,5.4672158275027485,,,,5.4672158275027485,,#000000
2022-09-23 00:00:00+00:00,4.314043097,4.7232100712,4.2473310904,4.6431556632,696679,,,,,,,5.382196509784382,,,,5.382196509784382,,#000000
2022-09-30 00:00:00+00:00,4.233988689,4.4207823077,4.1539342811,4.3051481628,524502,,,,,,,5.317631795979079,,,,5.317631795979079,,#000000
2022-10-07 00:00:00+00:00,4.2517785575,4.6431556632,4.2073928357,4.233988689,469320,,,,,,,5.270729617652922,,,,5.270729617652922,,#000000
2022-10-14 00:00:00+00:00,4.2695684259,4.4233618386,4.029405202,4.2695684259,526526,,,,,,,5.216686257076852,,,,5.216686257076852,,#000000
2022-10-21 00:00:00+00:00,4.4207823077,4.5631012552,4.1806190837,4.314043097,484974,,,,,,,5.178489339295753,,,,5.178489339295753,,#000000
2022-10-28 00:00:00+00:00,4.9277935583,4.9722682294,4.3229380312,4.4474671103,513996,,,,,,,5.158108754046405,,,,5.158108754046405,,#000000
2022-11-04 00:00:00+00:00,4.2250937548,4.9277935583,4.0027203993,4.918898624,839936,,,,,,,5.103432462708408,,,,5.103432462708408,,#000000
2022-11-11 00:00:00+00:00,4.9900580978,5.0523226373,4.2073038864,4.2073038864,1166866,,,,,,,5.071797218112314,,,,5.071797218112314,,#000000
2022-11-18 00:00:00+00:00,4.9544783609,5.1501669138,4.8655290187,5.0167429005,892903,,,,,,4.9900580977999995,5.066558978816725,,,,5.028308538308362,,#000000
2022-11-25 00:00:00+00:00,4.7676847423,5.0185218873,4.5897860579,4.9811631636,553452,,,,,,4.914269650715532,5.05606951404463,,,,4.985169582380081,,#000000
2022-12-02 00:00:00+00:00,4.6965252685,4.8744239529,4.554206321,4.7676847423,532221,,,,,,4.858888387391346,5.043748637522203,,,,4.9513185124567745,,#000000
2022-12-09 00:00:00+00:00,4.4724544065,4.7951164478,4.4186773996,4.6606739306,735951,,,,,,4.778419707327724,5.021248614155862,,,,4.8998341607417935,,#000000
2022-12-16 00:00:00+00:00,4.0512011858,4.6337854271,3.943647172,4.481417241,1451769,,,,,,4.5801920122726205,4.9527625956364805,,,,4.7664773039545505,,#000000
2022-12-23 00:00:00+00:00,4.0870525237,4.1318666962,3.71957631,4.0601640203,2419720,,,,,,4.359495603184066,4.832768884490593,,,,4.59613224383733,,#000000
2022-12-30 00:00:00+00:00,4.1229038617,4.2125322065,3.8988329996,4.1318666962,844172,,,,,,4.327524003923929,4.801646954244574,,,,4.5645854790842515,,#000000
2023-01-06 00:00:00+00:00,4.3559375582,4.4186773996,4.0332755169,4.1766808686,871970,,,,,,4.321408442970561,4.7798971268454435,,,,4.550652784908002,,#000000
2023-01-13 00:00:00+00:00,4.6606739306,4.6920438513,4.2483835444,4.3917888961,854524,,,,,,4.341220052488516,4.770419189647527,,,,4.5558196210680215,,#000000
2023-01-20 00:00:00+00:00,4.6068969237,4.8024659721,4.5620827513,4.6785995996,590590,,,,,,4.360362250508064,4.767483523601391,,,,4.563922887054728,,#000000
2023-01-27 00:00:00+00:00,4.6606739306,4.7951164478,4.445565903,4.5979340892,618731,,,,,,4.3766824653002585,4.763949287964719,,,,4.570315876632488,,#000000
2023-02-03 00:00:00+00:00,4.929558965,5.0550386478,4.4993429099,4.6696367651,842016,,,,,4.827980174233334,4.410586752193865,4.766172748381944,,,,4.668246558269714,,#000000
2023-02-10 00:00:00+00:00,4.929558965,4.9609288857,4.6965252685,4.9116332961,718142,,,,,4.84379497431463,4.437789247091888,4.768938870414421,,,,4.6835076972736465,,#000000
2023-02-17 00:00:00+00:00,4.8578562892,5.0371129788,4.723413772,4.9833359719,643886,,,,,4.852266806032266,4.460071876070508,4.7715499736343405,,,,4.694629551912371,,#000000
2023-02-24 00:00:00+00:00,4.5979340892,4.8367039998,4.481417241,4.7951164478,616391,,,,,4.805589667506108,4.468421029183352,4.768427324059876,,,,4.6808126735831115,,#000000
2023-03-03 00:00:00+00:00,4.7951164478,4.8578562892,4.6336957988,4.6337854271,511170,,,,,4.798935871955875,4.47938518251051,4.768308707777203,,,,4.682209920747863,,#000000
2023-03-10 00:00:00+00:00,4.481417241,4.8937076271,4.445565903,4.8040792823,764767,,,,,4.763083402907458,4.486127973495688,4.76382031884387,,,,4.671010565082338,,#000000
2023-03-17 00:00:00+00:00,4.203569372,4.5710455858,4.1719296025,4.3917888961,1083433,,,,,4.669467806130668,4.474237444260507,4.746829196557472,,,,4.630178148982882,,#000000
2023-03-24 00:00:00+00:00,4.474767396,4.5064071655,4.1583697013,4.203569372,573865,,,,,4.640581439728945,4.4708771559866705,4.7396070331228675,,,,4.617021876279494,,#000000
2023-03-31 00:00:00+00:00,4.6013264739,4.6646060128,4.4205277912,4.5290070008,586458,,,,,4.633326895957116,4.474081350826273,4.736108485063445,,,,4.614505577282278,,#000000
2023-04-07 00:00:00+00:00,4.5922865397,4.6646060128,4.4566875277,4.6013264739,294984,,,,,4.630564561432679,4.47576632789594,4.734489139566276,,,,4.613606676298297,,#000000
2023-04-14 00:00:00+00:00,4.6013264739,4.7640452883,4.5380469349,4.5561268032,439473,,,,,4.630807347242783,4.479765462153194,4.733047103742054,,,,4.61453997104601,,#000000
2023-04-21 00:00:00+00:00,4.5470868691,4.6736459469,4.4657274619,4.610366408,505507,,,,,4.626228901785587,4.4820861727269135,4.7302591661851014,,,,4.612858080232534,,#000000
2023-04-28 00:00:00+00:00,4.6013264739,4.6465261445,4.3843680547,4.5470868691,446745,,,,,4.621656429566017,4.483591788732913,4.72761298879683,,,,4.610953735698587,,#000000
2023-05-05 00:00:00+00:00,4.5199670667,4.74596542,4.4792873631,4.6013264739,488201,,,,,4.6193678590073,4.486129574146663,4.725382020157695,,,,4.610293151103886,,#000000
2023-05-12 00:00:00+00:00,4.6284462763,4.7911650907,4.4476475936,4.5109271325,588834,,,,,4.6195652475885485,4.490251441010501,4.723517131233794,,,,4.611111273277615,,#000000
2023-05-19 00:00:00+00:00,4.8634845637,4.9448439709,4.6194063421,4.6646060128,508512,,,,,4.629599637533687,4.498370816802401,4.724837405302847,,,,4.617602619879645,,#000000
2023-05-26 00:00:00+00:00,4.6329662433,4.8996443003,4.5380469349,4.8634845637,614930,,,,,4.633244461838753,4.504099534588615,4.7242044718997835,,,,4.62051615610905,,#000000
2023-06-02 00:00:00+00:00,4.7007657493,4.7920690841,4.5380469349,4.6555660787,422394,,,,,4.634978352570704,4.507573862552112,4.723618508641664,,,,4.622056907921493,,#000000
2023-06-09 00:00:00+00:00,4.7232091243,4.8782179179,4.6284462763,4.7007657493,654017,,,,,4.641245170117005,4.514688076653788,4.723989186466534,,,,4.626640811079109,,#000000
2023-06-16 00:00:00+00:00,5.3341261346,5.3523624632,4.6776183026,4.7140909599,1264445,,,,5.1213689668,4.689548951343455,4.548136617315835,4.737956473720047,,,,4.774252752294835,,"rgba(38, 166, 154, 0.5)"
2023-06-23 00:00:00+00:00,5.1152901906,5.2885353129,4.9329269039,5.2885353129,1206070,,,,5.116917609711497,4.726560650107538,4.576320310217554,4.750097930675304,,,,4.792474125177973,,#000000
2023-06-30 00:00:00+00:00,4.8873360823,4.9283678218,4.5597204378,4.7687999459,831958,,,,5.035016123806577,4.730277096340658,4.583499365128713,4.751010819330575,,,,4.7749508511516305,,#000000
2023-07-07 00:00:00+00:00,4.8235089319,4.9055724109,4.7414454529,4.8873360823,524595,,,,5.006023794603586,4.7335095082026974,4.588437547113633,4.751997718096861,,,,4.769992142004194,,#000000
2023-07-14 00:00:00+00:00,4.8782179179,4.9648404791,4.5682003306,4.577318495,599675,,,,4.978622883097227,4.7361873186462935,4.593385313413496,4.75279074076509,,,,4.765246563980527,,#000000
2023-07-21 00:00:00+00:00,4.659381974,5.0058722186,4.577318495,4.577318495,657994,,,,4.948717397784526,4.736642493703165,4.597176175303428,4.752703660498174,,,,4.758809931822324,,#000000
2023-07-28 00:00:00+00:00,4.6958546313,4.8326270963,4.5408458376,4.5590821663,649048,,,,4.919405958583729,4.734857097945584,4.599369384508065,4.751693784576942,,,,4.75133155640358,,#000000
2023-08-04 00:00:00+00:00,4.7049727956,4.8690997536,4.5454049198,4.5590821663,750317,,,,4.894768376501053,4.733660636579616,4.60222428158222,4.750870479063963,,,,4.745380943431713,,#000000
2023-08-11 00:00:00+00:00,4.7961544389,4.8235089319,4.549964002,4.5590821663,740278,,,,4.8771888001048,4.733243053419763,4.60532395911415,4.75038216587172,,,,4.741534494627608,,#000000
2023-08-18 00:00:00+00:00,4.4770186873,4.7961544389,4.4587823586,4.577318495,483295,,,,4.85838600689701,4.729279244363423,4.604863234222599,4.748410325553359,,,,4.735234702759097,,#000000
2023-08-25 00:00:00+00:00,4.522609509,4.6685001383,4.3220098936,4.5134913446,597495,,,,4.832917426021775,4.722426219307826,4.602860148014649,4.745020565547436,,,,4.725806089722921,,#000000
2023-09-01 00:00:00+00:00,4.6411456453,4.8873360823,4.4770186873,4.522609509,938056,,,,4.81623140933765,4.719964263573085,4.604851998639054,4.743387454295027,,,,4.721108781461204,,#000000
2023-09-08 00:00:00+00:00,4.4256680565,4.6004865452,4.4164670834,4.6004865452,635777,,,,4.794649009335155,4.712788221033187,4.602353564493601,4.7396443738452625,,,,4.7123587921768015,,"rgba(239, 83, 80, 0.5)"
2023-09-15 00:00:00+00:00,4.2324476216,4.4578714623,4.2232466485,4.4440700027,696431,,,,4.7623723476530015,4.69979278027141,4.5959209965191095,4.732952751405634,,,,4.697759718962288,,"rgba(239, 83, 80, 0.5)"
2023-09-22 00:00:00+00:00,4.0484281598,4.278452487,4.0070237809,4.278452487,530156,,,,4.731291682052607,4.68587034685654,4.588082050560649,4.7257592954888095,,,,4.682750843739651,,"rgba(239, 83, 80, 1.0)"
2023-09-29 00:00:00+00:00,4.0300262136,4.1588398369,3.965619402,4.0300262136,366787,,,,4.709557691764777,4.675654350501073,4.582143589524747,4.720404189442194,,,,4.671939955308197,,"rgba(239, 83, 80, 1.0)"
2023-10-06 00:00:00+00:00,4.1128349714,4.1588398369,3.9104135634,4.0208252405,437144,,,,4.685740953776517,4.664073665102344,4.57535524143176,4.714218204440957,,,,4.659847016187895,,"rgba(239, 83, 80, 0.5)"
2023-10-13 00:00:00+00:00,3.8736096711,4.177241783,3.8552077249,4.0852320521,330493,,,,4.666379741203174,4.654312232318922,4.569442492000497,4.708970213580248,,,,4.64977616977571,,"rgba(239, 83, 80, 1.0)"
2023-10-20 00:00:00+00:00,3.8460067518,4.0392271867,3.8276048056,3.9104135634,275196,,,,4.649621978801554,4.645646606193679,4.564087789518521,4.704281026990887,,,,4.640909350376161,,"rgba(239, 83, 80, 1.0)"
2023-10-27 00:00:00+00:00,3.6711882631,3.8736096711,3.6527863169,3.8460067518,252190,,,,4.631506942897168,4.636079983936196,4.557998110895775,4.699119274853762,,,,4.6311760781457245,,"rgba(239, 83, 80, 1.0)"
2023-11-03 00:00:00+00:00,3.965619402,3.9840213481,3.6542584726,3.6803892362,320250,,,,4.612823385769678,4.625994928344523,4.551640247739608,4.69355044631587,,,,4.62100225204242,,"rgba(239, 83, 80, 0.5)"
2023-11-10 00:00:00+00:00,3.8552077249,3.9840213481,3.763197994,3.9472174558,275203,,,,4.5974732264740465,4.617532191023386,4.546265703995349,4.688821406598982,,,,4.612523132022941,,"rgba(239, 83, 80, 1.0)"
2023-11-17 00:00:00+00:00,4.0208252405,4.1864427561,3.7763553855,3.8276048056,363107,,,,4.581523240774644,4.608494425819741,4.540605832209669,4.6836166325605895,,,,4.603560032841161,,"rgba(239, 83, 80, 0.5)"
2023-11-24 00:00:00+00:00,4.0208252405,4.16804081,3.9840213481,4.0484281598,162846,,,,4.575380591802775,4.604933600212491,4.53839396308196,4.681519057569076,,,,4.600056803166575,,"rgba(239, 83, 80, 0.5)"
2023-12-01 00:00:00+00:00,4.0116242674,4.066830106,3.8184038325,4.0300262136,268726,,,,4.563806633467388,4.598186079960926,4.534097809351246,4.677582271883864,,,,4.593418198665856,,"rgba(239, 83, 80, 0.5)"
2023-12-08 00:00:00+00:00,4.2282143579,4.3025565884,3.9819557195,4.0237732241,360734,,,,4.554044339878265,4.592217004596118,4.530477420994315,4.673869476935292,,,,4.587652060600997,,"rgba(239, 83, 80, 0.5)"
2023-12-15 00:00:00+00:00,4.4140699341,4.4512410493,3.9494309937,4.2003360215,878927,,,,4.537920299891626,4.581662463314187,4.524338487730878,4.6668129497017645,,,,4.577683550159614,,#000000
2023-12-22 00:00:00+00:00,4.4140699341,4.5441688374,4.3025565884,4.4233627129,593461,,,,4.53355376424315,4.57815320491412,4.522698475558226,4.663927057317687,,,,4.574583125508296,,#000000
2023-12-29 00:00:00+00:00,4.3768988189,4.6278038467,4.36760604,4.4233627129,307697,,,4.457436235199999,4.532116739397263,4.576807499995761,4.522169584023537,4.662681444538978,,,,4.550242300631108,,#000000
2024-01-05 00:00:00+00:00,4.2560926943,4.4512410493,4.1837948752,4.3768988189,357112,,,4.371278565274091,4.527076489324319,4.573234173563694,4.520071865839932,4.660139385915239,,,,4.530360095983456,,"rgba(239, 83, 80, 0.5)"
2024-01-12 00:00:00+00:00,4.2003360215,4.321142146,4.0888226758,4.274678252,283964,,,4.321043236464623,4.521651103605809,4.569516102507995,4.517743043455126,4.657628455966134,,,,4.517516388399938,,"rgba(239, 83, 80, 0.5)"
2024-01-19 00:00:00+00:00,4.1074082334,4.2003360215,4.0051876665,4.2003360215,184744,,,4.285719508002637,4.517148628915374,4.566492877789593,4.515774198924761,4.655656354947166,,,,4.508158313715906,,"rgba(239, 83, 80, 1.0)"
2024-01-26 00:00:00+00:00,4.3397277036,4.4791193857,4.1352865698,4.1538721274,362709,,,4.2935556134827175,4.513018856179523,4.563362883007476,4.513942622447768,4.6533103348745275,,,,4.5074380619984025,,#000000
2024-02-02 00:00:00+00:00,4.1538721274,4.4233627129,4.0981154546,4.3583132612,341980,,,4.2808232443056395,4.5074965312999185,4.559392297923879,4.511441959215417,4.650523183745842,,,,4.501935443298139,,"rgba(239, 83, 80, 1.0)"
2024-02-09 00:00:00+00:00,4.0516515606,4.2375071367,4.0330660029,4.1167010122,365876,,,4.252036479325883,4.499451198513423,4.553786238624998,4.507733738192642,4.6467671330908935,,,,4.491954957549568,,"rgba(239, 83, 80, 1.0)"
2024-02-16 00:00:00+00:00,4.125993791,4.1817504639,3.8286248691,4.0516515606,620990,,,4.206627307739344,4.484467655191173,4.54330571020436,4.500643052733712,4.639790894544014,,,,4.474966924082521,,"rgba(239, 83, 80, 1.0)"
2024-02-23 00:00:00+00:00,3.9773093301,4.1167010122,3.9122598784,4.0702371182,371258,,,4.182870034715445,4.475133903925275,4.536715813104006,4.496112786520913,4.6353982239204425,,,,4.465246152437216,,"rgba(239, 83, 80, 1.0)"
2024-03-01 00:00:00+00:00,4.0144804453,4.0888226758,3.884381542,3.9773093301,493574,,,4.157859608641216,4.463114939920577,4.528100634000609,4.490141980195835,4.629594965932255,,,,4.453762425738098,,"rgba(239, 83, 80, 1.0)"
2024-03-08 00:00:00+00:00,3.9122598784,4.0702371182,3.6799404082,4.0330660029,436787,,,4.129241358336203,4.450616758060447,4.519195299372822,4.483842536916003,4.623682828984246,,,,4.441315756333944,,"rgba(255, 0, 0, 1.0)"
2024-03-15 00:00:00+00:00,3.7635754175,3.9866021089,3.6241837354,3.9029670996,789345,,,4.075004376223505,4.425729651517388,4.501361342555286,4.471006003229599,4.611871333045115,,,,4.416994541314179,,"rgba(255, 0, 0, 1.0)"
2024-03-22 00:00:00+00:00,3.7971615013,3.8817517328,3.637379953,3.7877625867,547035,,,4.04467335219953,4.4090631034603,4.489182961123795,4.462140124892468,4.60369192784562,,,,4.4017502939043425,,"rgba(255, 0, 0, 1.0)"
2024-03-29 00:00:00+00:00,3.7971615013,3.8814697653,3.7125712698,3.7783636721,340497,,,4.0301462465078215,4.399501731512264,4.482062784333527,4.456929939683193,4.598831169327688,,,,4.393494374272899,,"rgba(255, 0, 0, 1.0)"
2024-04-05 00:00:00+00:00,3.7595658429,3.9334457631,3.6937734406,3.8065604159,538746,,,4.010222361080109,4.384933478532777,4.471067893588172,4.448832900696171,4.59124494847767,,,,4.38126031647498,,"rgba(255, 0, 0, 1.0)"
2024-04-12 00:00:00+00:00,3.46819949,3.7764838892,3.4494016608,3.7595658429,464783,,,3.9798021191961177,4.368211088040365,4.458714565937385,4.439591714351828,4.582948270804083,,,,4.365853551665955,,"rgba(255, 26, 202, 1.0)"
2024-04-19 00:00:00+00:00,3.3836092586,3.5621886361,3.2990190271,3.4775984047,727233,,,3.925280068832132,4.33874237769572,4.436920245191821,4.423103916257823,4.568362271102268,,,,4.338481775815953,,"rgba(255, 26, 202, 1.0)"
2024-04-26 00:00:00+00:00,3.2426255395,3.4494016608,3.2238277103,3.4118060024,621423,,,3.8780398919683554,4.312145700080777,4.4170832474765165,4.40794248016296,4.555026326345659,,,,4.314047529206854,,"rgba(255, 26, 202, 1.0)"
2024-05-03 00:00:00+00:00,3.1392374788,3.2849206552,3.1204396496,3.2426255395,659507,,,3.8259312260629277,4.282086446573718,4.394517131418956,4.390539258396988,4.539806375108004,,,,4.286576087512119,,"rgba(255, 26, 202, 1.0)"
2024-05-10 00:00:00+00:00,2.8149749248,3.1975107494,2.7726798091,3.1392374788,775486,,,3.75335795357917,4.2410498414577535,4.363692720977581,4.366542424980797,4.519079823821721,,,,4.248744552963404,,"rgba(255, 26, 202, 1.0)"
2024-05-17 00:00:00+00:00,2.941860272,2.9794559305,2.7538819799,2.8102754675,681047,,,3.6962299258465006,4.206058876124923,4.337007171603516,4.345587508579384,4.500902751993522,,,2.891732727466666,4.2171572468295695,2.891732727466666,"rgba(255, 26, 202, 1.0)"
2024-05-24 00:00:00+00:00,2.9700570159,3.0169575998,2.941860272,2.941860272,466461,,,3.6649563931309883,4.184597525749057,4.320318326195165,4.332390377875625,4.489327480037285,,,2.926105847198277,4.1983180205976245,2.926105847198277,"rgba(255, 26, 202, 1.0)"
2024-05-31 00:00:00+00:00,2.9982537597,3.0828439912,2.9324613574,2.9700570159,410048,,,3.6406647347232317,4.166767490166322,4.306283389507487,4.321234766415437,4.47948345237856,,,2.946749371185926,4.182886766638207,2.946749371185926,"rgba(255, 26, 202, 1.0)"
2024-06-07 00:00:00+00:00,2.9606581013,3.0358494181,2.9136635282,3.0264505035,413780,,,3.616665245538804,4.1487955958304665,4.292053999216768,4.309876327926416,4.469452238008442,,,2.9516416052931493,4.16736868130418,2.9516416052931493,"rgba(255, 26, 202, 1.0)"
2024-06-14 00:00:00+00:00,2.955958644,3.111040735,2.9178172421,2.9700570159,474177,,,3.592171892095728,4.129273919685482,4.276415754068744,4.297329944817088,4.458307591043676,,,2.960036804517751,4.150699820342145,2.960036804517751,"rgba(255, 0, 0, 1.0)"
2024-06-21 00:00:00+00:00,2.8701404898,2.9845646954,2.8606051393,2.955958644,447896,,,3.567521828815672,4.110018266012885,4.260975132261256,4.284894438992601,4.447297439154955,,,2.9515331904202635,4.134141421047474,2.9515331904202635,"rgba(255, 0, 0, 1.0)"
2024-06-28 00:00:00+00:00,2.8033930365,2.998867721,2.7843223356,2.8796758402,1861293,,,3.4760070101577476,4.033457147733193,4.198449876048813,4.2339758844766795,4.401939717627302,,,2.9165602874787586,4.068765927208747,2.9165602874787586,"rgba(255, 0, 0, 1.0)"
2024-07-05 00:00:00+00:00,2.8510697888,2.9654939944,2.8033930365,2.812928387,473844,,,3.456736175494174,4.0156147104581486,4.18354010142222,4.221690382679431,4.390884638248964,,,2.912641482307664,4.053693201660588,2.912641482307664,"rgba(255, 0, 0, 1.0)"
2024-07-12 00:00:00+00:00,3.0036353963,3.0579868939,2.8224637375,2.8796758402,544605,,,3.439176617016498,3.9973031329027706,4.167936932182644,4.208745725123209,4.37910032113192,,,2.917237489335083,4.038452545671409,2.917237489335083,"rgba(255, 0, 0, 1.0)"
2024-07-19 00:00:00+00:00,3.203877756,3.4041201158,3.0131707467,3.0131707467,531207,,,3.431419260594904,3.9841378602060793,4.1561186252159965,4.198810151309233,4.369751401438908,,,2.941657696929886,4.028047459753024,2.941657696929886,"rgba(239, 83, 80, 1.0)"
2024-07-26 00:00:00+00:00,3.3564433635,3.4613322186,3.1962494757,3.2134131065,459484,,,3.428794870567523,3.974959194278248,4.147506540982648,4.19148765064547,4.362681563532625,,,2.968582747022707,4.021085964001303,2.968582747022707,"rgba(239, 83, 80, 0.5)"
2024-08-02 00:00:00+00:00,3.1085242514,3.470867569,3.0608474991,3.3564433635,400359,,3.2134131065,3.423648329209898,3.9656482694258743,4.139016678655673,4.184291499237114,4.355860480886126,,,2.982264668829475,3.880313060652447,2.982264668829475,"rgba(239, 83, 80, 1.0)"
2024-08-09 00:00:00+00:00,3.0513121486,3.1132919266,2.9750293449,2.9845646954,415685,,3.128411822544687,3.4145189962700155,3.9541270738526726,4.1288036077839365,4.175666009063816,4.3478414295112975,,,2.9857898076704874,3.858228156504404,2.9857898076704874,"rgba(239, 83, 80, 1.0)"
2024-08-16 00:00:00+00:00,3.1371303028,3.203877756,3.0036353963,3.0417767981,321290,,3.124589489583842,3.4090152761481276,3.9460738905394046,4.1215298848230875,4.169486402010185,4.342032321663486,,,2.9910391221931913,3.8521212107946887,2.9910391221931913,"rgba(239, 83, 80, 1.0)"
2024-08-23 00:00:00+00:00,3.2420191579,3.3087666111,3.1085242514,3.1562010037,384202,,3.148623455967472,3.4049479284963606,3.9378343289035014,4.113859880602496,4.162916256267265,4.3357448337208515,,,3.001645622382767,3.8506544473263253,3.001645622382767,"rgba(239, 83, 80, 0.5)"
2024-08-30 00:00:00+00:00,3.3373726625,3.3659787139,3.222948457,3.2896959102,266207,,3.1724698527410786,3.4035366357605343,3.9329281588177483,4.109142957568554,4.158841532972321,4.331773638360776,,,3.0112061608153877,3.8514487960368355,3.0112061608153877,"rgba(239, 83, 80, 0.5)"
2024-09-06 00:00:00+00:00,3.0560798238,3.3659787139,2.9845646954,3.3373726625,324511,,3.1667963903083622,3.3988272487120184,3.9254185916953843,4.102238759806042,4.152925112555005,4.326161308000267,,,3.0157518584073406,3.8453945685128463,3.0157518584073406,"rgba(239, 83, 80, 1.0)"
