date,Open,High,Low,Close,Volume,aVWAP_peak_212,aVWAP_peak_211,aVWAP_peak_168,aVWAP_peak_146,aVWAP_peak_109,aVWAP_peak_72,aVWAP_valley_207,aVWAP_valley_195,aVWAP_valley_158,aVWAP_valley_135,aVWAP_valley_119,aVWAP_valley_118,aVWAP_valley_91,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,139.065,139.075,139.065,139.075,85.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,139.16,139.16,139.115,139.115,900.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,139.09,139.21,139.07,139.21,1150.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,139.21,139.275,139.21,139.275,223.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,139.285,139.345,139.255,139.28,1167.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,139.28,139.28,139.09,139.23,800.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,139.195,139.215,139.035,139.06,818.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,139.06,139.49,139.05,139.09,600.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,139.09,139.09,139.05,139.05,450.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,139.1,139.125,138.745,139.095,800.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,139.01,139.135,139.01,139.06,805.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,139.05,139.05,138.85,138.87,424.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,138.81,138.81,138.715,138.79,800.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,138.785,138.79,138.775,138.78,400.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,138.78,138.78,138.685,138.685,800.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,138.685,138.975,138.625,138.975,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,138.68,138.68,138.61,138.66,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,138.625,138.645,138.61,138.61,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,138.61,138.715,138.61,138.71,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,138.7,138.7,138.64,138.64,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,138.63,138.63,138.165,138.44,100.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,138.44,138.45,138.435,138.435,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,138.44,138.805,138.44,138.54,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,138.54,138.61,138.54,138.56,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,138.7,138.715,138.565,138.715,550.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,138.715,138.715,138.595,138.695,500.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,138.695,139.04,138.68,138.74,837.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,138.74,138.875,138.74,138.875,410.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,138.88,138.88,138.865,138.865,1200.0,,,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,138.865,138.95,138.865,138.945,400.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,138.935,138.985,138.935,138.96,800.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,138.95,139.305,138.935,138.975,772.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,138.975,138.975,138.885,138.89,500.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,138.89,138.92,138.89,138.92,1000.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,138.92,138.92,138.9,138.9,600.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,138.9,138.9,138.895,138.895,907.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,138.84,138.865,138.84,138.865,731.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,138.86,138.875,138.86,138.86,1100.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,138.86,138.885,138.69,138.885,726.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,138.885,138.89,138.845,138.865,900.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,138.865,139.035,138.865,138.915,400.0,,,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,138.92,139.045,138.89,138.915,1000.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,138.915,138.92,138.89,138.92,645.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,138.92,139.005,138.92,139.005,600.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,139.0,139.065,138.975,139.0,987.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,139.085,139.095,138.645,139.095,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,139.095,139.425,139.095,139.425,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,139.425,139.425,139.425,139.425,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,139.425,139.425,139.045,139.06,1268.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,139.06,139.06,138.62,139.03,770.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,139.02,139.03,138.985,138.985,330.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,138.99,139.06,138.99,139.025,376.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,139.08,139.405,139.045,139.07,418.0,,,,,,,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,139.07,139.07,139.065,139.07,24.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,139.15,139.16,139.08,139.14,758.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,139.125,139.235,139.12,139.235,585.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:10:00+00:00,139.135,139.22,139.135,139.22,17.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:15:00+00:00,139.125,139.185,139.125,139.18,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:20:00+00:00,139.18,139.2,139.115,139.115,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:25:00+00:00,139.135,139.195,139.04,139.075,160.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:30:00+00:00,139.075,139.165,139.075,139.095,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:35:00+00:00,139.175,139.175,139.11,139.145,747.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:40:00+00:00,139.125,139.19,139.065,139.19,314.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:45:00+00:00,139.135,139.185,139.12,139.18,0.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:50:00+00:00,139.15,139.21,139.13,139.165,10.0,,,,,,,,,,,,,,,,#000000
2025-07-09 18:55:00+00:00,139.165,139.27,139.165,139.265,900.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:00:00+00:00,139.19,139.265,139.17,139.25,285.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:05:00+00:00,139.245,139.245,139.115,139.16,146.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:10:00+00:00,139.1,139.195,139.1,139.11,74.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:15:00+00:00,139.11,139.23,139.11,139.23,51.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:20:00+00:00,139.225,139.29,139.205,139.275,900.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:25:00+00:00,139.27,139.28,139.235,139.27,960.0,,,,,,,,,,,,,,,,#000000
2025-07-09 19:30:00+00:00,139.27,139.61,139.245,139.32,500.0,,,,,,139.39166666666665,,,,,,,,139.39166666666665,,#000000
2025-07-09 19:35:00+00:00,139.285,139.31,139.265,139.28,300.0,,,,,,139.35166666666666,,,,,,,,139.35166666666666,,#000000
2025-07-09 19:40:00+00:00,139.28,139.36,139.265,139.285,707.0,,,,,,139.3289913735899,,,,,,,,139.3289913735899,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:45:00+00:00,139.32,139.42,139.275,139.42,63.0,,,,,,139.33070382165604,,,,,,,,139.33070382165604,,"rgba(38, 166, 154, 1.0)"
2025-07-09 19:50:00+00:00,139.295,139.36,139.27,139.36,1851.0,,,,,,139.3303230049693,,,,,,,,139.3303230049693,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:55:00+00:00,139.41,139.48,139.35,139.35,494.0,,,,,,139.33827373350363,,,,,,,,139.33827373350363,,"rgba(38, 166, 154, 0.5)"
2025-07-10 13:30:00+00:00,139.35,139.35,139.115,139.115,0.0,,,,,,139.33827373350363,,,,,,,,139.33827373350363,,#000000
2025-07-10 13:35:00+00:00,139.115,139.415,139.115,139.415,99.0,,,,,,139.33769971765486,,,,,,,,139.33769971765486,,"rgba(38, 166, 154, 0.5)"
2025-07-10 13:40:00+00:00,139.415,139.415,139.325,139.325,100.0,,,,,,139.33812023983145,,,,,,,,139.33812023983145,,"rgba(38, 166, 154, 0.5)"
2025-07-10 13:45:00+00:00,139.38,139.45,139.33,139.33,102.0,,,,,,139.33889152435165,,,,,,,,139.33889152435165,,"rgba(38, 166, 154, 0.5)"
2025-07-10 13:50:00+00:00,139.33,139.33,139.18,139.185,0.0,,,,,,139.33889152435165,,,,,,,,139.33889152435165,,#000000
2025-07-10 13:55:00+00:00,139.155,139.155,139.035,139.035,0.0,,,,,,139.33889152435165,,,,,,,,139.33889152435165,,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:00:00+00:00,139.01,139.01,138.75,138.75,8.0,,,,,,139.33794034090909,,,,,,,,139.33794034090909,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:05:00+00:00,138.695,138.79,138.66,138.735,100.0,,,,,,139.32384212149245,,,,,,,,139.32384212149245,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:10:00+00:00,138.795,138.845,138.655,138.66,0.0,,,,,,139.32384212149245,,,,,,,,139.32384212149245,,"rgba(255, 26, 202, 1.0)"
2025-07-10 14:15:00+00:00,138.66,138.685,138.52,138.52,0.0,,,,,,139.32384212149245,,,,,,,,139.32384212149245,,"rgba(255, 26, 202, 1.0)"
2025-07-10 14:20:00+00:00,138.52,138.54,138.225,138.245,3.0,,,,,,139.3231576920114,,,,,,,,139.3231576920114,,"rgba(255, 26, 202, 1.0)"
