date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_50,aVWAP_BoS_CHoCH_bull_207,aVWAP_BoS_CHoCH_bear_44,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,52.04,54.24,51.03,51.67,113651,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,51.05,52.84,50.01,52.04,110538,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,48.63,51.58,48.35,51.58,74308,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,48.44,50.0,48.1,48.74,90233,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,47.5,49.03,47.1,48.54,118399,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,47.21,47.36,44.45,46.76,187313,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,47.33,47.715,46.496,47.62,128196,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,46.29,47.5788,45.8399,46.94,156334,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,46.65,47.355,46.01,46.84,168483,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,45.04,46.27,44.1,46.0,205874,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,43.07,44.6558,42.85,44.11,211271,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,41.79,43.505,41.6,43.48,211954,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,40.83,43.52,40.83,41.34,210317,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,40.84,42.41,40.22,40.42,152442,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,44.66,44.94,39.641,40.05,387203,,,,43.08033333333333,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,44.61,45.23,43.436,43.57,207658,,,,43.54985480137377,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,44.31,46.01,43.52,45.55,277148,,,,43.88785698733232,#000000,0,,,0.0,0.0,0.0,0.0
