date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_peak_146,aVWAP_valley_171,aVWAP_valley_156,aVWAP_valley_128,aVWAP_valley_102,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_39,aVWAP_valley_28,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,32.9309133296,33.4782415289,31.8727454774,32.2467530803,984947,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,35.1019818538,35.1658368104,33.0130125595,33.0130125595,2294856,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,37.0176305516,37.1818290114,34.5364093811,35.202325357,2183867,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,36.6801114953,38.7508365163,36.3061038924,37.7291572108,1992162,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,37.1362183282,38.5410273732,34.9469055306,35.3391574069,3179181,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,39.2343097591,40.4475539344,36.8625542285,37.1544626015,2917971,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,41.0040042705,41.3506454634,38.8238136096,39.2981647157,2533190,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,39.6174394987,40.9908683937,38.9424013861,40.9036607673,2127744,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,40.0005692383,40.7212180341,38.5319052366,40.7212180341,1329646,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,42.3166106071,42.41753921,39.7451494119,40.0735463315,2486669,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,41.5458830939,43.7846630132,39.536486363,43.1240394305,4611274,,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,39.3988564499,41.087116717,37.4353363567,40.4264931342,2482729,,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,43.4451758943,43.4451758943,40.03195405,40.2980385487,2397265,,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,45.1059101788,45.3703431184,41.1880453199,41.8486689026,3003115,,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,46.8950990488,47.0969562546,44.6012671642,45.4086959875,1547620,,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,46.6198392226,47.4823200112,45.3628193498,46.5280859472,1868297,,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,44.20672808,48.2071708868,43.9956955466,47.0235536343,2523870,,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,46.0050922775,47.4547940286,41.4541298185,42.7111496913,5616652,,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,48.4090280926,49.6843986204,44.2342540626,46.0509689152,4198533,,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,45.6656051586,47.7392291823,42.1698053665,47.7392291823,3625840,,,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,47.7392291823,47.9777876983,45.1334361614,45.7665337615,2513602,,,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,51.2992562672,51.7763732992,47.9410863881,48.2071708868,2419317,,,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,51.0947567775,52.8774126038,50.3387535195,52.4461722095,3027472,,,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,49.9330932347,53.3719861033,49.2139681844,51.2699282641,3392714,,,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,44.7148268442,52.0443706259,43.7652129958,52.0443706259,5169346,,,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,43.2120398802,47.0842516894,41.1192015928,45.74741666,3054332,,,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,43.5070655418,46.7246891642,42.1241327528,43.7928716516,2588749,,,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,40.8979323466,43.3411136071,38.961826442,42.8985751147,3756002,,,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,38.463970638,40.9624692101,36.8321099469,40.5844675811,4342292,,,,,,,,,,38.75284993166667,,38.75284993166667,#000000
2022-07-22 00:00:00+00:00,39.7823665635,41.8659852989,38.6483616765,38.6483616765,3351886,,,,,,,,,,39.33924415159443,,39.33924415159443,#000000
2022-07-29 00:00:00+00:00,44.235410144,45.0190720578,40.2802223675,40.2802223675,3064046,,,,,,,,,,40.43262574628876,,40.43262574628876,#000000
2022-08-05 00:00:00+00:00,39.2015347921,44.4290207345,38.1412863205,43.239698536,5453395,,,,,,,,,,40.48577109068072,,40.48577109068072,#000000
2022-08-12 00:00:00+00:00,42.5482321415,42.7879404915,38.8696309227,39.0355828574,3413103,,,,,,,,,,40.645108896546596,,40.645108896546596,#000000
2022-08-19 00:00:00+00:00,43.6637979246,43.8030131587,40.3816374387,41.0731038332,2476925,,,,,,,,,,40.866002831051695,,40.866002831051695,#000000
2022-08-26 00:00:00+00:00,46.4481026064,47.6927421165,42.5851103492,43.5070655418,2350778,,,,,,,,,,41.318741376791834,,41.318741376791834,#000000
2022-09-02 00:00:00+00:00,45.3658410271,48.4487453745,43.6880279446,47.1119103451,2104298,,,,,,,,,,41.676537051084665,,41.676537051084665,#000000
2022-09-09 00:00:00+00:00,44.9487051778,46.1815733545,42.7981381328,45.6717406499,1768140,,,,,,,,,,41.86170221825852,,41.86170221825852,#000000
2022-09-16 00:00:00+00:00,42.4551597679,46.311348952,41.7418574657,45.6161225366,2247470,,,,,,,,,,41.98234373747943,,41.98234373747943,#000000
2022-09-23 00:00:00+00:00,38.9234095776,43.6138704602,38.8121733511,41.6023486983,2119745,,,,,,,,,,41.88297519317382,,41.88297519317382,#000000
2022-09-30 00:00:00+00:00,40.1099293266,41.2408309623,37.2641358661,38.8121733511,2660475,,,,,,,,,39.53829871833334,41.706525329866885,,40.622412024100115,#000000
2022-10-07 00:00:00+00:00,43.7529157433,45.2637817893,41.7506636669,41.9545967488,3128420,,,,,,,,,41.727433529871334,41.85957624333481,,41.793504886603074,#000000
2022-10-14 00:00:00+00:00,42.7517897051,45.0877504609,40.9720100817,43.678758259,2308571,,,,,,,,,42.07233074884565,41.92056571328269,,41.99644823106417,#000000
2022-10-21 00:00:00+00:00,46.1630339834,46.6079788893,42.7239806485,42.9649924725,1956796,,,,,,,,,42.67423654701216,42.06908583941781,,42.37166119321498,#000000
2022-10-28 00:00:00+00:00,50.111920023,51.0259110171,44.3739846744,46.1537642979,3232683,,,,,,,,,44.09258957170124,42.52150604492122,,43.307047808311225,#000000
2022-11-04 00:00:00+00:00,53.0318709677,54.6772401509,49.3518058088,50.1768078217,3106712,,,,,,,,,45.65811587960841,43.14379692763808,,44.40095640362324,#000000
2022-11-11 00:00:00+00:00,53.6436702133,54.0700757481,50.6681011553,53.0689497099,1711774,,,,,,,,,46.33277165943564,43.46898766642221,,44.90087966292893,#000000
2022-11-18 00:00:00+00:00,52.3366445523,53.7363670687,51.0852370046,53.6436702133,1546929,,,,,,,,,46.809256044297875,43.73251352898318,,45.27088478664053,#000000
2022-11-25 00:00:00+00:00,53.1338375086,53.4026583893,49.949700526,52.2810264391,1251085,,,,,,,,,47.1296252268011,43.92928530031049,,45.529455263555796,#000000
2022-12-02 00:00:00+00:00,52.1477747507,54.1535029179,51.4282153695,51.9843965018,1686313,,,,,,,,,47.53623125711374,44.19305922143285,,45.864645239273294,#000000
2022-12-09 00:00:00+00:00,46.6281104109,52.5953151025,46.6001391389,51.8027957294,4196721,,,,,,,,,47.70412586466815,44.50456082138297,,46.10434334302556,#000000
2022-12-16 00:00:00+00:00,43.5885655211,46.5535203522,42.5536284574,45.4439932299,4159326,,,,,,,,,47.23743580932455,44.486740219543094,,45.86208801443382,#000000
2022-12-23 00:00:00+00:00,45.0057766353,45.7330297071,42.9359025079,44.1013721743,3342966,,,,,,,,,46.976228636799455,44.49030853667086,,45.73326858673516,#000000
2022-12-30 00:00:00+00:00,45.4439932299,45.8728860671,44.0547533876,45.4160219579,1007481,,,,,,,,,46.923355926301454,44.499697041355965,,45.711526483828706,#000000
2023-01-06 00:00:00+00:00,45.0430716647,45.2668418406,42.3205345241,45.2668418406,1481047,,,,,,,,44.210149343133324,46.81409324036084,44.4935240516398,,45.17258887837799,#000000
2023-01-13 00:00:00+00:00,45.8355910378,46.0313899417,43.700450609,46.0220661844,2143678,,,,,,,,44.78913092490891,46.724594761642805,44.51434685951498,,45.342690848688896,#000000
2023-01-20 00:00:00+00:00,47.5791336586,47.7749325626,45.2295468113,46.3390739336,1878048,,,,,,,,45.49631134846812,46.730883131358496,44.57432025527876,,45.60050491170179,#000000
2023-01-27 00:00:00+00:00,50.8704199963,51.3086365909,47.22483088,47.8308751065,2189575,,,,,,,,46.72169615678795,46.88727107765094,44.72554584323371,,46.1115043592242,#000000
2023-02-03 00:00:00+00:00,46.9637656748,51.2153990176,46.3950164776,50.6746210924,2906151,,,,,,,,47.12469313331391,46.969850833468165,44.853713341665284,,46.31608576948245,#000000
2023-02-10 00:00:00+00:00,50.1431669246,50.2736995272,45.7889722511,46.9637656748,1630091,,,,,,,,47.33938693295117,47.03040462743352,44.93259079259277,,46.43412745099249,#000000
2023-02-17 00:00:00+00:00,46.8052618002,50.0779006232,46.4229877496,49.676979058,2030922,,,,,,,,47.40053455978254,47.060662546178555,45.00262242393384,,46.487939843298314,#000000
2023-02-24 00:00:00+00:00,46.5908153816,47.4812342066,45.136309238,46.2551601176,1148975,,,,,,,,47.3261347932741,47.04575499703965,45.02191276760773,,46.4646008526405,#000000
2023-03-03 00:00:00+00:00,48.4240639707,48.7759148521,45.8728860671,47.0476794908,2125535,,,,,,,,47.370359560420845,47.07171350541849,45.08824797087039,,46.510107012236574,#000000
2023-03-10 00:00:00+00:00,47.0448085156,49.2075186,46.8665374024,48.5460389429,1960637,,,,,,,,47.404144920120025,47.0944211142018,45.146922537729665,,46.54849619068383,#000000
2023-03-17 00:00:00+00:00,42.0719827252,46.5850566973,41.4902559346,45.2433320029,3541623,,,,,,,43.38243178570001,46.78584237736317,46.86905002400407,45.07826900663111,,45.528898298424586,#000000
2023-03-24 00:00:00+00:00,43.4230901097,45.5153361909,42.1376615564,42.1376615564,2135880,,,,,,,43.49890254903185,46.523329625923985,46.75683052615846,45.04648684627913,,45.456387386848355,#000000
2023-03-31 00:00:00+00:00,47.673448757,48.001842913,43.6764227444,43.7796323362,2221516,,,,,,,44.32902838337808,46.517429235174795,46.74597775618181,45.07918899342,,45.66790609203867,#000000
2023-04-07 00:00:00+00:00,50.2818366245,51.2154142965,49.3717156779,49.3904810583,1651428,,,,,,,45.35971800161173,46.73190805754542,46.83693214206157,45.16786678007975,,46.02410624532462,#000000
2023-04-14 00:00:00+00:00,52.4492380539,52.4492380539,50.0613434055,50.2912193147,1597442,,,,,,,46.26155595111569,46.98846620439818,46.9536134502763,45.27290549377835,,46.36913527489213,#000000
2023-04-21 00:00:00+00:00,49.812702116,52.6931879983,49.3154195369,52.4210899834,1745259,,,,,,,46.84978354889292,47.183461154630315,47.04782006245509,45.365652204924935,,46.61167924272582,#000000
2023-04-28 00:00:00+00:00,47.7860410391,50.4601077377,46.1065394986,49.596900242,2237026,,,,,,,47.03722719984339,47.24381118070621,47.08204496363172,45.425645438521556,,46.69718219567572,#000000
2023-05-05 00:00:00+00:00,43.7514842657,48.2833236181,41.7154404987,47.7954237293,3666664,,,,,,,46.55856686762353,46.98906076529755,46.95754553910378,45.39658844829455,,46.47544040507986,#000000
2023-05-12 00:00:00+00:00,42.4097595713,44.6803705926,42.1470442465,44.0141995905,2473401,,,,,,,46.15395362494546,46.75182223691147,46.83142261538589,45.34388029520891,,46.27026969311294,#000000
2023-05-19 00:00:00+00:00,43.9672861396,44.3425937465,42.118896176,42.503586473,1903486,,,,,,,45.93400819856485,46.6056955554166,46.74950717407363,45.31175398804399,,46.150241229024765,#000000
2023-05-26 00:00:00+00:00,44.0892611119,45.4497511866,43.1040786439,43.8734592379,3686079,,,,,,,45.69801445612103,46.41553828128478,46.63505944002241,45.27637731599432,,46.006247373355635,#000000
2023-06-02 00:00:00+00:00,45.4115590661,45.5534110832,42.447290332,43.3198805179,1430391,,,,,,,45.63596246124425,46.35732312681339,46.597797011826394,45.26642374103951,,45.96437658523089,#000000
2023-06-09 00:00:00+00:00,47.5298825211,47.6906481404,44.5888173671,45.7614607082,2532889,,,,,,,45.71543836909865,46.369695821847024,46.59795437430881,45.29504182511076,,45.99453259759131,#000000
2023-06-16 00:00:00+00:00,47.0286720607,48.3904514247,46.3856095833,46.9151904471,2357414,,,,,,,45.825762408640045,46.40990929277492,46.61591647137433,45.333592470275725,,46.046295160766256,#000000
2023-06-23 00:00:00+00:00,45.4115590661,47.3974873051,45.302805853,46.7449680266,1368691,,,,,,,45.83414199175231,46.40047234849393,46.60705181873133,45.3414849489775,,46.04578777698877,#000000
2023-06-30 00:00:00+00:00,48.3809946235,48.7781802713,45.5817814866,46.0262511401,2020201,,,,,,,45.930605950316384,46.442986705040916,46.628573145771405,45.377944502664455,,46.09502757594829,"rgba(38, 166, 154, 0.5)"
2023-07-07 00:00:00+00:00,46.6220296118,48.8632914816,46.0924487481,48.5417602429,2599841,,,,,,,46.01436959980839,46.47620729853738,46.64417927379276,45.415194458702175,,46.13748765771018,#000000
2023-07-14 00:00:00+00:00,46.3194119754,48.2202290042,45.8938559241,46.7355112255,3763572,,,,,,,46.08421827114083,46.496400972511296,46.65061031459203,45.45547974892447,,46.17167732679215,#000000
2023-07-21 00:00:00+00:00,48.0500065837,48.0972905894,45.6385222934,46.3383255776,3750398,,,,,,,46.178833131624025,46.53978520056989,46.67320454002905,45.50597640717919,,46.22444981985054,#000000
2023-07-28 00:00:00+00:00,51.1234669536,51.5679366071,48.3337106178,48.3904514247,2523050,,,,,,,46.392284328639846,46.67941119764994,46.76220513597449,45.595235695878294,,46.357284089535646,"rgba(38, 166, 154, 1.0)"
2023-08-04 00:00:00+00:00,50.2156140443,51.9178382492,48.7308962656,51.3031461753,2896209,,,,,,,46.60884115318969,46.82538863379044,46.8577374895883,45.69260660960782,,46.49614347154406,"rgba(38, 166, 154, 1.0)"
2023-08-11 00:00:00+00:00,52.4947031187,52.6365551358,49.0335139021,50.9627013343,2332731,,,,,,,46.81365521193142,46.969362216668294,46.954495352533804,45.786226899342196,,46.63093492011893,"rgba(0, 255, 255, 0.75)"
2023-08-18 00:00:00+00:00,53.1755928006,53.2796176132,51.0667261468,52.2299126868,2215562,,,,,,,47.036329216541766,47.13049696122615,47.06489041959874,45.8895405367679,,46.780314283533635,"rgba(0, 255, 255, 0.75)"
2023-08-25 00:00:00+00:00,52.2393694879,53.8564824826,51.4828253969,53.3458152211,1643782,,,,,,,47.19113263281205,47.244515393197496,47.14427503622221,45.96437555562515,,46.886074654464224,"rgba(38, 166, 154, 1.0)"
2023-09-01 00:00:00+00:00,55.2450616506,55.5360259711,52.2488262891,52.3528511016,1663033,,,,,,,47.38951122722952,47.39310179811196,47.24860952412387,46.05888439261276,,47.02252673551953,"rgba(0, 255, 0, 1.0)"
2023-09-08 00:00:00+00:00,55.2355218368,55.9319282434,54.7871505887,55.5980347608,1587823,,,,,,,47.59406520832744,47.54837876988392,47.35874781708945,46.15753778091169,,47.16468239405313,"rgba(0, 255, 0, 1.0)"
2023-09-15 00:00:00+00:00,56.3612198639,57.2865818014,54.8443894714,55.6934328986,1694425,,,,,,,47.823686681530035,47.72483038764593,47.48515513292026,46.270031094058155,,47.32592582403859,"rgba(0, 255, 0, 1.0)"
2023-09-22 00:00:00+00:00,55.7125125262,57.0003873877,54.9588672369,56.8668299947,1606014,,,,,,,48.02347683211989,47.880322997284345,47.597990407723785,46.3714613478139,,47.46831289623548,"rgba(0, 255, 255, 0.75)"
2023-09-29 00:00:00+00:00,58.7557131248,60.1676055656,55.3786190436,55.4835569953,2187306,,,,,,,48.35229707991463,48.13867898141449,47.78656172812146,46.53749784252209,,47.70375890799317,"rgba(0, 255, 0, 1.0)"
2023-10-06 00:00:00+00:00,54.6535931957,58.8415714489,53.7663905133,58.8415714489,2582612,,,,,,,48.62688069611498,48.35938312986414,47.95195816995258,46.68900934778909,,47.9068078359302,"rgba(38, 166, 154, 1.0)"
2023-10-13 00:00:00+00:00,57.9066696976,58.9560492144,55.5837250401,55.8842291744,2970799,,,,,,,48.98930624590288,48.65370921314764,48.17422888263615,46.889323825288514,,48.176642041743804,"rgba(0, 255, 255, 0.75)"
2023-10-20 00:00:00+00:00,57.0576262704,59.1850047453,56.8763698084,58.3168816905,2327452,,,,,,,49.26012963056888,48.876883116891996,48.345274961056276,47.044351768620004,,48.38165986928429,"rgba(0, 255, 255, 0.75)"
2023-10-27 00:00:00+00:00,54.9970264921,59.3090223246,53.6042136789,56.4566180017,3419247,,,,,,,49.55301936106932,49.1248023358747,48.54111558068424,47.2284066961565,,48.61183599344619,"rgba(38, 166, 154, 1.0)"
2023-11-03 00:00:00+00:00,54.8348496577,56.3707596776,53.6423729341,55.540795878,3396612,,,,,,,49.77728458271333,49.32024561771998,48.70055073038373,47.38338885299178,,48.7953674459522,"rgba(38, 166, 154, 1.0)"
2023-11-10 00:00:00+00:00,53.4420368445,55.4549375539,51.0570833973,55.0256459334,3329925,,,,,,,49.9158974561754,49.447569585583494,48.81049529677186,47.49792204349531,,48.917971095506516,"rgba(38, 166, 154, 0.5)"
2023-11-17 00:00:00+00:00,54.9970264921,55.3309199747,52.1064629141,53.4420368445,2368320,,,,,,,50.030453320189146,49.5516124660015,48.89932552815293,47.587921718345015,,49.01732825817214,"rgba(38, 166, 154, 1.0)"
2023-11-24 00:00:00+00:00,54.9493274231,55.5503356918,53.1176831757,55.2736810919,2260260,,,,,,,50.14407729859506,49.6548616089851,48.98755542557061,47.67660143389608,,49.11577394176171,"rgba(38, 166, 154, 0.5)"
2023-12-01 00:00:00+00:00,54.7822313462,55.9076971163,54.0236342776,54.5200358026,2137329,,,,,,,50.25488108312538,49.755654042449265,49.07381101784529,47.76275700554483,,49.211775787241194,"rgba(38, 166, 154, 0.5)"
2023-12-08 00:00:00+00:00,53.1690122636,55.2815610622,50.8836185633,54.3885290701,4269055,,,,,,,50.3817831792693,49.879591460354604,49.188047706200734,47.88713831710395,,49.33414016573215,"rgba(38, 166, 154, 0.5)"
2023-12-15 00:00:00+00:00,53.0345773401,54.3117091138,50.8692148215,52.3239927441,3286693,,,,,,52.73850042513334,50.45972334671868,49.9586347344965,49.26373733551791,47.97246722622942,,50.078612613619164,"rgba(38, 166, 154, 0.5)"
2023-12-22 00:00:00+00:00,54.3117091138,55.3295735349,53.5387083034,53.8315843868,2561748,,,,,,53.46335293997771,50.55857163651165,50.05218524466016,49.34757821408808,48.05930122901877,,50.29619785285128,"rgba(38, 166, 154, 0.5)"
2023-12-29 00:00:00+00:00,54.9166662697,55.98014254,53.9852242994,54.743821368,975241,,,,,,53.677350675986965,50.60028539335904,50.091290238838525,49.38228842693089,48.09465025826757,,50.3691729986766,"rgba(38, 166, 154, 0.5)"
2024-01-05 00:00:00+00:00,56.453065396,58.9977264489,54.9454737534,55.1279211496,1623146,,,,,,54.277161074235146,50.69652482223554,50.17906454937531,49.457841182543575,48.16822435120932,,50.55576319591977,"rgba(38, 166, 154, 1.0)"
2024-01-12 00:00:00+00:00,55.8096982619,57.2692774318,54.3309141028,55.7712882837,2771757,,,,,,54.65422082136491,50.8284257720559,50.30199847830026,49.56633964096017,48.276863800040886,,50.72556970254442,"rgba(38, 166, 154, 1.0)"
2024-01-19 00:00:00+00:00,53.6491369906,56.0593631199,52.410415195,55.8865182182,2434116,,,,,,54.544648010859255,50.89964805799626,50.37239232619109,49.63251587022328,48.34798498274025,,50.75943784960203,"rgba(38, 166, 154, 0.5)"
2024-01-26 00:00:00+00:00,54.9838837315,55.1183186551,52.5640551076,53.7355594414,2847988,,,,,,54.488974383148694,50.983685770762875,50.45539537730187,49.71060491636628,48.43159903921722,,50.814051897359384,"rgba(38, 166, 154, 0.5)"
2024-02-02 00:00:00+00:00,54.2060816738,56.9619976066,53.9180068377,54.8398463134,1813665,,,,,,54.542422791348876,51.047809099025876,50.51733862770913,49.76760984451892,48.49086298919003,,50.873208670358565,"rgba(38, 166, 154, 0.5)"
2024-02-09 00:00:00+00:00,55.9633381745,57.0004075847,53.6011245179,53.9180068377,2184432,,,,,,54.64677029759129,51.131628011840235,50.597665360610726,49.84094935598104,48.56612014239576,,50.956626633683804,"rgba(38, 166, 154, 0.5)"
2024-02-16 00:00:00+00:00,57.5189422899,58.4388612667,55.7136733165,56.0689656144,2027979,,,,,,54.8787705019943,51.235781538580426,50.69495819582501,49.9272887183685,48.65130821359476,,51.0776214336726,"rgba(38, 166, 154, 1.0)"
2024-02-23 00:00:00+00:00,59.1609688561,59.4730499286,56.2706179998,57.6149672353,1839679,,,,,,55.13719177429892,51.3436896345019,50.79494457795638,50.01519604923886,48.736683717036506,,51.20554115060652,"rgba(0, 255, 255, 0.75)"
2024-03-01 00:00:00+00:00,61.4963787432,61.863809937,58.8536890308,59.0553414161,1972773,,,,,,55.55668195237426,51.49505908151686,50.93315003957046,50.13455614303048,48.84947018793837,,51.393783480886086,"rgba(0, 255, 0, 1.0)"
2024-03-08 00:00:00+00:00,62.2119026468,62.7050339858,60.2007003232,62.0475255338,1894270,,,,,,55.96925017193202,51.65063154640907,51.07503605531041,50.25692837588344,48.96444761523228,,51.58325875295344,"rgba(0, 255, 0, 1.0)"
2024-03-15 00:00:00+00:00,65.1513521968,66.2391419152,61.4770402593,61.7961252434,1664529,,,,,,56.432450183388944,51.81760325807685,51.22621972727805,50.38612746849948,49.0839387429583,,51.78926787604032,"rgba(0, 255, 0, 1.0)"
2024-03-22 00:00:00+00:00,65.4317602131,65.7220308562,64.464836019,65.5091141486,1267500,,,,,,56.78927852331957,51.950952485990946,51.346962774250485,50.489309738439054,49.17909878825792,,51.9511204620516,"rgba(0, 255, 0, 1.0)"
2024-03-29 00:00:00+00:00,66.8434695365,67.2012314883,65.3640755195,65.7024989874,1371530,,,,,,57.19733156512037,52.105756748895764,51.48698597490633,50.6088011443614,49.2888295072031,,52.1375409880974,"rgba(0, 255, 0, 1.0)"
2024-04-05 00:00:00+00:00,70.508112232,70.8126933531,66.108607149,66.920823472,2004016,,,,,,57.89040771844692,52.36711834676886,51.722669049650975,50.80911265697653,49.471245472299664,,52.452110648828594,"rgba(0, 255, 0, 1.0)"
2024-04-12 00:00:00+00:00,67.6170088917,72.1132063942,67.5009779884,70.5854661675,2212731,,,,,,58.56389091732197,52.6454399278349,51.974735494919564,51.024536774706945,49.66814150244754,,52.77534892344619,"rgba(0, 255, 0, 1.0)"
2024-04-19 00:00:00+00:00,67.1432160366,68.1874941662,65.4027524873,67.9167553919,1611803,,,,,,58.91457344156109,52.81644589581333,52.131109527680856,51.15983890419428,49.79336418606194,,52.9630663910623,"rgba(0, 255, 255, 0.75)"
2024-04-26 00:00:00+00:00,68.3615405212,69.1060721506,66.592069246,66.9788389236,1823606,,,,,,59.327732109213294,53.01988217232977,52.31710992284719,51.32075016998338,49.941902702855295,,53.18547541544579,"rgba(0, 255, 0, 1.0)"
2024-05-03 00:00:00+00:00,65.7991914069,68.9900412473,64.5905361643,67.8490706983,1719034,,,,,,59.6202874563711,53.18729802478386,52.47147398901695,51.45573760232744,50.06783088431875,,53.360525591363626,"rgba(0, 255, 255, 0.75)"
2024-05-10 00:00:00+00:00,67.5396549562,68.4388944567,66.3019919878,66.6114077299,1402699,,,,,,59.87311629630823,53.33057626860279,52.60349313272972,51.57109832530552,50.17514992597246,,53.51068678978375,"rgba(0, 255, 255, 0.75)"
2024-05-17 00:00:00+00:00,67.7137013111,68.1488171985,65.2673831001,68.1488171985,1638198,,,,,,60.13443794364729,53.48984696840437,52.75084257141715,51.70052645494814,50.29606949536442,,53.67434468675627,"rgba(0, 255, 255, 0.75)"
2024-05-24 00:00:00+00:00,66.756446359,68.0424555371,65.3930832453,67.4429625368,1400829,,,,,,60.333794774786,53.62005971838428,52.871772622653396,51.80727517175964,50.39619685532589,,53.805819828581846,"rgba(0, 255, 255, 0.75)"
2024-05-31 00:00:00+00:00,68.1681556823,68.709633231,66.3503381975,66.756446359,1599912,,,,,,60.58100315816946,53.77692080739738,53.01725565046447,51.93549818909287,50.516065466233684,,53.96534865427158,"rgba(0, 255, 255, 0.75)"
