date,Close,High,Low,Open,Volume,aVWAP_peak_150,aVWAP_peak_134,aVWAP_peak_98,aVWAP_peak_38,aVWAP_peak_24,aVWAP_valley_174,aVWAP_valley_146,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,210.3,218.7,202.608,217.2,32483,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,190.5,212.4,186.15,211.8,36551,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,158.7,189.75,153.0,189.3,52867,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,138.0,158.4,135.9,158.1,81723,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,120.0,144.3,114.0,130.5,78411,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,121.2,134.1,115.8,121.2,46871,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,111.3,124.5,108.9,123.0,58855,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,90.0,116.1,89.7,105.75,120335,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,82.5,95.4,75.3,90.0,138236,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,64.2,84.3,63.6,81.0,125743,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,90.0,96.9,61.8,64.2,130637,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,88.2,103.5,78.0,89.7,140094,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,71.55,97.5,68.1,89.1,214078,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,66.0,80.7,63.045,70.8,351287,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,88.5,119.4,59.55,66.0,6330293,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,70.2,84.9,68.7,84.3,274021,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,61.2,72.9,58.8,70.2,198010,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,58.5,63.0,56.4,59.4,144353,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,57.9,59.85,52.05,57.6,158239,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,50.7,58.8,45.6,57.3,145097,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,45.0,53.7,43.8,49.8,213890,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,44.7,45.6,39.15,45.0,138990,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,43.2,44.7,37.8,44.7,83256,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,41.7,49.5,39.6,44.4,122534,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,86.7,134.4,33.9,38.7,8411984,,,,,85.0,,,85.0,,#000000
2022-06-24 00:00:00+00:00,75.6,105.9,69.9,95.1,2433437,,,,,84.7307504798569,,,84.7307504798569,,#000000
2022-07-01 00:00:00+00:00,70.2,77.1,66.0,71.4,369273,,,,,84.28192252949567,,,84.28192252949567,,#000000
2022-07-08 00:00:00+00:00,81.6,88.95,67.8,68.7,232537,,,,,84.18376772077019,,,84.18376772077019,,#000000
2022-07-15 00:00:00+00:00,78.9,84.84,73.2,81.3,136341,,,,,84.12251831559384,,,84.12251831559384,,#000000
2022-07-22 00:00:00+00:00,86.4,108.0,82.8,105.0,1914399,,,,,85.29650236542959,,,85.29650236542959,,#000000
2022-07-29 00:00:00+00:00,81.9,88.5,73.5,85.5,188917,,,,,85.24133955286256,,,85.24133955286256,,#000000
2022-08-05 00:00:00+00:00,87.6,89.373,78.75,82.2,151528,,,,,85.24133583482386,,,85.24133583482386,,#000000
2022-08-12 00:00:00+00:00,94.8,99.0,81.45,92.7,212610,,,,,85.33982025070623,,,85.33982025070623,,#000000
2022-08-19 00:00:00+00:00,83.1,99.3,82.2,94.8,114323,,,,,85.36290364452013,,,85.36290364452013,,#000000
2022-08-26 00:00:00+00:00,81.6,88.05,77.4,81.3,67680,,,,,85.34857687551958,,,85.34857687551958,,#000000
2022-09-02 00:00:00+00:00,88.5,96.3,79.5,80.7,103675,,,,,85.36847362392358,,,85.36847362392358,,#000000
2022-09-09 00:00:00+00:00,90.3,93.0,83.7,87.0,87615,,,,,85.39053193970541,,,85.39053193970541,,#000000
2022-09-16 00:00:00+00:00,109.5,110.4,87.6,92.7,217013,,,,,85.64412751367155,,,85.64412751367155,,#000000
2022-09-23 00:00:00+00:00,101.1,127.8,99.0,107.4,350389,,,,109.29999999999998,86.1970165051764,,,97.7485082525882,,#000000
2022-09-30 00:00:00+00:00,91.8,105.0,90.75,100.05,93377,,,,106.469858326235,86.2567686287487,,,96.36331347749186,,#000000
2022-10-07 00:00:00+00:00,76.2,94.05,75.0,93.6,161094,,,,99.8861515887974,86.20914930285541,,,93.0476504458264,,#000000
2022-10-14 00:00:00+00:00,61.5,78.45,59.4,76.8,179995,,,,92.21805989641399,85.97859666669409,,,89.09832828155405,,#000000
2022-10-21 00:00:00+00:00,60.9,66.9,58.65,62.4,107981,,,,88.58158110784065,85.81295949213371,,,87.19727029998718,,#000000
2022-10-28 00:00:00+00:00,66.9,67.8,54.0,61.5,121125,,,,85.51372986732233,85.63568192738391,,,85.57470589735311,,#000000
2022-11-04 00:00:00+00:00,62.1,71.1,60.3,67.2,105869,,,,83.52708674530956,85.49371184231212,,,84.51039929381085,,#000000
2022-11-11 00:00:00+00:00,63.6,64.5,55.8,62.4,104044,,,,81.63751721990991,85.33504951199498,,,83.48628336595245,,#000000
2022-11-18 00:00:00+00:00,53.7,64.8,52.5,64.8,89713,,,,79.95486842515952,85.17572420944286,,,82.56529631730119,,#000000
2022-11-25 00:00:00+00:00,59.7,61.5,53.1,55.2,43621,,,,79.25244756146442,85.10190058767861,,,82.17717407457152,,#000000
2022-12-02 00:00:00+00:00,62.7,68.4,54.9,58.8,63723,,,,78.47874516778084,85.0102495911068,,,81.74449737944383,,#000000
2022-12-09 00:00:00+00:00,56.4,64.35,55.8,62.7,36974,,,,77.98093960168873,84.95016916192984,,,81.46555438180928,,#000000
2022-12-16 00:00:00+00:00,64.8,65.7,56.4,56.7,67835,,,,77.28375886455098,84.85513190193004,,,81.0694453832405,,#000000
2022-12-23 00:00:00+00:00,53.7,65.4,51.585,65.4,67674,,,,76.4178264280344,84.73858101986936,,,80.57820372395187,,#000000
2022-12-30 00:00:00+00:00,54.3,54.75,50.25,54.0,37305,,,,75.88439821943574,84.66604700034432,,,80.27522260989002,,#000000
2023-01-06 00:00:00+00:00,52.8,55.8,48.3,55.5,30571,,,,75.45039895502893,84.60535354730054,,,80.02787625116474,,#000000
2023-01-13 00:00:00+00:00,57.9,58.5,51.6,53.4,41564,,,,74.97564516981492,84.53260884684009,,,79.75412700832752,,#000000
2023-01-20 00:00:00+00:00,54.9,59.4,53.1,57.0,33942,,,,74.60089779110501,84.473063445224,,,79.5369806181645,,#000000
2023-01-27 00:00:00+00:00,57.0,58.2,54.3,56.4,38907,,,,74.20429338690086,84.40676962423481,,,79.30553150556784,,#000000
2023-02-03 00:00:00+00:00,61.2,62.7,54.75,55.5,77147,,,,73.59413348625093,84.29050892053935,,,78.94232120339514,,#000000
