date,Close,High,Low,Open,Volume,aVWAP_OB_bull_819,aVWAP_OB_bull_512,aVWAP_OB_bull_351,aVWAP_OB_bull_183,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,21.9046332564,22.1006669392,21.3932410403,21.4529034655,4301198,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,4301198.0,False,False,False,False
2022-01-04 00:00:00+00:00,22.2285149932,22.3393166401,21.7853084059,21.91315646,7293389,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7293389,286015.2549019608,False,False,False,False,4418538.823529412,False,False,False,False
2022-01-05 00:00:00+00:00,22.2967006221,22.918894485,22.2711310112,22.7654768201,7883181,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15176570,869958.5782391387,False,False,False,False,4554407.144175318,False,False,False,False
2022-01-06 00:00:00+00:00,22.6546751733,23.2001602038,22.5523967301,22.7995696346,9238113,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24414683,1793281.1045827018,False,False,False,False,4738081.883619423,False,False,False,False
2022-01-07 00:00:00+00:00,22.6376287661,22.8166160418,22.4543798887,22.7995696346,7037692,,,,,,"rgba(38, 166, 154, 0.5)",,,,99.11516191019419,49.188898417678004,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17376991,2404406.9828343606,False,False,False,False,4828262.672497093,False,False,False,False
2022-01-10 00:00:00+00:00,22.6802447841,22.8251392454,22.3393166401,22.6461519697,5111276,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.58546786835898,48.75250321765161,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22488267,3192009.3364486992,False,False,False,False,4839361.234359953,False,False,False,False
2022-01-11 00:00:00+00:00,23.8479236776,23.8734932884,22.8677552634,22.961510503,8679753,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.78664987845664,48.54269837010233,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31168020,4289107.793842868,False,False,False,False,4989964.833012504,False,False,False,False
2022-01-12 00:00:00+00:00,24.0183877496,24.4956871513,23.8692316866,24.0780501748,11658094,,,,,,"rgba(38, 166, 154, 0.5)",,,,98.94710823039028,48.64314762414739,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42826114,5800362.939182363,False,False,False,False,5251460.094462994,False,False,False,False
2022-01-13 00:00:00+00:00,23.7541684379,24.1760670162,23.5368267461,24.009864546,7626652,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.34054354566878,45.06161417677656,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35199462,6953268.784704624,False,False,False,False,5344604.875072288,False,False,False,False
2022-01-14 00:00:00+00:00,24.0610037676,24.1121429892,23.6518899947,23.7456452343,6200952,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.0327247611943,43.215743624078144,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41400414,8304137.224520128,False,False,False,False,5378187.115265532,False,False,False,False
