date,Close,High,Low,Open,Volume,aVWAP_valley_11,Valleys_avg,color
2025-01-24 00:00:00+00:00,24.6784350981,24.6843475166,24.6597124393,24.6744934857,250119,,,#000000
2025-01-31 00:00:00+00:00,24.6861212422,24.7336176713,24.6861212422,24.6942015476,745080,,,#000000
2025-02-07 00:00:00+00:00,24.7533257332,24.8223039498,24.7286906559,24.7286906559,246,,,#000000
2025-02-14 00:00:00+00:00,24.7385446868,24.7779608106,24.6400043774,24.7730337951,227,,,#000000
2025-02-21 00:00:00+00:00,24.8065375003,24.8075229034,24.7040555785,24.7040555785,75465,,,#000000
2025-02-28 00:00:00+00:00,24.9916947418,24.9916947418,24.8223039498,24.8223039498,425010,,,#000000
2025-03-07 00:00:00+00:00,24.7611061011,24.9972129991,24.7417514578,24.9972129991,283498,,,#000000
2025-03-14 00:00:00+00:00,24.5981716043,24.8529419083,24.5981716043,24.8529419083,1145,,,#000000
2025-03-21 00:00:00+00:00,24.6228586493,24.6969197841,24.6228586493,24.6574205122,126160,,,#000000
2025-03-28 00:00:00+00:00,24.4263497713,24.5685471503,24.3266141097,24.5685471503,446,,,#000000
2025-04-04 00:00:00+00:00,24.7529589718,24.7529589718,24.5092982424,24.5092982424,40220,,,#000000
2025-04-11 00:00:00+00:00,23.8169709931,24.3903726041,23.3681960626,24.3903726041,16087,23.858513219933336,23.858513219933336,#000000
2025-04-18 00:00:00+00:00,24.1228908574,24.1228908574,24.0089634468,24.0089634468,7113,23.92792685117333,23.92792685117333,#000000
2025-04-25 00:00:00+00:00,24.1971913426,24.221958171,23.9049427676,24.0139168125,8786,23.97739827449808,23.97739827449808,#000000
2025-05-02 00:00:00+00:00,24.2641700349,24.3287684806,24.207098074,24.221958171,6239,24.024614012698297,24.024614012698297,#000000
2025-05-09 00:00:00+00:00,24.2890155909,24.3189296404,24.219448034,24.219448034,202099,24.235845446744175,24.235845446744175,#000000
2025-05-16 00:00:00+00:00,24.3164450848,24.3486449254,24.2095098116,24.2691391461,178,24.23588666234005,24.23588666234005,#000000
2025-05-23 00:00:00+00:00,24.1747260331,24.3039229245,24.1300040322,24.3039229245,183,24.235861569680225,24.235861569680225,#000000
2025-05-30 00:00:00+00:00,24.2264047897,24.2592009237,24.2193486518,24.24429359,75881,24.235651404847854,24.235651404847854,#000000
2025-06-06 00:00:00+00:00,24.0995930306,24.1843278975,24.0995930306,24.1743590897,6189,24.23358402479857,24.23358402479857,#000000
2025-06-13 00:00:00+00:00,24.2281906522,24.3038539039,24.1145462424,24.1793434936,17838,24.23263848878792,24.23263848878792,#000000
2025-06-20 00:00:00+00:00,24.2939847841,24.3438288235,24.2341719369,24.2549070573,12159,24.234638494533275,24.234638494533275,#000000
2025-06-27 00:00:00+00:00,24.3238912077,24.3637664392,24.2939847841,24.3637664392,78214,24.25143961532081,24.25143961532081,#000000
2025-07-04 00:00:00+00:00,24.355,24.5332361731,24.355,24.3737352471,7824,24.25434555298843,24.25434555298843,#000000
2025-07-11 00:00:00+00:00,24.2907,24.405,24.2907,24.38,5808,24.255318187656695,24.255318187656695,#000000
