date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_310,aVWAP_BoS_CHoCH_bull_692,aVWAP_BoS_CHoCH_bull_721,aVWAP_BoS_CHoCH_bear_99,aVWAP_BoS_CHoCH_bear_319,aVWAP_BoS_CHoCH_bear_375,aVWAP_BoS_CHoCH_bear_472,aVWAP_BoS_CHoCH_bear_795,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,5.85,5.97,5.65,5.8,17065,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,5.93,6.21,5.7973,6.21,14546,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,6.12,6.46,6.0,6.13,42948,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,5.62,6.4016,5.5115,6.29,38491,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,5.58,5.915,5.475,5.593,20966,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,5.85,5.85,5.55,5.8,12582,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,5.98,6.03,5.5,6.03,28586,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,5.85,6.05,5.54,5.87,51394,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,5.95,6.68,5.9,5.9,147099,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,6.15,6.18,5.88,5.9,17356,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,6.01,6.19,5.96,6.096,14754,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,6.01,6.49,5.76,5.76,77284,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,6.02,6.36,5.86,6.18,401922,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,5.37,6.155,5.32,5.88,37398,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,5.0,5.32,5.0,5.13,46300,,,,,,,,,5.1066666666666665,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,5.68,5.92,5.0,5.0,46173,,,,,,,,,5.426520173456035,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,5.96,6.25,5.63,5.65,28759,,,,,,,,,5.580203687960413,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,6.13,6.15,5.62,5.86,14307,,,,,,,,,5.628519281676765,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,6.4,6.58,5.25,5.7,38494,,,,,,,,,5.741300121048299,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,6.57,6.8,5.9,6.5207,129039,,,,,,,,,6.054132580517818,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,6.75,6.88,6.4,6.415,63867,,,,,,,,,6.169325236318601,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,6.9,6.9,6.0,6.54,139123,,,,,,,,,6.2926943784992435,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,6.965,7.0,6.18,6.7,102302,,,,,,,,,6.366240073750626,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,7.1,7.3,6.45,6.93,112975,,,,,,,,,6.623690316002773,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,7.02,7.13,6.2948,7.0,136018,,,,,,,,,6.637513293858793,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,6.9,7.29,6.23,6.95,158346,,,,,,,,,6.659104898177091,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,6.97,7.09,6.15,6.82,193155,,,,,,,,,6.665720830232817,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,6.1,6.835,5.8,6.8,314111,,,,,,,,,6.552162716563569,#000000,0,,,0.0,0.0,0.0,0.0
