date,Open,High,Low,Close,Volume,aVWAP_OB_bull_812,aVWAP_OB_bull_774,aVWAP_OB_bull_716,aVWAP_OB_bull_544,aVWAP_OB_bear_854,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,143.89,145.94,143.85,145.82,7665.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7665.0,False,False,False,False
2024-12-16 16:00:00+00:00,145.82,146.73,145.76,146.64,7141.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7141.0,110.71317829457364,False,False,False,False,7656.875968992248,False,False,False,False
2024-12-16 17:00:00+00:00,146.635,146.94,146.14,146.73,3659.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10800.0,276.43855537527793,False,False,False,False,7594.8933958295775,False,False,False,False
2024-12-16 18:00:00+00:00,146.73,147.785,146.61,147.745,4537.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15337.0,509.9356320361263,False,False,False,False,7547.484195894235,False,False,False,False
2024-12-16 19:00:00+00:00,147.58,149.05,147.28,148.995,8663.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24000.0,874.1226765006825,False,False,False,False,7564.779014562541,False,False,False,False
2024-12-16 20:00:00+00:00,148.995,149.4,146.87,147.25,36825.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.25946901335757,37.63352211202182,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12825.0,661.7331776402067,False,False,False,False,8018.425851546067,False,False,False,False
2024-12-17 15:00:00+00:00,146.58,146.945,145.81,146.945,6499.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.6300861657881,28.891509408407842,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19324.0,351.8768493046996,False,False,False,False,7994.868861599616,False,False,False,False
2024-12-17 16:00:00+00:00,146.945,147.15,146.445,147.07,3997.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.05205277872278,24.048739322475782,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15327.0,108.79348729997557,False,False,False,False,7932.886398629079,False,False,False,False
2024-12-17 17:00:00+00:00,147.07,148.38,146.9,148.11,3548.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.169242336779,24.048739322475782,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11779.0,-75.51338847211709,False,False,False,False,7864.903663766612,False,False,False,False
2024-12-17 18:00:00+00:00,148.11,148.11,147.25,148.0,3910.0,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.97050696351062,23.485570935111596,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15689.0,-317.58294834076645,False,False,False,False,7803.587327894261,False,False,False,False
