date,Open,High,Low,Close,Volume,aVWAP_peak_875,aVWAP_peak_872,aVWAP_peak_858,aVWAP_peak_842,aVWAP_peak_841,aVWAP_peak_809,aVWAP_peak_792,aVWAP_peak_751,aVWAP_peak_735,aVWAP_peak_732,aVWAP_peak_719,aVWAP_peak_640,aVWAP_peak_615,aVWAP_peak_578,aVWAP_peak_576,aVWAP_peak_562,aVWAP_peak_534,aVWAP_peak_513,aVWAP_peak_492,aVWAP_peak_478,aVWAP_peak_447,aVWAP_peak_421,aVWAP_peak_403,aVWAP_peak_389,aVWAP_peak_378,aVWAP_peak_367,aVWAP_peak_347,aVWAP_peak_341,aVWAP_peak_340,aVWAP_peak_263,aVWAP_peak_245,aVWAP_peak_222,aVWAP_peak_211,aVWAP_peak_210,aVWAP_peak_188,aVWAP_peak_157,aVWAP_peak_126,aVWAP_peak_123,aVWAP_peak_120,aVWAP_peak_73,aVWAP_valley_882,aVWAP_valley_854,aVWAP_valley_852,aVWAP_valley_820,aVWAP_valley_804,aVWAP_valley_778,aVWAP_valley_775,aVWAP_valley_764,aVWAP_valley_738,aVWAP_valley_722,aVWAP_valley_666,aVWAP_valley_630,aVWAP_valley_589,aVWAP_valley_564,aVWAP_valley_549,aVWAP_valley_526,aVWAP_valley_501,aVWAP_valley_476,aVWAP_valley_464,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,3.545,3.605,3.545,3.6,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2032.0,False,False,False,False
2024-12-19 16:00:00+00:00,3.6,3.635,3.565,3.605,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,615.0,9.534883720930232,False,False,False,False,2010.031007751938,False,False,False,False
2024-12-19 17:00:00+00:00,3.605,3.615,3.56,3.56,6380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5765.0,-79.99278889489814,False,False,False,False,2077.782464996094,False,False,False,False
2024-12-19 18:00:00+00:00,3.56,3.6,3.545,3.595,14170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8405.0,51.557486901921976,False,False,False,False,2265.2587058488675,False,False,False,False
2024-12-19 19:00:00+00:00,3.59,3.605,3.555,3.565,6562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1843.0,79.33178943057435,False,False,False,False,2331.874849944234,False,False,False,False
2024-12-19 20:00:00+00:00,3.57,3.595,3.55,3.57,26039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27882.0,510.38090897428634,False,False,False,False,2699.427177852075,False,False,False,False
2024-12-20 15:00:00+00:00,3.675,3.705,3.64,3.7,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,28565.0,945.336243718871,False,False,False,False,2668.164740986151,False,False,False,False
2024-12-20 16:00:00+00:00,3.7,3.725,3.67,3.72,1127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,29692.0,1391.0209531185783,False,False,False,False,2644.270713994118,False,False,False,False
2024-12-20 17:00:00+00:00,3.72,3.745,3.66,3.685,2189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27503.0,1795.8578375663524,False,False,False,False,2637.2122533120387,False,False,False,False
2024-12-20 18:00:00+00:00,3.685,3.69,3.635,3.64,1665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25838.0,2168.604227681603,False,False,False,False,2622.1391951211544,False,False,False,False
