date,Open,High,Low,Close,Volume,aVWAP_peak_602,aVWAP_peak_571,aVWAP_peak_546,aVWAP_peak_534,aVWAP_peak_525,aVWAP_peak_503,aVWAP_peak_480,aVWAP_peak_441,aVWAP_peak_419,aVWAP_peak_408,aVWAP_peak_389,aVWAP_peak_365,aVWAP_peak_354,aVWAP_peak_340,aVWAP_valley_589,aVWAP_valley_576,aVWAP_valley_557,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,16.085,16.31,15.98,16.29,42516.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,42516.0,False,False,False,False
2023-10-31 16:00:00+00:00,16.42,16.515,16.04,16.13,38002.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-38002.0,-589.1782945736434,False,False,False,False,42446.01550387596,False,False,False,False
2023-11-01 16:00:00+00:00,16.61,16.85,16.32,16.53,19812.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-18190.0,-862.0592512469202,False,False,False,False,42095.10053482362,False,False,False,False
2023-11-02 16:00:00+00:00,16.62,17.1,16.57,16.91,10383.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7807.0,-969.7327512275881,False,False,False,False,41603.4400614155,False,False,False,False
2023-11-03 16:00:00+00:00,17.18,17.345,17.13,17.155,7367.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-440.0,-961.5198403558426,False,False,False,False,41072.64254108348,False,False,False,False
2023-11-06 16:00:00+00:00,16.635,16.75,16.49,16.555,760.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1200.0,-965.2172071720311,False,False,False,False,40447.6403311442,False,False,False,False
2023-11-06 20:00:00+00:00,16.555,16.615,16.52,16.615,571.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-629.0,-960.0045372933948,False,False,False,False,39829.39784539003,False,False,False,False
2023-11-07 16:00:00+00:00,16.38,16.66,16.38,16.63,1586.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,957.0,-930.2835367152026,False,False,False,False,39236.476948562275,False,False,False,False
2023-11-07 20:00:00+00:00,16.63,16.67,16.6,16.645,582.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1539.0,-892.0000710296955,False,False,False,False,38637.1827323055,False,False,False,False
2023-11-08 16:00:00+00:00,16.45,16.545,16.4,16.52,1453.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,86.0,-876.8372792307854,False,False,False,False,38060.68377521549,False,False,False,False
2023-11-08 20:00:00+00:00,16.52,16.53,16.48,16.5,693.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-607.0,-872.6537555217809,False,False,False,False,37481.33984071602,False,False,False,False
2023-11-09 16:00:00+00:00,16.29,16.3,16.07,16.11,3791.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4398.0,-927.3102864439238,False,False,False,False,36959.00899047236,False,False,False,False
2023-11-09 20:00:00+00:00,16.11,16.17,16.01,16.035,2901.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7299.0,-1026.096173475801,False,False,False,False,36430.97784333325,False,False,False,False
2023-11-10 16:00:00+00:00,15.88,16.07,15.76,16.045,5590.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1709.0,-1036.6838297009822,False,False,False,False,35952.823148087766,False,False,False,False
2023-11-10 20:00:00+00:00,16.045,16.09,16.01,16.03,5017.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6726.0,-1124.8902819536802,False,False,False,False,35473.19798300113,False,False,False,False
2023-11-13 16:00:00+00:00,16.02,16.21,15.99,16.075,32445.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25719.0,-708.7059364970339,False,False,False,False,35426.24917706313,False,False,False,False
2023-11-13 20:00:00+00:00,16.08,16.08,15.855,15.855,2262.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23457.0,-334.0438289544442,False,False,False,False,34912.074771217194,False,False,False,False
2023-11-14 16:00:00+00:00,16.29,16.345,16.18,16.25,6510.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,29967.0,135.73979630066344,False,False,False,False,34471.732526702195,False,False,False,False
2023-11-14 20:00:00+00:00,16.27,16.28,16.18,16.24,3968.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,25999.0,536.7205746525912,False,False,False,False,33998.80644101689,False,False,False,False
2023-11-15 16:00:00+00:00,16.35,16.4,16.16,16.16,1788.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,24211.0,903.7636665184425,False,False,False,False,33499.41409309414,False,False,False,False
2023-11-15 20:00:00+00:00,16.17,16.18,16.005,16.005,2784.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,21427.0,1221.9533771150557,False,False,False,False,33023.20612265857,False,False,False,False
2023-11-16 16:00:00+00:00,15.94,15.99,15.74,15.845,1977.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19450.0,1504.5587511132717,False,False,False,False,32541.869593625106,False,False,False,False
2023-11-16 20:00:00+00:00,15.845,15.845,15.685,15.69,2275.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17175.0,1747.5113286153914,False,False,False,False,32072.61580147588,False,False,False,False
2023-11-17 16:00:00+00:00,15.65,15.795,15.52,15.76,3124.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20299.0,2035.1313080167033,False,False,False,False,31623.80005261579,False,False,False,False
2023-11-17 20:00:00+00:00,15.76,15.82,15.65,15.665,11206.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9093.0,2144.5556288226458,False,False,False,False,31307.24501304035,False,False,False,False
2023-11-20 16:00:00+00:00,15.8,15.905,15.785,15.865,3254.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12347.0,2302.733060933923,False,False,False,False,30872.31098183042,False,False,False,False
2023-11-20 20:00:00+00:00,15.865,15.915,15.7,15.74,5898.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6449.0,2367.0162692915364,False,False,False,False,30485.112361957075,False,False,False,False
2023-11-21 16:00:00+00:00,15.46,15.485,15.32,15.375,5257.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1192.0,2348.7989627908923,False,False,False,False,30093.978836965493,False,False,False,False
2023-11-21 20:00:00+00:00,15.375,15.375,15.26,15.285,6737.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5545.0,2226.4144827476225,False,False,False,False,29731.855134066802,False,False,False,False
2023-11-22 16:00:00+00:00,15.45,15.505,15.33,15.34,2547.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2998.0,2145.415808596497,False,False,False,False,29310.384511833206,False,False,False,False
2023-11-22 20:00:00+00:00,15.34,15.37,15.28,15.335,3118.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6116.0,2017.331842571745,False,False,False,False,28904.30103102959,False,False,False,False
