date,Close,High,Low,Open,Volume,aVWAP_OB_bull_642,aVWAP_OB_bull_580,aVWAP_OB_bull_456,aVWAP_OB_bull_408,aVWAP_OB_bull_212,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,336.7141373013,339.242029578,335.3714183158,336.4704586706,14562849,,,,,,
2022-01-04 00:00:00+00:00,334.7149779229,341.2350223952,330.0812049735,338.1165326862,15997974,,,,,,
2022-01-05 00:00:00+00:00,322.4216396555,333.9491307978,322.093419459,331.2239085605,20564521,,,,,,
2022-01-06 00:00:00+00:00,330.6669288332,337.3357664613,320.9794600044,321.07892067,27962809,,,,,,
2022-01-07 00:00:00+00:00,330.0005423737,335.1824430512,327.1063364656,330.9454186969,14722020,,,,,,
2022-01-10 00:00:00+00:00,326.3006056136,326.5691494107,313.7287774826,323.5554912432,24942383,,,,,,
2022-01-11 00:00:00+00:00,332.566627546,332.8252252766,323.5256530436,325.0175630275,16191633,,,,,,
2022-01-12 00:00:00+00:00,331.462614158,334.5508678246,328.2500346593,333.3722589374,14104858,,,,,,
2022-01-13 00:00:00+00:00,324.7191810307,333.8198319325,324.0030642384,333.1733376062,14797109,,,,,,
2022-01-14 00:00:00+00:00,330.1099491059,330.9354726303,319.4776039539,320.0544758143,16868497,,,,,,
2022-01-18 00:00:00+00:00,316.4341075867,322.4614239217,315.9268581922,321.5463857983,22352652,,,,,,
2022-01-19 00:00:00+00:00,317.8663411713,325.3358371574,317.6077434407,317.8585832394,20563976,,,,,,
2022-01-20 00:00:00+00:00,314.8526830038,326.0519539497,314.2758111433,322.1530958584,16925030,,,,,,
2022-01-21 00:00:00+00:00,301.5348998808,316.5932446517,301.4056010155,313.1121213559,28710717,,,,,,
2022-01-24 00:00:00+00:00,307.0450207547,307.8605982125,287.4512696327,296.2336464046,38936901,,,,,,
2022-01-25 00:00:00+00:00,298.5311877798,304.5783962479,295.9750486741,298.3322664487,25108454,,,,,,
2022-01-26 00:00:00+00:00,293.0409590391,305.8514927675,289.2813458796,305.3541894396,28348801,,,,,,
2022-01-27 00:00:00+00:00,293.0509051056,300.0817795564,292.6729545764,296.1461210189,21629922,,,,,,
2022-01-28 00:00:00+00:00,300.0827741631,300.2717494277,291.4528705915,294.0260174711,21871620,,,,,,
2022-01-31 00:00:00+00:00,311.5704810392,312.0976225668,297.7056642554,299.0583293075,21579474,,,,,,
2022-02-01 00:00:00+00:00,317.2795232443,317.9357647159,310.4366294514,312.8584966586,18023796,,,,,,
2022-02-02 00:00:00+00:00,321.257949868,326.2309831477,315.1656857184,326.0519539497,58458280,,,,,,320.88487291136664
2022-02-03 00:00:00+00:00,236.4776785159,246.6624506727,234.4735461041,243.325545342,188119925,,,,,,258.5691681067113
2022-02-04 00:00:00+00:00,235.8112920564,241.3014213365,228.8689375979,233.7027259458,89342247,,,,,,252.38768042280063
2022-02-07 00:00:00+00:00,223.6969829871,237.0147661101,222.8018369967,236.4180021165,88613826,,,,,,247.26335136856102
2022-02-08 00:00:00+00:00,218.9924935045,224.5523447112,214.984228681,219.6588799639,94729672,,,,,,242.20023205085297
2022-02-09 00:00:00+00:00,230.7487441777,232.1113552963,221.011545016,222.9908122613,86563275,,,,,,240.16512671777977
2022-02-10 00:00:00+00:00,226.8399400198,233.7325641455,225.4773289012,227.038861351,49310356,,,,,,239.3009203593361
2022-02-11 00:00:00+00:00,218.3658913112,229.1772656613,217.5901975803,227.2278366156,46156943,,,,,,238.14321632972934
2022-02-14 00:00:00+00:00,216.5258689977,219.8080709623,213.6216175624,218.1271857138,38184035,,,,,,237.03347896358207
2022-02-15 00:00:00+00:00,219.8080709623,219.9572619607,213.9001074261,219.2809294347,42685473,,,,,,235.9886682871205
2022-02-16 00:00:00+00:00,215.3721252769,216.2871634003,211.214669455,211.2643997878,45817457,,,,,,234.78801662534755
2022-02-17 00:00:00+00:00,206.5897485049,216.3269476666,206.0428143048,212.8657165039,38747533,,,,,,233.66435136412616
2022-02-18 00:00:00+00:00,205.0481081882,209.613352739,204.0733936654,208.2606876869,37128438,,,,,,232.53802389352435
2022-02-22 00:00:00+00:00,200.990113032,206.3609889741,198.981007587,201.2487107625,39703994,,,,,,231.25767680725698
2022-02-23 00:00:00+00:00,197.3796908709,205.8239013798,196.9818482086,203.0588948763,44481359,,,,,,229.85324941055825
2022-02-24 00:00:00+00:00,206.4803417728,207.2262967647,189.1940780926,190.0295476835,49957167,,,,,,228.46299899399008
2022-02-25 00:00:00+00:00,209.3448089419,210.1802785329,202.0841803535,203.834688068,37627551,,,,,,227.71928584598095
2022-02-28 00:00:00+00:00,209.8918426026,212.0012043985,205.7144946477,206.554937272,34239803,,,,,,227.1480368283838
2022-03-01 00:00:00+00:00,202.3925084169,210.6096502262,201.1293579638,208.7380988817,27094902,,,,,,226.61332890911476
2022-03-02 00:00:00+00:00,206.9875911673,208.0219820895,200.9304366326,203.6705779697,29452147,,,,,,226.0755007471405
2022-03-03 00:00:00+00:00,201.8753129558,207.9523596236,200.3336726391,207.8877101909,27263524,,,,,,225.55729952742675
2022-03-04 00:00:00+00:00,198.981007587,204.7795643911,197.7178571339,201.2785489622,32146264,,,,,,224.90000321532034
2022-03-07 00:00:00+00:00,186.4589097887,199.8065311114,186.2699345241,199.7070704458,38560609,,,,,,223.8614136508753
2022-03-08 00:00:00+00:00,189.2637005585,195.639129223,185.1062447367,186.836860318,37508149,,,,,,222.88593750828943
2022-03-09 00:00:00+00:00,197.4294212037,198.0261851973,192.8741227195,194.6843068333,31894695,,,,,,222.24564573719184
2022-03-10 00:00:00+00:00,194.1571653057,195.2213944275,190.0375045368,193.789160843,24852975,,,,,,221.7132058180078
2022-03-11 00:00:00+00:00,186.5981547206,192.5160643234,185.663224464,191.5960531666,34694534,,,,,,220.8801880288161
2022-03-14 00:00:00+00:00,185.6234401977,191.2529138704,184.8178088064,186.0212828601,31010462,,,,,,203.68949159579194
2022-03-15 00:00:00+00:00,190.9943161398,191.2429678038,184.9083180121,189.770949953,31721682,,,,,,203.81016867373523
2022-03-16 00:00:00+00:00,202.5317533487,202.6312140143,193.4708867131,193.6499159112,40640264,,,,,,205.77946223671597
2022-03-17 00:00:00+00:00,206.7190473702,206.9179687014,200.0253445757,200.6121625027,29499681,,,,,,206.96422073265438
2022-03-18 00:00:00+00:00,215.3223949441,215.6307230074,204.8889711233,205.5851957824,51235040,,,,,,209.17490763667462
2022-03-21 00:00:00+00:00,210.3493616644,213.5519950965,206.5101799724,213.3431276987,29072837,,,,,,209.7967812521119
2022-03-22 00:00:00+00:00,215.481532009,218.2763767122,209.0464269451,210.2300088657,31794933,,,,,,210.59871042611985
2022-03-23 00:00:00+00:00,212.3087367766,215.6295294794,211.0157481238,212.1794379113,23717321,,,,,,211.0024828456801
