date,Open,High,Low,Close,Volume,aVWAP_OB_bull_838,aVWAP_OB_bull_740,aVWAP_OB_bull_607,aVWAP_OB_bull_582,aVWAP_OB_bear_737,aVWAP_OB_bear_281,aVWAP_OB_bear_206,aVWAP_OB_bear_91,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,3.7,3.735,3.64,3.735,1264.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1264.0,False,False,False,False
2024-12-16 16:00:00+00:00,3.735,3.745,3.695,3.745,520.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,520.0,8.062015503875969,False,False,False,False,1252.4651162790697,False,False,False,False
2024-12-16 17:00:00+00:00,3.745,3.76,3.695,3.74,1026.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,88.00000000000034,8.000000000001194,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-506.0,0.09206177513370584,False,False,False,False,1248.9540292049755,False,False,False,False
2024-12-16 18:00:00+00:00,3.735,3.745,3.69,3.69,1964.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.891089108911196,8.000000000001194,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2470.0,-38.2039391826203,False,False,False,False,1260.0400132483092,False,False,False,False
2024-12-16 19:00:00+00:00,3.695,3.765,3.685,3.755,2089.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.864359950832664,8.000000000001194,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-381.0,-43.51860679219208,False,False,False,False,1272.8921060661646,False,False,False,False
2024-12-16 20:00:00+00:00,3.75,3.785,3.745,3.76,3082.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.77772006816246,8.000000000001194,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2701.0,-0.9679307178945251,False,False,False,False,1300.9402904682397,False,False,False,False
2024-12-17 15:00:00+00:00,3.75,3.75,3.705,3.74,1183.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.28575289630112,8.000000000001194,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1518.0,22.581959680832522,False,False,False,False,1299.111758833073,False,False,False,False
2024-12-17 16:00:00+00:00,3.74,3.775,3.72,3.735,388.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.189567788061986,31.08791498592538,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1130.0,39.75123162376535,False,False,False,False,1284.9859951302346,False,False,False,False
2024-12-17 17:00:00+00:00,3.735,3.755,3.69,3.755,1830.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.984301570009315,29.695756994539806,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2960.0,85.02640632727287,False,False,False,False,1293.435824663099,False,False,False,False
2024-12-17 18:00:00+00:00,3.755,3.775,3.715,3.755,500.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.514124091307536,27.930492816053558,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2960.0,129.59964033770274,False,False,False,False,1281.1344940481674,False,False,False,False
