date,Open,High,Low,Close,Volume,aVWAP_OB_bull_827,aVWAP_OB_bull_721,aVWAP_OB_bull_500,aVWAP_OB_bear_407,aVWAP_OB_bear_359,aVWAP_OB_bear_287,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,43.9,44.27,43.66,43.96,3034.0,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3034.0,False,False,False,False
2024-12-16 16:00:00+00:00,43.96,44.02,43.635,43.77,2295.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2295.0,-35.58139534883721,False,False,False,False,3022.5426356589146,False,False,False,False
2024-12-16 17:00:00+00:00,43.77,43.82,43.67,43.69,2711.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5006.0,-112.64214890932035,False,False,False,False,3017.712517276606,False,False,False,False
2024-12-16 18:00:00+00:00,43.69,43.785,43.35,43.35,3036.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8042.0,-235.57792954638515,False,False,False,False,3017.9960441405347,False,False,False,False
2024-12-16 19:00:00+00:00,43.35,43.51,43.2,43.5,3328.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.70564234826539,-43.06492188656115,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4714.0,-305.0108298634955,False,False,False,False,3022.8023070220765,False,False,False,False
2024-12-16 20:00:00+00:00,43.5,43.57,43.22,43.48,8864.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.584495715094981,-39.13629239731044,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13578.0,-510.79360769506917,False,False,False,False,3113.36351156437,False,False,False,False
2024-12-17 15:00:00+00:00,43.42,43.89,43.42,43.7,2278.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.425523436921086,-29.918679204821213,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11300.0,-678.0681254052231,False,False,False,False,3100.4121392920542,False,False,False,False
2024-12-17 16:00:00+00:00,43.65,43.955,43.535,43.535,2420.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.671304346855912,-27.00269357898578,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13720.0,-880.2686195849872,False,False,False,False,3089.8631138766737,False,False,False,False
2024-12-17 17:00:00+00:00,43.535,43.65,43.325,43.65,1146.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.36515763712609,-22.54233468253257,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12574.0,-1061.566780521654,False,False,False,False,3059.7257012584305,False,False,False,False
2024-12-17 18:00:00+00:00,43.65,43.65,43.43,43.49,2777.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.565763207368285,-22.0149263885711,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15351.0,-1283.1083808236438,False,False,False,False,3055.3423570528735,False,False,False,False
2024-12-17 19:00:00+00:00,43.49,43.63,43.31,43.44,7465.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.655934572237484,-22.0149263885711,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22816.0,-1616.9516617411066,False,False,False,False,3123.709142214844,False,False,False,False
2024-12-17 20:00:00+00:00,43.44,43.66,43.205,43.49,16524.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.03874329569064,-20.699616883906906,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6292.0,-1689.433031326516,False,False,False,False,3331.4655896223658,False,False,False,False
2024-12-18 15:00:00+00:00,43.105,43.935,43.105,43.86,3191.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.82278683752334,-13.412305544554627,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3101.0,-1711.317790530756,False,False,False,False,3329.2878285429492,False,False,False,False
2024-12-18 16:00:00+00:00,43.86,43.995,43.405,43.51,1773.0,,,,,,,43.63666666666666,"rgba(239, 83, 80, 0.5)",,43.63666666666666,,43.7932327471179,-13.412305544554627,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4874.0,-1760.3516232357056,False,False,False,False,3305.1593350771673,False,False,False,False
2024-12-18 17:00:00+00:00,43.42,43.6,43.42,43.555,2584.0,,,,,,,43.57044067018592,"rgba(239, 83, 80, 0.5)",,43.57044067018592,,44.46242102812084,-12.600523004126131,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2290.0,-1768.5632259762374,False,False,False,False,3293.9785701922497,False,False,False,False
2024-12-18 18:00:00+00:00,43.555,43.63,43.44,43.58,4775.0,,,,,,,43.55975251861586,"rgba(239, 83, 80, 0.5)",,43.55975251861586,,45.31398147570963,-11.421291289173773,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2485.0,-1702.616509294435,False,False,False,False,3316.9401427474086,False,False,False,False
2024-12-18 19:00:00+00:00,43.49,43.49,42.07,42.18,3571.0,,,,,,,43.28432968590098,"rgba(239, 83, 80, 0.5)",,43.28432968590098,,36.70212207503951,-6.180539741718086,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1086.0,-1693.0565634139011,False,False,False,False,3320.8790552629525,False,False,False,False
2024-12-18 20:00:00+00:00,42.18,42.19,41.065,41.38,8330.0,,,,,,,42.59547805828936,"rgba(239, 83, 80, 0.5)",,42.59547805828936,,29.18486276322867,-12.986244781927788,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9416.0,-1812.7921205702746,False,False,False,False,3398.5398451038373,False,False,False,False
2024-12-19 15:00:00+00:00,41.86,42.11,41.35,41.505,1251.0,,,,,,,42.54268062286843,"rgba(239, 83, 80, 0.5)",,42.54268062286843,,25.48619114684995,-16.17281020103764,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8165.0,-1911.2759636622084,False,False,False,False,3365.2446537068786,False,False,False,False
2024-12-19 16:00:00+00:00,41.505,41.645,41.17,41.49,2519.0,,,,,,,42.43018425190502,"rgba(239, 83, 80, 0.5)",,42.43018425190502,,22.983296332714175,-18.431307513592266,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10684.0,-2047.2871890317865,False,False,False,False,3352.1245815563843,False,False,False,False
2024-12-19 17:00:00+00:00,41.49,41.59,41.295,41.56,4620.0,,,,,,,42.28124800326276,"rgba(239, 83, 80, 0.5)",,42.28124800326276,,22.170561900040795,-19.34976994813411,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6064.0,-2109.5618062560998,False,False,False,False,3371.7815647880684,False,False,False,False
2024-12-19 18:00:00+00:00,41.56,42.24,41.47,42.24,15681.0,,,,,,,42.17767404221355,"rgba(239, 83, 80, 0.5)",,42.17767404221355,,28.379759986382105,-19.34976994813411,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9617.0,-1927.7546464691834,False,False,False,False,3562.622160682827,False,False,False,False
