date,Open,High,Low,Close,Volume,aVWAP_OB_bull_809,aVWAP_OB_bull_757,aVWAP_OB_bull_681,aVWAP_OB_bull_544,aVWAP_OB_bull_119,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,155.21,155.53,155.14,155.47,9766.0,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9766.0,False,False,False,False
2024-12-16 16:00:00+00:00,155.51,155.51,154.9,154.905,12975.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12975.0,-201.1627906976744,False,False,False,False,9815.751937984494,False,False,False,False
2024-12-16 17:00:00+00:00,154.93,155.265,154.85,155.09,8109.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.973322554567611,-63.45998383185142,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4866.0,-273.48584820623756,False,False,False,False,9789.290667628144,False,False,False,False
2024-12-16 18:00:00+00:00,155.08,155.14,154.83,154.84,8207.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.349632216932047,-59.52397288026667,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13073.0,-471.927928079009,False,False,False,False,9764.759029370342,False,False,False,False
2024-12-16 19:00:00+00:00,154.82,154.92,154.66,154.755,4831.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.963922842631241,-56.83795828814844,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17904.0,-742.1926113646057,False,False,False,False,9688.266641318089,False,False,False,False
2024-12-16 20:00:00+00:00,154.76,154.825,154.36,154.5,27228.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.594288518782498,-55.72657746064269,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45132.0,-1430.4066794054643,False,False,False,False,9960.200491840289,False,False,False,False
2024-12-17 15:00:00+00:00,153.45,153.68,153.125,153.385,17088.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.974920163690523,-55.72657746064269,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62220.0,-2372.8809944534414,False,False,False,False,10070.70901134664,False,False,False,False
2024-12-17 16:00:00+00:00,153.36,154.075,153.22,153.985,16882.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.117770824394007,-49.710549581069024,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45338.0,-3039.006870508427,False,False,False,False,10176.310422023436,False,False,False,False
2024-12-17 17:00:00+00:00,153.96,154.02,153.38,153.38,17425.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.04031590775707,-46.645495422830166,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62763.0,-3964.960252361009,False,False,False,False,10288.693206178112,False,False,False,False
2024-12-17 18:00:00+00:00,153.41,153.52,152.92,153.04,21352.0,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.384296901239033,-44.9772742675524,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-84115.0,-5207.5965275182025,False,False,False,False,10460.217342516435,False,False,False,False
