date,Close,High,Low,Open,Volume,aVWAP_peak_162,aVWAP_peak_147,aVWAP_peak_104,aVWAP_peak_103,aVWAP_peak_70,aVWAP_peak_54,aVWAP_peak_10,aVWAP_valley_171,aVWAP_valley_130,aVWAP_valley_113,aVWAP_valley_97,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,10.43,10.43,10.01,10.1899,94589,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,94589.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.16,10.45,9.91,10.42,100311,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-100311,-7430.444444444444,False,False,False,False,95012.85185185184,False,False,False,False
2022-01-14 00:00:00+00:00,11.24,11.41,9.99,10.2,92576,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-7735,-7453.004115226337,False,False,False,False,94832.34430727022,False,False,False,False
2022-01-21 00:00:00+00:00,12.655,13.05,11.0828,11.3,197216,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,189481,7134.699893308947,False,False,False,False,102416.31880302797,False,False,False,False
2022-01-28 00:00:00+00:00,10.6152,13.05,10.45,12.55,241765,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-52284,2733.3147160268036,False,False,False,False,112738.44333613702,False,False,False,False
2022-02-04 00:00:00+00:00,9.9,11.04,9.72,10.71,247207,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-299491,-19653.67155923444,False,False,False,False,122699.07716308982,False,False,False,False
2022-02-11 00:00:00+00:00,10.38,10.71,9.52,9.9,222938,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-76553,-23868.436628920776,False,False,False,False,130124.1825584165,False,False,False,False
2022-02-18 00:00:00+00:00,10.31,10.66,10.05,10.39,127062,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-203615,-37182.99687863035,False,False,False,False,129897.35422075602,False,False,False,False
2022-02-25 00:00:00+00:00,10.47,10.92,9.93,10.26,156280,,,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-47335,-37934.99710984292,False,False,False,False,131851.6242784778,False,False,False,False
2022-03-04 00:00:00+00:00,11.69,11.765,10.34,10.63,250140,,,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.012920690116576901,-0.012920690116576901,False,False,False,False,202805,-20102.404731336042,False,False,False,False,140613.72618377573,False,False,False,False
2022-03-11 00:00:00+00:00,12.75,13.39,11.45,11.84,313295,,,,,,,12.530000000000001,,,,,12.530000000000001,,#000000,,,,False,False,False,False,0.34282822228274423,0.16495376608308365,False,False,False,False,516100,19616.29191542959,False,False,False,False,153404.93165164418,False,False,False,False
2022-03-18 00:00:00+00:00,12.75,12.775,11.33,12.48,185545,,,,,,,12.438871531954135,,,,,12.438871531954135,,#000000,,,,False,False,False,False,0.22867662317611043,0.19681519462959704,False,False,False,False,516100,56392.86288465702,False,False,False,False,155785.67745522608,False,False,False,False
2022-03-25 00:00:00+00:00,12.2,13.32,11.88,12.86,155528,,,,,,,12.445477786709212,,,,,12.445477786709212,,#000000,,,,False,False,False,False,0.34282822461026,0.2698217096199285,False,False,False,False,360572,78924.65081912687,False,False,False,False,155766.59023632042,False,False,False,False
