date,Open,High,Low,Close,Volume,aVWAP_peak_395,aVWAP_peak_375,aVWAP_peak_356,aVWAP_peak_305,aVWAP_peak_275,aVWAP_peak_256,aVWAP_peak_244,aVWAP_peak_207,aVWAP_peak_181,aVWAP_peak_133,aVWAP_peak_107,aVWAP_peak_87,aVWAP_peak_38,aVWAP_valley_424,aVWAP_valley_410,aVWAP_OB_bull_410,aVWAP_OB_bull_95,aVWAP_OB_bear_305,aVWAP_OB_bear_275,aVWAP_OB_bear_133,aVWAP_OB_bear_38,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-06 17:00:00+00:00,6.12,6.12,5.81,5.815,17449.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17449.0,False,False,False,False
2023-11-07 17:00:00+00:00,6.01,6.02,5.92,5.95,26625.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26625.0,412.7906976744186,False,False,False,False,17591.263565891473,False,False,False,False
2023-11-08 17:00:00+00:00,6.01,6.11,5.995,6.075,22454.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,49079.0,1167.3055705786912,False,False,False,False,17666.654828435792,False,False,False,False
2023-11-09 17:00:00+00:00,5.95,5.985,5.82,5.825,10506.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.18527315914488,33.9667458432304,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,38573.0,1747.2388175464635,False,False,False,False,17555.636924118957,False,False,False,False
2023-11-10 17:00:00+00:00,5.735,5.84,5.71,5.755,11103.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.0726895182101,22.33430417684039,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27470.0,2146.0413164992315,False,False,False,False,17455.596041574478,False,False,False,False
2023-11-13 17:00:00+00:00,5.64,5.685,5.51,5.645,11976.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.96771501860435,12.856653404558678,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15494.0,2352.98641236746,False,False,False,False,17370.641064185726,False,False,False,False
2023-11-14 17:00:00+00:00,5.85,5.95,5.81,5.845,10689.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,54.57222938099467,12.856653404558678,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,26183.0,2722.443987369515,False,False,False,False,17267.049729857263,False,False,False,False
2023-11-15 17:00:00+00:00,6.0,6.06,5.91,5.95,11557.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.015923486705404,12.856653404558678,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,37740.0,3265.351832526577,False,False,False,False,17178.52182706878,False,False,False,False
2023-11-16 17:00:00+00:00,5.56,5.56,5.42,5.435,25645.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.471666666666667,,48.16179606717648,8.318006830373697,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12095.0,3402.2456025649244,False,False,False,False,17309.785054556083,False,False,False,False
2023-11-17 17:00:00+00:00,5.54,5.66,5.53,5.6,24046.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.53215548757991,,46.062193687727564,6.614561288750565,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,36141.0,3909.823190122057,False,False,False,False,17414.222495570717,False,False,False,False
2023-11-20 17:00:00+00:00,6.185,6.21,5.9,5.905,30268.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.858073971243596,,49.01534055315297,6.614561288750565,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,66409.0,4878.802675546522,False,False,False,False,17613.505867732412,False,False,False,False
2023-11-21 17:00:00+00:00,5.86,5.91,5.74,5.785,21787.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.828377390656994,,49.32857376029453,6.614561288750565,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,44622.0,5494.976277476033,False,False,False,False,17678.211203116407,False,False,False,False
2023-11-22 17:00:00+00:00,5.635,5.745,5.635,5.69,21576.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.790348032210201,,48.29623689486272,6.614561288750565,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23046.0,5767.085172398884,False,False,False,False,17738.642037176618,False,False,False,False
2023-11-23 17:00:00+00:00,5.69,5.69,5.69,5.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.790348032210201,,47.60801231790819,6.614561288750565,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23046.0,6034.975324764793,False,False,False,False,17463.62433117388,False,False,False,False
2023-11-24 17:00:00+00:00,5.74,5.775,5.735,5.76,8697.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.786164530981231,,48.31404605443758,6.614561288750565,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,31743.0,6433.549350737432,False,False,False,False,17327.70767487661,False,False,False,False
2023-11-27 17:00:00+00:00,5.57,5.585,5.42,5.455,20097.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.735110587150368,,44.77998840333679,2.818892072989094,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11646.0,6514.3625390980915,False,False,False,False,17370.642439607203,False,False,False,False
2023-11-28 17:00:00+00:00,5.525,5.535,5.325,5.365,15802.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.6971130587578305,,41.490572640666926,-0.7471889960843043,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4156.0,6348.930561747733,False,False,False,False,17346.322401783837,False,False,False,False
2023-11-29 17:00:00+00:00,5.25,5.345,5.215,5.265,25355.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.631504537937008,,38.30926990017299,-4.097916793157054,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29511.0,5792.962646061721,False,False,False,False,17470.487945942226,False,False,False,False
2023-11-30 17:00:00+00:00,5.175,5.31,5.16,5.305,8856.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.6123850641598105,,37.02345858557764,-5.667291544770116,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-20655.0,5382.916713564639,False,False,False,False,17336.92999329196,False,False,False,False
2023-12-01 17:00:00+00:00,5.515,5.595,5.485,5.565,34049.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.601704721417008,,40.8003747750607,-5.667291544770116,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13394.0,5507.1195552148,False,False,False,False,17596.031853861077,False,False,False,False
2023-12-04 17:00:00+00:00,5.375,5.44,5.31,5.335,12203.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.588386690430694,,40.50915174374419,-5.667291544770116,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1191.0,5440.202972963408,False,False,False,False,17512.418956901987,False,False,False,False
2023-12-05 17:00:00+00:00,5.415,5.43,5.12,5.175,46053.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4329228375423755,,38.71757666952217,-5.667291544770116,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-44862.0,4660.32385710351,False,False,False,False,17954.90858547715,False,False,False,False
2023-12-06 17:00:00+00:00,5.455,5.59,5.415,5.515,27540.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4646189175708395,,42.34405883432001,-5.667291544770116,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17322.0,4319.512634512758,False,False,False,False,18103.514653919363,False,False,False,False
