date,Open,High,Low,Close,Volume,aVWAP_OB_bull_869,aVWAP_OB_bull_763,aVWAP_OB_bull_542,aVWAP_OB_bear_449,aVWAP_OB_bear_401,aVWAP_OB_bear_329,aVWAP_OB_bear_2,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,51.95,52.305,51.8,51.88,4955.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4955.0,False,False,False,False
2024-12-05 16:00:00+00:00,51.985,52.36,51.975,52.33,5914.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,5914.0,91.68992248062015,False,False,False,False,4969.868217054263,False,False,False,False
2024-12-05 17:00:00+00:00,52.33,52.365,51.91,52.045,5460.0,,,,,,,52.10666666666666,-1.0,52.365,51.91,678.0,,#000000,,,,88.26831321919732,3.0732528767892973,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,454.0,97.3071329847966,False,False,False,False,4977.467159425515,False,False,False,False
2024-12-05 18:00:00+00:00,52.02,52.11,51.63,51.755,7323.0,,,,,,,51.94912735664554,0.0,0.0,0.0,0.0,,#000000,,,,74.58607338444357,3.0732528767892973,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-6869.0,-10.69762876690568,False,False,False,False,5013.8320096669795,False,False,False,False
2024-12-05 19:00:00+00:00,51.75,51.785,51.6,51.625,7330.0,,,,,,,51.84740192910058,0.0,0.0,0.0,0.0,,#000000,,,,63.26244004241789,3.0732528767892973,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-14199.0,-230.67130894106216,False,False,False,False,5049.741590912452,False,False,False,False
2024-12-05 20:00:00+00:00,51.625,51.625,51.15,51.15,23967.0,,,,,,,51.554301724137936,0.0,0.0,0.0,0.0,,#000000,,,,51.67154045976449,37.13683212991867,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-38166.0,-818.815939810193,False,False,False,False,5343.032418960321,False,False,False,False
2024-12-06 15:00:00+00:00,44.57,48.13,44.57,48.13,9117.0,,,,,,,50.76406545481888,0.0,0.0,0.0,0.0,,#000000,,,,38.786125582447355,24.36319763667609,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-47283.0,-1539.1908864798024,False,False,False,False,5401.543544247757,False,False,False,False
2024-12-06 16:00:00+00:00,48.015,48.36,47.775,48.16,7637.0,,,,,,,50.42941384204009,0.0,0.0,0.0,0.0,,#000000,,,,29.78787024426753,15.20417017522334,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-39646.0,-2129.994128549883,False,False,False,False,5436.201783871823,False,False,False,False
2024-12-06 17:00:00+00:00,48.15,48.37,47.785,47.785,10394.0,,,,,,,50.07198126673032,0.0,0.0,0.0,0.0,,#000000,,,,23.161010689506732,8.034115499670982,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-50040.0,-2872.784917254536,False,False,False,False,5513.066872493965,False,False,False,False
2024-12-06 18:00:00+00:00,47.785,48.055,47.505,47.955,8372.0,,,,,,,49.83705538107203,0.0,0.0,0.0,0.0,,#000000,,,,19.643956279456305,3.4642327674038214,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-41668.0,-3474.261120087799,False,False,False,False,5557.391417106462,False,False,False,False
