date,Close,High,Low,Open,Volume,aVWAP_peak_160,aVWAP_valley_170,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_71,aVWAP_valley_24,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,118.47,122.47,115.53,118.85,492292,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,120.62,126.2799,115.66,119.38,1119985,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,118.1,121.31,116.38,119.27,727307,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,112.71,117.05,109.76,117.05,1205821,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,109.4,115.31,103.395,110.92,1382831,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,99.72,113.37,97.54,108.44,2355929,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,100.52,103.785,96.85,99.49,795779,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,101.79,104.03,98.7,101.02,1033193,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,101.1,102.63,95.23,101.37,573771,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,96.05,101.69,95.225,99.63,828515,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,96.97,99.205,93.58,96.35,744478,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,105.09,105.12,95.166,96.64,857535,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,105.18,106.1699,102.62,104.59,497724,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,107.44,107.96,101.88,104.53,717009,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,98.25,108.37,97.89,107.38,673871,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,95.41,99.34,95.4,98.04,590774,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,97.66,104.7,94.87,95.23,837055,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,98.19,102.46,95.64,97.46,770518,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,89.36,99.68,87.43,97.84,2073024,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,90.74,91.43,85.18,88.15,1105361,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,84.1,91.46,82.29,89.87,1003125,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,87.67,87.88,80.11,85.16,778286,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,87.21,88.285,85.65,87.32,670210,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,82.97,88.94,82.88,87.77,948135,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,75.91,81.6041,74.57,80.71,1066007,,,,,,77.36136666666667,,77.36136666666667,#000000
2022-06-24 00:00:00+00:00,83.21,83.4,77.19,77.68,1176856,,,,,,79.41052247190309,,79.41052247190309,#000000
2022-07-01 00:00:00+00:00,81.0,84.35,78.97,83.57,944014,,,,,,80.01169258270714,,80.01169258270714,#000000
2022-07-08 00:00:00+00:00,82.83,83.085,77.67,79.52,475615,,,,,,80.16535810805867,,80.16535810805867,#000000
2022-07-15 00:00:00+00:00,83.41,83.98,78.54,81.9,594170,,,,,,80.41819124497864,,80.41819124497864,#000000
2022-07-22 00:00:00+00:00,88.59,90.72,81.94,83.95,816182,,,,,,81.49056189149519,,81.49056189149519,#000000
2022-07-29 00:00:00+00:00,96.06,96.14,86.965,88.17,768127,,,,,,83.01136333888664,,83.01136333888664,#000000
2022-08-05 00:00:00+00:00,96.99,98.06,94.35,94.87,748832,,,,,,84.54035619368794,,84.54035619368794,#000000
2022-08-12 00:00:00+00:00,100.66,100.8,93.32,96.99,658038,,,,,,85.78597498844599,,85.78597498844599,#000000
2022-08-19 00:00:00+00:00,113.55,118.88,98.98,99.59,1628850,,,,,,90.31543018070961,,90.31543018070961,#000000
2022-08-26 00:00:00+00:00,107.34,113.3,107.05,112.5,814788,,,,,,91.90562756068846,,91.90562756068846,#000000
2022-09-02 00:00:00+00:00,97.86,107.64,97.6,105.81,851953,,,,,,92.64318401442402,,92.64318401442402,#000000
2022-09-09 00:00:00+00:00,102.23,103.11,97.205,97.99,739796,,,,,,93.18116274227847,,93.18116274227847,#000000
2022-09-16 00:00:00+00:00,98.62,104.82,96.66,103.05,1137109,,,,,,93.80849393696536,,93.80849393696536,#000000
2022-09-23 00:00:00+00:00,92.21,99.44,90.66,97.58,738533,,,,,,93.8250416058699,,93.8250416058699,#000000
2022-09-30 00:00:00+00:00,95.45,98.4,90.62,92.25,1107416,,,,,,93.90253368977041,,93.90253368977041,#000000
2022-10-07 00:00:00+00:00,104.66,107.68,95.31,96.58,1040272,,,,,,94.4902371482145,,94.4902371482145,#000000
2022-10-14 00:00:00+00:00,97.31,105.525,96.57,105.51,799868,,,,,,94.75401028485358,,94.75401028485358,#000000
2022-10-21 00:00:00+00:00,106.5,106.64,98.58,99.34,943666,,,,,,95.26057943633968,,95.26057943633968,#000000
2022-10-28 00:00:00+00:00,113.65,115.712,105.42,106.53,1074922,,,,,,96.22924920393991,,96.22924920393991,#000000
2022-11-04 00:00:00+00:00,112.28,118.05,110.26,113.34,946748,,,,,,97.08808181807741,,97.08808181807741,#000000
2022-11-11 00:00:00+00:00,126.42,128.26,110.3618,113.04,1890137,,,,,,99.30559219434747,,99.30559219434747,#000000
2022-11-18 00:00:00+00:00,129.78,129.94,122.33,125.06,881456,,,,,,100.4372824281389,,100.4372824281389,#000000
2022-11-25 00:00:00+00:00,129.74,131.49,127.7,129.01,489749,,,,,,101.07775023882782,,101.07775023882782,#000000
2022-12-02 00:00:00+00:00,132.61,134.37,126.35,129.07,1020576,,,,,,102.39018550951141,,102.39018550951141,#000000
2022-12-09 00:00:00+00:00,130.25,132.09,127.4934,132.09,845656,,,,,,103.35308148261726,,103.35308148261726,#000000
2022-12-16 00:00:00+00:00,125.16,136.0807,123.2,130.53,1045015,,,,,,104.37944624271518,,104.37944624271518,#000000
2022-12-23 00:00:00+00:00,128.69,132.315,122.79,125.25,744523,,,,,,105.05416457821143,,105.05416457821143,#000000
2022-12-30 00:00:00+00:00,128.22,130.74,125.54,129.53,422329,,,,,,105.4237456190491,,105.4237456190491,#000000
2023-01-06 00:00:00+00:00,129.41,134.82,126.38,130.1,838827,,,,,,106.18652596180871,,106.18652596180871,#000000
2023-01-13 00:00:00+00:00,137.86,138.01,130.105,130.69,851295,,,,,,107.06924011341337,,107.06924011341337,#000000
