date,Open,High,Low,Close,Volume,aVWAP_peak_397,aVWAP_peak_307,aVWAP_valley_406,aVWAP_valley_352,aVWAP_valley_284,aVWAP_valley_254,aVWAP_valley_201,aVWAP_valley_176,aVWAP_valley_68,aVWAP_OB_bear_307,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-01 17:00:00+00:00,132.885,133.475,132.805,133.3,312095.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,312095.0,False,False,False,False
2023-12-04 17:00:00+00:00,130.175,130.785,129.595,130.67,269992.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,1.0,130.785,129.595,0.0,0,,,False,False,False,False,,,False,False,False,False,-269992.0,-4185.922480620155,False,False,False,False,311442.2403100775,False,False,False,False
2023-12-05 17:00:00+00:00,132.21,132.56,131.805,132.325,176027.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.816613329622863,-70.72491999443429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93965.0,-5577.84616309116,False,False,False,False,309342.77921999875,False,False,False,False
2023-12-06 17:00:00+00:00,132.315,132.47,131.31,131.45,236012.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.295056521674468,-63.51265978862557,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-329977.0,-10607.29040862463,False,False,False,False,308205.8679142623,False,False,False,False
2023-12-07 17:00:00+00:00,138.575,140.005,138.155,138.395,238350.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.81956464572865,-45.01865093576025,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91627.0,-11863.409937173086,False,False,False,False,307122.83120241325,False,False,False,False
2023-12-08 17:00:00+00:00,136.28,136.885,135.82,136.54,234782.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,47.0984028981927,-36.23368741884391,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-326409.0,-16740.085752100636,False,False,False,False,306001.26792795723,False,False,False,False
2023-12-11 17:00:00+00:00,133.72,134.785,133.545,134.745,149035.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,49.45381829038138,-32.45660978394318,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-475444.0,-23851.774345091322,False,False,False,False,303567.6823786866,False,False,False,False
2023-12-12 17:00:00+00:00,133.67,134.135,133.35,133.575,466888.0,,,,,,,,,,,,,#000000,,,,49.24459915454844,-30.50046987505072,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-942332.0,-38091.777843617034,False,False,False,False,306099.7803263039,False,False,False,False
2023-12-13 17:00:00+00:00,133.38,134.64,132.97,133.75,209884.0,,,,,,,,,,,,,#000000,,,,49.383405018355646,-27.799912047816008,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-732448.0,-48856.99059022762,False,False,False,False,304608.0628018651,False,False,False,False
2023-12-14 17:00:00+00:00,132.6,133.24,131.075,133.105,299372.0,,,,,,,,,,,,,#000000,,,,48.42711239369187,-26.124979995705687,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1031820.0,-64096.72717022409,False,False,False,False,304526.8835336191,False,False,False,False
