date,Open,High,Low,Close,Volume,aVWAP_peak_866,aVWAP_peak_865,aVWAP_peak_827,aVWAP_peak_803,aVWAP_peak_756,aVWAP_peak_742,aVWAP_peak_715,aVWAP_peak_675,aVWAP_peak_636,aVWAP_peak_621,aVWAP_peak_597,aVWAP_peak_596,aVWAP_peak_572,aVWAP_peak_546,aVWAP_peak_528,aVWAP_peak_472,aVWAP_peak_441,aVWAP_peak_416,aVWAP_peak_402,aVWAP_peak_385,aVWAP_peak_342,aVWAP_peak_306,aVWAP_peak_290,aVWAP_peak_289,aVWAP_peak_234,aVWAP_peak_218,aVWAP_peak_197,aVWAP_peak_174,aVWAP_peak_160,aVWAP_peak_117,aVWAP_peak_54,aVWAP_peak_14,aVWAP_valley_852,aVWAP_valley_833,aVWAP_valley_807,aVWAP_valley_766,aVWAP_valley_755,aVWAP_valley_734,aVWAP_valley_696,aVWAP_valley_654,aVWAP_valley_630,aVWAP_valley_602,aVWAP_valley_601,aVWAP_valley_582,aVWAP_valley_558,aVWAP_valley_517,aVWAP_OB_bull_807,aVWAP_OB_bull_766,aVWAP_OB_bull_755,aVWAP_OB_bull_696,aVWAP_OB_bull_517,aVWAP_OB_bear_866,aVWAP_OB_bear_54,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-20 15:00:00+00:00,61.44,62.445,61.4,62.215,48830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,48830.0,False,False,False,False
2024-12-20 16:00:00+00:00,62.215,62.675,62.155,62.565,36975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,36975.0,573.2558139534883,False,False,False,False,48646.201550387595,False,False,False,False
2024-12-20 17:00:00+00:00,62.565,62.89,62.52,62.715,26665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,63640.0,1551.0347935821164,False,False,False,False,48305.407727900965,False,False,False,False
2024-12-20 18:00:00+00:00,62.71,62.71,62.25,62.26,40423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,82.46377845978152,34.21740061380336,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,23217.0,1886.941230890921,False,False,False,False,48183.19985615056,False,False,False,False
2024-12-20 19:00:00+00:00,62.26,62.345,62.04,62.065,22273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,67.57675799661745,21.871255489368806,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,944.0,1872.3219870011392,False,False,False,False,47781.491331249,False,False,False,False
2024-12-20 20:00:00+00:00,62.065,62.14,61.725,61.865,90481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.26710670192135,12.24694964121916,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-89537.0,455.1231965049974,False,False,False,False,48443.49921758623,False,False,False,False
2024-12-23 15:00:00+00:00,61.24,61.26,61.02,61.23,21438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.939989338069815,2.5919713819705947,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110975.0,-1272.475612743142,False,False,False,False,48024.80930723606,False,False,False,False
2024-12-23 16:00:00+00:00,61.23,61.23,61.23,61.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.72191109550212,-3.4802092911504587,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110975.0,-2973.2899443285196,False,False,False,False,47280.23862030217,False,False,False,False
2024-12-23 17:00:00+00:00,61.23,61.23,61.23,61.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.243192267123657,-7.509596976779129,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110975.0,-4647.735061470713,False,False,False,False,46547.21166494864,False,False,False,False
2024-12-23 18:00:00+00:00,61.23,61.23,61.23,61.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.59071304820468,-10.399144772690228,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110975.0,-6296.219789199849,False,False,False,False,45825.54946859285,False,False,False,False
2024-12-23 19:00:00+00:00,61.23,61.23,61.23,61.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.155726902258696,-12.662761880480772,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110975.0,-7919.1466141734945,False,False,False,False,45115.075833420866,False,False,False,False
2024-12-23 20:00:00+00:00,61.23,61.23,61.23,61.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,21.53240280496137,-14.581337832319306,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-110975.0,-9516.911782945997,False,False,False,False,44415.617293367824,False,False,False,False
2024-12-24 15:00:00+00:00,62.01,62.36,61.975,62.22,15064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.71482921505232,-28.845261227260952,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-95911.0,-10856.355011117377,False,False,False,False,43960.55345936212,False,False,False,False
2024-12-24 16:00:00+00:00,62.215,62.3,62.05,62.135,25663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.07292100568567,-21.171826888938533,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-121574.0,-12572.90764660393,False,False,False,False,43676.87045999216,False,False,False,False
2024-12-24 17:00:00+00:00,62.135,62.42,62.13,62.27,42785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27333333333334,,,,,,,,,,,,,,,,,,,,,,62.27333333333334,,#000000,,62.27333333333334,,50.74343232037255,-14.996757559414377,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78789.0,-13599.513729602317,False,False,False,False,43663.04301100004,False,False,False,False
2024-12-24 18:00:00+00:00,62.27,62.27,62.21,62.21,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,54.329010103899314,-11.457212829552944,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-14610.978633019335,False,False,False,False,42986.871801527166,False,False,False,False
2024-12-24 19:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,56.71939529291716,-8.703878396444608,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-15606.761910026786,False,False,False,False,42320.408672821315,False,False,False,False
2024-12-24 20:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,58.31298541892906,-6.420428819241522,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-16587.106686615516,False,False,False,False,41664.27830580083,False,False,False,False
2024-12-25 15:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,59.37537883627032,-4.433428125345195,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-17552.252319381165,False,False,False,False,41018.32050261011,False,False,False,False
2024-12-25 16:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,60.08364111449783,-2.6518911394805826,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-18502.4344539644,False,False,False,False,40382.37754908127,False,False,False,False
2024-12-25 17:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,60.555815966649504,-1.030616669497185,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-19437.885082585104,False,False,False,False,39756.2941762273,False,False,False,False
2024-12-25 18:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,60.870599201417285,0.4515693026519827,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-20358.83260068456,False,False,False,False,39139.917522332296,False,False,False,False
2024-12-25 19:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,61.080454691262474,1.8043381913873588,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-21265.501862689453,False,False,False,False,38533.09709562947,False,False,False,False
2024-12-25 20:00:00+00:00,62.21,62.21,62.21,62.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,,,,,,,,,,,,,,,,,,,,,62.27328275164391,,#000000,,62.27328275164391,,61.22035835115927,3.0327607205791907,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78839.0,-22158.114236911322,False,False,False,False,37935.68473755769,False,False,False,False
2024-12-26 15:00:00+00:00,61.85,62.11,61.815,61.9,29427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.138239900178064,,,,,,,,,,,,,,,,,,,,,,62.138239900178064,,#000000,,62.138239900178064,,53.61481533468542,3.0327607205791907,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-108266.0,-23493.120217734402,False,False,False,False,37803.76714472734,False,False,False,False
2024-12-26 16:00:00+00:00,61.9,62.03,61.795,61.98,20019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09415000559884,,,,,,,,,,,,,,,,,,,,,,62.09415000559884,,#000000,,62.09415000559884,,50.563001097853515,8.30651355901415,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-88247.0,-24497.056338389684,False,False,False,False,37528.03432077808,False,False,False,False
2024-12-26 17:00:00+00:00,61.98,62.035,61.72,61.795,11891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.06628083042149,,,,,,,,,,,,,,,,,,,,,,62.06628083042149,,#000000,,62.06628083042149,,45.51007745085029,3.333632344988146,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-100138.0,-25669.78414709682,False,False,False,False,37130.560920455944,False,False,False,False
2024-12-26 18:00:00+00:00,61.795,61.9,61.68,61.76,14622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.03104337480569,,,,,,,,,,,,,,,,,,,,,,62.03104337480569,,#000000,,62.03104337480569,,41.65113557483477,-0.4011303820859098,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-114760.0,-27051.027803730976,False,False,False,False,36781.590983704686,False,False,False,False
