date,Open,High,Low,Close,Volume,aVWAP_peak_882,aVWAP_valley_860,aVWAP_valley_820,aVWAP_valley_798,aVWAP_valley_786,aVWAP_valley_757,aVWAP_valley_756,aVWAP_valley_698,aVWAP_valley_660,aVWAP_valley_636,aVWAP_valley_630,aVWAP_valley_605,aVWAP_valley_577,aVWAP_valley_552,aVWAP_valley_534,aVWAP_valley_510,aVWAP_valley_473,aVWAP_valley_432,aVWAP_valley_396,aVWAP_valley_347,aVWAP_valley_319,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,5.505,5.51,5.445,5.465,31878.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,31878.0,False,False,False,False
2024-12-19 16:00:00+00:00,5.46,5.485,5.425,5.455,23580.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23580.0,-365.5813953488372,False,False,False,False,31749.3488372093,False,False,False,False
2024-12-19 17:00:00+00:00,5.455,5.455,5.435,5.455,8927.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23580.0,-725.4948620876148,False,False,False,False,31395.513971516135,False,False,False,False
2024-12-19 18:00:00+00:00,5.455,5.495,5.44,5.495,15453.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8127.0,-840.2468797296673,False,False,False,False,31148.34321226782,False,False,False,False
2024-12-19 19:00:00+00:00,5.495,5.495,5.43,5.43,17829.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25956.0,-1229.6384009741687,False,False,False,False,30941.84176711638,False,False,False,False
2024-12-19 20:00:00+00:00,5.435,5.465,5.42,5.45,44796.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,18840.0,-918.4812164629413,False,False,False,False,31156.634918013802,False,False,False,False
2024-12-20 15:00:00+00:00,5.6,5.655,5.585,5.635,30379.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,49219.0,-141.1559262852213,False,False,False,False,31144.57856269576,False,False,False,False
2024-12-20 16:00:00+00:00,5.635,5.64,5.555,5.58,24889.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,24330.0,238.24184001377438,False,False,False,False,31047.592848545435,False,False,False,False
2024-12-20 17:00:00+00:00,5.575,5.585,5.54,5.55,16083.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8247.0,362.4086331918554,False,False,False,False,30815.583657095118,False,False,False,False
2024-12-20 18:00:00+00:00,5.545,5.565,5.505,5.55,23731.0,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8247.0,484.650359809036,False,False,False,False,30705.745150783565,False,False,False,False
