date,Close,High,Low,Open,Volume,aVWAP_OB_bull_120,aVWAP_OB_bull_92,aVWAP_OB_bull_51,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,23.7490201603,23.7581825909,23.3367107825,23.3367107825,72758,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,72758.0,False,False,False,False
2022-01-07 00:00:00+00:00,23.30006106,23.8011543905,23.0893251558,23.7218077414,54529,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-54529,-4039.1851851851848,False,False,False,False,71407.70370370371,False,False,False,False
2022-01-14 00:00:00+00:00,23.3092234907,23.4283350887,23.2359240457,23.2359240457,36839,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.4755111786584254,-50.95102235731685,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-17690,-5050.356652949245,False,False,False,False,68847.05898491085,False,False,False,False
2022-01-21 00:00:00+00:00,23.1901118926,23.3623655882,23.1442997395,23.1442997395,25286,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.7361711515605937,-50.68029123414486,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-42976,-7859.663567545596,False,False,False,False,65620.31387491745,False,False,False,False
2022-01-28 00:00:00+00:00,23.0971132219,23.2801785856,22.9404913931,23.1351373089,42936,,,,0.0,0.0,0.0,0.0,23.105927733533335,#000000,,23.105927733533335,,0.87988067839984,-50.51347514217422,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-85912,-13641.318118097774,False,False,False,False,63939.994328627276,False,False,False,False
2022-02-04 00:00:00+00:00,23.2629480994,23.539339562,23.0602610269,23.1063262706,65337,,,,0.0,0.0,0.0,0.0,23.215506738055407,#000000,,23.215506738055407,,6.15008299635217,-45.45085140925071,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-20575,-14154.924183423864,False,False,False,False,64043.476230210435,False,False,False,False
2022-02-11 00:00:00+00:00,23.2629480994,23.3550785869,23.2076698069,23.2076698069,50524,,,,0.0,0.0,0.0,0.0,23.23450941090586,#000000,,23.23450941090586,,10.249129243648426,-41.67786070887162,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-20575,-14630.485355022094,False,False,False,False,63042.03354649114,False,False,False,False
2022-02-18 00:00:00+00:00,23.2629480994,23.3366524894,23.1800306606,23.3090133432,32857,,,,0.0,0.0,0.0,0.0,23.238858423221693,#000000,,23.238858423221693,,13.437276324878848,-38.8586850821742,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-20575,-15070.819773168605,False,False,False,False,60806.10513563995,False,False,False,False
2022-02-25 00:00:00+00:00,23.1720153082,23.4241764526,23.1339654169,23.1984567581,49520,,,,0.0,0.0,0.0,0.0,23.239788009448358,#000000,,23.239788009448358,,15.168138003782767,-37.455576917360524,False,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-70095,-19146.684975156117,False,False,False,False,59970.097347814764,False,False,False,False
2022-03-04 00:00:00+00:00,23.2629480994,23.6314700495,23.2168828556,23.2629480994,36641,,,,0.0,0.0,0.0,0.0,23.313726261986783,#000000,,23.313726261986783,,18.755006459540308,-34.2467836590491,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-33454,-20206.486088107515,False,False,False,False,58242.016062791445,False,False,False,False
2022-03-11 00:00:00+00:00,23.0971132219,23.2629480994,23.0624721586,23.2168828556,33888,,,,0.0,0.0,0.0,0.0,23.25225421755185,#000000,,23.25225421755185,,20.152814230119738,-33.1570589801573,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-67342,-23698.005637136586,False,False,False,False,56438.01487295504,False,False,False,False
2022-03-18 00:00:00+00:00,23.0326218806,23.1984567581,22.7838695643,23.037228405,54490,,,,0.0,0.0,0.0,0.0,23.178841019650235,#000000,,23.178841019650235,,20.811743735074128,-32.71317614391042,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-121832,-30967.190404756097,False,False,False,False,56293.71747495837,False,False,False,False
2022-03-25 00:00:00+00:00,22.9036391981,23.1055892267,22.7343954925,23.0326218806,96600,,,,0.0,0.0,0.0,0.0,23.0970537102794,#000000,,23.0970537102794,,20.597070654509324,-32.71317614391042,True,False,False,True,False,,,,1,,,False,False,False,False,,,False,False,False,False,-218432,-44853.472596996384,False,False,False,False,59279.36803236886,False,False,False,False
2022-04-01 00:00:00+00:00,22.2218735904,22.9312783443,21.8164994453,22.9312783443,174503,,,,0.0,0.0,0.0,0.0,22.82485259632932,#000000,,22.82485259632932,,18.46783175770236,-32.71317614391042,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-392935,-70637.28944166332,False,False,False,False,67814.45188182301,False,False,False,False
2022-04-08 00:00:00+00:00,21.9546951766,22.2717161841,21.3834861539,22.0560387129,39529,,,,0.0,0.0,0.0,0.0,22.755212583661653,#000000,,22.755212583661653,,16.426421400249083,-29.654987353511643,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-432464,-97439.26800154011,False,False,False,False,65719.2332239102,False,False,False,False
2022-04-15 00:00:00+00:00,21.476922439,21.9270560303,21.103509873,21.8809907866,47381,,,,0.0,0.0,0.0,0.0,22.65450906822811,#000000,,22.65450906822811,,14.360734254297398,-31.57820297953663,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-479845,-125765.61851994455,False,False,False,False,64360.84557769462,False,False,False,False
2022-04-22 00:00:00+00:00,21.0757055122,21.4742346842,20.7513213025,21.3259447597,73496,,,,0.0,0.0,0.0,0.0,22.021895374513207,#000000,,22.021895374513207,,12.480712394083996,-33.32447316333,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-553341,-157437.86899994867,False,False,False,False,65037.523683050575,False,False,False,False
2022-04-29 00:00:00+00:00,21.502039045,21.7521856113,20.8625387458,21.0757055122,87626,,,,0.0,0.0,0.0,0.0,21.985857073262792,#000000,,21.985857073262792,,14.451367407632763,-33.32447316333,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-465715,-180273.2120369895,False,False,False,False,66710.74415097275,False,False,False,False
2022-05-06 00:00:00+00:00,21.2332635569,21.66886521,20.7744916032,21.3259447597,62319,,,,0.0,0.0,0.0,0.0,21.926838269222994,#000000,,21.926838269222994,,15.510536959359701,-33.32447316333,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-528034,-206033.27040461992,False,False,False,False,66385.42976941922,False,False,False,False
2022-05-13 00:00:00+00:00,21.4742346842,21.5854521275,21.015277368,21.0757055122,34185,,,,0.0,0.0,0.0,0.0,21.907933507890494,#000000,,21.907933507890494,,17.905045213150796,-36.60548545877637,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-493849,-227352.9540783518,False,False,False,False,64000.21274946224,False,False,False,False
2022-05-20 00:00:00+00:00,21.2054591961,21.4556984436,20.8718068661,21.3166766394,60738,,,,0.0,0.0,0.0,0.0,21.856522561868776,#000000,,21.856522561868776,,19.21447486376055,-35.367694928901216,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-554587,-251592.5130355109,False,False,False,False,63758.56736061318,False,False,False,False
2022-05-27 00:00:00+00:00,21.66886521,21.7707218518,21.1869229555,21.270336038,56250,,,,0.0,0.0,0.0,0.0,21.77155757979974,#000000,,21.77155757979974,,22.753439176197546,-31.97787186741179,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-498337,-269869.88244028785,False,False,False,False,63202.37718575294,False,False,False,False
2022-06-03 00:00:00+00:00,21.3074085192,21.587491114,21.1776548353,21.3908216017,206748,,,,0.0,0.0,0.0,0.0,21.674792655531178,#000000,,21.674792655531178,,24.6420732034904,-30.21802709534862,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-705085,-302108.03929656284,False,False,False,False,73835.38628310458,False,False,False,False
2022-06-10 00:00:00+00:00,20.6308357389,21.3907289205,20.6308357389,21.2239954366,76234,,,,0.0,0.0,0.0,0.0,21.60005927578757,#000000,,21.60005927578757,,24.84993870995456,-30.04257049086584,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-781319,-337605.1474968174,False,False,False,False,74013.06137324499,False,False,False,False
2022-06-17 00:00:00+00:00,20.2601109277,20.6655911899,19.8430455152,20.3898646116,72283,,,,0.0,0.0,0.0,0.0,21.239041668261383,#000000,,21.057792054567912,,24.464061672686,-30.04257049086584,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-853602,-375827.1365711272,False,False,False,False,73884.90867893054,False,False,False,False
2022-06-24 00:00:00+00:00,20.2508428075,20.66790822,20.0098716802,20.3249877697,28613,,,,0.0,0.0,0.0,0.0,21.21248439230368,#000000,,21.032577561538247,,24.150715558750143,-30.04257049086584,True,False,False,True,False,,,,0,,,False,False,False,False,-0.32392365088841807,-0.32392365088841807,False,False,False,False,-882215,-413337.34867696965,False,False,False,False,70531.43396197273,False,False,False,False
2022-07-01 00:00:00+00:00,20.8069300241,20.8532706255,20.1071869431,20.269379048,62664,,,,0.0,0.0,0.0,0.0,21.195720064748468,#000000,,21.025236544142075,,26.33448254981736,-28.39882259316849,True,False,False,True,True,,,,0,0.7664705500513982,1.1872422632805721,False,False,False,False,-0.291237499414754,-0.30758057515158604,False,False,False,False,-819551,-443427.2487749719,False,False,False,False,69948.66107590067,False,False,False,False
2022-07-08 00:00:00+00:00,20.6215676186,20.9922924297,20.5196182955,20.8532706255,31329,,,,0.0,0.0,0.0,0.0,21.190936404142306,#000000,,21.0250515585153,,27.66861212924509,-27.023609075521584,True,False,False,True,True,,,,0,0.8085886290133142,1.1836669094185839,False,False,False,False,-0.22949969430067965,-0.26854013472613286,False,False,False,False,-850880,-473608.9340508999,False,False,False,False,67087.94544064878,False,False,False,False
2022-07-15 00:00:00+00:00,20.5474226564,20.7930278437,20.2864323893,20.6215676186,18601,,,,0.0,0.0,0.0,0.0,21.181470042613604,#000000,,21.017043594114377,,28.56066239338578,-26.06860282098895,True,False,False,True,True,,,,0,0.786775784142326,1.1678855974474158,False,False,False,False,-0.277483139200116,-0.27301163696312447,False,False,False,False,-869481,-502932.79078787024,False,False,False,False,63496.31985245257,False,False,False,False
2022-07-22 00:00:00+00:00,20.7420531822,20.7976619039,20.501082055,20.501082055,37542,,,,0.0,0.0,0.0,0.0,21.171288230437135,#000000,,21.010977723106905,,30.072978812114627,-24.506643285269583,True,False,False,True,True,,,,1,0.8087010410916995,1.1621985370929748,False,False,False,False,-0.2530093538627356,-0.26301049541293003,False,False,False,False,-831939,-527303.6210998798,False,False,False,False,61573.77764115979,False,False,False,False
2022-07-29 00:00:00+00:00,21.1328203034,21.1701244875,20.5752270172,20.7420531822,82728,,,,0.0,0.0,0.0,0.0,21.178593235107492,#000000,,21.03039402512055,,32.74189616469484,-21.85326682687407,True,False,False,True,True,,,,1,0.8305038088079923,1.129101920987731,False,False,False,False,-0.20403608182094804,-0.23352328861693905,False,False,False,False,-749211,-543741.204722111,False,False,False,False,63140.75707514795,False,False,False,False
2022-08-05 00:00:00+00:00,20.9649514749,21.2074286717,20.8250607844,21.1328203034,36345,,,,0.0,0.0,0.0,0.0,21.150561915892208,#000000,,20.90740160037882,,34.39081254175507,-20.22174248035544,True,False,False,True,True,,,,1,0.8381373880497888,1.1448390413911413,False,False,False,False,-0.1730658130643308,-0.2032945508406349,False,False,False,False,-785556,-561653.4117797324,False,False,False,False,61155.88618069254,False,False,False,False
2022-08-12 00:00:00+00:00,20.9649514749,21.1234942574,20.7970826463,20.8996691527,48363,,,,0.0,0.0,0.0,0.0,21.146291141644983,#000000,,20.910640877863855,,35.67330305724635,-18.940613308940748,True,False,False,True,True,,,,1,0.8284218942065036,1.1364612924668025,False,False,False,False,-0.18509431429620088,-0.1941944325684179,False,False,False,False,-785556,-578238.7886849374,False,False,False,False,60208.264982122724,False,False,False,False
2022-08-19 00:00:00+00:00,20.5732575416,20.9844429111,20.4893231274,20.8810170606,81971,,,,0.0,0.0,0.0,0.0,21.099181081194413,#000000,,20.861650810954472,,35.69839400388682,-18.845648336261014,True,False,False,True,True,,,,1,0.8140116184880006,1.1412919451436647,False,False,False,False,-0.23368760148941262,-0.21394101702891527,False,False,False,False,-867527,-599667.5450786457,False,False,False,False,61820.319427891416,False,False,False,False
2022-08-26 00:00:00+00:00,20.5266273115,20.6711810249,20.2561719766,20.5266273115,38848,,,,0.0,0.0,0.0,0.0,21.07198169418837,#000000,,20.83257646541373,,35.608906822485494,-18.814832266539405,True,False,False,True,False,,,,1,0.803461744277884,1.1659584083490317,False,False,False,False,-0.2946502758659583,-0.2542956464474368,False,False,False,False,-906375,-622386.6158135608,False,False,False,False,60118.666136936496,False,False,False,False
2022-09-02 00:00:00+00:00,20.1256073322,20.6011424193,20.0043687338,20.3960626671,68457,,,,0.0,0.0,0.0,0.0,21.01161991883042,#000000,,20.765937888913136,,34.659775809842564,-18.814832266539405,True,False,False,True,False,,,,0,0.7866874349875366,1.1850648324871844,False,False,False,False,-0.33054251170372556,-0.2924190790755812,False,False,False,False,-974832,-648493.6813088525,False,False,False,False,60736.320497163426,False,False,False,False
2022-09-09 00:00:00+00:00,20.1815636084,20.3587584829,19.9670645497,20.0976291941,27433,,,,0.0,0.0,0.0,0.0,20.9888830035277,#000000,,20.741467636302822,,34.173140462318166,-18.814832266539405,True,False,False,True,False,,,,0,0.7966418419229411,1.174881573506408,False,False,False,False,-0.34282825441539394,-0.3176236667454876,False,False,False,False,-947399,-670634.8160267153,False,False,False,False,58269.40786774391,False,False,False,False
