date,Close,High,Low,Open,Volume,aVWAP_peak_153,aVWAP_peak_133,aVWAP_peak_117,aVWAP_valley_173,aVWAP_valley_141,aVWAP_valley_95,aVWAP_valley_64,aVWAP_valley_63,aVWAP_valley_41,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,261.5379598622,265.9922919958,259.1655438345,263.0344746106,149675,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,255.2966130583,266.6481175768,245.3932066348,264.0996409904,320654,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,250.2700841091,260.0502481417,243.2540708473,254.6275829355,246649,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,230.2079834519,251.5641292151,229.976375787,247.7612211485,347084,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,219.5078276689,232.2502859322,211.651813985,225.1638484468,378031,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,238.6917348159,241.8181979844,219.2421225838,219.2421225838,363938,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,226.9475700528,240.507386231,225.4684784122,237.3809230626,268702,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,223.5731154715,234.4758807984,220.8629236031,226.8235743464,200506,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,219.8709579519,226.1194558708,203.8312276458,222.7848570523,217597,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,195.1869555426,218.5335756901,192.9284623189,217.027913541,316750,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,187.4460807289,196.3737715896,180.4668938259,194.2392740723,288655,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,211.2443995211,211.6341003127,187.862352029,189.5362940653,304953,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,216.5762148962,220.0395035443,209.4376049422,214.6365677747,210724,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,212.324933534,220.858495185,210.4827116104,215.8588111664,166666,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,180.5023211706,214.5922835939,174.7542344955,212.7234911617,283733,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,179.7937742769,184.3550449051,174.6922366423,180.5023211706,181131,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,174.160826472,189.3325868334,173.3991385613,178.0224070427,213847,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,158.1868485474,175.4716382253,157.2314414129,172.867728391,307342,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,156.061737351,165.2050729185,151.7936568811,158.9368877931,448458,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,154.3920071254,158.3609648009,144.0298577836,154.2402134685,337527,,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,163.8925042384,164.1477854531,149.8203393416,152.8651415179,388011,,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,173.1876334627,174.2055438677,156.4992602444,166.4194221735,231497,,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,171.9822132463,174.544847336,166.2676285166,171.7947034348,186052,,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,162.5085032492,177.5182172031,156.2581762011,173.3126400037,182876,,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,152.3740443927,162.4370709401,148.485448065,156.8921379446,329621,,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,169.8838891659,172.5626007579,154.6063040527,156.2313890852,363204,,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,155.1420463711,171.3482515028,148.3916931592,171.2232449619,288915,,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,156.2135310079,161.570954192,150.2042880032,153.2401611408,204786,,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,161.1870055304,162.1691997809,148.6238481639,153.9366261547,368471,,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,169.8124568567,173.2233496173,158.3743583588,162.2227740127,249742,,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,185.5893560343,186.6058157683,169.6695922385,171.4732580438,216199,,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,184.5009345492,195.0883071768,179.5445689436,183.034713871,274692,,,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,196.2037143185,196.8963461727,179.6839948363,186.6238062061,227856,,,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,190.1589272279,200.1706058468,188.4948117341,194.7374936403,218355,,,,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,179.1577745316,188.8096443951,178.4831331152,186.8037105838,225717,,,,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,167.2481047279,183.1246660598,165.988774084,177.9614104199,267587,,,,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,177.2867690035,179.8773920424,164.6215008135,167.1851381957,166479,,,,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,167.1941334146,181.0917465918,163.6994908778,179.6165306947,325412,,,,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,154.1330755936,174.669160308,150.4450358508,165.5929844531,240793,,,,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,143.4917316527,157.2004452334,143.0149850518,154.1150851559,292840,,,,,,,,,,,,#000000
2022-10-07 00:00:00+00:00,140.8741229572,153.1525967352,139.1470409313,145.6056080907,337557,,,,,,,,,,,,#000000
2022-10-14 00:00:00+00:00,133.1202442784,142.5832145454,127.5522037886,141.4588121847,310081,,,,,,,,,134.41855420413333,,134.41855420413333,#000000
2022-10-21 00:00:00+00:00,145.659579404,146.208287756,130.412683394,135.5399581584,309232,,,,,,,,,137.5850220741532,,137.5850220741532,#000000
2022-10-28 00:00:00+00:00,159.0804459804,160.2971571539,145.3357515241,147.773455842,353910,,,,,,,,,143.88318733205182,,143.88318733205182,#000000
2022-11-04 00:00:00+00:00,152.5428934058,159.5072028845,145.5150243882,158.2723318427,294340,,,,,,,,,145.88913247838414,,145.88913247838414,#000000
2022-11-11 00:00:00+00:00,183.6235079373,183.8686661588,150.409108885,153.9775229986,364954,,,,,,,,,151.86797322257155,,151.86797322257155,#000000
2022-11-18 00:00:00+00:00,170.5484027882,181.7712013745,167.3795057764,181.5532829553,338282,,,,,,,,,155.53522512655985,,155.53522512655985,#000000
2022-11-25 00:00:00+00:00,175.8692441891,175.9872833328,168.1422202434,168.3692185967,153605,,,,,,,,,156.82208689795442,,156.82208689795442,#000000
2022-12-02 00:00:00+00:00,180.0460138895,183.4736890241,168.0695807703,174.6616129497,346738,,,,,,,,,159.68091016610595,,159.68091016610595,#000000
2022-12-09 00:00:00+00:00,173.7717794048,179.3650188297,170.3032445666,179.3650188297,371046,,,,,,,,,161.6129246493958,,161.6129246493958,#000000
2022-12-16 00:00:00+00:00,171.9013129737,188.5539121706,160.8782729384,173.8898185485,498039,,,,,,,,,163.4267530621782,,163.4267530621782,#000000
2022-12-23 00:00:00+00:00,172.4642688899,177.2039945064,165.8903965788,173.1271040815,369053,,,,,,,,,164.26510710449213,,164.26510710449213,#000000
2022-12-30 00:00:00+00:00,173.8262590096,176.414040237,167.4339853811,173.4812215126,332963,,,,,,,,,164.9482075730516,,164.9482075730516,#000000
2023-01-06 00:00:00+00:00,186.1386496916,186.8287246856,174.3347353209,176.7681576681,332077,,,,,,,,,166.27564626855226,,166.27564626855226,#000000
2023-01-13 00:00:00+00:00,195.018825272,196.8257321642,184.985498057,187.40984047,347974,,,,,,,,,168.19159760676703,,168.19159760676703,#000000
2023-01-20 00:00:00+00:00,197.9334841282,197.9334841282,187.6822384939,193.5115562062,297484,,,,,,,,,169.7516682283199,,169.7516682283199,#000000
2023-01-27 00:00:00+00:00,194.6374680385,199.581492173,187.7457980329,197.8154449845,320625,,,,,,,,,171.20677468969836,,171.20677468969836,#000000
2023-02-03 00:00:00+00:00,224.2139646426,227.1653525445,190.7191438021,193.3181954739,479506,,,,,,,,,174.73523979811685,,174.73523979811685,#000000
2023-02-10 00:00:00+00:00,194.9837849255,218.4027047427,192.0095180476,218.4027047427,496510,,,,,,,,,176.8625944513617,,176.8625944513617,#000000
2023-02-17 00:00:00+00:00,198.250902696,200.6120130176,193.4463177394,196.2650075806,382541,,,,,,,,,178.03745270011916,,178.03745270011916,#000000
2023-02-24 00:00:00+00:00,190.4995056327,196.3931298461,187.3376311517,194.7732983464,273151,,,,,,,,,178.56136130460146,,178.56136130460146,#000000
2023-03-03 00:00:00+00:00,190.5178088134,194.0228679342,184.9216112878,193.3090438835,224333,,,,,,,,,178.91234788747536,,178.91234788747536,#000000
2023-03-10 00:00:00+00:00,166.9341603692,193.5835915953,164.7286270843,190.8655692484,354958,,,,,,,,,178.73230611819318,,178.73230611819318,#000000
2023-03-17 00:00:00+00:00,156.931472069,165.7993631604,151.001241494,162.5597001611,646269,,,,,,,,157.91069224113335,177.09081994746083,,167.5007560942971,#000000
2023-03-24 00:00:00+00:00,153.9755083719,163.0172796807,151.001241494,159.4024014753,408186,,,,,,,155.99800984886667,157.17028115202115,176.09036295835392,,163.0862179864139,#000000
2023-03-31 00:00:00+00:00,174.2371295033,174.9601051444,157.837479518,160.1802866587,462178,,,,,,,162.90843105803373,160.77879015778993,175.72957236478638,,166.47226452687002,#000000
2023-04-07 00:00:00+00:00,164.0056514433,173.69718567,162.440729486,173.5416086334,411231,,,,,,,164.12970819028376,162.04493601836626,175.33848004873457,,167.1710414191282,#000000
2023-04-14 00:00:00+00:00,168.5631434593,170.1097622358,162.0197563278,163.6304362371,252163,,,,,,,164.58476583617073,162.60623673162695,175.1197568547101,,167.4369198075026,#000000
2023-04-21 00:00:00+00:00,173.0199679809,174.8960440116,167.5656201064,168.5631434593,298647,,,,,,,165.76514595472452,163.71724052342176,175.02172080477638,,168.16803576097422,#000000
