date,Open,High,Low,Close,Volume,aVWAP_OB_bull_851,aVWAP_OB_bear_441,aVWAP_OB_bear_319,aVWAP_OB_bear_186,aVWAP_OB_bear_13,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,3.105,3.125,3.055,3.09,2820.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2820.0,False,False,False,False
2024-12-05 16:00:00+00:00,3.09,3.13,3.09,3.125,9484.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,9484.0,147.03875968992247,False,False,False,False,2923.3178294573645,False,False,False,False
2024-12-05 17:00:00+00:00,3.125,3.15,3.11,3.15,2584.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,12068.0,331.8598641908539,False,False,False,False,2918.0570879153897,False,False,False,False
2024-12-05 18:00:00+00:00,3.145,3.165,3.135,3.16,4221.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,16289.0,579.257385676267,False,False,False,False,2938.257753219027,False,False,False,False
2024-12-05 19:00:00+00:00,3.155,3.17,3.135,3.17,4666.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,20955.0,895.1603719448519,False,False,False,False,2965.044454719507,False,False,False,False
2024-12-05 20:00:00+00:00,3.165,3.2,3.145,3.2,22729.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,43684.0,1558.5532343953191,False,False,False,False,3271.4623701502123,False,False,False,False
2024-12-06 15:00:00+00:00,3.215,3.245,3.2,3.22,2688.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,46372.0,2253.3353547922907,False,False,False,False,3262.416441930829,False,False,False,False
2024-12-06 16:00:00+00:00,3.215,3.24,3.2,3.21,1164.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,97.21520906901682,47.44727497993209,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,45208.0,2919.299147741247,False,False,False,False,3229.882853683839,False,False,False,False
2024-12-06 17:00:00+00:00,3.205,3.205,3.185,3.185,952.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,89.77532066737912,40.782087885707696,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,44256.0,3560.178230722003,False,False,False,False,3194.5668404484304,False,False,False,False
2024-12-06 18:00:00+00:00,3.185,3.235,3.165,3.165,5166.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,81.27164959377795,33.49707733121231,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,39090.0,4111.02818063329,False,False,False,False,3225.131695635276,False,False,False,False
2024-12-06 19:00:00+00:00,3.165,3.19,3.135,3.18,4122.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,76.50654072227039,29.913535455669546,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,43212.0,4717.2447979878125,False,False,False,False,3239.0366305866673,False,False,False,False
2024-12-06 20:00:00+00:00,3.18,3.185,3.105,3.105,9434.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.9689708012031,20.979990254850108,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,33778.0,5167.799142205055,False,False,False,False,3335.0825742985016,False,False,False,False
2024-12-09 15:00:00+00:00,3.275,3.325,3.235,3.305,4878.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,67.6082623766014,20.979990254850108,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,38656.0,5686.996054729008,False,False,False,False,3359.0037746969747,False,False,False,False
2024-12-09 16:00:00+00:00,3.305,3.38,3.265,3.355,5577.0,,,,,3.3333333333333335,-1.0,3.38,3.265,0.0,3.3333333333333335,#000000,,3.3333333333333335,,69.8098460919652,20.979990254850108,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,44233.0,6284.608518996775,False,False,False,False,3393.3913130737656,False,False,False,False
2024-12-09 17:00:00+00:00,3.35,3.355,3.255,3.285,11004.0,,,,,3.3101055424883903,0.0,0.0,0.0,0.0,3.3101055424883903,#000000,,3.3101055424883903,,67.8508319650355,20.979990254850108,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,33229.0,6702.35102257822,False,False,False,False,3511.3852462044047,False,False,False,False
