date,Open,High,Low,Close,Volume,aVWAP_peak_834,aVWAP_peak_812,aVWAP_peak_789,aVWAP_peak_734,aVWAP_peak_719,aVWAP_peak_702,aVWAP_peak_582,aVWAP_peak_551,aVWAP_peak_533,aVWAP_peak_498,aVWAP_peak_483,aVWAP_peak_428,aVWAP_valley_858,aVWAP_OB_bear_834,aVWAP_OB_bear_582,aVWAP_OB_bear_551,aVWAP_OB_bear_428,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,34.545,34.61,33.75,33.75,17895.0,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17895.0,False,False,False,False
2025-01-23 16:00:00+00:00,33.79,34.0,33.32,33.46,10139.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10139.0,-157.1937984496124,False,False,False,False,17774.751937984493,False,False,False,False
2025-01-23 17:00:00+00:00,33.44,33.605,33.23,33.54,6527.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.894736842105151,-61.84210526315773,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3612.0,-210.75668529535483,False,False,False,False,17600.368187007985,False,False,False,False
2025-01-23 18:00:00+00:00,33.54,33.77,33.385,33.52,9076.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.664854116787641,-56.759526031732975,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12688.0,-404.2023180814733,False,False,False,False,17468.20743992259,False,False,False,False
2025-01-23 19:00:00+00:00,33.515,33.635,33.3,33.54,13562.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.547243281820307,-51.3884249249477,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,874.0,-384.3852278786598,False,False,False,False,17407.646084264874,False,False,False,False
2025-01-23 20:00:00+00:00,33.53,33.76,33.465,33.51,11303.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.894227306468473,-48.20593693177196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10429.0,-540.1156894619364,False,False,False,False,17313.000408539836,False,False,False,False
2025-01-24 15:00:00+00:00,33.59,33.645,32.86,32.98,8175.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.01120882799473,-48.20593693177196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18604.0,-820.1759113307436,False,False,False,False,17171.325983601233,False,False,False,False
2025-01-24 16:00:00+00:00,32.98,33.12,32.695,32.82,14124.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.91637474522573,-48.20593693177196,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32728.0,-1314.8708584418948,False,False,False,False,17124.080619514392,False,False,False,False
2025-01-24 17:00:00+00:00,32.85,32.935,32.57,32.73,12573.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.61911390013652,-48.20593693177196,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-45301.0,-1996.826349008687,False,False,False,False,17053.521230064558,False,False,False,False
2025-01-24 18:00:00+00:00,32.73,33.395,32.66,33.27,14299.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.03533184661126,-43.11307933947501,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31002.0,-2446.5189637527383,False,False,False,False,17010.81547455968,False,False,False,False
