date,Close,High,Low,Open,Volume,aVWAP_peak_143,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_122,aVWAP_valley_95,aVWAP_valley_79,aVWAP_valley_41,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,65.042452767,65.1600966084,64.2207698133,64.2207698133,7826,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,64.0292565832,65.096258865,63.7556662546,65.0871391874,15741,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,63.1628872092,63.9829286209,61.7766962106,62.177962026,13702,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,61.4533124422,62.9531346239,61.3232658393,62.5792278414,23179,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,59.9942552194,61.2112761981,58.6930596164,59.9527606863,69369,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,60.3778288602,62.1870817036,60.0713164954,60.417864245,83061,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,60.2445903702,61.6399010463,59.911722137,60.4680224719,53087,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,59.5697342261,61.1109597442,59.0590322793,59.9801197191,76540,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,59.1684684108,59.8105849121,56.605838999,59.2687848646,21862,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,55.0190150928,59.0225535688,54.3716091784,59.0225535688,27481,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,55.0098954152,56.4781635123,52.7026169769,54.3715179817,76528,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,58.5209712996,58.5209712996,55.2014086453,56.268410927,62698,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,58.657766464,59.2231864765,58.1379448395,58.8299459775,15927,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,58.6212877535,60.0923829507,58.2565006486,58.2565006486,36372,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,59.3052635751,59.5514948709,57.6454822479,59.3052635751,27912,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,57.6546019256,58.5209712996,57.4174903074,57.9737906423,15981,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,56.6879160976,58.2425475418,56.3687273809,57.6819609584,16125,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,55.0098954152,56.3687273809,54.5356721789,55.9218631774,5916,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,51.9548034119,55.0646134809,51.3437850112,54.581270567,46015,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,52.19191503,52.19191503,48.3434110736,51.1686872009,61666,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,52.0095214776,53.0491647265,51.8089797667,52.1645559972,31348,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,54.5356721789,54.5356721789,50.6598091896,53.0081261772,14924,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,53.8699357125,54.4444754026,52.0004018,54.1891244292,36611,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,50.1582269204,56.3231289928,50.1582269204,54.9369379942,19457,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,47.7962304163,49.492490454,47.5499991205,48.9544294743,855166,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,50.7148920424,50.7148920424,48.1199789719,48.4254881722,33545,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,48.9306694636,50.3019986498,48.4635954901,49.7340366981,19423,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,49.2295968067,49.2295968067,47.6228623378,47.6228623378,35506,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,48.342156257,48.9213279842,47.4733986663,48.6317421206,14535,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,50.0049396027,50.458001357,48.3982051339,49.0240842583,10997,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,51.7517962636,51.7517962636,50.0049396027,50.4346476583,10781,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,50.8736971934,52.1161139629,50.8736971934,51.6583814689,9359,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,52.8447493616,53.1343352251,51.1352586186,51.621015551,12759,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,50.845672755,52.6859442106,50.7615994398,52.6392368132,9192,,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,48.8559376279,50.0163362076,47.6415452968,50.0163362076,4498,,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,47.4920816253,48.7625228332,46.9876417339,48.7625228332,46433,,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,48.9633646418,48.9633646418,46.9222513776,47.2398616796,3738,,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,47.3332764743,49.7900855749,47.1560686087,49.7153537391,11731,,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,44.4455449257,47.4640571869,44.067847497,47.2398616796,16636,,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,43.6429378897,44.7571453044,43.2746828967,43.4315217539,9082,,,,,,,,,,#000000
2022-10-07 00:00:00+00:00,43.6807076326,45.8807951549,43.6429378897,44.2755810828,10358,,,,,,,,,,#000000
2022-10-14 00:00:00+00:00,43.3785496896,43.6712651968,42.1793603534,43.4918589182,25163,,,,,,,43.07639174659999,,43.07639174659999,#000000
2022-10-21 00:00:00+00:00,44.7004906901,45.1914973475,43.0008522608,44.50219954,16739,,,,,,,43.56424506637713,,43.56424506637713,#000000
2022-10-28 00:00:00+00:00,46.3340320694,46.9142697443,45.1348427332,45.1348427332,4792,,,,,,,43.82732270372174,,43.82732270372174,#000000
2022-11-04 00:00:00+00:00,46.7683841124,46.9100206482,44.5966238972,45.8713527192,703333,,,,,,,45.95070566346687,,45.95070566346687,#000000
2022-11-11 00:00:00+00:00,51.5677853393,51.6595658145,47.0044450054,47.0894269268,15099,,,,,,,46.03213921200211,,46.03213921200211,#000000
2022-11-18 00:00:00+00:00,50.2432004567,51.1307894142,48.3641557488,51.0269226213,19377,,,,,,,46.127988330548085,,46.127988330548085,#000000
2022-11-25 00:00:00+00:00,51.1968864643,51.2535410786,48.6191015132,49.9221576423,6494,,,,,,,46.16270403449917,,46.16270403449917,#000000
2022-12-02 00:00:00+00:00,51.7067779931,51.9050691431,50.0732366138,51.0741347999,73315,,,,,,,46.59239685231778,,46.59239685231778,#000000
2022-12-09 00:00:00+00:00,51.5556990216,51.7917599145,50.3565096853,51.3857351786,464814,,,,,,,48.21586004523496,,48.21586004523496,#000000
2022-12-16 00:00:00+00:00,50.5075886568,52.6982337435,50.3942794282,51.3479654358,98734,,,,,,,48.422210405638275,,48.422210405638275,#000000
2022-12-23 00:00:00+00:00,51.2249304984,51.5556990216,50.5075886568,50.7119229658,44409,,,,,,,48.50286384041628,,48.50286384041628,#000000
2022-12-30 00:00:00+00:00,51.9059118491,52.2322154131,51.395175836,51.5559630994,13482,,,,,,,48.53318591580228,,48.53318591580228,#000000
2023-01-06 00:00:00+00:00,53.9393978272,53.9441268644,52.0099506666,52.0761571868,132835,,,,,,,48.924212928645524,,48.924212928645524,#000000
2023-01-13 00:00:00+00:00,54.9324956304,54.9324956304,53.9204816786,54.620379178,84321,,,,,,,49.205014951040994,,49.205014951040994,#000000
2023-01-20 00:00:00+00:00,55.0649086709,55.9539676566,54.7149599212,54.9230375561,40466,,,,,,,49.34520201229399,,49.34520201229399,#000000
2023-01-27 00:00:00+00:00,56.0201741768,56.3111991236,55.0545047891,55.0545047891,45068,,,,,,,49.50774172534898,,49.50774172534898,#000000
2023-02-03 00:00:00+00:00,56.6254909331,57.3159303582,55.5094381637,55.8593869135,18495,,,,,,,49.57914373700282,,49.57914373700282,#000000
2023-02-10 00:00:00+00:00,55.9823418796,56.8051943451,55.6891415758,56.0674645484,40067,,,,,,,49.72187810056389,,49.72187810056389,#000000
2023-02-17 00:00:00+00:00,56.9376073855,56.9376073855,56.1998775888,56.294458332,12363,,,,,,,49.76822071232374,,49.76822071232374,#000000
2023-02-24 00:00:00+00:00,55.3581089747,56.3417487036,55.2162378599,56.2566260347,11717,,,,,,,49.80498251732512,,49.80498251732512,#000000
2023-03-03 00:00:00+00:00,56.4909971163,56.5592844129,55.3013605288,55.9823418796,10833,,,,,,,49.84131804125991,,49.84131804125991,#000000
2023-03-10 00:00:00+00:00,55.2824443801,56.8051943451,55.2824443801,56.6633232304,27042,,,,,,,49.92558653047728,,49.92558653047728,#000000
2023-03-17 00:00:00+00:00,53.513784483,55.6891415758,53.1543776589,54.6298372523,31237,,,,,,,49.99310181577459,,49.99310181577459,#000000
2023-03-24 00:00:00+00:00,55.1615701904,56.0107161025,54.1758496851,54.1853077594,57643,,,,,,,50.140912515520974,,50.140912515520974,#000000
2023-03-31 00:00:00+00:00,57.7540597858,57.7540597858,55.360598971,55.7015340408,5706,,,,,,,50.16032224939977,,50.16032224939977,#000000
2023-04-07 00:00:00+00:00,57.7982989293,57.8991869119,57.1982759419,57.5771979421,14863,,,,,,,50.21534106681432,,50.21534106681432,#000000
2023-04-14 00:00:00+00:00,59.4244426935,59.7086341937,57.378263892,57.4635213421,20446,,,,,,,50.30180181757554,,50.30180181757554,#000000
2023-04-21 00:00:00+00:00,60.3149093942,60.3906937942,59.3474267969,59.3474267969,5958,,,,,,,50.33011112455877,,50.33011112455877,#000000
2023-04-28 00:00:00+00:00,60.087556194,60.8927654446,59.4433887935,60.6851161884,21342,,,,,,,50.43145359261105,,50.43145359261105,#000000
2023-05-05 00:00:00+00:00,60.4191129442,60.8737246141,59.5760114936,60.3812207442,128357,,,,,,,51.008058026918235,,51.008058026918235,#000000
2023-05-12 00:00:00+00:00,59.7323168187,60.778994114,59.5854845436,60.5678398293,66049,,,,,,,51.27172725955116,,51.27172725955116,#000000
2023-05-19 00:00:00+00:00,59.9928256939,60.4759512443,59.2207721183,60.0165083189,37913,,,,,,,51.41399204627397,,51.41399204627397,#000000
2023-05-26 00:00:00+00:00,58.0887426425,60.2276626036,57.416156092,60.0117717939,16367,,,,,,,51.464641559833595,,51.464641559833595,#000000
2023-06-02 00:00:00+00:00,58.1728633266,58.4108263428,57.0514436668,58.4108263428,16479,,,,,,,51.50997727085682,,51.50997727085682,#000000
2023-06-09 00:00:00+00:00,57.2172220419,58.0982156925,57.0561801918,57.9561199424,31484,,,,,,,51.58922324598882,,51.58922324598882,#000000
2023-06-16 00:00:00+00:00,58.5813412429,59.1401564628,57.425629142,57.5961440422,91037,,,,,,,51.84124801709223,,51.84124801709223,"rgba(38, 166, 154, 0.5)"
2023-06-23 00:00:00+00:00,56.8761922416,57.6056170922,56.8761922416,57.4321655465,15693,,,,,,,51.87478838065451,,51.87478838065451,#000000
2023-06-30 00:00:00+00:00,58.1094082582,58.3126556889,56.7198869165,57.0656532418,33354,,,,,,,51.952602758957454,,51.952602758957454,"rgba(38, 166, 154, 0.5)"
2023-07-07 00:00:00+00:00,57.7125918461,58.0416591147,56.6092486513,57.9255177258,12864,,,,,,57.45449987069998,51.98073608080798,,54.71761797575398,#000000
2023-07-14 00:00:00+00:00,60.6935541618,61.4581516389,57.5578334453,57.5964504572,37767,,,,,,59.28103485818132,52.0979105229613,,55.68947269057131,"rgba(38, 166, 154, 0.5)"
2023-07-21 00:00:00+00:00,60.4515929349,61.4097593935,60.2677024024,60.5793484627,36370,,,,,,59.87826940024801,52.21884639177191,,56.04855789600996,"rgba(38, 166, 154, 0.5)"
2023-07-28 00:00:00+00:00,61.0710136758,61.4175021528,60.1225256663,60.2386670552,19783,,,,,,60.06206354936613,52.28443040806367,,56.1732469787149,"rgba(38, 166, 154, 0.5)"
2023-08-04 00:00:00+00:00,59.4159988836,60.838730898,59.2805005966,60.838730898,103162,,,,,,59.955441904811096,52.57194227843946,,56.26369209162527,#000000
2023-08-11 00:00:00+00:00,59.6869954578,60.1322041153,59.2175906776,59.8708859903,409754,,,,,,59.772608558349596,53.50454002950288,,56.63857429392624,#000000
2023-08-18 00:00:00+00:00,57.9448746239,59.6579601106,57.6806529641,59.1353238604,38997,,,,,,59.692993258210294,53.56526704791852,,56.62913015306441,#000000
2023-08-25 00:00:00+00:00,58.1578005036,58.783415452,57.7609840915,58.2158711981,25145,,,,,,59.639348251396456,53.60210639122243,,56.620727321309445,#000000
2023-09-01 00:00:00+00:00,59.0385393696,59.5224618235,58.5159031195,58.5159031195,11821,,,,,,59.62891977230048,53.62215033270207,,56.62553505250128,#000000
2023-09-08 00:00:00+00:00,58.1287651564,58.5691345894,57.9255177258,58.3707263833,33842,,,,,,59.56299378379746,53.67016053726334,,56.6165771605304,#000000
2023-09-15 00:00:00+00:00,58.3072357574,58.4094401796,57.8577685822,58.1868358509,30986,,,,,,59.50711188719718,53.713090805984876,,56.61010134659103,#000000
2023-09-22 00:00:00+00:00,56.5414995078,58.3852440569,56.5124641605,57.8384116841,15215,,,,,,59.46080801410085,53.72902381581549,,56.594915914958165,#000000
2023-09-29 00:00:00+00:00,55.8252942761,56.2898598318,54.6638803868,56.0769339521,46769,,,,,,59.24087066007719,53.7552395680057,,56.49805511404145,#000000
2023-10-06 00:00:00+00:00,55.3704071695,55.3704071695,53.8799260116,55.2356831583,69622,,,,,,58.900033842781085,53.77817373459587,,56.339103788688476,#000000
2023-10-13 00:00:00+00:00,55.2984962928,56.324605464,54.7761503961,54.7761503961,80595,,,,,,58.615532357756756,53.81732233000875,,56.216427343882756,#000000
