date,Open,High,Low,Close,Volume,aVWAP_OB_bull_762,aVWAP_OB_bull_648,aVWAP_OB_bull_542,aVWAP_OB_bull_516,aVWAP_OB_bear_320,aVWAP_OB_bear_269,aVWAP_OB_bear_248,aVWAP_OB_bear_204,aVWAP_OB_bear_137,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,17.365,17.41,17.18,17.185,1481.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1481.0,False,False,False,False
2024-12-05 16:00:00+00:00,17.185,17.385,17.185,17.38,4105.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,4105.0,63.643410852713174,False,False,False,False,1521.6821705426357,False,False,False,False
2024-12-05 17:00:00+00:00,17.38,17.38,17.235,17.285,1133.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,90.03100405437642,10.124016217505698,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,2972.0,108.73421068445404,False,False,False,False,1515.656090379184,False,False,False,False
2024-12-05 18:00:00+00:00,17.285,17.31,17.21,17.215,1847.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,78.8092358103879,10.124016217505698,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,1125.0,124.49026943353226,False,False,False,False,1520.793205257026,False,False,False,False
2024-12-05 19:00:00+00:00,17.21,17.275,17.19,17.24,1183.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,71.91514585123434,10.124016217505698,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,2308.0,158.34313347332247,False,False,False,False,1515.5561012995527,False,False,False,False
2024-12-05 20:00:00+00:00,17.235,17.24,17.09,17.095,10909.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,61.724358158204716,10.124016217505698,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-8601.0,22.539363962108155,False,False,False,False,1661.1908904266913,False,False,False,False
2024-12-06 15:00:00+00:00,17.25,17.43,17.2,17.34,3257.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,61.461609289426356,10.124016217505698,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-5344.0,-60.662796719474926,False,False,False,False,1685.932116931704,False,False,False,False
2024-12-06 16:00:00+00:00,17.34,17.37,17.305,17.345,1478.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,61.36993927939962,10.124016217505698,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3866.0,-119.66027273932804,False,False,False,False,1682.7083631808248,False,False,False,False
2024-12-06 17:00:00+00:00,17.345,17.355,17.255,17.275,4183.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,59.26710118730953,35.138259276259674,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-8049.0,-242.5957723867803,False,False,False,False,1721.4725746043778,False,False,False,False
2024-12-06 18:00:00+00:00,17.275,17.35,17.245,17.26,1005.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,57.3521986755545,31.579766278976052,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-9054.0,-379.2066906443496,False,False,False,False,1710.364472672527,False,False,False,False
2024-12-06 19:00:00+00:00,17.26,17.32,17.16,17.305,3043.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,57.08395408362694,29.519505132441438,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-6011.0,-466.52131559559996,False,False,False,False,1731.0254886000846,False,False,False,False
2024-12-06 20:00:00+00:00,17.305,17.345,17.29,17.295,4192.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,56.57891671336937,27.188888517650028,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-10203.0,-617.4744734933425,False,False,False,False,1769.18013218768,False,False,False,False
2024-12-09 15:00:00+00:00,17.53,17.605,17.19,17.195,1141.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.330000000000002,#000000,,17.330000000000002,,53.43317733713273,22.465031508387938,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11344.0,-783.7771948345311,False,False,False,False,1759.4409053320571,False,False,False,False
2024-12-09 16:00:00+00:00,17.195,17.29,17.155,17.255,764.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.291231846019247,#000000,,17.291231846019247,,52.80647024935554,20.26597237245629,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-10580.0,-935.6566181704299,False,False,False,False,1744.0077130013276,False,False,False,False
2024-12-09 17:00:00+00:00,17.255,17.275,17.155,17.155,689.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.26567142122848,#000000,,17.26567142122848,,50.010980375264765,16.12654267323525,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11269.0,-1095.8634923073223,False,False,False,False,1727.651004272625,False,False,False,False
2024-12-09 18:00:00+00:00,17.155,17.21,17.135,17.185,205.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.259152673573897,#000000,,17.259152673573897,,48.83244969896322,13.66527683311918,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11064.0,-1250.408244364573,False,False,False,False,1704.0440119583207,False,False,False,False
2024-12-09 19:00:00+00:00,17.185,17.2,17.125,17.185,1870.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.223445777111447,#000000,,17.223445777111447,,47.99064207303354,11.590808558530341,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11064.0,-1402.5569537542697,False,False,False,False,1706.6169730132303,False,False,False,False
2024-12-09 20:00:00+00:00,17.185,17.19,17.06,17.09,3283.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.17798562206573,#000000,,17.17798562206573,,45.27217347730237,7.865082270721885,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-14347.0,-1603.2459932309475,False,False,False,False,1731.0570199432577,False,False,False,False
2024-12-10 15:00:00+00:00,17.22,17.28,17.09,17.12,1033.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.17630105731775,#000000,,17.17630105731775,,44.26410996411768,5.891736519876147,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-13314.0,-1784.8080708552739,False,False,False,False,1720.2344304867731,False,False,False,False
2024-12-10 16:00:00+00:00,17.11,17.16,17.035,17.065,1308.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.16491061886719,#000000,,17.16491061886719,,42.39009004764568,3.180560415963356,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-14622.0,-1983.834302314882,False,False,False,False,1713.843199006358,False,False,False,False
2024-12-10 17:00:00+00:00,17.065,17.085,17.01,17.015,1536.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.148258094513483,#000000,,17.148258094513483,,40.10113443234281,0.20125735042635284,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-16158.0,-2203.5888092557366,False,False,False,False,1711.0859401070345,False,False,False,False
2024-12-10 18:00:00+00:00,17.015,17.055,16.965,17.015,536.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.142337107426876,#000000,,17.142337107426876,,38.466166135697904,-2.057430509663064,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-16158.0,-2419.936269577353,False,False,False,False,1692.8675534387082,False,False,False,False
2024-12-10 19:00:00+00:00,17.015,17.05,16.9,16.9,952.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.128587394558334,#000000,,17.128587394558334,,35.36214041426733,-5.5991594332175225,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-17110.0,-2647.6891956304175,False,False,False,False,1681.3812347807439,False,False,False,False
2024-12-10 20:00:00+00:00,16.9,16.9,16.76,16.795,6627.0,,,,,,,,,,0.0,0.0,0.0,0.0,17.02549605562241,#000000,,17.02549605562241,,31.841703323243,-9.381262327923501,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-23737.0,-2974.6552546128914,False,False,False,False,1758.0574947066239,False,False,False,False
2024-12-11 15:00:00+00:00,16.66,16.665,16.555,16.56,1913.0,,,,,,,,,,0.0,0.0,0.0,0.0,16.987671684128653,#000000,,16.987671684128653,,27.423345552937597,-13.856942490727754,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-25650.0,-3326.210987099513,False,False,False,False,1760.4597040910173,False,False,False,False
2024-12-11 16:00:00+00:00,16.58,16.72,16.575,16.63,2911.0,,,,,,,,,,0.0,0.0,0.0,0.0,16.947005477497846,#000000,,16.947005477497846,,26.335358429124817,-15.13628545891185,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-22739.0,-3627.1844601677376,False,False,False,False,1778.2975381361177,False,False,False,False
2024-12-11 17:00:00+00:00,16.62,16.65,16.51,16.515,3060.0,,,,,,,,,,0.0,0.0,0.0,0.0,16.9042666259403,#000000,,16.9042666259403,,24.645590770755945,-17.055023929673496,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-25799.0,-3970.933538304672,False,False,False,False,1798.1688941340071,False,False,False,False
2024-12-11 18:00:00+00:00,16.515,16.61,16.515,16.565,1189.0,,,,,,,,,,0.0,0.0,0.0,0.0,16.8902965502981,#000000,,16.8902965502981,,24.82008207042766,-17.255537677512187,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-24610.0,-4290.919064842584,False,False,False,False,1788.7244151551852,False,False,False,False
2024-12-11 19:00:00+00:00,16.575,16.73,16.565,16.695,3715.0,,,,,,,,,,0.0,0.0,0.0,0.0,16.86453679375942,#000000,,16.86453679375942,,28.106272120317925,-17.255537677512187,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-20895.0,-4548.346676240373,False,False,False,False,1818.5891529047171,False,False,False,False
