date,Open,High,Low,Close,Volume,aVWAP_OB_bull_846,aVWAP_OB_bull_812,aVWAP_OB_bull_573,aVWAP_OB_bull_373,aVWAP_OB_bull_269,aVWAP_OB_bear_348,aVWAP_OB_bear_276,aVWAP_OB_bear_193,aVWAP_OB_bear_141,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,8.73,9.065,8.73,8.995,3481.0,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3481.0,False,False,False,False
2024-12-16 16:00:00+00:00,8.995,9.32,8.995,9.16,4072.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4072.0,63.13178294573643,False,False,False,False,3490.1627906976746,False,False,False,False
2024-12-16 17:00:00+00:00,9.16,9.3,9.12,9.29,5999.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10071.0,218.29253049696533,False,False,False,False,3529.0594916170903,False,False,False,False
2024-12-16 18:00:00+00:00,9.29,9.355,9.24,9.35,4452.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14523.0,440.0709408768573,False,False,False,False,3543.368646785818,False,False,False,False
2024-12-16 19:00:00+00:00,9.34,9.62,9.33,9.6,8931.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23454.0,796.876042568689,False,False,False,False,3626.897815052704,False,False,False,False
2024-12-16 20:00:00+00:00,9.6,9.63,9.47,9.545,10507.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.46716743397143,46.82045069057429,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12947.0,985.2500574125852,False,False,False,False,3733.566065982119,False,False,False,False
2024-12-17 15:00:00+00:00,9.43,9.62,9.4,9.58,5918.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.36109703652787,45.13695728683679,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18865.0,1262.4554828790567,False,False,False,False,3767.43325875759,False,False,False,False
2024-12-17 16:00:00+00:00,9.58,9.6,9.395,9.45,5098.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.11728750193154,37.956943571659636,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13767.0,1456.3243901212418,False,False,False,False,3788.0622004822785,False,False,False,False
2024-12-17 17:00:00+00:00,9.45,9.52,9.41,9.51,4228.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.69139693105011,34.58088513950548,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17995.0,1712.7379654681993,False,False,False,False,3794.8829415600726,False,False,False,False
2024-12-17 18:00:00+00:00,9.51,9.59,9.48,9.585,3127.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.91231008172646,33.53602001556145,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21122.0,2013.6567567012503,False,False,False,False,3784.5281672723195,False,False,False,False
2024-12-17 19:00:00+00:00,9.585,9.65,9.56,9.575,2906.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.2416515845623,32.35738087500326,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18216.0,2264.8558767523937,False,False,False,False,3770.9075755316635,False,False,False,False
2024-12-17 20:00:00+00:00,9.575,9.65,9.55,9.635,8125.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.08070431821872,32.35738087500326,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26341.0,2638.129429050806,False,False,False,False,3838.4128844381494,False,False,False,False
2024-12-18 15:00:00+00:00,9.49,9.67,9.49,9.645,1623.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.12840499322967,32.350447888745336,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27964.0,3030.778585189553,False,False,False,False,3804.065397857713,False,False,False,False
2024-12-18 16:00:00+00:00,9.645,9.74,9.6,9.68,3398.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.71230422101142,32.350447888745336,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31362.0,3470.0223280548307,False,False,False,False,3797.769810294027,False,False,False,False
2024-12-18 17:00:00+00:00,9.68,9.68,9.625,9.66,1840.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.86033082457298,31.76041707275806,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29522.0,3873.928958627624,False,False,False,False,3767.4167899793906,False,False,False,False
