date,Open,High,Low,Close,Volume,aVWAP_OB_bull_179,aVWAP_OB_bull_103,aVWAP_OB_bear_784,aVWAP_OB_bear_761,aVWAP_OB_bear_633,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,80.575,80.655,80.56,80.61,3667.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3667.0,False,False,False,False
2024-12-05 16:00:00+00:00,80.615,80.64,80.535,80.585,4428.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-4428.0,-68.65116279069767,False,False,False,False,3678.7984496124027,False,False,False,False
2024-12-05 17:00:00+00:00,80.585,80.65,80.58,80.615,2504.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,16.25615763546665,-82.5123152709333,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1924.0,-97.41626104200468,False,False,False,False,3660.5845201610473,False,False,False,False
2024-12-05 18:00:00+00:00,80.62,80.655,80.61,80.645,2412.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,32.60835983202822,-66.16811678779632,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,488.0,-88.34003994057825,False,False,False,False,3641.226620623667,False,False,False,False
2024-12-05 19:00:00+00:00,80.635,80.655,80.62,80.63,2089.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,40.61982631981165,-57.47492851332234,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1601.0,-111.79213234460029,False,False,False,False,3617.161091621749,False,False,False,False
2024-12-05 20:00:00+00:00,80.62,80.84,80.62,80.77,13732.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,53.56128779134609,-43.802538844960274,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,12131.0,78.01859838942454,False,False,False,False,3773.980299503582,False,False,False,False
2024-12-06 15:00:00+00:00,80.82,80.845,80.73,80.8,1928.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,63.334186543023435,-33.02079744600612,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,14059.0,294.77799996478234,False,False,False,False,3745.3604498988752,False,False,False,False
2024-12-06 16:00:00+00:00,80.8,80.81,80.755,80.76,1853.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,66.26170927614359,-28.349011324786275,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,12206.0,479.4481084924601,False,False,False,False,3716.0215281950163,False,False,False,False
2024-12-06 17:00:00+00:00,80.76,80.81,80.74,80.75,2264.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,67.45811385351533,-24.801826425989333,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,9942.0,626.154339368546,False,False,False,False,3693.5095665175745,False,False,False,False
2024-12-06 18:00:00+00:00,80.75,80.775,80.65,80.715,2519.0,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.47903135724967,-24.139458899301175,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,7423.0,731.5317914713592,False,False,False,False,3675.300115873891,False,False,False,False
