date,Close,High,Low,Open,Volume,aVWAP_OB_bear_816,aVWAP_OB_bear_736,aVWAP_OB_bear_145,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,118.7575390761,121.5156770108,118.7137591089,121.0165853846,502771,,,,,#000000,,,,,,False,False,False,False,False,,,120.11471805985,120.11471805985,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,502771.0,False,False,False,False
2022-01-04 00:00:00+00:00,117.9432316858,118.3635193711,116.9639613791,117.9957676465,194444,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,117.66374037509999,120.11471805985,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194444,-7625.254901960784,False,False,False,False,490679.7450980392,False,False,False,False
2022-01-05 00:00:00+00:00,117.2427522104,118.4510793056,117.1201683021,118.4510793056,307139,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,117.66374037509999,120.11471805985,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-501583,-26996.146866589774,False,False,False,False,483482.0688196848,False,False,False,False
2022-01-06 00:00:00+00:00,117.8731837383,117.9957676465,116.6736126365,117.0150963808,316335,,,,,"rgba(239, 83, 80, 0.5)",,,,10.830971206705687,-40.071609727186456,False,False,False,True,True,,,117.3346901415,120.11471805985,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-185248,-33202.10189142939,False,False,False,False,476927.28180714813,False,False,False,False
2022-01-07 00:00:00+00:00,116.8049525382,117.768111817,116.0177887276,117.768111817,151498,,,,,"rgba(239, 83, 80, 0.5)",,,,13.966260731738494,-37.799314951834475,False,False,False,True,True,,,116.8929502723,120.11471805985,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-336746,-45105.784170196865,False,False,False,False,464165.34918725997,False,False,False,False
2022-01-10 00:00:00+00:00,117.2690201907,117.3390681382,115.9030852135,116.2533249512,142253,,,,,"rgba(239, 83, 80, 0.5)",,,,20.116949975871,-32.71144128522545,False,False,False,True,True,,,116.62107667585,120.11471805985,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194493,-50964.10635960091,False,False,False,False,451541.3354936419,False,False,False,False
2022-01-11 00:00:00+00:00,118.1796435088,118.2059114892,117.4222500759,117.452896053,203681,,,,,"rgba(239, 83, 80, 0.5)",,,,29.802365045301244,-24.49264408760857,False,False,False,True,True,,,116.62107667585,120.11471805985,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9188,-48605.200227851856,False,False,False,False,441821.3223370285,False,False,False,False
2022-01-12 00:00:00+00:00,117.6542839022,118.696247122,117.4791640333,118.696247122,584183,,,,,"rgba(239, 83, 80, 0.5)",,,,34.031021568938655,-21.515554431563842,False,False,False,True,True,,,116.62107667585,120.11471805985,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-574995,-69247.93747381846,False,False,False,False,447404.13322577253,False,False,False,False
2022-01-13 00:00:00+00:00,118.7838070564,118.9939508991,117.5842359547,117.8819397317,615228,,,,,"rgba(239, 83, 80, 0.5)",,,,41.514132585389916,-15.371108102297818,False,False,False,True,True,,,116.62107667585,120.11471805985,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40233,-64954.56737680598,False,False,False,False,453985.46133456577,False,False,False,False
2022-01-14 00:00:00+00:00,116.5510287283,118.0045236399,116.1981621925,118.0045236399,146126,,,,,"rgba(239, 83, 80, 0.5)",,,,39.98910705691896,-15.371108102297818,False,False,False,True,True,,,116.62107667585,120.11471805985,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-105893,-66559.99610712731,False,False,False,False,441912.5412822299,False,False,False,False
2022-01-18 00:00:00+00:00,114.493370269,115.7628141985,114.4846142756,115.4477735544,181991,,,,114.91359958103332,"rgba(239, 83, 80, 0.5)",,114.91359958103332,,35.77521112539627,-15.371108102297818,False,False,False,True,False,,,115.12371423705,115.12371423705,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287884,-75239.3688088086,False,False,False,False,431719.53966331895,False,False,False,False
2022-01-19 00:00:00+00:00,115.7454773315,116.1657650168,114.7211136585,115.0887778232,118832,,,,115.16266911445776,"rgba(239, 83, 80, 0.5)",,115.16266911445776,,36.55186891908194,-15.371108102297818,False,False,False,True,False,,,115.12371423705,115.44343933765,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-169052,-78918.29552218867,False,False,False,False,419449.440068679,False,False,False,False
2022-01-20 00:00:00+00:00,116.4372008135,116.4372008135,115.500397075,115.8593052463,211389,,,,115.55979370252463,"rgba(239, 83, 80, 0.5)",,115.55979370252463,,38.77285204740774,-15.371108102297818,False,False,False,True,False,,,115.96879894425,115.96879894425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42337,-74163.18589386754,False,False,False,False,411290.2071248092,False,False,False,False
2022-01-21 00:00:00+00:00,118.3109834105,118.7225151023,117.1465238424,117.8906957252,270291,,,,116.42341374549875,"rgba(239, 83, 80, 0.5)",,116.42341374549875,,43.99043424511932,-15.3214305401996,False,False,False,True,True,,,123.00241968044284,115.96879894425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,312628,-58994.90409410803,False,False,False,False,405760.8264532481,False,False,False,False
2022-01-24 00:00:00+00:00,116.8574884988,118.8801229843,116.761172571,118.8275870236,772200,,,,116.95793829536532,"rgba(239, 83, 80, 0.5)",,116.95793829536532,,44.8533073044817,-14.485127311486458,False,False,False,True,True,,,122.7421978096143,115.96879894425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-459572,-74703.80981590772,False,False,False,False,420130.9901217482,False,False,False,False
2022-01-25 00:00:00+00:00,116.6473446562,118.1271075482,116.1920329971,117.5929919481,561493,,,,116.96613440659623,"rgba(239, 83, 80, 0.5)",,116.96613440659623,,45.08054311856737,-14.035878124970793,False,False,False,True,True,,,122.11144105906429,115.96879894425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1021065,-111816.0133525388,False,False,False,False,425674.5983522679,False,False,False,False
2022-01-26 00:00:00+00:00,115.0362418626,116.9362924398,115.0012178888,116.7086366103,151416,,,,116.87878040303877,"rgba(239, 83, 80, 0.5)",,116.87878040303877,,42.819032724520696,-14.035878124970793,False,False,False,True,True,,,121.05008956803572,115.96879894425,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1172481,-153410.71871126277,False,False,False,False,414919.35920119856,False,False,False,False
2022-01-27 00:00:00+00:00,117.6630398956,118.0307916203,116.8662444923,116.8662444923,276025,,,,116.94836565936232,"rgba(239, 83, 80, 0.5)",,116.94836565936232,,45.87464105455247,-12.878262498049864,False,False,False,True,True,,,121.05008956803572,112.00881334948572,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-896456,-182549.7493500368,False,False,False,False,409472.5215854653,False,False,False,False
