date,Open,High,Low,Close,Volume,aVWAP_OB_bull_306,aVWAP_OB_bear_857,aVWAP_OB_bear_773,aVWAP_OB_bear_732,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,46.155,46.23,45.91,46.09,5847.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,46.06999999999999,46.06999999999999,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5847.0,False,False,False,False
2024-12-16 16:00:00+00:00,46.09,46.22,46.01,46.16,4488.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,46.114999999999995,46.114999999999995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4488.0,69.5813953488372,False,False,False,False,5825.930232558139,False,False,False,False
2024-12-16 17:00:00+00:00,46.16,46.23,46.11,46.22,3793.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,46.17,46.17,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8281.0,196.8902109248242,False,False,False,False,5794.411934378943,False,False,False,False
2024-12-16 18:00:00+00:00,46.22,46.32,46.165,46.295,4551.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,46.2425,46.2425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12832.0,392.7833859492455,False,False,False,False,5775.134229969967,False,False,False,False
2024-12-16 19:00:00+00:00,46.3,46.32,46.16,46.25,5362.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.79667995125303,43.51701195612772,False,False,True,False,False,,,,46.239999999999995,46.2425,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7470.0,502.5076745391796,False,False,False,False,5768.729048109968,False,False,False,False
2024-12-16 20:00:00+00:00,46.255,46.295,46.045,46.055,20535.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.58916577513023,27.562448400542024,False,False,True,False,False,,,,46.17,46.2425,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13065.0,292.1587183447737,False,False,False,False,5997.663481472604,False,False,False,False
2024-12-17 15:00:00+00:00,46.235,46.385,46.125,46.31,5914.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.31487276061985,25.93854177960995,False,False,True,False,False,,,,46.17,46.254999999999995,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7151.0,176.76090875803303,False,False,False,False,5996.366373232719,False,False,False,False
2024-12-17 16:00:00+00:00,46.31,46.36,45.975,46.17,6377.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.60058514294785,20.766983454835668,False,False,True,False,False,,,,46.167500000000004,46.254999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13528.0,-35.71600455604502,False,False,False,False,6002.267669771746,False,False,False,False
2024-12-17 17:00:00+00:00,46.17,46.18,45.98,46.04,8973.0,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.05687589189809,14.718335943869903,False,False,True,False,False,,,,46.08,46.254999999999995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22501.0,-384.0149812295947,False,False,False,False,6048.32553535668,False,False,False,False
2024-12-17 18:00:00+00:00,46.04,46.1,45.965,45.99,12214.0,,,,,,"rgba(239, 83, 80, 0.5)",,,,51.01773149162489,9.93348709519892,False,False,False,True,False,,,,46.0325,46.0325,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34715.0,-916.278314853942,False,False,False,False,6143.917387521692,False,False,False,False
