date,Close,High,Low,Open,Volume,aVWAP_peak_147,aVWAP_peak_107,aVWAP_peak_37,aVWAP_valley_171,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,131.5,156.0,130.0,152.5,571355,,,,,,,#000000
2022-01-07 00:00:00+00:00,133.0,159.0,120.5,132.5,1282338,,,,,,,#000000
2022-01-14 00:00:00+00:00,144.5,157.5,125.0,131.0,3266298,,,,,,,#000000
2022-01-21 00:00:00+00:00,119.0,168.5,118.0,144.46,2485139,,,,,,,#000000
2022-01-28 00:00:00+00:00,104.5,124.0,96.5,110.5,1010382,,,,,,,#000000
2022-02-04 00:00:00+00:00,127.0,130.5,103.0,104.5,1231863,,,,,,,#000000
2022-02-11 00:00:00+00:00,167.0,193.5,140.0,151.0,4759680,,,,,,,#000000
2022-02-18 00:00:00+00:00,159.0,189.5,150.5,168.0,1285448,,,,,,,#000000
2022-02-25 00:00:00+00:00,148.5,181.0,113.0,179.5,1610882,,,,,,,#000000
2022-03-04 00:00:00+00:00,127.5,154.0,126.5,146.0,574932,,,,,,,#000000
2022-03-11 00:00:00+00:00,117.0,127.0,105.5,126.5,502964,,,,,,,#000000
2022-03-18 00:00:00+00:00,136.5,140.0,109.0,113.5,529863,,,,,,,#000000
2022-03-25 00:00:00+00:00,137.0,147.75,122.5,137.0,491539,,,,,,,#000000
2022-04-01 00:00:00+00:00,130.0,151.5,128.5,134.0,362947,,,,,,,#000000
2022-04-08 00:00:00+00:00,110.0,132.0,110.0,128.0,338839,,,,,,,#000000
2022-04-15 00:00:00+00:00,110.0,118.5,108.5,111.0,316937,,,,,,,#000000
2022-04-22 00:00:00+00:00,102.0,113.25,98.5,109.0,263871,,,,,,,#000000
2022-04-29 00:00:00+00:00,101.0,109.0,98.25,99.0,505566,,,,,,,#000000
2022-05-06 00:00:00+00:00,95.0,105.0,90.5,99.5,275372,,,,,,,#000000
2022-05-13 00:00:00+00:00,79.0,92.75,64.5,91.0,292075,,,,,,,#000000
2022-05-20 00:00:00+00:00,72.0,78.5,67.0,78.0,203421,,,,,,,#000000
2022-05-27 00:00:00+00:00,72.0,74.0,67.5,70.0,107859,,,,,,,#000000
2022-06-03 00:00:00+00:00,69.0,76.0,68.5,72.5,123409,,,,,,,#000000
2022-06-10 00:00:00+00:00,63.5,73.5,60.5,70.0,139175,,,,,,,#000000
2022-06-17 00:00:00+00:00,58.5,60.0,51.5,58.0,146693,,,,,,,#000000
2022-06-24 00:00:00+00:00,59.0,62.5,57.0,57.5,103041,,,,,,,#000000
2022-07-01 00:00:00+00:00,52.5,59.5,51.0,59.0,99414,,,,,,,#000000
2022-07-08 00:00:00+00:00,61.0,64.5,51.365,52.5,163334,,,,,,,#000000
2022-07-15 00:00:00+00:00,62.5,77.0,60.5,74.0,1065766,,,,,,,#000000
2022-07-22 00:00:00+00:00,78.5,94.5,62.0,62.5,555105,,,,,,,#000000
2022-07-29 00:00:00+00:00,73.5,81.0,69.5,75.5,157315,,,,,,,#000000
2022-08-05 00:00:00+00:00,81.5,82.0,69.0,72.0,187050,,,,,,,#000000
2022-08-12 00:00:00+00:00,85.5,90.5,77.0,87.0,238341,,,,,,,#000000
2022-08-19 00:00:00+00:00,69.0,89.5,68.5,83.0,202464,,,,,,,#000000
2022-08-26 00:00:00+00:00,65.5,72.0,65.0,67.5,88761,,,,,,,#000000
2022-09-02 00:00:00+00:00,66.5,69.4,63.005,65.5,72669,,,,,,,#000000
2022-09-09 00:00:00+00:00,70.0,72.0,62.0,63.5,82183,,,,,,,#000000
2022-09-16 00:00:00+00:00,91.5,98.0,68.5,69.5,573355,,,86.0,,86.0,,#000000
2022-09-23 00:00:00+00:00,59.5,92.0,56.0,91.5,307899,,,80.11864626997438,,80.11864626997438,,#000000
2022-09-30 00:00:00+00:00,59.0,66.0,53.5,61.0,227479,,,75.88831395836509,,75.88831395836509,,#000000
2022-10-07 00:00:00+00:00,57.5,64.0,56.5,59.5,118474,,,74.29010373419752,,74.29010373419752,,#000000
2022-10-14 00:00:00+00:00,54.0,68.0,52.5,59.5,274994,,,71.3385356997277,,71.3385356997277,,#000000
2022-10-21 00:00:00+00:00,54.5,56.96,52.0,56.0,95199,,,70.33422802470682,,70.33422802470682,,#000000
2022-10-28 00:00:00+00:00,58.0,58.0,50.0,52.0,170016,,,68.89122190059763,,68.89122190059763,,#000000
2022-11-04 00:00:00+00:00,60.0,62.5,56.5,58.5,125324,,,68.28043639379946,,68.28043639379946,,#000000
2022-11-11 00:00:00+00:00,70.0,84.0,58.0,69.0,2077510,,,69.52907747538987,,69.52907747538987,,#000000
2022-11-18 00:00:00+00:00,57.0,82.0,56.0,70.5,1043932,,,68.58614223549657,,68.58614223549657,,#000000
2022-11-25 00:00:00+00:00,55.5,58.0,53.5,57.0,220537,,,68.04184895375154,,68.04184895375154,,#000000
2022-12-02 00:00:00+00:00,54.0,56.0,51.5,54.5,172357,,,67.58893556270831,,67.58893556270831,,#000000
2022-12-09 00:00:00+00:00,45.5,55.0,45.325,53.0,191864,,,66.93850989889752,,66.93850989889752,,#000000
2022-12-16 00:00:00+00:00,45.905,50.5,45.0,45.46,145432,,,66.4371384606243,,66.4371384606243,,#000000
2022-12-23 00:00:00+00:00,39.065,46.5,37.5,46.0,131073,,,65.87015466034204,,65.87015466034204,,#000000
2022-12-30 00:00:00+00:00,38.665,40.5,37.5,39.0,74143,,,65.5339106752714,,65.5339106752714,,#000000
2023-01-06 00:00:00+00:00,46.48,54.5,37.905,38.065,155979,,,65.04241397263623,,65.04241397263623,,#000000
2023-01-13 00:00:00+00:00,53.0,53.5,45.175,46.595,97245,,,64.81533882965768,,64.81533882965768,,#000000
2023-01-20 00:00:00+00:00,52.0,54.0,48.55,54.0,71612,,,64.66355684760865,,64.66355684760865,,#000000
2023-01-27 00:00:00+00:00,53.0,54.5,49.005,52.0,94244,,,64.47865164531525,,64.47865164531525,,#000000
2023-02-03 00:00:00+00:00,53.5,57.5,51.5,52.005,137796,,,64.26026109061183,,64.26026109061183,,#000000
2023-02-10 00:00:00+00:00,50.0,56.5,48.015,53.5,77510,,,64.1100994576629,,64.1100994576629,,#000000
2023-02-17 00:00:00+00:00,50.0,55.5,49.5,49.535,72747,,,63.97411322581593,,63.97411322581593,,#000000
2023-02-24 00:00:00+00:00,45.35,50.0,45.005,49.5,57031,,,63.828097657117304,,63.828097657117304,,#000000
2023-03-03 00:00:00+00:00,47.185,51.0,45.45,45.45,68456,,,63.667109219937416,,63.667109219937416,,#000000
2023-03-10 00:00:00+00:00,38.0,48.0,37.51,47.0,84756,,,63.38943702170759,,63.38943702170759,,#000000
2023-03-17 00:00:00+00:00,38.64,41.5,37.5,37.53,74205,,,63.13098087776471,,63.13098087776471,,#000000
2023-03-24 00:00:00+00:00,35.5,40.0,34.5,39.0,130451,,,62.64279058287444,,62.64279058287444,,#000000
2023-03-31 00:00:00+00:00,35.5,36.425,30.525,35.0,160497,,,62.01047124813752,,62.01047124813752,,#000000
2023-04-07 00:00:00+00:00,35.87,38.435,33.075,34.56,81590,,,61.71799900629506,,61.71799900629506,,#000000
2023-04-14 00:00:00+00:00,35.07,38.0,34.55,35.0,60061,,,61.50748838743863,,61.50748838743863,,#000000
2023-04-21 00:00:00+00:00,30.3,37.195,30.3,37.0,96749,,,61.133092366074955,,61.133092366074955,,#000000
2023-04-28 00:00:00+00:00,29.885,31.325,27.5,30.75,80065,,,60.7984030679136,,60.7984030679136,,#000000
2023-05-05 00:00:00+00:00,30.5,30.75,28.25,28.99,50988,,,60.59070295127628,,60.59070295127628,,#000000
2023-05-12 00:00:00+00:00,29.705,32.995,29.0,30.4,82081,,,60.26996962771993,,60.26996962771993,,#000000
2023-05-19 00:00:00+00:00,30.5,33.515,28.8,30.0,67978,,,60.012745504633045,,60.012745504633045,,#000000
2023-05-26 00:00:00+00:00,30.86,33.5,29.575,31.0,61131,,,59.78817369512607,,59.78817369512607,,#000000
2023-06-02 00:00:00+00:00,29.5,31.75,28.5,31.0,41739,,,59.62943577538595,,59.62943577538595,,"rgba(239, 83, 80, 0.5)"
2023-06-09 00:00:00+00:00,27.775,31.35,27.59,30.0,87612,,,59.29050456841175,,59.29050456841175,,"rgba(239, 83, 80, 0.5)"
2023-06-16 00:00:00+00:00,28.5,29.0,27.765,28.0,68435,,,59.02678859676563,,59.02678859676563,,"rgba(239, 83, 80, 0.5)"
2023-06-23 00:00:00+00:00,25.575,30.0,25.1,29.665,97590,,,58.64000838622669,,58.64000838622669,,"rgba(239, 83, 80, 0.5)"
