date,Close,High,Low,Open,Volume,aVWAP_peak_873,aVWAP_peak_861,aVWAP_peak_836,aVWAP_valley_843,aVWAP_valley_817,aVWAP_valley_789,aVWAP_valley_765,aVWAP_valley_707,aVWAP_valley_687,aVWAP_valley_647,aVWAP_valley_633,aVWAP_valley_603,aVWAP_valley_584,aVWAP_valley_560,aVWAP_valley_535,aVWAP_valley_502,aVWAP_valley_479,aVWAP_valley_457,aVWAP_valley_419,aVWAP_valley_369,aVWAP_valley_354,aVWAP_valley_330,aVWAP_valley_284,aVWAP_valley_245,aVWAP_valley_212,aVWAP_valley_196,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,37.4462294219,37.7338196373,36.484289736,37.6644013094,714693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,714693.0,False,False,False,False
2022-01-04 00:00:00+00:00,36.7718799514,37.6941520214,36.484289736,37.5751491736,1159794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1159794,-45482.117647058825,False,False,False,False,732147.9411764706,False,False,False,False
2022-01-05 00:00:00+00:00,35.125673891,36.960301127,34.9521280714,36.8512151832,1626524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2786318,-152965.87773933104,False,False,False,False,767221.5121107267,False,False,False,False
2022-01-06 00:00:00+00:00,35.2645105467,36.1867826167,34.7091639239,34.9769203313,2187809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,2.1105878249451893,-48.065294493800245,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-598509,-170438.157043671,False,False,False,False,822930.8253612864,False,False,False,False
2022-01-07 00:00:00+00:00,35.0066710433,35.4092973448,34.1637342051,35.1950922189,1072165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.2759122388899806,-47.11433532684781,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1670674,-229270.93519882116,False,False,False,False,832704.7145628046,False,False,False,False
2022-01-10 00:00:00+00:00,34.2629032449,34.7984160597,33.6778059102,34.7091639239,1027832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,3.554646357791844,-46.99685359588418,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2698506,-326103.68283808307,False,False,False,False,840356.7649721063,False,False,False,False
2022-01-11 00:00:00+00:00,34.4215737085,34.5207427483,33.737307334,34.3521553807,1255679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,5.62207149949134,-45.19837526445909,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1442827,-369896.7540993347,False,False,False,False,856643.9114437884,False,False,False,False
2022-01-12 00:00:00+00:00,34.5504934603,35.0364217552,34.2926539568,34.6992470199,1459751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.503929334544967,-42.72065067935186,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16924,-354727.3127621059,False,False,False,False,880295.1698185418,False,False,False,False
2022-01-13 00:00:00+00:00,35.135590795,35.6413528979,34.4116568046,34.6397455961,1787335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.132173064795516,-35.97472590536562,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1804259,-270061.18284986645,False,False,False,False,915865.3592374226,False,False,False,False
2022-01-14 00:00:00+00:00,33.8573018722,34.9485128906,33.4208174648,34.7699510876,1120604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.824632135442194,-34.97750161661857,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,683655,-232660.54822830306,False,False,False,False,923894.3255418374,False,False,False,False
2022-01-18 00:00:00+00:00,33.3910571643,34.2367782188,33.2716612507,33.8089428618,1575300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.13897709265764,-34.97750161661857,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-891645,-258503.07574876177,False,False,False,False,949439.6461088242,False,False,False,False
2022-01-19 00:00:00+00:00,32.8338762343,33.8586911592,32.8338762343,33.4209061427,1327231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.526199368603585,-34.97750161661857,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2218876,-335380.4453272417,False,False,False,False,964254.993320243,False,False,False,False
2022-01-20 00:00:00+00:00,32.2169973474,33.5502517157,32.1374000717,33.1323660182,983206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,16.36786994088994,-34.97750161661857,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3202082,-447800.1141379381,False,False,False,False,964998.1700527825,False,False,False,False
2022-01-21 00:00:00+00:00,31.4011252713,32.2866449637,31.2916790172,31.9185075635,1147980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.812548170711556,-31.76092796504335,False,False,False,True,False,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4350062,-600829.9920148817,False,False,False,False,972173.9280899283,False,False,False,False
2022-01-24 00:00:00+00:00,32.336393261,32.35629258,30.4361077998,30.7245484277,1737050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.709597880266667,,18.9004971286409,-35.26735797117571,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2613012,-679739.0903672393,False,False,False,False,1002169.0681648331,False,False,False,False
2022-01-25 00:00:00+00:00,31.9483565419,32.336393261,31.3414273145,31.9185075635,1343548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.781906197809665,,20.961381114262373,-33.49891058661328,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3956560,-808241.8711371515,False,False,False,False,1015556.4772564083,False,False,False,False
2022-01-26 00:00:00+00:00,31.8488599472,32.9234231695,31.6697660769,32.4557891746,1187009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.88355209986347,,22.16523136727596,-32.474565169284176,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5143569,-978254.6997200083,False,False,False,False,1022280.1055992943,False,False,False,False
2022-01-27 00:00:00+00:00,31.0827361684,32.1175007528,31.0130885522,32.0976014339,1210612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.777675235736886,,21.763989027881713,-32.474565169284176,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6354181,-1189075.3389466745,False,False,False,False,1029665.6700855965,False,False,False,False
2022-01-28 00:00:00+00:00,31.5603198228,31.6399170985,30.5255552384,30.9732899143,1389183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.66930133047492,,23.908524940480923,-30.829782618971667,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4964998,-1337150.737419354,False,False,False,False,1043764.3889057692,False,False,False,False
2022-01-31 00:00:00+00:00,32.7045306612,32.7244299802,31.3115783361,31.6200177795,1012249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.743494888540695,,29.990475540212028,-25.171167458199292,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3952749,-1439723.2183048697,False,False,False,False,1042528.4913016214,False,False,False,False
2022-02-01 00:00:00+00:00,33.3214095481,33.3711578454,32.4756884935,32.9632218073,901133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.87820023277245,,36.03807720778305,-19.778136567802438,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3051616,-1502934.699939973,False,False,False,False,1036983.5700741069,False,False,False,False
2022-02-02 00:00:00+00:00,32.5552857693,33.3711578454,32.4557891746,33.3214095481,807260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,31.955312014965866,,38.08461183772172,-18.195148036296676,False,False,False,True,True,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-3858876,-1595324.5548442877,False,False,False,False,1027974.8026202205,False,False,False,False
