date,Open,High,Low,Close,Volume,aVWAP_peak_542,aVWAP_peak_512,aVWAP_peak_473,aVWAP_peak_445,aVWAP_peak_431,aVWAP_peak_401,aVWAP_peak_385,aVWAP_peak_365,aVWAP_peak_340,aVWAP_peak_328,aVWAP_valley_610,aVWAP_valley_556,aVWAP_valley_535,aVWAP_valley_499,aVWAP_valley_477,aVWAP_valley_455,aVWAP_valley_435,aVWAP_valley_421,aVWAP_valley_377,aVWAP_valley_353,aVWAP_valley_333,aVWAP_valley_314,aVWAP_valley_290,aVWAP_valley_264,aVWAP_valley_212,aVWAP_valley_130,aVWAP_valley_109,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,85.65,86.0,85.42,86.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,213.0,False,False,False,False
2023-10-31 16:00:00+00:00,86.14,86.54,85.94,86.49,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,310.0,4.8062015503875966,False,False,False,False,214.50387596899222,False,False,False,False
2023-11-01 16:00:00+00:00,86.39,87.1,86.36,87.1,1010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1320.0,25.196803076738178,False,False,False,False,226.83714920978304,False,False,False,False
2023-11-02 16:00:00+00:00,88.45,89.08,88.22,89.01,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2423.0,62.37204643988952,False,False,False,False,240.42106937707322,False,False,False,False
2023-11-03 16:00:00+00:00,90.15,90.35,89.84,89.84,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2875.0,105.97868137880596,False,False,False,False,243.7013628751031,False,False,False,False
2023-11-06 16:00:00+00:00,89.84,89.84,89.53,89.53,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2769.0,147.26583360549114,False,False,False,False,241.5664580243263,False,False,False,False
2023-11-06 20:00:00+00:00,89.53,89.66,89.53,89.66,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2771.0,187.9438826968789,False,False,False,False,237.85224937278633,False,False,False,False
2023-11-07 16:00:00+00:00,89.04,89.35,89.04,89.33,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2271.0,220.23932637599705,False,False,False,False,241.91655558406094,False,False,False,False
2023-11-07 20:00:00+00:00,89.33,89.33,89.15,89.24,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1971.0,247.38290271125288,False,False,False,False,242.8170741021375,False,False,False,False
2023-11-08 16:00:00+00:00,89.01,89.01,88.7,88.95,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1360.0,264.6327801885978,False,False,False,False,248.52533651915863,False,False,False,False
2023-11-08 20:00:00+00:00,88.95,89.09,88.95,89.05,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1894.0,289.8942874724955,False,False,False,False,252.9513002940554,False,False,False,False
2023-11-09 16:00:00+00:00,90.72,90.72,89.45,89.45,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2477.0,323.8029031705963,False,False,False,False,258.0683343980235,False,False,False,False
2023-11-09 20:00:00+00:00,89.45,89.6,89.45,89.47,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2662.0,360.05402095089715,False,False,False,False,256.9354920042557,False,False,False,False
2023-11-10 16:00:00+00:00,89.47,90.52,89.47,90.52,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4382.0,422.40977256406154,False,False,False,False,279.6186626708564,False,False,False,False
2023-11-10 20:00:00+00:00,90.52,90.685,90.52,90.62,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4432.0,484.57396213671177,False,False,False,False,276.05868340464156,False,False,False,False
2023-11-13 16:00:00+00:00,90.62,90.62,90.62,90.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4432.0,545.7743658245147,False,False,False,False,271.77870381697267,False,False,False,False
2023-11-13 20:00:00+00:00,90.62,90.62,90.62,90.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4432.0,606.0259260442896,False,False,False,False,267.56508050198084,False,False,False,False
2023-11-14 16:00:00+00:00,93.73,93.96,93.73,93.79,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4552.0,667.2038186637579,False,False,False,False,265.27724979652373,False,False,False,False
2023-11-14 20:00:00+00:00,93.79,93.79,93.79,93.79,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4552.0,727.4332168240097,False,False,False,False,261.16442421828305,False,False,False,False
2023-11-15 16:00:00+00:00,94.98,95.05,94.33,94.33,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4614.0,787.6900661755755,False,False,False,False,258.07660368776703,False,False,False,False
2023-11-15 20:00:00+00:00,94.33,94.39,94.15,94.15,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4549.0,846.0049488705278,False,False,False,False,255.08316797167763,False,False,False,False
2023-11-16 16:00:00+00:00,94.59,94.59,93.9,94.19,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4857.0,908.1909186554808,False,False,False,False,255.9035839721167,False,False,False,False
2023-11-16 20:00:00+00:00,94.19,94.23,94.08,94.21,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5295.0,976.203462552295,False,False,False,False,258.726784220611,False,False,False,False
2023-11-17 16:00:00+00:00,94.81,95.04,94.64,95.035,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5492.0,1046.215811970089,False,False,False,False,257.76977981408993,False,False,False,False
2023-11-17 20:00:00+00:00,95.085,95.16,95.08,95.13,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5542.0,1115.9178924046612,False,False,False,False,254.54854291774743,False,False,False,False
2023-11-20 16:00:00+00:00,95.23,95.53,95.23,95.53,492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6034.0,1192.1672274061393,False,False,False,False,258.22996085700714,False,False,False,False
2023-11-20 20:00:00+00:00,95.53,95.68,95.53,95.63,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6413.0,1273.1103711672843,False,False,False,False,260.10236456465043,False,False,False,False
2023-11-21 16:00:00+00:00,95.63,95.63,95.63,95.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6413.0,1352.798582467016,False,False,False,False,256.0697697651985,False,False,False,False
2023-11-21 20:00:00+00:00,95.63,95.63,95.63,95.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6413.0,1431.2513176225661,False,False,False,False,252.09969581535043,False,False,False,False
2023-11-22 16:00:00+00:00,95.63,95.63,95.32,95.41,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5813.0,1499.185405721441,False,False,False,False,257.4934989810039,False,False,False,False
2023-11-22 20:00:00+00:00,95.41,95.51,95.41,95.51,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6201.0,1572.0817560203332,False,False,False,False,259.51685558594954,False,False,False,False
2023-11-23 16:00:00+00:00,95.51,95.51,95.51,95.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6201.0,1643.8479303455993,False,False,False,False,255.4933384450821,False,False,False,False
2023-11-23 20:00:00+00:00,95.51,95.51,95.51,95.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6201.0,1714.5014508053573,False,False,False,False,251.53220141492577,False,False,False,False
2023-11-24 16:00:00+00:00,95.95,95.95,95.815,95.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6233.0,1784.5556918781424,False,False,False,False,248.1286013929889,False,False,False,False
2023-11-24 20:00:00+00:00,95.9,95.9,95.9,95.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6233.0,1853.5238206862332,False,False,False,False,244.28164633263248,False,False,False,False
2023-11-27 16:00:00+00:00,95.44,95.78,95.44,95.78,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5418.0,1908.787017264741,False,False,False,False,253.12999290111878,False,False,False,False
2023-11-27 20:00:00+00:00,95.78,95.795,95.7,95.76,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5278.0,1961.022877462187,False,False,False,False,251.37603952280685,False,False,False,False
