date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_43,aVWAP_BoS_CHoCH_bull_66,aVWAP_BoS_CHoCH_bull_184,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2024-10-03 00:00:00+00:00,3.15,3.242,3.0601,3.24,4296,,,,3.329398066261633,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-04 00:00:00+00:00,3.2,3.2787,3.07,3.07,625,,,,3.328184211706085,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-07 00:00:00+00:00,3.2027,3.2027,3.12,3.12,730,,,,3.32673548594708,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-08 00:00:00+00:00,3.35,3.35,3.224,3.33,2606,,,,3.3257204999231944,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-09 00:00:00+00:00,3.24,3.3999,2.99,3.22,14109,3.2099666666666673,,,3.292423765808836,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-10 00:00:00+00:00,3.15,3.31,3.09,3.09,8854,3.1996974712944013,,,3.282569445105626,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-11 00:00:00+00:00,3.19,3.28,3.19,3.28,860,3.2004303838027677,,,3.2821967607137843,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-14 00:00:00+00:00,3.3598,3.41,3.17,3.17,2812,3.212343116200488,,,3.284362004717831,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-15 00:00:00+00:00,3.25,3.29,3.18,3.21,9360,3.2195349048478956,,,3.28192728279468,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-16 00:00:00+00:00,3.41,3.41,3.25,3.25,444,3.2212058206866274,,,3.28236150827007,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-17 00:00:00+00:00,3.26,3.4,3.17,3.4,2730,3.2250713293676125,,,3.2826476259256268,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-18 00:00:00+00:00,3.4,3.4712,3.4,3.4712,685,3.228485879292752,,,3.2837207049163024,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-21 00:00:00+00:00,3.6,3.6,3.4,3.6,14441,3.309567048531173,,,3.314954351077592,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-22 00:00:00+00:00,3.59,3.69,3.55,3.69,3242,3.326495349079723,,,3.322525444265622,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-23 00:00:00+00:00,3.8,3.94,3.715,3.75,30547,3.4970617959372112,,,3.4140353650327557,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-24 00:00:00+00:00,3.86,4.04,3.71,3.95,4974,3.5169955429230515,,,3.4900438792878563,#000000,0,,,1.0,0.0,4.04,106.0
2024-10-25 00:00:00+00:00,3.6,3.75,3.6,3.7,25849,3.5459091662671947,,,3.486015101358557,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-28 00:00:00+00:00,3.63,3.76,3.564,3.65,17459,3.559406669551061,,,3.4963618851663827,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-29 00:00:00+00:00,3.7668,3.7668,3.6,3.63,2536,3.5621780327137116,,,3.498820059121276,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-30 00:00:00+00:00,3.7066,3.84,3.53,3.76,14216,3.574249717864653,,,3.5097614666143984,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-31 00:00:00+00:00,3.66,3.66,3.51,3.59,17369,3.5778919114067342,,,3.514072058749858,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-01 00:00:00+00:00,3.82,3.84,3.7,3.7,2136,3.580475245477137,,,3.5164918415880946,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-04 00:00:00+00:00,3.74,3.99,3.68,3.99,3287,3.5846395029655307,,,3.520377148383659,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-05 00:00:00+00:00,3.764,3.94,3.75,3.94,6574,3.593046332646514,,,3.5282118529694264,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-11-06 00:00:00+00:00,3.75,3.755,3.61,3.64,5221,3.5961603152109243,,,3.5313946448711397,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-11-07 00:00:00+00:00,3.82,3.9,3.75,3.8,5664,3.60281447370916,,,3.5376534990859776,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-11-08 00:00:00+00:00,3.74,3.785,3.74,3.7612,9256,3.6097663761464114,,,3.5445636265665987,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-11-11 00:00:00+00:00,3.75,3.8001,3.6,3.65,2270,3.610951077218412,,,3.545821465167195,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-11-12 00:00:00+00:00,3.62,3.75,3.56,3.75,7344,3.61207158423601,,,3.547605049868263,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-13 00:00:00+00:00,3.46,3.62,3.35,3.53,17916,3.6015312331544678,,,3.540773233162379,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-14 00:00:00+00:00,3.46,3.636,3.4319,3.5453,5752,3.5992824060611452,,,3.539541844552965,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-15 00:00:00+00:00,3.48,3.63,3.47,3.515,23807,3.592625995903185,,,3.536613507061216,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-18 00:00:00+00:00,3.41,3.67,3.41,3.57,17620,3.586529363751529,,,3.533330944720516,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-19 00:00:00+00:00,3.48,3.6,3.47,3.49,4455,3.5854248553586783,,,3.532853347913471,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-20 00:00:00+00:00,3.5,3.5,3.5,3.5,629,3.5852345975350954,,,3.5327560467041055,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-21 00:00:00+00:00,3.45,3.58,3.45,3.5564,804,3.5849737116702327,,,3.5326163545084133,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-22 00:00:00+00:00,3.45,3.55,3.41,3.44,6230,3.5824990829797914,,,3.5311379966119847,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-25 00:00:00+00:00,3.41,3.42,3.41,3.41,11335,3.576124160618644,,,3.5268015643645225,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-11-26 00:00:00+00:00,3.6188,3.6188,3.315,3.315,15247,3.5732974573410874,3.5175333333333336,,3.5247642498815694,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-27 00:00:00+00:00,3.52,3.6164,3.455,3.6164,9826,3.572005935371018,3.522601850596259,,3.525190127520529,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-29 00:00:00+00:00,3.53,3.6,3.53,3.6,4505,3.5717513076950236,3.5272825365699734,,3.525924435735573,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-02 00:00:00+00:00,3.5474,3.5474,3.35,3.3798,1919,3.5712306676417356,3.5244992623636118,,3.5253278360772122,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-03 00:00:00+00:00,3.6,3.6,3.42,3.42,3965,3.5708624000864435,3.5262323971199216,,3.525560197159165,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-04 00:00:00+00:00,3.64,3.66,3.5,3.64,14676,3.5720809607940915,3.5478250681452526,,3.530232800979932,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-12-05 00:00:00+00:00,3.5,3.64,3.48,3.64,4799,3.5716481630889865,3.547141512399051,,3.5301533143251778,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-06 00:00:00+00:00,3.43,3.54,3.43,3.51,5282,3.570112143565481,3.5400828077517064,,3.52846726732402,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-09 00:00:00+00:00,3.43,3.51,3.43,3.5,43309,3.557960207181694,3.505187227287948,,3.5175329807020588,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-10 00:00:00+00:00,3.57,3.66,3.53,3.53,9169,3.5585967723861947,3.5118163742897623,,3.5193616921200332,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-11 00:00:00+00:00,3.79,3.81,3.63,3.63,4244,3.560473644333155,3.5202185426839177,,3.5220837675611554,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-12-12 00:00:00+00:00,3.8,3.8,3.77,3.78,2062,3.5616010731556256,3.5248931253833935,,3.523645422390034,"rgba(38, 166, 154, 1.0)",12,0.2530618272519802,3.036741927023762,0.0,0.0,0.0,0.0
2024-12-13 00:00:00+00:00,3.79,3.84,3.72,3.79,19311,3.5713525236790624,3.5609757985453387,,3.5366850294016796,"rgba(38, 166, 154, 1.0)",12,0.2562162612800066,3.074595135360079,0.0,0.0,0.0,0.0
2024-12-16 00:00:00+00:00,3.8,3.83,3.65,3.65,23224,3.5808288638944465,3.5895891158736646,,3.548769748690513,"rgba(38, 166, 154, 1.0)",13,0.2487564757909892,3.2338341852828596,0.0,0.0,0.0,0.0
2024-12-17 00:00:00+00:00,4.0199,4.1,3.79,3.8,49301,3.618326729160233,3.678533730634908,,3.5914321137303014,"rgba(0, 255, 0, 1.0)",13,0.2488363511477608,3.2348725649208903,0.0,0.0,0.0,0.0
2024-12-18 00:00:00+00:00,3.78,4.2,3.7316,4.2,20973,3.629570890544919,3.6989205426523792,,3.6037579107394624,"rgba(38, 166, 154, 0.5)",14,0.24050748094431929,3.36710473322047,0.0,0.0,0.0,0.0
2024-12-19 00:00:00+00:00,3.8915,3.97,3.7007,3.96,17007,3.636517684547355,3.7095249182471326,,3.6113099605892964,"rgba(38, 166, 154, 1.0)",14,0.24417002201843713,3.41838030825812,0.0,0.0,0.0,0.0
2024-12-20 00:00:00+00:00,4.12,4.155,3.89,3.89,10020,3.6440105329869117,3.7228987155464717,,3.6193155746195216,"rgba(0, 255, 0, 1.0)",14,0.24387550385522955,3.4142570539732136,0.0,0.0,0.0,0.0
2024-12-23 00:00:00+00:00,4.14,4.2157,4.1,4.1,4907,3.6484251794551135,3.7308802936663805,,3.6240023017572063,"rgba(0, 255, 0, 1.0)",14,0.24252746868436031,3.3953845615810443,0.0,0.0,0.0,0.0
2024-12-24 00:00:00+00:00,4.1,4.1,4.1,4.1,182,3.6485707159068443,3.731134831974376,,3.624156682230188,"rgba(0, 255, 255, 0.75)",14,0.2437854288634838,3.4129960040887735,0.0,0.0,0.0,0.0
2024-12-26 00:00:00+00:00,4.1443,4.24,4.1443,4.24,4256,3.6525174728296057,3.738197883294056,,3.6283333767262067,"rgba(0, 255, 0, 1.0)",14,0.2469413700156013,3.457179180218418,0.0,0.0,0.0,0.0
2024-12-27 00:00:00+00:00,4.1,4.24,4.1,4.12,3202,3.6552828352613638,3.7430172809209017,,3.6312545047861287,"rgba(0, 255, 255, 0.75)",14,0.24880630957822586,3.483288334095162,0.0,0.0,0.0,0.0
2024-12-30 00:00:00+00:00,4.1,4.17,4.03,4.1,6103,3.659976284161888,3.750868639117226,,3.636202983736232,"rgba(0, 255, 255, 0.75)",14,0.2521307401153022,3.5298303616142306,0.0,0.0,0.0,0.0
2024-12-31 00:00:00+00:00,4.16,4.16,4.06,4.134,4118,3.663276165333663,3.75636401486232,,3.639672436681883,"rgba(0, 255, 255, 0.75)",15,0.24428282763617204,3.6642424145425805,0.0,0.0,0.0,0.0
2025-01-02 00:00:00+00:00,4.288,4.288,4.12,4.16,5559,3.6686533567025483,3.7655714434624343,,3.645308116230433,"rgba(0, 255, 0, 1.0)",15,0.24594599431145756,3.6891899146718634,0.0,0.0,0.0,0.0
2025-01-03 00:00:00+00:00,4.2118,4.24,4.15,4.24,4459,3.672657242650948,3.772223110272897,,3.6494950112616475,"rgba(0, 255, 255, 0.75)",15,0.2450748382131521,3.6761225731972815,0.0,0.0,0.0,0.0
2025-01-06 00:00:00+00:00,4.28,4.33,4.2001,4.21,11171,3.683713366347296,3.790588735980661,,3.6610129756813787,"rgba(0, 255, 0, 1.0)",14,0.24976928962891268,3.4967700548047773,0.0,0.0,0.0,0.0
2025-01-07 00:00:00+00:00,4.49,4.4952,4.33,4.35,13410,3.7001160609601733,3.818061804330089,,3.6780085674676783,"rgba(0, 255, 0, 1.0)",14,0.2423332005912351,3.392664808277291,0.0,0.0,0.0,0.0
2025-01-08 00:00:00+00:00,4.4,4.46,4.32,4.45,6439,3.7072758250031015,3.829542451404279,,3.685396829278683,"rgba(0, 255, 0, 1.0)",13,0.24616557456623087,3.2001524693610013,0.0,0.0,0.0,0.0
2025-01-10 00:00:00+00:00,4.5,4.55,4.38,4.42,27748,3.740061010473295,3.880788916730643,,3.719040180266864,"rgba(0, 255, 0, 1.0)",12,0.2496061497667694,2.9952737972012327,0.0,0.0,0.0,0.0
2025-01-13 00:00:00+00:00,4.41,4.66,4.38,4.66,6821,3.747765953952452,3.8922945001222424,,3.7269056145226394,"rgba(0, 255, 255, 0.75)",12,0.24332274679784402,2.919872961574128,0.0,0.0,0.0,0.0
2025-01-14 00:00:00+00:00,4.4326,4.46,4.37,4.37,11064,3.7588966905557264,3.9081741411832005,,3.7382378433994923,"rgba(0, 255, 255, 0.75)",12,0.2379970010792747,2.8559640129512966,0.0,0.0,0.0,0.0
2025-01-15 00:00:00+00:00,4.45,4.475,4.4,4.4,4285,3.7632416364941466,3.9143100577173082,,3.7426545728500384,"rgba(0, 255, 255, 0.75)",11,0.24466927101554356,2.6913619811709792,0.0,0.0,0.0,0.0
2025-01-16 00:00:00+00:00,4.61,4.685,4.4786,4.55,12017,3.7777587866549363,3.935460888328393,,3.7574000079420493,"rgba(0, 255, 0, 1.0)",11,0.23860556600949662,2.624661226104463,0.0,0.0,0.0,0.0
2025-01-17 00:00:00+00:00,4.53,4.714,4.501,4.63,8287,3.7873629763542054,3.949091728498449,,3.767133377536087,"rgba(0, 255, 255, 0.75)",10,0.19781378172866826,1.9781378172866826,0.0,0.0,0.0,0.0
2025-01-21 00:00:00+00:00,4.8499,4.869,4.26,4.26,16894,3.808102089560921,3.9783865854323213,,3.7881110407845893,"rgba(0, 255, 0, 1.0)",10,0.1893234359251896,1.893234359251896,0.0,0.0,0.0,0.0
2025-01-22 00:00:00+00:00,4.78,4.85,4.67,4.85,12939,3.8252452684475786,4.002516124043845,,3.8054162839767747,"rgba(0, 255, 0, 1.0)",10,0.18285698441604828,1.8285698441604827,0.0,0.0,0.0,0.0
2025-01-23 00:00:00+00:00,4.96,4.99,4.7,4.88,9926,3.839565415666207,4.022725246055485,,3.819853016896219,"rgba(0, 255, 0, 1.0)",10,0.17526422842936462,1.7526422842936462,0.0,0.0,0.0,0.0
2025-01-24 00:00:00+00:00,5.085,5.09,4.8613,4.96,12593,3.8593584575727276,4.050709667826395,,3.839782929748771,"rgba(0, 255, 0, 1.0)",9,0.17438854525725456,1.569496907315291,0.0,0.0,0.0,0.0
2025-01-27 00:00:00+00:00,5.04,5.12,4.955,4.96,33055,3.9093815167661243,4.118967403482801,,3.8899973928523135,"rgba(0, 255, 0, 1.0)",9,0.1673958534367529,1.506562680930776,0.0,0.0,0.0,0.0
2025-01-28 00:00:00+00:00,5.005,5.04,4.95,5.0,4588,3.9157569615563435,4.127322856772052,,3.8963811510329016,"rgba(0, 255, 0, 1.0)",9,0.16244801495483274,1.4620321345934948,0.0,0.0,0.0,0.0
2025-01-29 00:00:00+00:00,4.98,5.0,4.95,4.99,3168,3.920028554500814,4.132858978389537,,3.900656069802853,"rgba(0, 255, 0, 1.0)",9,0.1582620828807268,1.4243587459265412,0.0,0.0,0.0,0.0
2025-01-30 00:00:00+00:00,5.11,5.199,5.05,5.05,6804,3.930313486118269,4.1464827127727935,,3.9109517316731344,"rgba(0, 255, 0, 1.0)",8,0.1600154081704743,1.2801232653637944,0.0,0.0,0.0,0.0
2025-01-31 00:00:00+00:00,5.26,5.345,5.11,5.12,23980,3.9686773285502346,4.1971442232602065,,3.9493171944386036,"rgba(0, 255, 0, 1.0)",7,0.1623226542501464,1.1362585797510247,0.0,0.0,0.0,0.0
2025-02-03 00:00:00+00:00,5.2,5.3999,5.08,5.09,23620,4.003998511489054,4.242138677309965,,3.9845661997194837,"rgba(0, 255, 0, 1.0)",6,0.16802820929677853,1.0081692557806712,0.0,0.0,0.0,0.0
2025-02-04 00:00:00+00:00,5.4372,5.58,5.35,5.58,7910,4.017522010738038,4.259645085201991,,3.9980587481297736,"rgba(0, 255, 0, 1.0)",5,0.17501199975059745,0.8750599987529872,0.0,0.0,0.0,0.0
2025-02-05 00:00:00+00:00,5.7032,5.75,5.5372,5.67,30453,4.074507986616401,4.333506177468094,,4.054871551556623,"rgba(0, 255, 0, 1.0)",5,0.16705053895489533,0.8352526947744766,0.0,0.0,0.0,0.0
2025-02-06 00:00:00+00:00,5.63,6.31,5.5141,6.25,30036,4.132079859831578,4.406743432435497,,4.1121839395438595,"rgba(0, 255, 0, 1.0)",5,0.16060966594074064,0.8030483297037032,0.0,0.0,0.0,0.0
2025-02-07 00:00:00+00:00,5.84,5.9,5.6674,5.6674,19249,4.166695371431997,4.44951854227102,,4.146599158756015,"rgba(0, 255, 0, 1.0)",5,0.153341465489492,0.7667073274474601,0.0,0.0,0.0,0.0
2025-02-10 00:00:00+00:00,5.99,6.39,5.8001,6.39,32674,4.231032509310556,4.529157562246882,,4.210533674383889,"rgba(0, 255, 0, 1.0)",5,0.14603853005552447,0.7301926502776224,0.0,0.0,0.0,0.0
2025-02-11 00:00:00+00:00,6.24,6.24,5.97,6.2,21399,4.272809120070157,4.580002908723092,,4.252016413622096,"rgba(0, 255, 0, 1.0)",5,0.13851943906593323,0.6925971953296661,0.0,0.0,0.0,0.0
2025-02-12 00:00:00+00:00,5.89,6.23,5.8,6.23,23003,4.31169510138891,4.625454821283553,,4.290591975814316,"rgba(0, 255, 0, 1.0)",5,0.13403495037441343,0.6701747518720671,0.0,0.0,0.0,0.0
2025-02-13 00:00:00+00:00,6.11,6.22,5.72,5.72,28103,4.358032230708827,4.678774480301013,,4.3365422208972815,"rgba(0, 255, 0, 1.0)",4,0.13670771086981418,0.5468308434792567,0.0,0.0,0.0,0.0
2025-02-14 00:00:00+00:00,5.93,6.5,5.85,6.5,17484,4.386885374957681,4.711717952433917,,4.365149587284849,"rgba(0, 255, 255, 0.75)",4,0.13302032326413024,0.532081293056521,0.0,0.0,0.0,0.0
2025-02-18 00:00:00+00:00,6.03,6.11,5.9701,6.05,6691,4.397316928284493,4.723422512133039,,4.375489843758298,"rgba(0, 255, 0, 1.0)",3,0.13915972344856864,0.4174791703457059,0.0,0.0,0.0,0.0
2025-02-19 00:00:00+00:00,6.07,6.13,5.8789,5.99,15515,4.420854953722417,4.749574421147008,,4.398819513526735,"rgba(0, 255, 0, 1.0)",3,0.1354668703448728,0.40640061103461833,0.0,0.0,0.0,0.0
2025-02-20 00:00:00+00:00,5.96,6.2272,5.96,6.165,13000,4.440332281531212,4.771068635406873,,4.418123672950932,"rgba(0, 255, 255, 0.75)",3,0.13259535835260314,0.3977860750578094,0.0,0.0,0.0,0.0
2025-02-21 00:00:00+00:00,6.02,6.13,5.95,6.13,10290,4.455274453310825,4.787381163575685,,4.432932017738146,"rgba(0, 255, 255, 0.75)",3,0.1299413590291217,0.3898240770873651,0.0,0.0,0.0,0.0
2025-02-24 00:00:00+00:00,5.98,6.18,5.95,6.18,13660,4.474723495377039,4.808451936388934,,4.452206615356638,"rgba(0, 255, 255, 0.75)",3,0.12777116957478282,0.38331350872434844,0.0,0.0,0.0,0.0
2025-02-25 00:00:00+00:00,6.47,6.5621,6.01,6.45,66847,4.581030805198996,4.925785346872763,,4.557588517318466,"rgba(0, 255, 0, 1.0)",3,0.12434759920244415,0.37304279760733244,0.0,0.0,0.0,0.0
2025-02-26 00:00:00+00:00,6.43,6.8499,6.17,6.47,51092,4.660135967059165,5.01155071445508,,4.636014070218279,"rgba(0, 255, 255, 0.75)",3,0.12124014149301963,0.3637204244790589,0.0,0.0,0.0,0.0
2025-02-27 00:00:00+00:00,6.19,6.4,6.06,6.4,15563,4.6796058930977855,5.031431104452005,,4.655319641245243,"rgba(0, 255, 255, 0.75)",2,0.12905941328870335,0.2581188265774067,0.0,0.0,0.0,0.0
