date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_valley_170,aVWAP_valley_136,aVWAP_valley_96,aVWAP_valley_41,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,137.739,145.7,135.137,144.361,29817930,,,,,,,,#000000
2022-01-07 00:00:00+00:00,114.448,139.367,112.14,139.19,88686320,,,,,,,,#000000
2022-01-14 00:00:00+00:00,110.291,119.12,104.8601,111.701,90058020,,,,,,,,#000000
2022-01-21 00:00:00+00:00,88.212,112.249,86.875,108.721,108477010,,,,,,,,#000000
2022-01-28 00:00:00+00:00,87.223,96.399,78.0,83.4,205727180,,,,,,,,#000000
2022-02-04 00:00:00+00:00,87.6,98.85,80.6,88.19,134040770,,,,,,,,#000000
2022-02-11 00:00:00+00:00,85.4,93.254,83.501,88.156,75604690,,,,,,,,#000000
2022-02-18 00:00:00+00:00,65.688,89.13477,64.04201,84.637,242562510,,,,,,,,#000000
2022-02-25 00:00:00+00:00,67.695,68.465,58.503,63.203,113779600,,,,,,,,#000000
2022-03-04 00:00:00+00:00,60.084,71.1175,59.15101,68.976,98975360,,,,,,,,#000000
2022-03-11 00:00:00+00:00,54.437,60.607,51.12,59.9,177071670,,,,,,,,#000000
2022-03-18 00:00:00+00:00,78.0,78.0,51.002,54.141,155830980,,,,,,,,#000000
2022-03-25 00:00:00+00:00,67.953,73.949,65.30301,69.9,190918350,,,,,,,,#000000
2022-04-01 00:00:00+00:00,69.3,75.878,67.06601,68.497,137566980,,,,,,,,#000000
2022-04-08 00:00:00+00:00,60.318,74.134,60.006,69.639,147614520,,,,,,,,#000000
2022-04-15 00:00:00+00:00,57.951,64.437,57.895,61.451,127500620,,,,,,,,#000000
2022-04-22 00:00:00+00:00,45.997,61.4,45.403,57.5,199601670,,,,,,,,#000000
2022-04-29 00:00:00+00:00,42.682,47.585,41.117,46.198,190195260,,,,,,,,#000000
2022-05-06 00:00:00+00:00,37.749,48.799,35.513,42.115,331472290,,,,,,,,#000000
2022-05-13 00:00:00+00:00,40.248,40.863,30.80601,36.2,344064570,,,,,,,,#000000
2022-05-20 00:00:00+00:00,36.385,41.37,34.001,39.776,276395280,,,,,,,,#000000
2022-05-27 00:00:00+00:00,36.904,37.18151,31.8,36.201,184666480,,,,,,,,#000000
2022-06-03 00:00:00+00:00,35.366,40.1,34.827,37.441,165137550,,,,,,,,#000000
2022-06-10 00:00:00+00:00,34.843,39.752,33.931,36.7,195085580,,,,,,,,#000000
2022-06-17 00:00:00+00:00,31.689,34.014,29.7641,33.142,204578300,,,,,,,,#000000
2022-06-24 00:00:00+00:00,38.523,38.78974,32.161,32.4,156674250,,,,,,,,#000000
2022-07-01 00:00:00+00:00,31.41,39.5,30.7,39.248,179421198,,,,,,,,#000000
2022-07-08 00:00:00+00:00,35.57,36.75,29.72,30.84,100059608,,,,,,,,#000000
2022-07-15 00:00:00+00:00,31.27,35.1,30.02,34.76,116981769,,,,,,,,#000000
2022-07-22 00:00:00+00:00,37.35,40.68,31.83,31.92,166369138,,,,,,,,#000000
2022-07-29 00:00:00+00:00,34.83,37.43,30.55,37.05,229699027,,,,,,,,#000000
2022-08-05 00:00:00+00:00,40.81,42.59,34.05,34.9,154542460,,,,,,,,#000000
2022-08-12 00:00:00+00:00,40.76,45.43,36.31,41.41,189827830,,,,,,,,#000000
2022-08-19 00:00:00+00:00,34.2,41.1,34.11,40.14,137362334,,,,,,,,#000000
2022-08-26 00:00:00+00:00,32.42,34.71,31.8,33.39,122035658,,,,,,,,#000000
2022-09-02 00:00:00+00:00,30.11,33.35,29.8207,31.76,140725678,,,,,,,,#000000
2022-09-09 00:00:00+00:00,34.81,34.9,29.07,30.15,118936799,,,,,,,,#000000
2022-09-16 00:00:00+00:00,31.73,35.81,31.22,34.75,132286473,,,,,,,,#000000
2022-09-23 00:00:00+00:00,28.76,33.03,27.65,31.17,141873049,,,,,,,,#000000
2022-09-30 00:00:00+00:00,26.94,29.94,26.38,28.67,130053078,,,,,,,,#000000
2022-10-07 00:00:00+00:00,27.21,31.845,26.48,27.3,159361137,,,,,,,,#000000
2022-10-14 00:00:00+00:00,26.06,27.39,23.6304,27.28,139541104,,,,,25.693466666666666,,25.693466666666666,#000000
2022-10-21 00:00:00+00:00,29.75,30.82,27.07,27.45,138202377,,,,,27.444917099652347,,27.444917099652347,#000000
2022-10-28 00:00:00+00:00,34.19,34.7799,27.83,29.32,198644671,,,,,29.45547976976451,,29.45547976976451,#000000
2022-11-04 00:00:00+00:00,32.15,36.4,31.33,34.07,167159632,,,,,30.452350872899338,,30.452350872899338,#000000
2022-11-11 00:00:00+00:00,39.44,40.921,30.44,32.61,123968307,,,,,31.499205467229526,,31.499205467229526,#000000
2022-11-18 00:00:00+00:00,36.59,41.73,36.08,39.05,93517280,,,,,32.219741527858275,,32.219741527858275,#000000
2022-11-25 00:00:00+00:00,36.79,37.04,34.38,35.77,53606868,,,,,32.44540435011465,,32.44540435011465,#000000
2022-12-02 00:00:00+00:00,43.06,45.06,36.73,38.8,166950047,,,,,33.86104453717684,,33.86104453717684,#000000
2022-12-09 00:00:00+00:00,38.38,43.6996,36.56,42.77,111131850,,,,,34.390789788816186,,34.390789788816186,#000000
2022-12-16 00:00:00+00:00,36.09,42.7,35.65,37.92,102473216,,,,,34.68794711105261,,34.68794711105261,#000000
2022-12-23 00:00:00+00:00,33.71,37.1,33.105,36.1,74011622,,,,,34.685265269495936,,34.685265269495936,#000000
2022-12-30 00:00:00+00:00,34.71,35.38,32.35,33.06,56651734,,,,,34.663865852703054,,34.663865852703054,#000000
2023-01-06 00:00:00+00:00,36.85,37.77,34.65,35.69,71333587,,,,,34.747695516415824,,34.747695516415824,#000000
2023-01-13 00:00:00+00:00,38.89,39.07,35.6,37.7,101903785,,,,,34.945604980607015,,34.945604980607015,#000000
2023-01-20 00:00:00+00:00,40.48,41.03,37.91,39.19,69909994,,,,,35.14922125175191,,35.14922125175191,#000000
2023-01-27 00:00:00+00:00,50.08,50.17,41.9,42.11,158065134,,,,,36.20762913267025,,36.20762913267025,#000000
2023-02-03 00:00:00+00:00,52.93,54.665,47.05,49.58,115604616,,,,,37.1205226769136,,37.1205226769136,#000000
2023-02-10 00:00:00+00:00,48.3,52.89,47.3263,51.67,79254100,,,,,37.60597716077283,,37.60597716077283,#000000
2023-02-17 00:00:00+00:00,43.61,53.7,42.92,48.38,160243377,,,,,38.27695998751346,,38.27695998751346,#000000
2023-02-24 00:00:00+00:00,40.75,42.925,39.87,42.13,85990499,,,,,38.38708306451037,,38.38708306451037,#000000
2023-03-03 00:00:00+00:00,43.4,43.489,39.02,40.94,78918001,,,,,38.507543432008895,,38.507543432008895,#000000
2023-03-10 00:00:00+00:00,41.46,45.98,40.5201,43.71,88147801,,,,,38.65760944679848,,38.65760944679848,#000000
2023-03-17 00:00:00+00:00,44.68,45.38,39.79,40.52,86192210,,,,,38.81573505780602,,38.81573505780602,#000000
2023-03-24 00:00:00+00:00,44.98,47.32,42.78,44.11,73700566,,,,,38.99212333869823,,38.99212333869823,#000000
2023-03-31 00:00:00+00:00,47.94,48.135,44.0,45.36,59462881,,,,,39.16459360580045,,39.16459360580045,#000000
2023-04-07 00:00:00+00:00,45.35,48.26,43.5,47.25,45919824,,,,,39.27577939077092,,39.27577939077092,#000000
2023-04-14 00:00:00+00:00,46.39,48.75,44.0488,44.69,72423942,,,,,39.461753771229944,,39.461753771229944,#000000
2023-04-21 00:00:00+00:00,48.94,49.86,45.91,46.11,65675626,,,,,39.66477531468449,,39.66477531468449,#000000
2023-04-28 00:00:00+00:00,48.45,49.455,46.17,48.85,49353590,,,,,39.807646875487976,,39.807646875487976,#000000
2023-05-05 00:00:00+00:00,62.03,62.5394,46.08,48.13,168336191,,,,,40.74813949285167,,40.74813949285167,#000000
2023-05-12 00:00:00+00:00,61.33,65.54,61.01,61.6,104379464,,,,,41.47066545239541,,41.47066545239541,#000000
2023-05-19 00:00:00+00:00,60.2,62.32,59.42,60.76,56647264,,,,,41.80829665215078,,41.80829665215078,#000000
2023-05-26 00:00:00+00:00,59.26,64.0455,57.01,60.21,80652140,,,,,42.255747734296456,,42.255747734296456,#000000
2023-06-02 00:00:00+00:00,58.29,61.49,55.42,60.6,55441134,,,,,42.5226564838139,,42.5226564838139,"rgba(38, 166, 154, 0.5)"
2023-06-09 00:00:00+00:00,61.36,64.82,57.94,58.04,87979743,,,,,43.00457678102395,,43.00457678102395,"rgba(38, 166, 154, 0.5)"
2023-06-16 00:00:00+00:00,64.71,67.36,61.93,62.1,81648671,,,,,43.50660895223337,,43.50660895223337,"rgba(38, 166, 154, 1.0)"
2023-06-23 00:00:00+00:00,63.79,66.57,61.58,65.0,45162331,,,,,43.765738126932575,,43.765738126932575,"rgba(38, 166, 154, 1.0)"
2023-06-30 00:00:00+00:00,64.6,66.305,62.78,63.37,48321926,,,,,44.04360119578916,,44.04360119578916,"rgba(38, 166, 154, 1.0)"
2023-07-07 00:00:00+00:00,61.67,66.42,61.44,65.04,41351830,,,,,44.25989793080688,,44.25989793080688,"rgba(38, 166, 154, 1.0)"
2023-07-14 00:00:00+00:00,68.45,71.43,60.5099,61.25,66742774,,,,,44.66374142289469,,44.66374142289469,"rgba(38, 166, 154, 1.0)"
2023-07-21 00:00:00+00:00,65.57,69.89,65.025,68.6,51925841,,,,,44.968494655876306,,44.968494655876306,"rgba(38, 166, 154, 1.0)"
2023-07-28 00:00:00+00:00,66.04,67.79,63.525,67.0,48258526,,,,,45.23114166187278,,45.23114166187278,"rgba(38, 166, 154, 1.0)"
2023-08-04 00:00:00+00:00,57.93,68.31,57.67,66.95,97620054,,,,,45.63114109254819,,45.63114109254819,#000000
2023-08-11 00:00:00+00:00,55.27,58.059,54.71,57.61,53173177,,,,,45.769997244450366,,45.769997244450366,#000000
2023-08-18 00:00:00+00:00,53.14,56.2,51.2,54.54,50829607,,,,,45.86774905844571,,45.86774905844571,#000000
2023-08-25 00:00:00+00:00,55.54,57.17,52.8994,53.41,45378598,,,,,45.971788026136885,,45.971788026136885,#000000
2023-09-01 00:00:00+00:00,66.71,67.6,55.75,56.24,69738356,,,,,46.26447110465335,,46.26447110465335,"rgba(38, 166, 154, 1.0)"
2023-09-08 00:00:00+00:00,63.01,66.49,62.785,66.24,34841900,,,,,46.41322393586287,,46.41322393586287,"rgba(38, 166, 154, 0.5)"
2023-09-15 00:00:00+00:00,62.38,64.92,61.7217,63.39,37768504,,,,,46.56194431305167,,46.56194431305167,"rgba(38, 166, 154, 0.5)"
2023-09-22 00:00:00+00:00,53.08,62.42,52.89,62.04,54407707,,,,,46.68390007450593,,46.68390007450593,#000000
2023-09-29 00:00:00+00:00,54.57,55.59,50.59,52.71,55125742,,,,,46.771865771009324,,46.771865771009324,#000000
2023-10-06 00:00:00+00:00,53.65,55.21,51.02,54.22,52218331,,,,,46.84968736774501,,46.84968736774501,#000000
