date,Open,High,Low,Close,Volume,aVWAP_OB_bull_808,aVWAP_OB_bull_720,aVWAP_OB_bull_544,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,166.11,166.11,165.34,165.83,354.0,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,354.0,False,False,False,False
2024-12-16 16:00:00+00:00,165.83,165.88,165.83,165.88,1.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1.0,0.015503875968992248,False,False,False,False,348.52713178294573,False,False,False,False
2024-12-16 17:00:00+00:00,165.88,166.4,165.88,166.4,300.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,301.0,4.681930172465598,False,False,False,False,347.77477315065204,False,False,False,False
2024-12-16 18:00:00+00:00,166.4,166.4,166.4,166.4,0.0,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,301.0,9.276008774442875,False,False,False,False,342.3829162025799,False,False,False,False
2024-12-16 19:00:00+00:00,166.4,166.4,166.24,166.24,25.0,,,,,"rgba(38, 166, 154, 0.5)",,,,91.1988409996379,42.07895689967411,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276.0,13.411264452358488,False,False,False,False,337.4622508350981,False,False,False,False
2024-12-16 20:00:00+00:00,166.24,166.24,165.35,165.545,203.0,,,,,"rgba(38, 166, 154, 0.5)",,,,71.51073393728392,24.887730083577253,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,73.0,14.3351208174382,False,False,False,False,335.3775647756392,False,False,False,False
2024-12-17 15:00:00+00:00,163.66,163.66,162.44,162.65,850.0,,,,,"rgba(239, 83, 80, 0.5)",,,,50.616517963246096,7.545859218696037,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-777.0,2.066359254377142,False,False,False,False,343.35620718221844,False,False,False,False
2024-12-17 16:00:00+00:00,162.65,163.48,162.65,163.48,115.0,,,,,"rgba(239, 83, 80, 0.5)",,,,42.448537460554995,2.191003985916282,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-662.0,-8.22924321468297,False,False,False,False,339.8158008693158,False,False,False,False
2024-12-17 17:00:00+00:00,163.48,163.805,163.205,163.805,96.0,,,,,"rgba(239, 83, 80, 0.5)",,,,38.901533098705855,0.40940157198086524,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-566.0,-16.876851847013466,False,False,False,False,336.0357109333574,False,False,False,False
2024-12-17 18:00:00+00:00,163.805,163.805,163.805,163.805,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,36.53686352413976,-1.0492585373948415,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-566.0,-25.390389027679923,False,False,False,False,330.8258549498945,False,False,False,False
