date,Open,High,Low,Close,Volume,aVWAP_peak_867,aVWAP_peak_809,aVWAP_peak_787,aVWAP_peak_786,aVWAP_peak_763,aVWAP_peak_725,aVWAP_peak_684,aVWAP_valley_872,aVWAP_valley_841,aVWAP_valley_805,aVWAP_valley_775,aVWAP_valley_745,aVWAP_valley_715,aVWAP_valley_712,aVWAP_valley_661,aVWAP_valley_616,aVWAP_valley_590,aVWAP_valley_552,aVWAP_valley_534,aVWAP_valley_495,aVWAP_valley_447,aVWAP_valley_432,aVWAP_valley_408,aVWAP_valley_371,aVWAP_valley_350,aVWAP_valley_308,aVWAP_valley_258,aVWAP_OB_bull_841,aVWAP_OB_bear_725,aVWAP_OB_bear_684,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-26 15:00:00+00:00,46.23,46.345,46.19,46.29,5957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5957.0,False,False,False,False
2024-12-26 16:00:00+00:00,46.305,46.34,46.21,46.26,5347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5347.0,-82.89922480620154,False,False,False,False,5947.542635658914,False,False,False,False
2024-12-26 17:00:00+00:00,46.26,46.265,46.01,46.025,3246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8593.0,-214.83877170843098,False,False,False,False,5905.658253710714,False,False,False,False
2024-12-26 18:00:00+00:00,46.02,46.1,45.97,46.06,2191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,4.359861591695894,-46.0761245674737,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6402.0,-310.7637519920212,False,False,False,False,5848.06665287799,False,False,False,False
2024-12-26 19:00:00+00:00,46.055,46.07,45.945,45.955,3027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,5.931239820857986,-44.92347585672957,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9429.0,-452.1317558371061,False,False,False,False,5804.32918539151,False,False,False,False
2024-12-26 20:00:00+00:00,45.965,46.145,45.915,46.08,6579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.794312238016216,-36.28050894597115,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2850.0,-489.30800768459284,False,False,False,False,5816.339585617998,False,False,False,False
2024-12-27 15:00:00+00:00,46.275,46.42,46.11,46.37,6299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.64484681292827,-22.712902505286692,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,3449.0,-428.24896880576193,False,False,False,False,5823.822692817718,False,False,False,False
2024-12-27 16:00:00+00:00,46.37,46.37,45.88,45.885,3551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,32.750076317515784,-22.712902505286692,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-102.0,-423.19084525838576,False,False,False,False,5788.585131688761,False,False,False,False
2024-12-27 17:00:00+00:00,45.88,46.005,45.83,45.91,4128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.0359833906964,-22.511705835925326,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4026.0,-354.2111422311239,False,False,False,False,5762.839625771106,False,False,False,False
2024-12-27 18:00:00+00:00,45.92,46.105,45.915,46.065,3823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.06570503649333,-19.130346657496634,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7849.0,-227.0295741345173,False,False,False,False,5732.764592813413,False,False,False,False
