date,Close,High,Low,Open,Volume,aVWAP_OB_bull_171,aVWAP_OB_bull_77,aVWAP_OB_bull_63,aVWAP_OB_bull_39,aVWAP_OB_bear_145,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,17.2447911562,17.448871525,16.4529593256,16.5427546879,16361588,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,16361588.0,False,False,False,False
2022-01-07 00:00:00+00:00,19.3019212729,19.3223293097,17.2733624079,17.2733624079,37496414,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,37496414,2777512.148148148,False,False,False,False,17927130.666666668,False,False,False,False
2022-01-14 00:00:00+00:00,21.1998687019,21.2937456715,18.7876387437,19.183554659,38117219,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,75613633,8172780.359396433,False,False,False,False,19422692.765432097,False,False,False,False
2022-01-21 00:00:00+00:00,20.7304838539,22.0937407169,20.5386483073,21.6774167647,44576400,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,97.41351002455204,47.53475174215116,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,31037233,9866443.51795966,False,False,False,False,21285930.338363055,False,False,False,False
2022-01-28 00:00:00+00:00,20.775381535,21.277419242,19.4978384268,19.8978359495,47191817,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,95.43228454483351,45.73732749499378,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,78229050,14930340.294407092,False,False,False,False,23204884.90589172,False,False,False,False
2022-02-04 00:00:00+00:00,21.8651707039,22.1998625086,20.5019138409,20.677422958,31686564,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,94.49104729029611,44.9761672593462,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,109915614,21966286.49482138,False,False,False,False,23833157.43138122,False,False,False,False
2022-02-11 00:00:00+00:00,21.6488455131,22.0468022321,20.4590569635,21.7876201638,37478990,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,92.79574262826497,43.490621471418876,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,72436624,25704830.0137235,False,False,False,False,24843959.8438715,False,False,False,False
2022-02-18 00:00:00+00:00,21.1712974503,22.3386371593,20.8937481488,21.5794581877,29059767,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,89.52648732737073,40.52435166881551,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,43376857,27013869.04974398,False,False,False,False,25156241.855436575,False,False,False,False
2022-02-25 00:00:00+00:00,22.3508819814,22.405983681,20.8529320751,21.7019064089,35502267,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.01141795861466,39.296682818513744,False,False,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,78879124,30855739.786799982,False,False,False,False,25922614.088367198,False,False,False,False
2022-03-04 00:00:00+00:00,24.0733202934,24.7563772875,22.2325153676,22.3508819814,50841515,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,87.78672905131614,39.28248496225052,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,129720639,38179065.65444443,False,False,False,False,27768458.600339998,False,False,False,False
2022-03-11 00:00:00+00:00,24.8529073019,25.236578395,23.3100597144,24.3631144169,47520615,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,87.9223142940496,39.28248496225052,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,177241254,48479968.49485595,False,False,False,False,29231581.296611108,False,False,False,False
2022-03-18 00:00:00+00:00,25.035149873,25.4307670562,22.3590451962,24.5998476447,49353974,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.09533144584032,39.28248496225052,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,226595228,61673691.42116291,False,False,False,False,30722128.904269543,False,False,False,False
2022-03-25 00:00:00+00:00,26.2590905334,26.4156890018,25.2082323906,25.4967032534,25142440,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.62821788484253,39.28248496225052,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,251737668,75752504.50107676,False,False,False,False,30308818.61506439,False,False,False,False
2022-04-01 00:00:00+00:00,25.98710372,26.3373897676,24.6601377514,25.7068748819,26965339,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.31078583197345,39.28248496225052,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,224772329,86791010.01951551,False,False,False,False,30061153.458392955,False,False,False,False
2022-04-08 00:00:00+00:00,26.4857462113,26.9679046533,25.2950621203,26.2549695211,28248469,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.2536821431531,39.28248496225052,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,253020798,99104327.64769955,False,False,False,False,29926880.535549033,False,False,False,False
2022-04-15 00:00:00+00:00,27.1080190724,27.1368661586,25.6162126108,26.2178804102,19581522,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,88.42669981689059,39.28248496225052,False,True,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,272602320,111956030.784907,False,False,False,False,29160557.68106392,False,False,False,False
2022-04-22 00:00:00+00:00,26.3209057183,29.0943470129,26.1979347106,27.293464627,27705721,,,,,,0.0,0.0,0.0,0.0,27.20439581393333,#000000,,27.20439581393333,,86.58454349833335,38.45686323028403,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,244896599,121803480.2823213,False,False,False,False,29052792.000985112,False,False,False,False
2022-04-29 00:00:00+00:00,25.4967032534,26.1849123116,24.5612334556,25.3607098466,34890171,,,,,,0.0,0.0,0.0,0.0,26.20660921880268,#000000,,26.20660921880268,,83.35680874298262,35.3851482613278,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,210006428,128337031.96511231,False,False,False,False,29485190.445356585,False,False,False,False
2022-05-06 00:00:00+00:00,26.2549695211,27.4953942309,24.5797780111,25.0639969593,23746768,,,,,,0.0,0.0,0.0,0.0,26.180051841868885,#000000,,26.180051841868885,,81.40747739786771,33.6149516669993,False,True,True,False,False,,,,1,,,False,False,False,False,,,False,False,False,False,233753196,136145636.70843732,False,False,False,False,29060122.11607091,False,False,False,False
