date,Open,High,Low,Close,Volume,aVWAP_OB_bull_879,aVWAP_OB_bull_632,aVWAP_OB_bull_467,aVWAP_OB_bear_733,aVWAP_OB_bear_717,aVWAP_OB_bear_649,aVWAP_OB_bear_563,aVWAP_OB_bear_292,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 17:00:00+00:00,0.72,0.72,0.72,0.72,600.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.72,0.72,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,600.0,False,False,False,False
2024-12-16 18:00:00+00:00,0.72,0.72,0.72,0.72,0.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.72,0.72,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,590.6976744186046,False,False,False,False
2024-12-16 19:00:00+00:00,0.72,0.72,0.71,0.71,500.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.715,0.72,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500.0,-7.751937984496124,False,False,False,False,589.2915089237424,False,False,False,False
2024-12-16 20:00:00+00:00,0.71,0.71,0.71,0.71,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.71,0.71,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500.0,-15.3836908839613,False,False,False,False,580.1552064598084,False,False,False,False
2024-12-17 15:00:00+00:00,0.71,0.71,0.71,0.71,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.71,0.71,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500.0,-22.897122033047168,False,False,False,False,571.1605520960904,False,False,False,False
2024-12-17 16:00:00+00:00,0.71,0.71,0.71,0.71,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.71,0.71,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500.0,-30.29406587749605,False,False,False,False,562.3053497380115,False,False,False,False
2024-12-17 17:00:00+00:00,0.71,0.71,0.679,0.679,300.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.6945,0.6945,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-42.227491212728665,False,False,False,False,558.2386001296702,False,False,False,False
2024-12-17 18:00:00+00:00,0.679,0.679,0.679,0.679,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.679,0.679,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-53.97590220167861,False,False,False,False,549.583738112156,False,False,False,False
2024-12-17 19:00:00+00:00,0.679,0.679,0.679,0.679,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.679,0.679,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-65.54216728382312,False,False,False,False,541.06306000189,False,False,False,False
2024-12-17 20:00:00+00:00,0.679,0.679,0.679,0.679,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.679,0.679,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-76.92911042670957,False,False,False,False,532.6744854282173,False,False,False,False
2024-12-18 15:00:00+00:00,0.679,0.679,0.679,0.679,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.679,0.679,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-88.13951181544275,False,False,False,False,524.4159662742915,False,False,False,False
2024-12-18 16:00:00+00:00,0.679,0.679,0.679,0.679,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.679,0.6704583333333334,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-99.17610853148238,False,False,False,False,516.2854861770156,False,False,False,False
2024-12-18 17:00:00+00:00,0.679,0.679,0.679,0.679,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.679,0.6704583333333334,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-800.0,-110.04159522091678,False,False,False,False,508.2810600347363,False,False,False,False
2024-12-18 18:00:00+00:00,0.679,0.679,0.649,0.649,300.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.6787916666666667,0.6492083333333334,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1100.0,-125.3897875430731,False,False,False,False,505.05189631326755,False,False,False,False
2024-12-18 19:00:00+00:00,0.649,0.649,0.649,0.649,0.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.6617083333333333,0.6362916666666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1100.0,-140.50002339511846,False,False,False,False,497.2216343549223,False,False,False,False
