date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_128,aVWAP_BoS_CHoCH_bull_363,aVWAP_BoS_CHoCH_bull_718,aVWAP_BoS_CHoCH_bear_116,aVWAP_BoS_CHoCH_bear_152,aVWAP_BoS_CHoCH_bear_435,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,254.93,256.97,254.91,256.72,1159.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,256.8,257.16,256.055,256.39,508.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,256.39,256.885,254.985,255.43,559.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,255.43,255.71,254.39,254.39,1546.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,254.17,254.97,253.32,253.535,1332.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,253.535,254.405,252.48,252.57,4779.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,254.285,254.84,253.21,253.21,787.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,253.21,253.4,250.995,251.42,1325.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,251.29,252.47,250.905,252.045,1652.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,252.045,252.07,250.25,250.41,1184.0,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,250.125,251.125,249.545,251.06,1326.0,,,,,,,250.57666666666665,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,251.06,253.265,251.0,251.97,4690.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,251.97,251.97,251.97,251.97,0.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,251.97,251.97,251.97,251.97,0.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,251.97,251.97,251.97,251.97,0.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,251.97,251.97,251.97,251.97,0.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,251.97,251.97,251.97,251.97,0.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,251.97,251.97,251.97,251.97,0.0,,,,,,,251.74734762854607,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,252.545,253.61,251.43,252.71,1568.0,,,,,,,251.9201885548523,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,252.71,253.0,252.43,252.86,614.0,,,,,,,251.98333699276247,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,252.86,252.89,251.47,251.52,513.0,,,,,,,251.98196265258488,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,251.39,253.29,250.825,253.0,928.0,,,,,,,252.01948161980846,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,253.0,254.22,253.0,253.88,521.0,,,,,,,252.105657808399,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,253.82,254.33,253.14,253.41,4107.0,,,,,,,253.08508644657837,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,251.895,253.49,251.895,252.97,1219.0,,,,,,,252.9982720323003,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,252.76,253.39,251.415,251.77,770.0,,,,,,,252.91102620229114,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,251.44,252.085,250.78,251.47,1646.0,,,,,,,252.6657002152606,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 18:00:00+00:00,251.53,252.48,251.18,252.44,1261.0,,,,,,,252.59236939665226,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 19:00:00+00:00,252.44,253.05,252.03,253.01,1625.0,,,,,,,252.59785944591044,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 20:00:00+00:00,252.9,253.07,250.08,250.415,7168.0,,,,,,,252.12163599315105,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 15:00:00+00:00,244.7,245.145,243.22,243.94,2787.0,,,,,,,248.8439344563602,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 16:00:00+00:00,243.94,247.22,243.94,246.94,1272.0,,,,,,,248.877645697985,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 17:00:00+00:00,246.94,247.39,245.35,245.375,2620.0,,,,,,,248.75408289535298,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 18:00:00+00:00,245.375,246.59,245.375,245.965,792.0,,,,,,,248.70004788540984,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 19:00:00+00:00,245.595,246.155,244.36,244.59,1427.0,,,,,,,248.52211706056912,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 20:00:00+00:00,244.64,245.23,243.57,243.965,3632.0,,,,,,,248.01601751311537,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 15:00:00+00:00,249.52,250.85,248.685,248.81,1668.0,,,,,,,248.1901147097553,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 16:00:00+00:00,248.6,248.6,246.77,247.025,1423.0,,,,,,,248.19906692489852,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 17:00:00+00:00,246.755,246.915,246.215,246.47,634.0,,,,,,,248.17854283156672,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 18:00:00+00:00,246.47,247.08,246.08,246.545,1180.0,,,,,,,248.1423690845029,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 19:00:00+00:00,246.545,246.79,245.85,246.31,700.0,,,,,,,248.11510760849592,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 20:00:00+00:00,246.31,248.445,245.84,248.41,4244.0,,,,,,,248.12137074006372,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 15:00:00+00:00,255.315,255.89,253.135,253.57,872.0,,,,,,,248.28755343684543,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 16:00:00+00:00,253.57,253.82,252.175,252.79,514.0,,,,,,,248.36226301996237,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 17:00:00+00:00,252.79,253.935,252.54,253.935,659.0,,,,,,,248.46421013228618,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 18:00:00+00:00,253.935,254.81,253.875,254.01,699.0,,,,,,,248.58209584432498,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 19:00:00+00:00,254.61,255.11,253.9,253.9,412.0,,,,,,,248.64992219908126,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 20:00:00+00:00,253.9,253.9,252.07,253.78,2434.0,,,,,,,248.95276064849438,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 15:00:00+00:00,253.425,254.89,252.02,254.89,478.0,,,,,,,249.01533066126026,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 16:00:00+00:00,254.89,256.905,253.48,256.15,760.0,,,,,,,250.73334323269012,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 17:00:00+00:00,255.735,255.735,254.65,255.09,1015.0,,,,,,,250.79595177896778,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 18:00:00+00:00,255.09,255.44,254.31,254.79,1361.0,,,,,,,250.8808605896002,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 19:00:00+00:00,254.75,254.75,252.33,253.01,702.0,,,,,,,250.84955557939722,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 20:00:00+00:00,252.805,253.79,252.22,252.54,1165.0,,,,,,,250.80362723205297,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 15:00:00+00:00,250.84,251.0,249.78,249.78,765.0,,,,,,,250.57736452538057,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 16:00:00+00:00,249.78,251.275,249.78,251.23,653.0,,,,,,,250.6098575835508,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 17:00:00+00:00,251.23,251.83,250.61,251.35,456.0,,,,,,,250.66112905845011,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 18:00:00+00:00,251.35,253.05,251.35,252.93,417.0,,,,,,,250.78696993087385,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 19:00:00+00:00,252.83,253.54,251.58,252.68,1538.0,,,,,,,251.02589592475988,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 20:00:00+00:00,252.56,252.56,250.215,250.215,3688.0,,,,,,,250.8234691485657,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-30 15:00:00+00:00,250.78,254.695,250.78,254.02,324.0,,,,,,,250.86218058827183,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-30 16:00:00+00:00,254.02,254.755,253.895,254.155,229.0,,,,,,,250.9045978541143,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-30 17:00:00+00:00,254.02,255.27,253.96,255.27,173.0,,,,,,,250.9416703355447,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
