date,Open,High,Low,Close,Volume,aVWAP_peak_859,aVWAP_peak_811,aVWAP_peak_777,aVWAP_peak_762,aVWAP_peak_729,aVWAP_peak_708,aVWAP_peak_670,aVWAP_peak_646,aVWAP_peak_643,aVWAP_peak_598,aVWAP_peak_581,aVWAP_peak_553,aVWAP_peak_510,aVWAP_peak_497,aVWAP_peak_467,aVWAP_peak_438,aVWAP_peak_388,aVWAP_peak_374,aVWAP_peak_331,aVWAP_peak_282,aVWAP_peak_258,aVWAP_peak_221,aVWAP_peak_206,aVWAP_peak_148,aVWAP_peak_90,aVWAP_peak_39,aVWAP_peak_13,aVWAP_valley_870,aVWAP_valley_846,aVWAP_valley_822,aVWAP_valley_804,aVWAP_valley_790,aVWAP_valley_774,aVWAP_valley_743,aVWAP_valley_721,aVWAP_valley_677,aVWAP_valley_661,aVWAP_valley_616,aVWAP_valley_606,aVWAP_valley_582,aVWAP_valley_543,aVWAP_valley_527,aVWAP_valley_491,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2024-12-18 17:00:00+00:00,484.855,485.43,474.41,477.39,66656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,480.98746636318873,,,,,,,,,,,,,,,,,480.98746636318873,,#000000,0.0,0.0,0.0,0.0
2024-12-18 18:00:00+00:00,477.4,477.78,471.91,476.195,45352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,479.761310168386,,,,,,,,,,,,,,,,,479.761310168386,,#000000,0.0,0.0,0.0,0.0
2024-12-18 19:00:00+00:00,475.65,477.43,458.58,460.14,188932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,472.9613203831647,,,,,,,,,,,,,,,,,472.9613203831647,,#000000,0.0,0.0,0.0,0.0
2024-12-18 20:00:00+00:00,459.81,461.0,427.15,440.72,415749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,457.65960175198217,,,,,,,,,,,,,,,,,457.65960175198217,,#000000,0.0,0.0,0.0,0.0
2024-12-19 15:00:00+00:00,450.69,451.13,437.345,441.33,129241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,455.69030476881215,,,,,,,,,,,,,,,,,455.69030476881215,,#000000,0.0,0.0,0.0,0.0
2024-12-19 16:00:00+00:00,441.425,442.1,431.485,433.865,92783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,453.912594061751,,,,,,,,,,,,,,,,,453.912594061751,,#000000,0.0,0.0,0.0,0.0
2024-12-19 17:00:00+00:00,433.755,435.0,420.015,432.66,174412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,450.35896112236753,,,,,,,,,,,,,,,,,450.35896112236753,,#000000,0.0,0.0,0.0,0.0
2024-12-19 18:00:00+00:00,432.44,439.275,427.45,439.225,81629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,449.40953473198414,,,,,,,,,,,,,,,,,449.40953473198414,,#000000,0.0,0.0,0.0,0.0
2024-12-19 19:00:00+00:00,439.29,439.29,429.44,433.1,76424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,448.54659142855195,,,,,,,,,,,,,,,,,448.54659142855195,,#000000,0.0,0.0,0.0,0.0
2024-12-19 20:00:00+00:00,433.095,440.79,432.58,436.16,163896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,447.26025132682236,,,,,,,,,,,,,,,,,447.26025132682236,,#000000,0.0,0.0,0.0,0.0
2024-12-20 15:00:00+00:00,424.38,444.21,423.7,439.52,114862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,446.46242426236927,,,,,,,,,,,,,,,,,446.46242426236927,,#000000,0.0,0.0,0.0,0.0
2024-12-20 16:00:00+00:00,439.78,445.27,436.95,439.875,57308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,446.26877223904086,,,,,,,,,,,,,,,,,446.26877223904086,,#000000,0.0,0.0,0.0,0.0
2024-12-20 17:00:00+00:00,439.71,446.44,438.36,443.65,43058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,446.1837784192817,,,,,,,,,,,,,,,,,446.1837784192817,,#000000,0.0,0.0,0.0,0.0
2024-12-20 18:00:00+00:00,443.65,447.08,439.6,439.98,62024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0480149819663,,,,,,,,,,,,,,,,,446.0480149819663,,#000000,0.0,0.0,0.0,0.0
2024-12-20 19:00:00+00:00,439.97,441.38,434.69,439.815,77936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,445.74186308834913,,,,,,,,,,,,,,,,,445.74186308834913,,#000000,0.0,0.0,0.0,0.0
2024-12-20 20:00:00+00:00,440.48,440.48,420.11,421.02,188352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0608278081452,,,,,,,,,,,,,,,,,444.0608278081452,,#000000,0.0,0.0,0.0,0.0
2024-12-23 15:00:00+00:00,427.55,427.9,416.62,423.59,36602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.69099940185464,,,,,,,,,,,,,,,,,443.69099940185464,,#000000,0.0,0.0,0.0,0.0
2024-12-23 16:00:00+00:00,423.59,423.59,423.59,423.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.69099940185464,,,,,,,,,,,,,,,,,443.69099940185464,,#000000,0.0,0.0,0.0,0.0
2024-12-23 17:00:00+00:00,423.59,423.59,423.59,423.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.69099940185464,,,,,,,,,,,,,,,,,443.69099940185464,,#000000,0.0,0.0,0.0,0.0
2024-12-23 18:00:00+00:00,423.59,423.59,423.59,423.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.69099940185464,,,,,,,,,,,,,,,,,443.69099940185464,,#000000,0.0,0.0,0.0,0.0
2024-12-23 19:00:00+00:00,423.59,423.59,423.59,423.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.69099940185464,,,,,,,,,,,,,,,,,443.69099940185464,,#000000,0.0,0.0,0.0,0.0
2024-12-23 20:00:00+00:00,423.59,423.59,423.59,423.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.69099940185464,,,,,,,,,,,,,,,,,443.69099940185464,,#000000,0.0,0.0,0.0,0.0
2024-12-24 15:00:00+00:00,449.64,452.45,445.59,451.49,51885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,443.8383986457897,,,,,,,,,,,,,,,,,443.8383986457897,,#000000,0.0,0.0,0.0,0.0
2024-12-24 16:00:00+00:00,451.28,453.6,449.0,451.93,68700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,444.07427983538173,,,,,,,,,,,,,,,,,444.07427983538173,,#000000,0.0,0.0,0.0,0.0
2024-12-24 17:00:00+00:00,452.005,462.415,450.85,462.27,133892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,444.89052156396775,,,,,,,,,,,,,,,,,444.89052156396775,,#000000,0.0,0.0,0.0,0.0
2024-12-24 18:00:00+00:00,462.55,465.15,462.51,465.02,1427.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-24 19:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-24 20:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-25 15:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-25 16:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-25 17:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-25 18:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-25 19:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-25 20:00:00+00:00,465.02,465.02,465.02,465.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,464.22666666666663,444.9021657150534,,,,,,,,,,,,,,,,,454.56441619086,,#000000,0.0,0.0,0.0,0.0
2024-12-26 15:00:00+00:00,457.915,463.02,455.46,458.09,82860.0,,,,,,,,,,,,,,,,,,,,,,,,,,458.9475821103294,445.3736277006237,,,,,,,,,,,,,,,,,452.16060490547653,,#000000,0.0,0.0,0.0,0.0
2024-12-26 16:00:00+00:00,458.31,458.85,453.715,456.27,52856.0,,,,,,,,,,,,,,,,,,,,,,,,,,457.9188324595495,445.6036846345619,,,,,,,,,,,,,,,,,451.7612585470557,,#000000,0.0,0.0,0.0,0.0
2024-12-26 17:00:00+00:00,456.335,456.72,451.035,453.94,43512.0,,,,,,,,,,,,,,,,,,,,,,,,,,456.9504675763195,445.7452823643095,,,,,,,,,,,,,,,,,451.3478749703145,,#000000,0.0,0.0,0.0,0.0
2024-12-26 18:00:00+00:00,453.86,456.23,452.25,452.325,32897.0,,,,,,,,,,,,,,,,,,,,,,,,,,456.43459554737643,445.84538809518745,,,,,,,,,,,,,,,,,451.1399918212819,,#000000,0.0,0.0,0.0,0.0
2024-12-26 19:00:00+00:00,452.19,455.57,451.06,455.28,33016.0,,,,,,,,,,,,,,,,,,,,,,,,,,456.10458075797885,445.9479741759826,,,,,,,,,,,,,,,,,451.02627746698073,,#000000,0.0,0.0,0.0,0.0
2024-12-26 20:00:00+00:00,455.24,459.015,453.76,454.06,62071.0,,,,,,,,,,,,,,,,,,,,,,,,,,456.00544982973634,446.1720547657864,,,,,,,,,,,,,,,,,451.0887522977614,,#000000,0.0,0.0,0.0,0.0
2024-12-27 15:00:00+00:00,439.62,439.79,426.59,437.175,124991.0,,,,,,,,,,,,,,,,,,,,,,,,,,449.81192959819816,445.65218270367507,,,,,,,,,,,,,,,,,447.7320561509366,,#000000,0.0,0.0,0.0,0.0
2024-12-27 16:00:00+00:00,436.48,439.29,433.13,435.44,52189.0,,,,,,,,,,,,,,,,,,,,,,,,,,448.3231729203675,445.47483020631734,,,,,,,,,,,,,,,,,446.8990015633424,,#000000,0.0,0.0,0.0,0.0
2024-12-27 17:00:00+00:00,435.315,435.55,431.71,433.89,40096.0,,,,,,,,,,,,,,,,,,,,,,,,,,447.2095662068332,445.31193068449403,,,,,,,,,,,,,,,,,446.2607484456636,,#000000,0.0,0.0,0.0,0.0
2024-12-27 18:00:00+00:00,433.7,435.16,432.04,434.81,31821.0,,,,,,,,,,,,,,,,,,,,,,,,,,446.45609944788697,445.1889454866634,,,,,,,,,,,,,,,,,445.8225224672752,,#000000,0.0,0.0,0.0,0.0
2024-12-27 19:00:00+00:00,434.685,434.83,429.33,431.39,47653.0,,,,,,,,,,,,,,,,,,,,,,,,,,445.30638503782967,444.97518571179086,,,,,,,,,,,,,,,,,445.14078537481026,,#000000,0.0,0.0,0.0,0.0
2024-12-27 20:00:00+00:00,431.47,432.61,428.74,431.74,91893.0,,,,,,,,,,,,,,,,,,,,,,,,,,443.4249370006205,444.55715971922075,,,,,,,,,,,,,,,,,443.9910483599206,,#000000,0.0,0.0,0.0,0.0
2024-12-30 15:00:00+00:00,417.985,423.09,415.76,419.87,114574.0,,,,,,,,,,,,,,,,,,,,,,,,,,440.05885528344925,443.6570286460537,,,,,,,,,,,,,,,,,441.8579419647515,,#000000,0.0,0.0,0.0,0.0
2024-12-30 16:00:00+00:00,420.05,424.425,418.7,423.605,47731.0,,,,,,,,,,,,,,,,,,,,,,,,,,439.0695980259512,443.3403762023079,,,,,,,,,,,,,,,,,441.20498711412955,,#000000,0.0,0.0,0.0,0.0
2024-12-30 17:00:00+00:00,423.54,424.95,419.925,421.19,49060.0,,,,,,,,,,,,,,,,,,,,,,,,,,438.1491399025144,443.0212018993677,,,,,,,,,,,,,,,,,440.5851709009411,,#000000,0.0,0.0,0.0,0.0
2024-12-30 18:00:00+00:00,421.43,423.6,419.69,422.36,37265.0,,,,,,,,,,,,,,,,,,,,,,,,,,437.50833475171754,442.78352289856565,,,,,,,,,,,,,,,,,440.1459288251416,,#000000,0.0,0.0,0.0,0.0
2024-12-30 19:00:00+00:00,422.26,424.48,421.29,423.0,46682.0,,,,,,,,,,,,,,,,,,,,,,,,,,436.82239766544365,442.5076641979291,,,,,,,,,,,,,,,,,439.6650309316864,,#000000,0.0,0.0,0.0,0.0
2024-12-30 20:00:00+00:00,423.01,423.2,417.745,417.9,85072.0,,,,,,,,,,,,,,,,,,,,,,,,,,435.4640289925945,441.94249245939403,,,,,,,,,,,,,,,,,438.70326072599426,,#000000,0.0,0.0,0.0,0.0
2024-12-31 15:00:00+00:00,421.87,424.43,415.41,415.92,57204.0,,,,,,,,,,,,,,,,,,,,,,,,,,434.6133124924734,441.5611029716607,,,,,,,,,,,,,,,,,438.0872077320671,,#000000,0.0,0.0,0.0,0.0
2024-12-31 16:00:00+00:00,415.92,417.33,412.095,415.98,53657.0,,,,,,,,,,,,,,,,,,,,,,,,,,433.7339485290055,441.1624408726857,,,,,,,,,,,,,,,,,437.4481947008456,,#000000,0.0,0.0,0.0,0.0
2024-12-31 17:00:00+00:00,415.87,416.75,408.66,412.05,60902.0,,,,,,,,,,,,,,,,,,,,,,,,,,432.6982738648348,440.6796948337536,,,,,,,,,,,,,,,,,436.6889843492942,,#000000,0.0,0.0,0.0,0.0
2024-12-31 18:00:00+00:00,412.17,414.26,409.19,409.195,63149.0,,,,,,,,,,,,,,,,,,,,,,,,,,431.64866239187313,440.1684717145217,,,,,,,,,,,,,,,,,435.90856705319743,,#000000,0.0,0.0,0.0,0.0
2024-12-31 19:00:00+00:00,409.06,409.84,403.23,408.56,61112.0,,,,,,,,,,,,,,,,,,,,,,,,,,430.56144800136855,439.6302035236963,,,,,,,,,,,,,,,,,435.0958257625324,,#000000,0.0,0.0,0.0,0.0
2024-12-31 20:00:00+00:00,408.575,409.95,402.6,403.735,113625.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,#000000,0.0,0.0,0.0,0.0
2025-01-01 15:00:00+00:00,403.735,403.735,403.735,403.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,#000000,0.0,0.0,0.0,0.0
2025-01-01 16:00:00+00:00,403.735,403.735,403.735,403.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,#000000,0.0,0.0,0.0,0.0
2025-01-01 17:00:00+00:00,403.735,403.735,403.735,403.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-01 18:00:00+00:00,403.735,403.735,403.735,403.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-01 19:00:00+00:00,403.735,403.735,403.735,403.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-01 20:00:00+00:00,403.735,403.735,403.735,403.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,428.64137716623577,438.62225666364424,,,,,,,,,,,,,,,,,433.63181691494003,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 15:00:00+00:00,388.505,391.0,376.365,380.66,160934.0,,,,,,,,,,,,,,,,,,,,,,,,,,424.1532488901859,436.38053970738576,,,,,,,,,,,,,,,,,430.2668942987858,,"rgba(255, 26, 202, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 16:00:00+00:00,380.73,386.095,378.64,384.04,102436.0,,,,,,,,,,,,,,,,,,,,,,,,,,421.74090349206165,435.05111978072887,,,,,,,,,,,,,,,,,428.39601163639526,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 17:00:00+00:00,384.08,384.93,373.86,376.785,81679.0,,,,,,,,,,,,,,,,,,,,,,,,,,419.81452217190474,433.95199102889427,,,,,,,,,,,,,,,,,426.8832566003995,,"rgba(255, 0, 0, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 18:00:00+00:00,376.68,379.78,373.1,379.64,71829.0,,,,,,,,,,,,,,,,,,,,,,,,,,418.21860676149953,433.0030193665145,,,,,,,,,,,,,,,,,425.610813064007,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 19:00:00+00:00,379.615,380.275,376.0,376.095,72986.0,,,,,,,,,,,,,,,,,,,,,,,,,,416.71391196160454,432.0700569458853,,,,,,,,,,,,,,,,,424.39198445374495,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-02 20:00:00+00:00,376.06,381.14,376.06,379.405,99060.0,,,,,,,,,,,,,,,,,,,,,,,,,,414.90825133249757,430.88427768097836,,,,,,,,,,,,,,,,,422.89626450673796,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0,0.0
2025-01-03 15:00:00+00:00,388.87,389.81,381.8,387.295,70117.0,,,,,,,,,,,,,,,,,,,,,,,,,,413.97373352789566,430.1918560814727,,,,,,,,,,,,,,,,,422.08279480468417,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 16:00:00+00:00,387.44,396.88,386.59,394.725,109985.0,,,,,,,,,,,,,,,,,,,,,,,,,,412.93829219888903,429.3009504688071,,,,,,,,,,,,,,,,,421.11962133384804,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,394.59,396.445,393.39,395.995,56841.0,,,,,,,,,,,,,,,,,,,,,,,,,,412.5042993453751,428.8878329999227,,,,,,,,,,,,,,,,,420.6960661726489,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 18:00:00+00:00,396.05,403.43,395.485,402.41,108732.0,,,,,,,,,,,,,,,,,,,,,,,,,,411.9627465997279,428.2421307787283,,,,,,,,,,,,,,,,,420.1024386892281,,#000000,0.0,0.0,0.0,0.0
2025-01-03 19:00:00+00:00,402.08,407.13,401.885,405.99,80023.0,,,,,,,,,,,,,,,,,,,,,,,,,,411.7401005061279,427.8602608112242,,,,,,,,,,,,,,,,,419.800180658676,,#000000,0.0,0.0,0.0,0.0
2025-01-03 20:00:00+00:00,405.885,411.905,403.9,410.475,181637.0,,,,,,,,,,,,,,,,,,,,,,,,,,411.53839318759236,427.173513658578,,,,,,,,,,,,,,,,,419.35595342308517,,#000000,0.0,0.0,0.0,0.0
2025-01-06 15:00:00+00:00,418.355,418.355,411.38,415.89,81732.0,,,,,,,,,,,,,,,,,,,,,,,,,415.2083333333333,411.6468627558759,426.9830138652886,,,,,,,,,,,,,,,,,417.9460699848326,,#000000,0.0,0.0,0.0,0.0
2025-01-06 16:00:00+00:00,416.585,417.27,406.9,408.8,117749.0,,,,,,,,,,,,,,,,,,,,,,,,,412.71834916608594,411.6200353340467,426.6244044365878,,,,,,,,,,,,,,,,,416.98759631224016,,#000000,0.0,0.0,0.0,0.0
2025-01-06 17:00:00+00:00,408.68,411.71,407.475,409.21,45670.0,,,,,,,,,,,,,,,,,,,,,,,,,412.11227186509535,411.586430108665,426.47645725622147,,,,,,,,,,,,,,,,,416.7250530766606,,#000000,0.0,0.0,0.0,0.0
2025-01-06 18:00:00+00:00,409.14,409.595,402.83,402.83,48012.0,,,,,,,,,,,,,,,,,,,,,,,,,410.96139888048623,411.4815680861292,426.28430526176953,,,,,,,,,,,,,,,,,416.2424240761283,,#000000,0.0,0.0,0.0,0.0
2025-01-06 19:00:00+00:00,403.02,405.42,401.73,402.62,47889.0,,,,,,,,,,,,,,,,,,,,,,,,,409.87953476302727,411.35134295942703,426.0798180714535,,,,,,,,,,,,,,,,,415.7702319313026,,#000000,0.0,0.0,0.0,0.0
2025-01-06 20:00:00+00:00,402.63,411.2,402.16,410.78,80122.0,,,,,,,,,,,,,,,,,,,,,,,,,409.5308592569025,411.2660615536806,425.815820780607,,,,,,,,,,,,,,,,,415.5375805303967,,#000000,0.0,0.0,0.0,0.0
2025-01-07 15:00:00+00:00,406.91,407.57,391.355,398.6,136381.0,,,,,,,,,,,,,,,,,,,,,,,,,406.99775948860054,410.7572909784419,425.1680997423,,,,,,,,,,,,,,,,,414.3077167364475,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 16:00:00+00:00,398.59,400.04,392.795,393.115,75903.0,,,,,,,,,,,,,,,,,,,,,,,,,405.59809291486835,410.40396616664134,424.7695583682849,,,,,,,,,,,,,,,,,413.59053914993154,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 17:00:00+00:00,393.55,396.185,392.78,395.0,49005.0,,,,,,,,,,,,,,,,,,,,,,,,,404.81231219372575,410.1746822678024,424.5121997275446,,,,,,,,,,,,,,,,,413.16639806302425,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 18:00:00+00:00,394.9,398.93,394.48,394.72,40782.0,,,,,,,,,,,,,,,,,,,,,,,,,404.3178511246765,410.00552016313947,424.3111595794578,,,,,,,,,,,,,,,,,412.8781769557579,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 19:00:00+00:00,394.57,395.26,392.32,393.35,46940.0,,,,,,,,,,,,,,,,,,,,,,,,,403.66727773630146,409.7831418646563,424.06389923214147,,,,,,,,,,,,,,,,,412.5047729443664,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-07 20:00:00+00:00,393.62,394.56,390.02,394.49,148313.0,,,,,,,,,,,,,,,,,,,,,,,,,401.94856378565873,409.09306751780645,423.29279634038807,,,,,,,,,,,,,,,,,411.4448092146178,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-08 15:00:00+00:00,397.39,402.4,391.42,396.22,91891.0,,,,,,,,,,,,,,,,,,,,,,,,,401.46940813884555,408.78428012949786,422.88939855045936,,,,,,,,,,,,,,,,,411.0476956062676,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
2025-01-08 16:00:00+00:00,396.295,397.225,392.995,395.6,56636.0,,,,,,,,,,,,,,,,,,,,,,,,,401.14053028435757,408.5802577899335,422.6337838400641,,,,,,,,,,,,,,,,,410.784857304785,,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.0,0.0
