date,Open,High,Low,Close,Volume,aVWAP_peak_220,aVWAP_peak_197,aVWAP_peak_181,aVWAP_peak_140,aVWAP_peak_130,aVWAP_peak_102,aVWAP_valley_205,aVWAP_valley_188,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,54.98,55.065,54.98,55.05,3046.0,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,55.055,55.11,55.02,55.025,577.0,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,55.02,55.06,54.975,55.0,953.0,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,55.0,55.005,54.93,54.96,1086.0,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,54.955,54.995,54.955,54.985,1174.0,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,54.985,55.0,54.91,54.92,657.0,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,54.92,54.925,54.85,54.855,1148.0,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,54.855,54.885,54.85,54.865,306.0,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,54.865,54.9,54.835,54.885,943.0,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,54.885,54.93,54.8,54.8,2872.0,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,54.8,54.865,54.79,54.855,2315.0,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,54.855,54.86,54.805,54.815,1033.0,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,54.815,54.815,54.775,54.81,1171.0,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,54.805,54.835,54.775,54.785,689.0,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,54.785,54.785,54.755,54.775,1946.0,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,54.775,54.82,54.765,54.815,586.0,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,54.815,54.825,54.79,54.795,148.0,,,,,,,,,,,#000000
