date,Close,High,Low,Open,Volume,aVWAP_OB_bull_236,aVWAP_OB_bull_1,aVWAP_OB_bear_133,Peaks_Valleys_avg
2023-10-02 00:00:00+00:00,10.13,10.14,8.06,8.79,4300,,,,
2023-10-03 00:00:00+00:00,9.67,10.0,9.57,10.0,800,,9.746666666666666,,
2023-10-04 00:00:00+00:00,11.72,11.8,10.08,10.5,7121990,,11.199836768082918,,
2023-10-05 00:00:00+00:00,10.9,12.38,10.035,11.91,6763367,,11.15364574002248,,
2023-10-06 00:00:00+00:00,11.49,11.79,10.56,10.81,5552659,,11.189738582243557,,
2023-10-09 00:00:00+00:00,11.07,11.5,10.12,11.5,4076908,,11.138928867127374,,
2023-10-10 00:00:00+00:00,10.7,11.19,10.5518,11.09,3703767,,11.094706595182108,,
2023-10-11 00:00:00+00:00,9.86,10.58,9.6,10.57,4838195,,10.931504088656514,,
2023-10-12 00:00:00+00:00,9.58,10.0,9.45,9.91,3211957,,10.817227801782211,,
2023-10-13 00:00:00+00:00,8.68,9.57,8.57,9.5,3874985,,10.631398227070477,,
2023-10-16 00:00:00+00:00,9.33,9.34,8.5,8.79,3631984,,10.497694327573209,,
2023-10-17 00:00:00+00:00,9.1,9.32,8.919,9.02,2463379,,10.422295839364779,,
2023-10-18 00:00:00+00:00,8.16,8.97,8.12,8.86,3720561,,10.269886085479593,,
2023-10-19 00:00:00+00:00,7.12,8.07,7.015,8.06,3705191,,10.06809835457051,,
2023-10-20 00:00:00+00:00,6.96,7.13,6.69,7.05,2570552,,9.921904379970936,,
2023-10-23 00:00:00+00:00,6.55,6.85,6.32,6.8,4117334,,9.689615543483171,,6.573333333333332
2023-10-24 00:00:00+00:00,6.74,6.83,6.51,6.53,3003539,,9.545294517339212,,6.623948571099826
2023-10-25 00:00:00+00:00,6.83,7.098,6.7,6.74,2176400,,9.455272335588203,,6.682951327054001
2023-10-26 00:00:00+00:00,6.76,6.96,6.72,6.78,2513791,,9.356218732501208,,6.710700995834639
2023-10-27 00:00:00+00:00,6.85,7.145,6.82,6.9,1978509,,9.286914163622448,,6.743361371063966
2023-10-30 00:00:00+00:00,6.71,7.06,6.66,6.95,2005443,,9.216982888229863,,6.751822266065869
2023-10-31 00:00:00+00:00,6.7,6.89,6.56,6.59,1305367,,9.171862896886145,,6.749138644341084
2023-11-01 00:00:00+00:00,6.6,6.68,6.41,6.6,1805289,,9.108347590807785,,6.731396229043502
2023-11-02 00:00:00+00:00,7.04,7.04,6.61,6.66,2194903,,9.044755448564592,,6.748587825924173
2023-11-03 00:00:00+00:00,7.36,7.49,7.08,7.15,1857656,,9.003543115267007,,6.79401426551549
2023-11-06 00:00:00+00:00,7.16,7.57,7.07,7.55,1498936,,8.970874605567188,,6.822982285383529
2023-11-07 00:00:00+00:00,7.25,7.4,6.97,7.05,1171240,,8.945321912547211,,6.840516987978742
2023-11-08 00:00:00+00:00,7.5,7.54,7.1802,7.33,1687973,,8.913862047923546,,6.875505441907015
2023-11-09 00:00:00+00:00,7.1,7.53,7.0702,7.53,2005608,,8.874003763111734,,6.899985234643707
2023-11-10 00:00:00+00:00,7.37,7.4,6.995,7.12,1337433,,8.848795182745398,,6.9154717783287545
2023-11-13 00:00:00+00:00,7.18,7.31,6.92,7.31,2164091,,8.806719211440019,,6.930055405671803
2023-11-14 00:00:00+00:00,7.47,7.545,7.24,7.4,1846449,,8.778205247781647,,6.956060058265808
2023-11-15 00:00:00+00:00,7.54,7.86,7.37,7.52,1963722,,8.752807344828147,,7.290020974464037
2023-11-16 00:00:00+00:00,6.95,7.6,6.91,7.6,2000301,,8.718723825542272,,7.184074207124542
2023-11-17 00:00:00+00:00,7.21,7.31,6.87,7.0,1354073,,8.696132461133475,,7.155791064600047
2023-11-20 00:00:00+00:00,7.26,7.4605,7.21,7.26,1452926,,8.675303308931946,,7.1613411817355646
2023-11-21 00:00:00+00:00,7.06,7.36,6.98,7.36,1257248,,8.655508056460091,,7.1493502376441995
2023-11-22 00:00:00+00:00,6.99,7.16,6.815,7.08,1618155,,8.628409367735664,,7.124237116697836
2023-11-24 00:00:00+00:00,7.08,7.21,6.99,6.99,763576,,8.616724848664695,,7.119794326336237
2023-11-27 00:00:00+00:00,6.65,7.0,6.59,6.99,2472038,,8.571750322254756,,7.067137839135613
2023-11-28 00:00:00+00:00,6.51,6.785,6.44,6.65,2551017,,8.523475461423812,,7.010651014877723
2023-11-29 00:00:00+00:00,6.6,6.74,6.49,6.58,2156282,,8.485092560865954,,6.976652997915237
2023-11-30 00:00:00+00:00,6.45,6.69,6.35,6.65,2174850,,8.44566053252476,,6.9402973389267775
2023-12-01 00:00:00+00:00,6.52,6.69,6.33,6.44,2513905,,8.402359599275298,,6.907036677547301
2023-12-04 00:00:00+00:00,6.44,6.525,6.36,6.47,1568785,,8.375319415377751,,6.885909320122571
2023-12-05 00:00:00+00:00,6.21,6.5,6.2,6.34,3048526,,8.321240531201356,,6.839411313128492
2023-12-06 00:00:00+00:00,6.42,6.65,6.25,6.3,4011866,,8.25877000182579,,6.802840015146279
2023-12-07 00:00:00+00:00,6.41,6.57,6.275,6.45,2058961,,8.227930003255599,,6.785861313854334
2023-12-08 00:00:00+00:00,6.63,6.75,6.54,6.56,3714295,,8.181337141202732,,6.776122759255346
2023-12-11 00:00:00+00:00,6.08,6.56,6.04,6.5,5014427,,8.106857943951463,,6.726619450546078
2023-12-12 00:00:00+00:00,5.83,6.11,5.81,6.11,3245660,,8.05414173130412,,6.681920638417989
2023-12-13 00:00:00+00:00,6.44,6.44,5.8,5.86,4466433,,7.9955522440247675,,6.50933758852612
2023-12-14 00:00:00+00:00,6.6,6.76,6.4089,6.63,3779635,,7.958416516480009,,6.563213801331723
2023-12-15 00:00:00+00:00,6.73,7.13,6.7,6.74,5102133,,7.920370167323606,,6.687646510375723
2023-12-18 00:00:00+00:00,6.49,6.84,6.46,6.8,2643592,,7.897170995849195,,6.665955949073343
