date,Open,High,Low,Close,Volume,aVWAP_peak_219,aVWAP_peak_199,aVWAP_peak_182,aVWAP_peak_169,aVWAP_peak_130,aVWAP_peak_107,aVWAP_valley_223,aVWAP_valley_207,aVWAP_valley_196,aVWAP_valley_195,aVWAP_valley_177,aVWAP_valley_160,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_123,aVWAP_valley_76,aVWAP_valley_59,aVWAP_valley_21,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,62.325,62.325,62.325,62.325,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,62.325,62.325,62.325,62.325,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,62.325,62.325,62.325,62.325,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,62.33,62.33,62.325,62.325,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,62.325,62.325,62.325,62.325,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,62.185,62.185,62.18,62.18,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,62.18,62.18,62.18,62.18,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,62.18,62.18,62.18,62.18,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,62.18,62.18,62.18,62.18,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,62.18,62.18,62.18,62.18,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,62.18,62.18,61.9,61.9,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,61.9,61.94,61.9,61.925,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,61.925,61.925,61.635,61.66,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,61.66,61.66,61.66,61.66,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,61.66,61.685,61.525,61.525,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,61.5,61.56,61.43,61.47,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,61.45,61.46,61.37,61.38,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,61.38,61.42,61.27,61.3,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,61.27,61.38,61.265,61.33,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,61.335,61.34,61.23,61.26,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,61.26,61.275,61.23,61.235,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,61.235,61.25,61.14,61.225,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,61.225,61.365,61.225,61.33,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,61.33,61.425,61.33,61.42,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,61.43,61.48,61.385,61.4,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,61.4,61.42,61.34,61.395,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,61.445,61.46,61.4,61.46,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,61.46,61.47,61.425,61.44,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,61.45,61.475,61.38,61.39,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,61.38,61.435,61.365,61.39,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,61.39,61.455,61.365,61.43,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,61.44,61.475,61.4,61.43,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,61.43,61.45,61.385,61.435,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,61.435,61.475,61.395,61.465,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,61.495,61.51,61.42,61.49,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,61.5,61.525,61.47,61.5,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,61.5,61.545,61.49,61.505,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,61.505,61.54,61.47,61.47,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,61.465,61.525,61.465,61.5,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,61.5,61.55,61.49,61.545,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,61.545,61.635,61.54,61.625,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,61.63,61.63,61.55,61.555,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,61.55,61.63,61.55,61.62,0.0,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,61.625,61.735,61.62,61.73,74.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:10:00+00:00,61.73,61.76,61.71,61.715,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:15:00+00:00,61.72,61.76,61.695,61.74,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:20:00+00:00,61.75,61.75,61.685,61.73,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:25:00+00:00,61.73,61.765,61.705,61.735,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:30:00+00:00,61.735,61.77,61.71,61.745,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:35:00+00:00,61.75,61.81,61.75,61.785,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:40:00+00:00,61.79,61.815,61.745,61.755,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:45:00+00:00,61.76,61.79,61.73,61.79,0.0,,,,,,,,,,,,,,,,,,61.69499999999999,,61.69499999999999,#000000
2025-07-09 17:50:00+00:00,61.79,61.845,61.78,61.81,200.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 17:55:00+00:00,61.81,61.88,61.8,61.88,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:00:00+00:00,61.87,61.875,61.83,61.87,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:05:00+00:00,61.87,61.94,61.87,61.915,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:10:00+00:00,61.91,61.915,61.88,61.89,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:15:00+00:00,61.89,61.895,61.825,61.85,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:20:00+00:00,61.845,61.845,61.76,61.78,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:25:00+00:00,61.785,61.79,61.725,61.77,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:30:00+00:00,61.77,61.81,61.76,61.8,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:35:00+00:00,61.8,61.87,61.79,61.855,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:40:00+00:00,61.86,61.86,61.78,61.78,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:45:00+00:00,61.815,61.815,61.74,61.77,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:50:00+00:00,61.765,61.805,61.75,61.805,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 18:55:00+00:00,61.81,61.89,61.805,61.885,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:00:00+00:00,61.855,61.94,61.855,61.925,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:05:00+00:00,61.92,61.92,61.83,61.84,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:10:00+00:00,61.835,61.84,61.735,61.76,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:15:00+00:00,61.765,61.8,61.725,61.8,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:20:00+00:00,61.795,61.86,61.79,61.825,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:25:00+00:00,61.83,61.875,61.83,61.85,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:30:00+00:00,61.845,61.895,61.825,61.89,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:35:00+00:00,61.885,61.895,61.83,61.875,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:40:00+00:00,61.875,61.915,61.85,61.88,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:45:00+00:00,61.875,61.9,61.85,61.885,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:50:00+00:00,61.87,61.87,61.705,61.81,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-09 19:55:00+00:00,61.81,61.84,61.765,61.84,0.0,,,,,,,,,,,,,,,,,,61.78015815085158,,61.78015815085158,#000000
2025-07-10 13:30:00+00:00,61.84,62.01,61.84,62.01,100.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 13:35:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 13:40:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 13:45:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 13:50:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 13:55:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 14:00:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 14:05:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 14:10:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 14:15:00+00:00,62.01,62.01,62.01,62.01,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,#000000
2025-07-10 14:20:00+00:00,62.01,62.11,62.01,62.11,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,"rgba(38, 166, 154, 0.5)"
2025-07-10 14:25:00+00:00,62.11,62.11,62.11,62.11,0.0,,,,,,,,,,,,,,,,61.95333333333333,61.95333333333333,61.82646167557932,,61.91104278074866,"rgba(38, 166, 154, 0.5)"
