date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_231,aVWAP_BoS_CHoCH_bull_267,aVWAP_BoS_CHoCH_bull_428,aVWAP_BoS_CHoCH_bull_481,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_785,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_133,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_407,aVWAP_BoS_CHoCH_bear_435,aVWAP_BoS_CHoCH_bear_590,aVWAP_BoS_CHoCH_bear_845,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,6.66,6.77,6.6,6.69,1181105,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1181105.0,False,False,False,False
2022-01-04 00:00:00+00:00,6.94,6.97,6.67,6.75,1491207,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1491207,58478.70588235294,False,False,False,False,1193265.862745098,False,False,False,False
2022-01-05 00:00:00+00:00,6.69,7.11,6.66,7.02,1633134,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.4834834834835,-16.066066066066014,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-141927,50619.65859284891,False,False,False,False,1210515.5936178393,False,False,False,False
2022-01-06 00:00:00+00:00,6.38,6.6,6.365,6.55,1718800,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,65.69041894275742,-16.066066066066014,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1860727,-24335.112332360855,False,False,False,False,1230448.3154367476,False,False,False,False
2022-01-07 00:00:00+00:00,6.44,6.5,6.33,6.45,1651933,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.670650663014584,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-208794,-31568.794201680037,False,False,False,False,1246977.1265960908,False,False,False,False
2022-01-10 00:00:00+00:00,6.63,6.64,6.4,6.44,1522058,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.62438177577882,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1313264,21169.74674740545,False,False,False,False,1257764.6118276168,False,False,False,False
2022-01-11 00:00:00+00:00,6.74,6.78,6.575,6.65,1269386,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.29409127511949,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2582650,121619.95275731111,False,False,False,False,1258220.3525402592,False,False,False,False
2022-01-12 00:00:00+00:00,6.98,6.98,6.775,6.83,1783685,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,58.06663466841542,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4366335,288079.36637467146,False,False,False,False,1278826.8093033864,False,False,False,False
2022-01-13 00:00:00+00:00,6.98,7.1,6.95,6.97,1420327,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.581663597279366,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4366335,448010.9598501746,False,False,False,False,1284375.8363895281,False,False,False,False
2022-01-14 00:00:00+00:00,6.86,7.02,6.8,6.97,1093551,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,59.63890501095872,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3272784,558786.3731893834,False,False,False,False,1276892.5094722917,False,False,False,False
2022-01-18 00:00:00+00:00,6.76,7.095,6.73,6.84,1521783,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,57.105920667471665,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1751001,605539.8879662703,False,False,False,False,1286496.0581204372,False,False,False,False
2022-01-19 00:00:00+00:00,7.37,7.52,6.87,6.88,3347025,,,,,,,,,,,,,,7.253333333333333,#000000,,7.253333333333333,,0,,,0.0,0.0,0.0,0.0,61.795456398767776,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5098026,781715.8139283773,False,False,False,False,1367301.1146647339,False,False,False,False
2022-01-20 00:00:00+00:00,7.21,7.42,7.18,7.4,1819541,,,,,,,,,,,,,,7.259202934792665,#000000,,7.259202934792665,,0,,,0.0,0.0,0.0,0.0,62.47271216924488,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3278485,879628.3310292253,False,False,False,False,1385036.012128862,False,False,False,False
2022-01-21 00:00:00+00:00,6.92,7.25,6.89,7.24,1282615,,,,,,,,,,,,,,7.211630185290195,#000000,,7.211630185290195,,0,,,0.0,0.0,0.0,0.0,59.29277799486847,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1995870,923402.5141261184,False,False,False,False,1381019.501849299,False,False,False,False
2022-01-24 00:00:00+00:00,6.88,6.92,6.6,6.85,2087255,,,,,,,,,,,,,,7.110981956638579,#000000,,7.110981956638579,,0,,,0.0,0.0,0.0,0.0,56.72742272317805,-16.066066066066014,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-91385,883606.925336859,False,False,False,False,1408715.0115806991,False,False,False,False
2022-01-25 00:00:00+00:00,6.57,6.72,6.415,6.68,3446914,,,,,,,,,,,,,,6.954893455781008,#000000,,6.954893455781008,,0,,,0.0,0.0,0.0,0.0,51.97144600037386,-16.066066066066014,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3538299,710198.8498334527,False,False,False,False,1488644.3836755736,False,False,False,False
2022-01-26 00:00:00+00:00,5.98,6.4951,5.925,6.45,5123875,,,,,,,,,,,,,,6.7088336432413795,#000000,,6.7088336432413795,,0,,,0.0,0.0,0.0,0.0,44.972794366910435,-16.066066066066014,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8662174,342654.81650665065,False,False,False,False,1631202.4470608453,False,False,False,False
2022-01-27 00:00:00+00:00,5.63,5.99,5.63,5.92,3404200,,,,,,,,,,,,,,6.549699819612728,#000000,,6.549699819612728,,0,,,0.0,0.0,0.0,0.0,38.758085863636545,-16.066066066066014,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12066374,-143973.7645328258,False,False,False,False,1700731.7628623808,False,False,False,False
2022-01-28 00:00:00+00:00,5.56,5.63,5.47,5.63,2619364,,,,,,,,,,,,,,5.995101585506516,#000000,,5.995101585506516,,0,,,0.0,0.0,0.0,0.0,34.33455437165195,-16.066066066066014,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14685738,-714239.0286687935,False,False,False,False,1736756.5564756207,False,False,False,False
2022-01-31 00:00:00+00:00,5.75,5.765,5.55,5.57,2347323,,,,,,,,,,,,,,5.9925212977381,#000000,,5.9925212977381,,0,,,0.0,0.0,0.0,0.0,33.5484798632835,2.103192347753847,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12338415,-1170089.0667602133,False,False,False,False,1760700.338574616,False,False,False,False
2022-02-01 00:00:00+00:00,5.89,6.01,5.75,5.85,1355246,,,,,,,,,,,,,,6.008816992867404,#000000,,6.008816992867404,,0,,,0.0,0.0,0.0,0.0,34.519367912912465,1.882924741205514,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10983169,-1554915.7308088327,False,False,False,False,1744800.168434435,False,False,False,False
2022-02-02 00:00:00+00:00,5.87,6.0,5.85,5.98,1534558,,,,,,,,,,,,,,6.0197065758696855,#000000,,6.0197065758696855,,0,,,0.0,0.0,0.0,0.0,35.04199975583191,1.139596786792545,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12517727,-1984829.8982280942,False,False,False,False,1736555.3775154378,False,False,False,False
2022-02-03 00:00:00+00:00,5.75,5.865,5.66,5.78,1962623,,,,,,,,,,,,,,6.005410979381347,#000000,,6.005410979381347,,0,,,0.0,0.0,0.0,0.0,34.62792246573976,-0.5662682836883448,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14480350,-2474850.294376012,False,False,False,False,1745420.7744756169,False,False,False,False
2022-02-04 00:00:00+00:00,5.76,5.84,5.68,5.72,1553111,,,,,,,,,,,,,,5.994890950704122,#000000,,5.994890950704122,,0,,,0.0,0.0,0.0,0.0,34.479350281858984,-2.010806778920454,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12927239,-2884747.890674992,False,False,False,False,1737879.2146922592,False,False,False,False
2022-02-07 00:00:00+00:00,6.1,6.12,5.7993,5.8,2306946,,,,,,,,,,,,,,6.009562199097364,#000000,,6.009562199097364,,0,,,0.0,0.0,0.0,0.0,38.27828964415623,-2.010806778920454,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10620293,-3188102.6008446002,False,False,False,False,1760195.5592141314,False,False,False,False
2022-02-08 00:00:00+00:00,6.03,6.14,5.975,6.05,1599492,,,,,,,,,,,,,,6.019400858631188,#000000,,6.019400858631188,,0,,,0.0,0.0,0.0,0.0,40.219403845110165,-2.010806778920454,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12219785,-3542286.2243408905,False,False,False,False,1753893.4588527929,False,False,False,False
2022-02-09 00:00:00+00:00,6.02,6.15,6.0,6.08,1172329,,,,,,,,,,,,,,6.02553102903222,#000000,,6.02553102903222,,0,,,0.0,0.0,0.0,0.0,41.424663425595426,-2.010806778920454,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13392114,-3928553.980249091,False,False,False,False,1731087.0094860168,False,False,False,False
2022-02-10 00:00:00+00:00,5.95,6.25,5.88,6.0,1882382,,,,,,,,,,,,,,6.031073356662729,#000000,,6.031073356662729,,0,,,0.0,0.0,0.0,0.0,41.57863152942391,-2.010806778920454,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15274496,-4373492.88298442,False,False,False,False,1737020.1463689182,False,False,False,False
2022-02-11 00:00:00+00:00,6.4,6.485,5.94,5.95,3237560,,,,,,,,,,,,,,6.065566929727353,#000000,,6.065566929727353,,0,,,0.0,0.0,0.0,0.0,46.31420262420647,-2.010806778920454,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12036936,-4674020.064043854,False,False,False,False,1795864.8465113137,False,False,False,False
