date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_274,aVWAP_BoS_CHoCH_bull_473,aVWAP_BoS_CHoCH_bull_719,aVWAP_BoS_CHoCH_bull_841,aVWAP_BoS_CHoCH_bear_48,aVWAP_BoS_CHoCH_bear_188,aVWAP_BoS_CHoCH_bear_403,aVWAP_BoS_CHoCH_bear_447,aVWAP_BoS_CHoCH_bear_713,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,31.5,32.4,30.9,32.4,4518,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,30.0,31.8,28.521,31.2,5487,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,29.4,31.2,29.4,30.0,3784,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,30.6,30.6,29.37,29.7,3061,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,30.0,30.6,29.4,30.0,4974,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,29.43,30.6,29.4,29.4,4158,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,31.8,32.1,29.7,30.0,30097,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,31.8,34.5,31.5,31.5,12995,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,33.0,33.6,31.5,31.5,12800,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,33.6,33.6,32.4,32.7,2953,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,33.9,34.5,32.7,33.3,3892,,,,,,,,,,33.699999999999996,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,33.0,34.2,32.1,34.2,2943,,,,,,,,,,33.441653255303585,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,32.1,33.6,31.8,32.4,1982,,,,,,,,,,33.22997618237496,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,29.4,32.1,28.5,29.7,12052,,,,,,,,,,31.36464133403613,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,29.028,30.0,27.6,27.6,4192,,,,,,,,,,30.948361677506885,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,29.52,30.897,28.5,28.5,3469,,,,,,,,,,30.789154679284962,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,29.994,31.8,29.1,30.6,2538,,,,,,,,,,30.74903138277327,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,28.5,30.6,28.5,30.6,1821,,,,,,,,,,30.663264526133357,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,28.68,28.68,26.403,28.41,4168,,,,,,,,,,29.13791364654451,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,30.3,31.2,27.8328,27.8328,2031,,,,,,,,,,29.42705954171013,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,31.5,32.997,30.3,32.4,6016,,,,,,,,,,30.26796564292637,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,31.5,33.0,30.3,31.8,2041,,,,,,,,,,30.403477866664666,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,31.2,31.5,30.453,30.6,1609,,,,,,,,,,30.451758161425847,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,31.8,34.2,29.1,31.2,13113,,,,,,,,,,31.152944144914926,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,31.2,31.8,30.048,31.2,2147,,,,,,,,,,31.124608814307468,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,30.921,31.2,30.291,30.3,1150,,,,,,,,,,31.10402787451527,#000000,0,,,0.0,0.0,0.0,0.0
