date,Close,High,Low,Open,Volume,aVWAP_peak_154,aVWAP_peak_133,aVWAP_peak_119,aVWAP_valley_170,aVWAP_valley_147,aVWAP_valley_122,aVWAP_valley_95,aVWAP_valley_69,aVWAP_valley_44,aVWAP_valley_24,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,107.0502548446,108.2465653658,103.8267830418,104.8364746934,427156,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,98.1508848049,107.413104696,95.2671833543,107.2698744915,1143718,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,92.2020569779,96.8236182432,91.31402971,96.8236182432,1034110,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,92.2688977401,99.5067974075,89.7384974605,91.8296584462,1110699,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,89.8053382226,93.3097038928,86.4823974782,89.4138423303,1131204,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,93.8921733911,97.4156364218,89.3947449697,90.5119405648,1453124,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,102.2377199734,105.5893067587,91.7819150447,94.1308903986,2342477,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,97.6639021096,104.7741359215,97.4968002044,102.4859856612,1064853,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,98.7810977047,99.6691249726,92.4598713461,97.1291760128,728912,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,98.5901240987,103.5554378548,96.8045208826,99.2107883182,904684,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,88.5735584639,98.504185976,85.6850826731,97.5111232248,1057213,,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,102.5337290627,102.6483132263,88.7740807502,91.3617731115,1059508,,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,100.7672232072,107.183840882,99.6022842105,103.3453668882,1323120,,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,96.1089558791,104.5968169283,93.8593936648,100.8340639693,1556804,,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,79.0410008659,96.1951093256,78.6676692644,95.8122051189,2544301,,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,77.7582717735,82.7551716708,77.2949576834,78.3422006887,1182964,,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,79.5292037294,85.7131066675,75.4799917437,77.3083593306,1664848,,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,77.040326386,83.9613199219,75.0157203931,78.8974117884,1889783,,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,80.4481738255,82.7360264605,74.6567476993,76.9924633601,1619030,,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,77.3753675668,79.9312531465,72.4167580902,79.4526228881,1513309,,,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,75.9394767917,80.8310780322,73.1059856622,76.6574221793,1339023,,,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,77.8827156407,78.1120752605,72.1487251455,76.6765673896,966589,,,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,80.7544971908,81.0321027407,75.9873398176,77.4232305926,818765,,,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,73.7473502084,82.5445743571,73.4123090276,81.6064590507,1072831,,,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,69.8704451157,75.2981122455,68.5685708129,72.3401772488,1215686,,,,,,,,,,71.24570939136666,,71.24570939136666,#000000
2022-06-24 00:00:00+00:00,75.2311040093,75.7097342677,70.4735192412,72.3880402747,645248,,,,,,,,,,72.13302670618847,,72.13302670618847,#000000
2022-07-01 00:00:00+00:00,78.6618669405,79.2214045823,73.0520818271,75.9586220021,899570,,,,,,,,,,73.71201316551034,,73.71201316551034,#000000
2022-07-08 00:00:00+00:00,81.8125681685,81.8990203364,75.7609164195,76.8175540265,959638,,,,,,,,,,75.28868855498645,,75.28868855498645,#000000
2022-07-15 00:00:00+00:00,82.2928579899,84.185199886,78.5081741976,80.8135653401,1106520,,,,,,,,,,76.74979815373733,,76.74979815373733,#000000
2022-07-22 00:00:00+00:00,86.682706957,89.7469560172,81.3658986347,83.1573796683,1385234,,,,,,,,,,78.79736877751363,,78.79736877751363,#000000
2022-07-29 00:00:00+00:00,95.9907236947,96.1732338268,84.9824809894,86.7883707177,1409658,,,,,,,,,,81.3099653070351,,81.3099653070351,#000000
