date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_120,aVWAP_valley_95,aVWAP_valley_70,aVWAP_valley_41,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,46.8854894868,47.4607032143,46.6693617685,46.9221953604,11992,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,11992.0,False,False,False,False
2022-01-07 00:00:00+00:00,44.8936989671,47.0374627669,44.4534219792,46.9087557545,14578,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-14578,-1079.8518518518517,False,False,False,False,12183.555555555557,False,False,False,False
2022-01-14 00:00:00+00:00,44.3037258232,45.7008899457,43.7009809836,44.5524273734,9761,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-24339,-2802.7517146776404,False,False,False,False,12004.106995884775,False,False,False,False
2022-01-21 00:00:00+00:00,41.2753488266,43.8098869172,41.2357466689,43.5623734317,12559,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-36898,-5328.325661738556,False,False,False,False,12045.21018137479,False,False,False,False
2022-01-28 00:00:00+00:00,41.0736748387,41.6515693244,39.2952409433,40.4833056733,13944,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-50842,-8699.70894605422,False,False,False,False,12185.861279050732,False,False,False,False
2022-02-04 00:00:00+00:00,42.3149054653,43.2930787596,41.3941552996,41.3941552996,8560,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-42282,-11187.286061161314,False,False,False,False,11917.278962084012,False,False,False,False
2022-02-11 00:00:00+00:00,42.3242119723,43.8147381815,42.0574914405,42.5049958221,12213,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-30069,-12585.931538112327,False,False,False,False,11939.184224151863,False,False,False,False
2022-02-18 00:00:00+00:00,41.0814962648,43.0440801933,41.0106084026,42.0178892828,16988,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-47057,-15139.344016770672,False,False,False,False,12313.170577918392,False,False,False,False
2022-02-25 00:00:00+00:00,41.7852266065,41.7852266065,38.0477729769,40.7011175404,73082,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,26025,-12090.133348861735,False,False,False,False,16814.565349924436,False,False,False,False
2022-03-04 00:00:00+00:00,39.8370974656,41.7802763368,39.5823565864,41.7802763368,10902,,,,,,,,,,#000000,,,,False,False,False,False,-0.2654511276432201,-0.2654511276432201,False,False,False,False,15123,-10074.345693390494,False,False,False,False,16376.597546226329,False,False,False,False
2022-03-11 00:00:00+00:00,38.2500409971,39.8397706112,38.2500409971,39.8001684535,8658,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.30413969102930705,False,False,False,False,6465,-8849.20897536157,False,False,False,False,15804.849579839194,False,False,False,False
2022-03-18 00:00:00+00:00,41.3435635432,41.3545531419,37.0973211929,37.9883697404,17841,,,,,,,,,,#000000,,,,False,False,False,False,-0.319301854434461,-0.31172077273188403,False,False,False,False,24306,-6393.26756977923,False,False,False,False,15955.675536888142,False,False,False,False
