date,Open,High,Low,Close,Volume,aVWAP_OB_bull_854,aVWAP_OB_bull_758,aVWAP_OB_bull_658,aVWAP_OB_bull_624,aVWAP_OB_bear_740,aVWAP_OB_bear_335,aVWAP_OB_bear_204,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,58.45,58.45,58.19,58.29,259.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,259.0,False,False,False,False
2024-12-05 16:00:00+00:00,58.29,58.35,58.19,58.24,333.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-333.0,-5.162790697674419,False,False,False,False,260.14728682170545,False,False,False,False
2024-12-05 17:00:00+00:00,58.24,58.32,58.24,58.32,101.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,18.219461697722803,-86.4389233954456,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-232.0,-8.679646655850009,False,False,False,False,257.6798870260201,False,False,False,False
2024-12-05 18:00:00+00:00,58.32,58.32,57.66,57.66,3.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,15.698383077153764,-86.4389233954456,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-235.0,-12.18848934335621,False,False,False,False,253.7313616457717,False,False,False,False
2024-12-05 19:00:00+00:00,57.66,57.66,57.66,57.66,0.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,13.897612633890164,-86.4389233954456,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-235.0,-15.642931369040609,False,False,False,False,249.79754208537213,False,False,False,False
2024-12-05 20:00:00+00:00,57.64,57.7,57.47,57.6,101.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,12.381154352372048,-85.87952627543189,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-336.0,-20.60970762688494,False,False,False,False,247.49060344838963,False,False,False,False
2024-12-06 15:00:00+00:00,57.91,58.4,57.91,58.33,44.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,25.254127817249774,-70.76015029628448,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-292.0,-24.81730905902626,False,False,False,False,244.3357103716704,False,False,False,False
2024-12-06 16:00:00+00:00,58.33,58.33,58.03,58.195,400.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,32.840135759864495,-60.96813354415775,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-692.0,-35.161226748033606,False,False,False,False,246.7491102108693,False,False,False,False
2024-12-06 17:00:00+00:00,58.195,58.3,58.15,58.26,100.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,38.938459765531476,-52.6291562739124,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-592.0,-43.79438602325789,False,False,False,False,244.4739302076,False,False,False,False
2024-12-06 18:00:00+00:00,58.26,58.46,58.24,58.36,100.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,44.30364833736052,-45.00040153712735,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-492.0,-50.74331027095932,False,False,False,False,242.2340243129085,False,False,False,False
