date,Close,High,Low,Open,Volume,aVWAP_OB_bull_765,aVWAP_OB_bull_687,aVWAP_OB_bull_610,aVWAP_OB_bull_603,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,37.4462294219,37.7338196373,36.484289736,37.6644013094,714693,,,,,,#000000,,,,,,False,False,False,False,False,,,37.10905468665,37.10905468665,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,714693.0,False,False,False,False
2022-01-04 00:00:00+00:00,36.7718799514,37.6941520214,36.484289736,37.5751491736,1159794,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,37.089220878700004,37.10905468665,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1159794,-45482.117647058825,False,False,False,False,732147.9411764706,False,False,False,False
2022-01-05 00:00:00+00:00,35.125673891,36.960301127,34.9521280714,36.8512151832,1626524,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,35.956214599199996,35.956214599199996,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2786318,-152965.87773933104,False,False,False,False,767221.5121107267,False,False,False,False
2022-01-06 00:00:00+00:00,35.2645105467,36.1867826167,34.7091639239,34.9769203313,2187809,,,,,,"rgba(239, 83, 80, 0.5)",,,,2.1105878249451893,-48.065294493800245,False,False,False,True,True,,,35.4479732703,35.4479732703,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-598509,-170438.157043671,False,False,False,False,822930.8253612864,False,False,False,False
2022-01-07 00:00:00+00:00,35.0066710433,35.4092973448,34.1637342051,35.1950922189,1072165,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.2759122388899806,-47.11433532684781,False,False,False,True,True,,,34.786515774950004,35.4479732703,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1670674,-229270.93519882116,False,False,False,False,832704.7145628046,False,False,False,False
2022-01-10 00:00:00+00:00,34.2629032449,34.7984160597,33.6778059102,34.7091639239,1027832,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.554646357791844,-46.99685359588418,False,False,False,True,True,,,34.23811098495,35.4479732703,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2698506,-326103.68283808307,False,False,False,False,840356.7649721063,False,False,False,False
2022-01-11 00:00:00+00:00,34.4215737085,34.5207427483,33.737307334,34.3521553807,1255679,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.62207149949134,-45.19837526445909,False,False,False,True,True,,,34.12902504115,35.4479732703,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1442827,-369896.7540993347,False,False,False,False,856643.9114437884,False,False,False,False
2022-01-12 00:00:00+00:00,34.5504934603,35.0364217552,34.2926539568,34.6992470199,1459751,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.503929334544967,-42.72065067935186,False,False,False,True,True,,,34.12902504115,35.4479732703,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16924,-354727.3127621059,False,False,False,False,880295.1698185418,False,False,False,False
2022-01-13 00:00:00+00:00,35.135590795,35.6413528979,34.4116568046,34.6397455961,1787335,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.132173064795516,-35.97472590536562,False,False,False,True,True,,,34.12902504115,35.4479732703,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1804259,-270061.18284986645,False,False,False,False,915865.3592374226,False,False,False,False
2022-01-14 00:00:00+00:00,33.8573018722,34.9485128906,33.4208174648,34.7699510876,1120604,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.824632135442194,-34.97750161661857,False,False,False,True,True,,,34.12902504115,35.4479732703,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,683655,-232660.54822830306,False,False,False,False,923894.3255418374,False,False,False,False
2022-01-18 00:00:00+00:00,33.3910571643,34.2367782188,33.2716612507,33.8089428618,1575300,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.13897709265764,-34.97750161661857,False,False,False,True,True,,,33.754219734749995,33.754219734749995,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-891645,-258503.07574876177,False,False,False,False,949439.6461088242,False,False,False,False
2022-01-19 00:00:00+00:00,32.8338762343,33.8586911592,32.8338762343,33.4209061427,1327231,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.526199368603585,-34.97750161661857,False,False,False,True,True,,,33.34628369675,33.34628369675,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2218876,-335380.4453272417,False,False,False,False,964254.993320243,False,False,False,False
2022-01-20 00:00:00+00:00,32.2169973474,33.5502517157,32.1374000717,33.1323660182,983206,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.36786994088994,-34.97750161661857,False,False,False,True,True,,,32.8438258937,32.8438258937,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3202082,-447800.1141379381,False,False,False,False,964998.1700527825,False,False,False,False
2022-01-21 00:00:00+00:00,31.4011252713,32.2866449637,31.2916790172,31.9185075635,1147980,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.812548170711556,-31.76092796504335,False,False,False,True,False,,,32.8438258937,28.062940348821424,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4350062,-600829.9920148817,False,False,False,False,972173.9280899283,False,False,False,False
2022-01-24 00:00:00+00:00,32.336393261,32.35629258,30.4361077998,30.7245484277,1737050,,,,,31.709597880266667,"rgba(239, 83, 80, 0.5)",,31.709597880266667,,18.9004971286409,-35.26735797117571,False,False,False,True,True,,,32.8438258937,27.526266788507144,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2613012,-679739.0903672393,False,False,False,False,1002169.0681648331,False,False,False,False
