date,Open,High,Low,Close,Volume,aVWAP_peak_865,aVWAP_peak_855,aVWAP_peak_840,aVWAP_peak_828,aVWAP_peak_793,aVWAP_peak_792,aVWAP_peak_758,aVWAP_peak_756,aVWAP_peak_755,aVWAP_peak_753,aVWAP_peak_721,aVWAP_peak_720,aVWAP_peak_689,aVWAP_peak_667,aVWAP_peak_656,aVWAP_peak_655,aVWAP_peak_611,aVWAP_peak_593,aVWAP_valley_870,aVWAP_valley_852,aVWAP_valley_821,aVWAP_valley_820,aVWAP_valley_744,aVWAP_valley_726,aVWAP_valley_695,aVWAP_valley_678,aVWAP_valley_660,aVWAP_valley_636,aVWAP_valley_612,aVWAP_valley_570,aVWAP_valley_541,aVWAP_valley_539,aVWAP_valley_515,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,1.225,1.24,1.215,1.23,1174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1174.0,False,False,False,False
2024-12-19 16:00:00+00:00,1.225,1.235,1.215,1.225,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-368.0,-5.705426356589147,False,False,False,False,1161.5038759689924,False,False,False,False
2024-12-19 17:00:00+00:00,1.225,1.23,1.225,1.225,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-368.0,-11.322396490595516,False,False,False,False,1146.5968391322638,False,False,False,False
2024-12-19 18:00:00+00:00,1.225,1.24,1.225,1.24,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-159.0,-13.611971738803337,False,False,False,False,1132.0604540294378,False,False,False,False
2024-12-19 19:00:00+00:00,1.24,1.24,1.23,1.235,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-431.0,-20.083103959907163,False,False,False,False,1118.7261834243302,False,False,False,False
2024-12-19 20:00:00+00:00,1.235,1.235,1.225,1.23,5336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5767.0,-109.18259072021867,False,False,False,False,1184.110273603798,False,False,False,False
2024-12-20 15:00:00+00:00,1.25,1.255,1.235,1.245,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5547.0,-193.48983737571916,False,False,False,False,1169.1628275014134,False,False,False,False
2024-12-20 16:00:00+00:00,1.245,1.255,1.23,1.245,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5547.0,-276.4899949357855,False,False,False,False,1154.7882100207714,False,False,False,False
2024-12-20 17:00:00+00:00,1.245,1.26,1.245,1.25,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5537.0,-358.0482895879438,False,False,False,False,1137.0395556018448,False,False,False,False
2024-12-20 18:00:00+00:00,1.245,1.255,1.24,1.25,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5537.0,-438.34211455557255,False,False,False,False,1121.2404927242967,False,False,False,False
2024-12-20 19:00:00+00:00,1.25,1.255,1.245,1.25,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5537.0,-517.3910740198272,False,False,False,False,1104.2290122169431,False,False,False,False
2024-12-20 20:00:00+00:00,1.245,1.25,1.225,1.23,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-610.7183441900625,False,False,False,False,1102.613058539161,False,False,False,False
2024-12-23 15:00:00+00:00,1.21,1.22,1.21,1.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-702.5986799390538,False,False,False,False,1085.5182824377787,False,False,False,False
2024-12-23 16:00:00+00:00,1.215,1.215,1.215,1.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-793.0545143586033,False,False,False,False,1068.6885416247899,False,False,False,False
2024-12-23 17:00:00+00:00,1.215,1.215,1.215,1.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-882.1079327406405,False,False,False,False,1052.1197270259559,False,False,False,False
2024-12-23 18:00:00+00:00,1.215,1.215,1.215,1.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-969.7806779694678,False,False,False,False,1035.8077932736155,False,False,False,False
2024-12-23 19:00:00+00:00,1.215,1.215,1.215,1.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-1056.0941558304062,False,False,False,False,1019.7487577189858,False,False,False,False
2024-12-23 20:00:00+00:00,1.215,1.215,1.215,1.215,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-1141.0694402361362,False,False,False,False,1003.9386994597767,False,False,False,False
2024-12-24 15:00:00+00:00,1.22,1.235,1.22,1.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6537.0,-1224.72727837201,False,False,False,False,988.3737583828809,False,False,False,False
2024-12-24 16:00:00+00:00,1.23,1.25,1.23,1.25,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6428.0,-1305.3981732809712,False,False,False,False,974.7400567025261,False,False,False,False
2024-12-24 17:00:00+00:00,1.25,1.26,1.245,1.255,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6227.0,-1381.7020775711887,False,False,False,False,962.744086831169,False,False,False,False
2024-12-24 18:00:00+00:00,1.255,1.255,1.255,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6227.0,-1456.822975593341,False,False,False,False,947.8178219190579,False,False,False,False
2024-12-24 19:00:00+00:00,1.255,1.255,1.255,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6227.0,-1530.7792085298784,False,False,False,False,933.1229719668245,False,False,False,False
2024-12-24 20:00:00+00:00,1.255,1.255,1.255,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6227.0,-1603.5888332038337,False,False,False,False,918.6559491456334,False,False,False,False
2024-12-25 15:00:00+00:00,1.255,1.255,1.255,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6227.0,-1675.2696264874953,False,False,False,False,904.4132212519025,False,False,False,False
2024-12-25 16:00:00+00:00,1.255,1.255,1.255,1.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6227.0,-1745.839089642728,False,False,False,False,890.3913108448962,False,False,False,False
