date,Close,High,Low,Open,Volume,aVWAP_peak_164,aVWAP_peak_115,aVWAP_peak_105,aVWAP_peak_94,aVWAP_peak_83,aVWAP_peak_60,aVWAP_peak_28,aVWAP_valley_173,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_120,aVWAP_valley_103,aVWAP_valley_92,Peaks_avg,Valleys_avg,color
2022-06-17 00:00:00+00:00,3.8,4.41,3.49,3.9,247547,,,,,,,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,4.3,4.67,3.77,3.77,2223968,,,,,,,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,4.15,4.565,4.0,4.22,409818,,,,,,,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,5.44,5.5,4.0,4.07,437669,,,,,,,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,6.18,6.4799,4.93,5.35,189228,,,,,,,5.863300000000001,,,,,,,,5.863300000000001,,#000000
2022-07-22 00:00:00+00:00,5.89,6.25,5.71,6.22,83402,,,,,,,5.889822955654185,,,,,,,,5.889822955654185,,#000000
2022-07-29 00:00:00+00:00,5.2,6.44,4.7399,5.675,244231,,,,,,,5.6867040681472725,,,,,,,,5.6867040681472725,,#000000
2022-08-05 00:00:00+00:00,4.25,5.58,4.0652,4.92,120196,,,,,,,5.4876586727718255,,,,,,,,5.4876586727718255,,#000000
2022-08-12 00:00:00+00:00,4.55,4.93,3.96,4.39,130562,,,,,,,5.316269048968304,,,,,,,,5.316269048968304,,#000000
2022-08-19 00:00:00+00:00,4.32,4.97,4.3,4.55,57327,,,,,,,5.261629780737164,,,,,,,,5.261629780737164,,#000000
2022-08-26 00:00:00+00:00,4.1,4.4125,4.1,4.32,50420,,,,,,,5.200721211965433,,,,,,,,5.200721211965433,,#000000
2022-09-02 00:00:00+00:00,3.79,4.1652,3.68,4.08,98193,,,,,,,5.0673521128491785,,,,,,,,5.0673521128491785,,#000000
2022-09-09 00:00:00+00:00,3.54,3.9,3.53,3.9,91282,,,,,,,4.946423083164529,,,,,,,,4.946423083164529,,#000000
2022-09-16 00:00:00+00:00,4.1,4.1,3.47,3.6,70429,,,,,,,4.880885527055238,,,,,,,,4.880885527055238,,#000000
2022-09-23 00:00:00+00:00,3.57,4.1,3.47,4.1,56157,,,,,,,4.825853847780855,,,,,,,,4.825853847780855,,#000000
2022-09-30 00:00:00+00:00,3.35,3.635,3.35,3.51,71536,,,,,,,4.747640344412306,,,,,,,,4.747640344412306,,#000000
2022-10-07 00:00:00+00:00,3.32,3.68,3.32,3.5,69145,,,,,,,4.679765373603341,,,,,,,,4.679765373603341,,#000000
2022-10-14 00:00:00+00:00,3.63,3.63,3.2,3.4,77235,,,,,,,4.614381021724307,,,,,,,,4.614381021724307,,#000000
2022-10-21 00:00:00+00:00,3.6,3.7,3.32,3.38,51735,,,,,,,4.576338492743029,,,,,,,,4.576338492743029,,#000000
2022-10-28 00:00:00+00:00,3.63,4.07,3.51,3.52,61570,,,,,,,4.542385409475247,,,,,,,,4.542385409475247,,#000000
2022-11-04 00:00:00+00:00,3.76,4.0158,3.3785,3.63,127162,,,,,,,4.478852165501886,,,,,,,,4.478852165501886,,#000000
2022-11-11 00:00:00+00:00,3.45,3.8111,3.26,3.81,100859,,,,,,,4.422864040051737,,,,,,,,4.422864040051737,,#000000
2022-11-18 00:00:00+00:00,2.74,3.5163,2.67,3.26,147344,,,,,,,4.310499040417532,,,,,,,,4.310499040417532,,#000000
2022-11-25 00:00:00+00:00,2.69,2.8,2.62,2.68,95805,,,,,,,4.2332730796893205,,,,,,,,4.2332730796893205,,#000000
2022-12-02 00:00:00+00:00,2.94,3.0,2.4,2.74,318983,,,,,,,4.032836722744413,,,,,,,,4.032836722744413,,#000000
2022-12-09 00:00:00+00:00,2.49,3.11,2.42,2.89,245357,,,,,,,3.9024445917205535,,,,,,,,3.9024445917205535,,#000000
2022-12-16 00:00:00+00:00,2.27,2.51,2.035,2.45,571156,,,,,,,3.6047983355244426,,,,,,,,3.6047983355244426,,#000000
2022-12-23 00:00:00+00:00,2.67,3.315,2.0,2.36,217581,,,,,,,3.5434855271926176,,,,,,,,3.5434855271926176,,#000000
2022-12-30 00:00:00+00:00,2.73,2.75,2.05,2.62,337105,,,,,,,3.4489162713174095,,,,,,,,3.4489162713174095,,#000000
2023-01-06 00:00:00+00:00,2.475,2.7,2.27,2.7,59641,,,,,,,3.43350674522477,,,,,,,,3.43350674522477,,#000000
2023-01-13 00:00:00+00:00,2.66,2.71,2.25,2.47,128383,,,,,,,3.403881134311152,,,,,,,,3.403881134311152,,#000000
2023-01-20 00:00:00+00:00,2.64,2.76,2.5,2.72,36104,,,,,,,3.396762673041075,,,,,,,,3.396762673041075,,#000000
2023-01-27 00:00:00+00:00,3.31,3.3499,2.47,2.71,137442,,,,,,,3.3847543239807174,,,,,,,,3.3847543239807174,,#000000
2023-02-03 00:00:00+00:00,3.6,3.73,3.19,3.29,115352,,,,,,,3.388134063508041,,,,,,,,3.388134063508041,,#000000
2023-02-10 00:00:00+00:00,3.28,3.6534,3.05,3.58,95384,,,,,,,3.3867819745572816,,,,,,,,3.3867819745572816,,#000000
2023-02-17 00:00:00+00:00,4.8016,4.88,3.37,3.39,238987,,,,,,,3.4380186894899483,,,,,,,,3.4380186894899483,,#000000
2023-02-24 00:00:00+00:00,4.93,5.445,4.74,4.9,138357,,,,,,5.038333333333333,3.4858027761555874,,,,,,,,4.262068054744461,,#000000
2023-03-03 00:00:00+00:00,4.38,5.23,4.3,4.6901,141320,,,,,,4.8353722985205545,3.5198637409379896,,,,,,,,4.177618019729272,,#000000
2023-03-10 00:00:00+00:00,3.51,4.3664,3.38,4.33,175269,,,,,,4.4180519787696415,3.5280875174444453,,,,,,,,3.9730697481070436,,#000000
2023-03-17 00:00:00+00:00,3.5,3.58,3.1,3.51,187535,,,,,,4.118944906075043,3.52316882582483,,,,,,,,3.8210568659499367,,#000000
2023-03-24 00:00:00+00:00,3.34,3.59,3.03,3.45,176644,,,,,,3.9466527357851366,3.51641577138519,,,,,,,,3.7315342535851634,,#000000
2023-03-31 00:00:00+00:00,3.81,3.89,3.18,3.18,43720,,,,,,3.9304391737411315,3.517315369182355,,,,,,,,3.723877271461743,,#000000
2023-04-07 00:00:00+00:00,3.38,3.88,3.3234,3.88,21873,,,,,,3.9204846722533806,3.517357995550568,,,,,,,,3.7189213339019744,,#000000
2023-04-14 00:00:00+00:00,3.74,3.74,3.3,3.3001,48992,,,,,,3.903318958705951,3.518043606471883,,,,,,,,3.710681282588917,,#000000
2023-04-21 00:00:00+00:00,2.94,3.76,2.94,3.69,169538,,,,,,3.797287691978594,3.5088162077107836,,,,,,,,3.6530519498446887,,#000000
2023-04-28 00:00:00+00:00,2.66,3.04,2.55,2.96,87157,,,,,,3.720609205774505,3.4971841892294204,,,,,,,,3.6088966975019625,,#000000
2023-05-05 00:00:00+00:00,2.68,2.8,2.55,2.61,59202,,,,,,3.67115086711262,3.488728641113568,,,,,,,,3.579939754113094,,#000000
2023-05-12 00:00:00+00:00,2.39,2.94,2.33,2.68,186380,,,,,,3.526066801626105,3.45933549537368,,,,,,,,3.4927011484998927,,#000000
2023-05-19 00:00:00+00:00,2.385,2.545,2.27,2.44,132621,,,,,,3.4308613039501688,3.4361672192537447,,,,,,,,3.4335142616019567,,#000000
2023-05-26 00:00:00+00:00,2.38,2.63,2.31,2.4,65153,,,,,,3.3913465973705255,3.425577773829371,,,,,,,,3.408462185599948,,#000000
2023-06-02 00:00:00+00:00,2.56,2.59,2.36,2.37,109364,,,,,,3.3356324732496714,3.409410158740031,,,,,,,,3.3725213159948515,,#000000
2023-06-09 00:00:00+00:00,2.41,2.72,2.3001,2.68,65402,,,,,,3.304570785138034,3.3997333104477394,,,,,,,,3.352152047792887,,"rgba(239, 83, 80, 0.5)"
2023-06-16 00:00:00+00:00,2.3,2.6585,2.16,2.37,154539,,,,,,3.2312213541640133,3.375161109434559,,,,,,,,3.3031912317992864,,"rgba(239, 83, 80, 0.5)"
2023-06-23 00:00:00+00:00,2.365,2.61,2.22,2.37,39699,,,,,,3.214711767897548,3.3691933132278393,,,,,,,,3.2919525405626935,,"rgba(239, 83, 80, 0.5)"
2023-06-30 00:00:00+00:00,2.45,2.49,2.05,2.3499,123780,,,,,,3.163215268820238,3.349767989275284,,,,,,,,3.256491629047761,,#000000
2023-07-07 00:00:00+00:00,2.39,2.6497,2.1301,2.5,25037,,,,,,3.1542169318668773,3.3461525488945307,,,,,,,,3.2501847403807043,,"rgba(239, 83, 80, 0.5)"
2023-07-14 00:00:00+00:00,2.55,2.61,2.26,2.36,28101,,,,,,3.1454388159654405,3.3424780648549652,,,,,,,,3.2439584404102026,,#000000
2023-07-21 00:00:00+00:00,2.81,2.8899,2.51,2.55,20270,,,,,,3.1416721504353347,3.3406438570143653,,,,,,,,3.24115800372485,,#000000
2023-07-28 00:00:00+00:00,2.92,3.09,2.71,2.8899,29846,,,,,,3.138526587239477,3.3387178635524,,,,,,,,3.2386222253959387,,#000000
2023-08-04 00:00:00+00:00,2.55,3.1239,2.39,2.86,29649,,,,,2.687966666666667,3.1326142356009075,3.335861481311176,,,,,,,,3.0521474611929165,,#000000
2023-08-11 00:00:00+00:00,2.56,2.65,2.43,2.57,22846,,,,,2.626472432930121,3.1267488395739838,3.3332012506515967,,,,,,,,3.0288075077185668,,#000000
2023-08-18 00:00:00+00:00,2.65,2.65,2.5,2.59,74405,,,,,2.6109509091147887,3.110118481853926,3.3252395018558114,,,,,,,,3.0154362976081757,,#000000
2023-08-25 00:00:00+00:00,2.415,2.6,2.2001,2.57,46838,,,,,2.555437622358571,3.0963784070448392,3.3189919763302864,,,,,,,,2.9902693352445655,,"rgba(239, 83, 80, 0.5)"
2023-09-01 00:00:00+00:00,2.35,2.615,2.26,2.43,26323,,,,,2.5360823947029494,3.0889247222748084,3.3155304979399016,,,,,,,,2.980179204972553,,"rgba(239, 83, 80, 0.5)"
2023-09-08 00:00:00+00:00,2.3,2.5242,2.19,2.38,38223,,,,,2.5043188051512764,3.0772962448453582,3.310165054508044,,,,,,,,2.96392670150156,,"rgba(239, 83, 80, 0.5)"
2023-09-15 00:00:00+00:00,2.15,2.38,2.15,2.3399,53736,,,,,2.4532267042211724,3.0591706652486423,3.30186778500899,,,,,,,,2.9380883848262678,,"rgba(239, 83, 80, 0.5)"
2023-09-22 00:00:00+00:00,2.25,2.32,2.15,2.15,65481,,,,,2.4141714349516974,3.038438583800358,3.292050453357973,,,,,,,,2.9148868240366763,,"rgba(239, 83, 80, 0.5)"
2023-09-29 00:00:00+00:00,2.2301,2.43,2.19,2.2,14143,,,,,2.4091936286697306,3.0343335612709303,3.2900402595456097,,,,,,,,2.911189149828757,,"rgba(239, 83, 80, 0.5)"
2023-10-06 00:00:00+00:00,2.679,2.73,1.846,2.22,88603,,,,,2.410953130094638,3.0140441430989156,3.2792911704931402,,,,,,,2.4183333333333334,2.9014294812288974,2.4183333333333334,#000000
2023-10-13 00:00:00+00:00,2.5501,3.05,2.46,2.54,36091,,,,,2.4310039428104777,3.00971047334256,3.2763295399110715,,,,,,,2.496008452959512,2.905681318688036,2.496008452959512,#000000
2023-10-20 00:00:00+00:00,2.6,3.1,2.52,2.66,125306,,,,2.74,2.4932888839378595,2.9978581092684182,3.2671818981109446,,,,,,,2.618302872133333,2.8745822228293054,2.618302872133333,#000000
2023-10-27 00:00:00+00:00,2.5408,2.75,2.4502,2.5586,36978,,,,2.703618385053363,2.498175950646451,2.992512894299919,3.263742126983793,,,,,,,2.6134103800059005,2.8645123392458816,2.6134103800059005,#000000
2023-11-03 00:00:00+00:00,2.51,2.57,2.45,2.53,24650,,,,2.678086950474499,2.4986025198847117,2.9884299375698933,3.2612341854962863,,,,,,,2.6052305442172505,2.856588398356348,2.6052305442172505,#000000
2023-11-10 00:00:00+00:00,2.6,2.74,2.385,2.51,50624,,,,2.6561189520033004,2.5038724028563544,2.9813679837725093,3.256576728022623,,,,,,,2.6010058854977562,2.8494840166636966,2.6010058854977562,#000000
2023-11-17 00:00:00+00:00,2.65,2.79,2.55,2.67,56103,,,,2.6574972366095597,2.5151967672954862,2.9754594104197256,3.252147941442094,,,,,,,2.6093642338046235,2.850075338941716,2.6093642338046235,#000000
2023-11-24 00:00:00+00:00,2.765,2.8,2.46,2.55,32762,,,,2.659253931248717,2.5215600653976877,2.972234690445615,3.2496427892011157,,,,,,,2.614130977181825,2.850672869073284,2.614130977181825,#000000
2023-12-01 00:00:00+00:00,2.79,2.89,2.6,2.69,44283,,,,2.6712886384358496,2.5337380351708414,2.969199861493355,3.24678682723808,,,,,,,2.627169971807294,2.8552533405845315,2.627169971807294,#000000
2023-12-08 00:00:00+00:00,2.425,2.7,2.42,2.7,26348,,,,2.6609175225536075,2.5331854112938856,2.9653681208311204,3.2442559931083412,,,,,,,2.621505447137954,2.8509317619467387,2.621505447137954,"rgba(239, 83, 80, 0.5)"
2023-12-15 00:00:00+00:00,2.46,2.5,2.35,2.36,59754,,,,2.6315837857480604,2.5271345218535957,2.955442713168675,3.2379711276727816,,,,,,,2.6025117781767446,2.8380330371107787,2.6025117781767446,#000000
2023-12-22 00:00:00+00:00,2.41,2.5,2.03,2.43,203819,,,,2.5333960202454135,2.4894698176983177,2.9167998990580197,3.214061284010845,,,,,,2.313333333333333,2.5274595874807884,2.788431755253149,2.4203964604070607,#000000
2023-12-29 00:00:00+00:00,2.925,2.98,2.36,2.5,112333,,,,2.5656013605706205,2.51296926539972,2.9116055680460797,3.2076107942027683,,,,,,2.470263359607615,2.5559341413283962,2.7994467470547972,2.5130987504680053,#000000
2024-01-05 00:00:00+00:00,2.54,3.75,2.5,2.9,202596,,,2.9299999999999997,2.6412768797144053,2.570370653480029,2.9126123069453174,3.2007493897228407,,,,,,2.6498125904421155,2.624813256714383,2.851001845972518,2.637312923578249,#000000
2024-01-12 00:00:00+00:00,2.6772,2.9,2.48,2.51,62651,,,2.8723045277295,2.6439596214756143,2.5750805754800283,2.9088362985423224,3.1968428898428995,,,,,,2.6536833753297357,2.6280953105781717,2.8394047826140727,2.6408893429539537,#000000
2024-01-19 00:00:00+00:00,2.68,2.73,2.5,2.63,54329,,,2.832245295015896,2.6435969616256734,2.5771864131663893,2.904964088502297,3.1931823247132205,,,,,,2.6522291358358707,2.628477878543907,2.830235016604695,2.640353507189889,#000000
2024-01-26 00:00:00+00:00,2.6756,2.85,2.62,2.63,46978,,,2.817244629713494,2.6465488933586303,2.5811498537968802,2.9026579472211362,3.1904966646190522,,,,,,2.65656225324908,2.6317004746845454,2.8276195977418386,2.644131363966813,#000000
2024-02-02 00:00:00+00:00,2.73,2.87,2.52,2.72,54240,,,2.8029912213577193,2.6492804343831864,2.5851780557705344,2.8999459924608444,3.1873781423040395,,,,,,2.6602499907274977,2.6347845297653,2.824954769255265,2.6475172602463988,#000000
2024-02-09 00:00:00+00:00,2.87,2.87,2.57,2.73,33502,,,2.8005582879884483,2.652575873058813,2.588770493882744,2.898844798969728,3.1857230917407366,,,,,,2.665022337220249,2.6381352370279965,2.825294509128094,2.651578787124123,#000000
2024-02-16 00:00:00+00:00,2.615,2.89,2.52,2.87,48104,,,2.7885362818471338,2.653421665778029,2.5911117417490646,2.8961538485055294,3.182831667614084,,,,,,2.6656086964135044,2.639401861428202,2.8224110410987677,2.652505278920853,#000000
2024-02-23 00:00:00+00:00,2.78,2.79,2.6092,2.65,58030,,,2.7821023499812645,2.6565977303464603,2.5954024219082474,2.8937272564841496,3.1797355499083175,,,,,,2.669633099546496,2.642864283333471,2.821513061725688,2.656248691439983,#000000
2024-03-01 00:00:00+00:00,2.86,3.18,2.62,2.76,177288,,,2.8072311913224297,2.683597833334878,2.62113099379045,2.893431808642419,3.173785371993415,,,,,,2.706143719497345,2.6692945003950173,2.835835439816718,2.687719109946181,#000000
2024-03-08 00:00:00+00:00,2.87,2.975,2.68,2.93,154398,,,2.813190919118142,2.6982551292953993,2.6368846933689403,2.891611711464083,3.168014997915567,,,,,,2.723461460261024,2.6841645215306995,2.841591490232426,2.7038129908958615,#000000
2024-03-15 00:00:00+00:00,3.59,4.15,2.78,2.79,515153,,3.5066666666666664,3.0670486476525336,2.8892697560669087,2.8042897285839166,2.9561905474778407,3.186571023305568,,,,,,2.9575717047662757,2.867994717842346,3.068339394958906,2.912783211304311,"rgba(38, 166, 154, 0.5)"
2024-03-22 00:00:00+00:00,3.13,3.7542,3.1,3.61,177667,,3.4608664210040123,3.0963080552148483,2.922333017006122,2.8368931791974084,2.9691861583379437,3.1891953317870874,,,,,,2.9921964714240827,2.900919849632843,3.079130360424571,2.946558160528463,#000000
2024-03-29 00:00:00+00:00,3.32,3.49,3.0,3.1,138869,,3.4289970214827896,3.1103006046507584,2.941670105703447,2.8569877469747404,2.977184339689569,3.190349997182262,,,,,,3.0111078005402403,2.9204714777152723,3.084248302613928,2.965789639127756,#000000
2024-04-05 00:00:00+00:00,2.93,3.28,2.81,3.28,83375,,3.39051687874655,3.1055194098724717,2.9437704135434513,2.8610441647125935,2.9776475814335863,3.1887875334461726,,,,,,3.0109334144636826,2.9231283963575336,3.077880996959138,2.967030905410608,#000000
2024-04-12 00:00:00+00:00,2.65,3.1372,2.3982,3.02,153644,,3.295336490104562,3.0759747431011997,2.9316699224713196,2.854737982744925,2.970635547290885,3.181683161882139,,,,,,2.991873344880813,2.9126652733960756,3.0516729745991715,2.952269309138444,"rgba(239, 83, 80, 0.5)"
2024-04-19 00:00:00+00:00,2.65,2.825,2.31,2.55,95429,,3.2379270864740715,3.053653103322727,2.920314088169867,2.847284620593701,2.9641829341085617,3.1761127135580614,,,,,2.595,2.9759092803856566,2.9024027704212307,3.0332457577044987,2.8244373502689624,"rgba(239, 83, 80, 0.5)"
2024-04-26 00:00:00+00:00,2.7201,2.86,2.58,2.65,69937,,3.2085771970724606,3.042679311773642,2.915482659940557,2.844663620820729,2.96114751731482,3.1729610341469234,,,,,2.647879408302392,2.968582216399942,2.8981848374453176,3.0242518901781885,2.8382154873825503,"rgba(239, 83, 80, 0.5)"
2024-05-03 00:00:00+00:00,2.7,2.86,2.59,2.6,39194,,3.1934351049687364,3.036778400151351,2.9128306920156386,2.8432030161356043,2.9594558914694327,3.1712007586290802,,,,,2.6610591492308697,2.9646033992253185,2.895862168518096,3.019483977228307,2.840508238991428,"rgba(239, 83, 80, 0.5)"
2024-05-10 00:00:00+00:00,2.62,2.85,2.59,2.7,54986,,3.172456309235031,3.028108113767826,2.9086761700959576,2.8407365042175936,2.9568333414459773,3.1685925141298807,,,,,2.6664842182118007,2.958578366059247,2.8921730295426413,3.0125671588153775,2.839078537937896,"rgba(239, 83, 80, 0.5)"
2024-05-17 00:00:00+00:00,2.66,2.85,2.62,2.71,61482,,3.151997215706196,3.019537039460345,2.904677557975199,2.838473028511891,2.9542082002280243,3.1658487888503735,,,,,2.674818186887125,2.952695736509002,2.888650355830958,3.0057903051220047,2.8387214264090286,"rgba(239, 83, 80, 0.5)"
2024-05-24 00:00:00+00:00,2.75,2.8204,2.65,2.72,60891,,3.134708964721232,3.012274966296631,2.9014618270847166,2.8368152393619015,2.951976842861153,3.163341107097426,,,,,2.685231663520275,2.9478278732455903,2.8858595403793625,3.000096491237177,2.8396396923817426,#000000
2024-05-31 00:00:00+00:00,2.59,2.72,2.59,2.715,48214,,3.1185809533499547,3.0046335524645573,2.8973758958805385,2.8341349133689686,2.9493685343179084,3.160880544652641,,,,,2.679414332388664,2.9422266803319213,2.8821572786808773,2.9941623990057615,2.8345994304671542,"rgba(239, 83, 80, 0.5)"
2024-06-07 00:00:00+00:00,2.77,2.85,2.59,2.59,32855,,3.1103888617802316,3.001001236083217,2.8957241979409227,2.8332678069883293,2.94818865465714,3.1595427373264604,,,,,2.683477127628938,2.939761803330263,2.8807181267950153,2.9913522491293834,2.834652352584739,#000000
2024-06-14 00:00:00+00:00,2.67,2.87,2.585,2.78,38273,,3.1005874763769223,2.9964517267681665,2.8935072239695785,2.8319863472426534,2.946648694509467,3.1578912115953677,,,,,2.6853749843561205,2.9365736441371513,2.878754378063295,2.9878454467436923,2.8335676688521887,"rgba(239, 83, 80, 0.5)"
2024-06-21 00:00:00+00:00,2.65,2.705,2.47,2.705,93451,,3.0729326195629088,2.9822589891253086,2.88550066928126,2.826521901516946,2.9414269232118064,3.153023240646428,,,,,2.6732689240618432,2.9258919874652123,2.8714361832778765,2.9769440572241095,2.823532364934978,"rgba(239, 83, 80, 0.5)"
2024-06-28 00:00:00+00:00,2.65,2.7,2.5,2.535,30816,,3.0646337216499555,2.9779030108946247,2.883034572466028,2.8248446489351124,2.939782375362388,3.1514611229628327,,,,,2.670480471484357,2.9226089299790803,2.869182749321709,2.9736099087118233,2.820757383595049,"rgba(239, 83, 80, 0.5)"
2024-07-05 00:00:00+00:00,2.73,2.76,2.5996,2.69,15556,,3.061284677064033,2.976220788962049,2.8821749200956392,2.8243290445406415,2.9391621526125618,3.1507932617253065,,,,,2.6711126481085166,2.9214037347529977,2.868415300619524,2.9723274741667054,2.8203105611603463,#000000
2024-07-12 00:00:00+00:00,2.65,2.75,2.5,2.75,24988,,3.0551204094467312,2.9729591174907575,2.8803460033503367,2.8231041053226127,2.937914673136802,3.1495758678343355,,,,,2.6696953395929173,2.9189578680220865,2.866748640138456,2.96983669609693,2.818467282584486,"rgba(239, 83, 80, 0.5)"
2024-07-19 00:00:00+00:00,2.51,2.67,2.5,2.52,14803,,3.0509312584198636,2.970645063612471,2.878957260905602,2.822108264601924,2.937003672200369,3.1487553132515793,,,,,2.667310437647635,2.917161410620976,2.8654656937581513,2.9680668054986348,2.8166458473422544,"rgba(239, 83, 80, 0.5)"
2024-07-26 00:00:00+00:00,2.51,2.62,2.46,2.55,9643,,3.048075832155732,2.969042426024255,2.8779745803865024,2.821389810473119,2.936365549228817,3.1481948391117376,,,,,2.6653929140635486,2.9159033128851024,2.8645541977505733,2.9668405062300276,2.8152834748997413,"rgba(239, 83, 80, 0.5)"
2024-08-02 00:00:00+00:00,2.49,2.63,2.1799,2.48,39836,,3.034463066142245,2.9611121310816304,2.8728610264275445,2.8174862529992177,2.933128193987074,3.1455296976039713,,,,,2.6527337743523467,2.9095106038800744,2.8597672803853715,2.9607633947069476,2.807337219539264,"rgba(239, 83, 80, 1.0)"
2024-08-09 00:00:00+00:00,2.6,2.6,2.35,2.37,25622,,3.027192229467312,2.95692058894042,2.8702458288535584,2.8155526328421088,2.9314115347095795,3.1440254082973045,,,,,2.6481221048904557,2.906191907323293,2.8573351221881165,2.957558037185047,2.8038830448006222,"rgba(239, 83, 80, 1.0)"
2024-08-16 00:00:00+00:00,2.41,2.6,2.33,2.6,24614,,3.019465483316732,2.9523392341932544,2.867279161817532,2.813288755712202,2.9294995902899625,3.1424265724703373,,,,,2.641769699458103,2.9024926399081266,2.8545574347790863,2.954049799633337,2.7996065913817723,"rgba(255, 0, 0, 1.0)"
2024-08-23 00:00:00+00:00,2.52,2.6,2.38,2.44,23919,,3.012832458474734,2.948426684730796,2.864796340222058,2.81143144738639,2.9278596644387442,3.1409984500933095,,,,,2.637554719338131,2.8993684249747544,2.8522422042629856,2.9510575075576715,2.79638844952529,"rgba(239, 83, 80, 1.0)"
2024-08-30 00:00:00+00:00,2.45,2.55,2.4001,2.49,19254,,3.007276106828937,2.945095790207548,2.8626417806520417,2.8097941391529355,2.926446613085573,3.1397939812129976,,,,,2.633561293114646,2.8966817758067775,2.85022624995666,2.9485080685233385,2.7934897729593615,"rgba(255, 0, 0, 1.0)"
2024-09-06 00:00:00+00:00,2.35,2.42,2.33,2.41,29823,,2.9973375150557953,2.938966444536036,2.858518574563908,2.8065580138932553,2.9238023905731008,3.1376608141730196,,,,,2.6242363997300804,2.8916326374731858,2.846341296073198,2.943807292132519,2.7874034444254883,"rgba(255, 26, 202, 1.0)"
2024-09-13 00:00:00+00:00,2.28,2.37,2.27,2.37,23133,,2.9891247737214837,2.9338116360409923,2.8549827818543085,2.80374222761485,2.9215494299029148,3.135886118224082,,,,,2.615857043704996,2.887341792035479,2.8429989574490073,2.939849494559772,2.7820659310631606,"rgba(255, 26, 202, 1.0)"
2024-09-20 00:00:00+00:00,2.31,2.31,2.2,2.28,62504,,2.966843217139101,2.9195765095646147,2.845084783530223,2.795790696252448,2.915217942613367,3.1309374458634256,,,,,2.5930625614648144,2.875409077454472,2.833623185062048,2.9289084324938632,2.7673649413271115,"rgba(255, 26, 202, 1.0)"
