date,Close,High,Low,Open,Volume,aVWAP_peak_860,aVWAP_peak_847,aVWAP_peak_772,aVWAP_peak_739,aVWAP_peak_668,aVWAP_peak_642,aVWAP_peak_628,aVWAP_peak_610,aVWAP_peak_589,aVWAP_peak_561,aVWAP_peak_535,aVWAP_peak_521,aVWAP_peak_470,aVWAP_peak_446,aVWAP_peak_432,aVWAP_peak_420,aVWAP_peak_394,aVWAP_peak_375,aVWAP_peak_331,aVWAP_peak_294,aVWAP_peak_293,aVWAP_peak_282,aVWAP_peak_230,aVWAP_peak_152,aVWAP_peak_124,aVWAP_peak_110,aVWAP_peak_67,aVWAP_peak_27,aVWAP_valley_817,aVWAP_valley_745,aVWAP_valley_691,aVWAP_valley_649,aVWAP_valley_603,aVWAP_valley_564,aVWAP_valley_548,aVWAP_valley_527,aVWAP_valley_457,aVWAP_valley_439,aVWAP_valley_422,aVWAP_valley_408,aVWAP_valley_349,aVWAP_valley_328,aVWAP_valley_316,aVWAP_valley_303,aVWAP_valley_249,aVWAP_valley_197,aVWAP_valley_184,aVWAP_valley_136,aVWAP_valley_114,aVWAP_valley_90,aVWAP_valley_48,aVWAP_valley_37,aVWAP_valley_14,aVWAP_OB_bull_867,aVWAP_OB_bull_457,aVWAP_OB_bull_380,aVWAP_OB_bull_349,aVWAP_OB_bull_249,aVWAP_OB_bear_772,aVWAP_OB_bear_294,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-02-03 00:00:00+00:00,10.2290060169,10.3286623037,10.1791778734,10.2717158541,83264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86805807786548,,,,,,,,9.86805807786548,,9.86805807786548,#000000,,9.86805807786548,
2022-02-04 00:00:00+00:00,10.3001890789,10.3357806099,10.2218877107,10.2218877107,54331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.881533453528743,,,,,,,,9.881533453528743,,9.881533453528743,#000000,,9.881533453528743,
2022-02-07 00:00:00+00:00,10.3215439975,10.3394109461,10.2728547831,10.3286623037,70725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.898845329778945,,,,,,,,9.898845329778945,,9.898845329778945,#000000,,9.898845329778945,
2022-02-08 00:00:00+00:00,10.3927270596,10.4140819782,10.2788341603,10.3073073851,53466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.912529942508993,,,,,,,,9.912529942508993,,9.912529942508993,#000000,,9.912529942508993,
2022-02-09 00:00:00+00:00,10.4496735092,10.4567918154,10.3571355286,10.4354368968,72933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.932242184851207,,,,,,,,9.932242184851207,,9.932242184851207,#000000,,9.932242184851207,
2022-02-10 00:00:00+00:00,10.4639101216,10.5706847147,10.3357806099,10.4354368968,110942,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.456791815399999,,,,,,,,,,,,,,,,,,,,,,,,,9.961442217723038,,,,,,,,10.209117016561517,10.456791815399999,9.961442217723038,#000000,,10.209117016561517,
2022-02-11 00:00:00+00:00,10.3215439975,10.4995016527,10.3001890789,10.4995016527,157926,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.408012244645658,,,,,,,,,,,,,,,,,,,,,,,,,9.991714963054457,,,,,,,,10.199863603850059,10.408012244645658,9.991714963054457,#000000,,10.199863603850059,
2022-02-14 00:00:00+00:00,10.1222314238,10.3428989162,10.0973173521,10.3428989162,75226,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.359799937096724,,,,,,,,,,,,,,,,,,,,,,,,,9.998330440489918,,,,,,,,10.17906518879332,10.359799937096724,9.998330440489918,#000000,,10.17906518879332,
2022-02-15 00:00:00+00:00,10.3215439975,10.3927270596,10.12934973,10.1364680362,112150,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.340480875685923,,,,,,,,,,,,,,,,,,,,,,,,,10.011898020807008,,,,,,,,10.176189448246465,10.340480875685923,10.011898020807008,#000000,,10.176189448246465,
2022-02-16 00:00:00+00:00,10.4567918154,10.5137382651,10.2859524665,10.2859524665,64728,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.350215028985282,,,,,,,,,,,,,,,,,,,,,,,,,10.022859239729943,,,,,,,,10.186537134357613,10.350215028985282,10.022859239729943,#000000,,10.186537134357613,
2022-02-17 00:00:00+00:00,10.3580609084,10.494068619,10.3580609084,10.4582771162,58611,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.355593098183945,,,,,,,,,,,,,,,,,,,,,,,,,10.031919871596163,,,,,,,,10.193756484890054,10.355593098183945,10.031919871596163,#000000,,10.193756484890054,
2022-02-18 00:00:00+00:00,10.3723775095,10.4653638337,10.3222694056,10.3652192089,76693,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35922480187805,,,,,,,,,,,,,,,,,,,,,,,,,10.042638424523675,,,,,,,,10.200931613200861,10.35922480187805,10.042638424523675,#000000,,10.200931613200861,
2022-02-22 00:00:00+00:00,10.186261695,10.3007945039,10.186261695,10.2864779028,126133,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.337495885205497,,,,,,,,,,,,,,,,,,,,,,,,,10.051244801711285,,,,,,,,10.194370343458392,10.337495885205497,10.051244801711285,#000000,,10.194370343458392,
2022-02-23 00:00:00+00:00,10.0932037877,10.2363697989,10.0502539843,10.2363697989,113577,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31076346065056,,,,,,,,,,,,,,,,,,,,,,,,,10.054326025467287,,,,,,,,10.182544743058923,10.31076346065056,10.054326025467287,#000000,,10.182544743058923,
2022-02-24 00:00:00+00:00,9.7138138581,10.032358233,9.7135991091,9.9571960771,354154,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17171275211816,,,,,,,,,,,,,,,,,,,,,,,,,10.027822116713939,,,,,,,,10.099767434416048,10.17171275211816,10.027822116713939,#000000,,10.099767434416048,
2022-02-25 00:00:00+00:00,9.8712964704,10.0216207821,9.6350725519,9.7138138581,176705,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.130962222756148,,,,,,,,,,,,,,,,,,,,,,,,9.842663268133332,10.017933987566842,,,,,,,,9.997186492818775,10.130962222756148,9.930298627850087,#000000,,9.997186492818775,
2022-02-28 00:00:00+00:00,10.0574122849,10.0932037877,9.7655683711,9.7782385631,77235,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12280261770089,,,,,,,,,,,,,,,,,,,,,,,,9.882019301010306,10.016887662301686,,,,,,,,10.007236527004293,10.12280261770089,9.949453481655997,#000000,,10.007236527004293,
2022-03-01 00:00:00+00:00,9.9858292793,10.0861886532,9.942879476,9.9786709788,69288,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.117613318548662,,,,,,,,,,,,,,,,,,,,,,,,9.90837443490438,10.016648603313293,,,,,,,,10.014212118922112,10.117613318548662,9.962511519108837,#000000,,10.014212118922112,
2022-03-02 00:00:00+00:00,10.1146786894,10.1289952905,9.9965667302,10.0430956838,33792,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.116824151383085,,,,,,,,,,,,,,,,,,,,,,,,9.924626416458013,10.017262925630021,,,,,,,,10.019571164490372,10.116824151383085,9.970944671044016,#000000,,10.019571164490372,
2022-03-03 00:00:00+00:00,10.1719450938,10.1934199955,10.1146786894,10.1504701922,38748,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.117840941645904,,,,,,,,,,,,,,,,,,,,,,,,9.947672294499629,10.018830797773532,,,,,,,,10.028114677973022,10.117840941645904,9.98325154613658,#000000,,10.028114677973022,
2022-03-04 00:00:00+00:00,10.1218369899,10.1433118916,10.0502539843,10.1433118916,40999,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11753211604483,,,,,,,,,,,,,,,,,,,,,,,,9.962453137136826,10.019822231845723,,,,,,,,10.033269161675792,10.11753211604483,9.991137684491274,#000000,,10.033269161675792,
2022-03-07 00:00:00+00:00,9.8641381698,10.0860454871,9.8641381698,10.0788871866,74548,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.109938528352854,,,,,,,,,,,,,,,,,,,,,,,,9.958903592749644,10.018150288196116,,,,,,,,10.028997469766205,10.109938528352854,9.98852694047288,#000000,,10.028997469766205,
2022-03-08 00:00:00+00:00,9.8641381698,9.9490356145,9.700213087,9.8498215687,52513,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.102060197341208,,,,,,,,,,,,,,,,,,,,,,,,9.947624013205523,10.015587790176458,,,,,,,,10.021757333574396,10.102060197341208,9.98160590169099,#000000,,10.021757333574396,
2022-03-09 00:00:00+00:00,9.8426632681,9.9500377765,9.763921962,9.8999296726,64089,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.093533939247123,,,,,,,,,,,,,,,,,,,,,,,,9.937885245036588,10.012803042467866,,,,,,,,10.014740742250526,10.093533939247123,9.975344143752228,#000000,,10.014740742250526,
2022-03-10 00:00:00+00:00,9.7782385631,9.8569082863,9.7066555575,9.763921962,53421,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.084878805143163,,,,,,,,,,,,,,,,,,,,,,,,9.925553198071013,10.009550261787442,,,,,,,,10.00666075500054,10.084878805143163,9.967551729929227,#000000,,10.00666075500054,
2022-03-11 00:00:00+00:00,9.5778061475,9.956193915,9.4919065408,9.8355049676,230559,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.041201674616909,,,,,,,,,,,,,,,,,,,,,,,,9.862281118427545,9.990494180340532,,,,,,,,9.96465899112833,10.041201674616909,9.926387649384038,#000000,,9.96465899112833,
2022-03-14 00:00:00+00:00,9.212732819,9.4972752662,9.1339915128,9.4704316391,240122,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.965244530222202,,,,,,,,,,,,,,,,,,,,,,,9.281333199333332,9.741190775100968,9.950746748374225,,,,,,,,9.734628813257682,9.965244530222202,9.657756907602842,#000000,,9.734628813257682,
2022-03-15 00:00:00+00:00,9.2413660212,9.3272656279,9.1984162179,9.2485243218,122170,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.930903848683949,,,,,,,,,,,,,,,,,,,,,,,9.27268346102255,9.694639964331433,9.931475472992467,,,,,,,,9.707425686757599,9.930903848683949,9.632932966115483,#000000,,9.707425686757599,
2022-03-16 00:00:00+00:00,9.391690333,9.4241890175,9.3129490268,9.3988486335,91723,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.911457706700096,,,,,,,,,,,,,,,,,,,,,,,9.293611910497402,9.673261364271784,9.920154058305425,,,,,,,,9.699621259943676,9.911457706700096,9.62900911102487,#000000,,9.699621259943676,
2022-03-17 00:00:00+00:00,9.5062231419,9.5348563441,9.4060069341,9.4346401363,83855,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.898130651826412,,,,,,,,,,,,,,,,,,,,,,,9.32303844571546,9.662219690369346,9.912141919898469,,,,,,,,9.69888267695242,9.898130651826412,9.632466685327758,#000000,,9.69888267695242,
2022-03-18 00:00:00+00:00,9.5921227486,9.6207559508,9.4847482402,9.5133814425,92290,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.887148685139069,,,,,,,,,,,,,,,,,,,,,,,9.358603136053597,9.656453631264121,9.905305072672073,,,,,,,,9.701877631282214,9.887148685139069,9.640120613329929,#000000,,9.701877631282214,
2022-03-21 00:00:00+00:00,9.5634895464,9.6493891531,9.5491729452,9.5634895464,108933,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.875891723042386,,,,,,,,,,,,,,,,,,,,,,,9.392317623744558,9.651894181392352,9.898063875350331,,,,,,,,9.704541850882407,9.875891723042386,9.64742522682908,#000000,,9.704541850882407,
2022-03-22 00:00:00+00:00,9.6708640547,9.7066555575,9.5133814425,9.5133814425,67913,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.870274139595116,,,,,,,,,,,,,,,,,,,,,,,9.412344886236513,9.651041019948716,9.894315290670615,,,,,,,,9.70699383411274,9.870274139595116,9.652567065618614,#000000,,9.70699383411274,
2022-03-23 00:00:00+00:00,9.6145282293,9.8233831497,9.5785187603,9.6865471674,63310,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.866137530696106,,,,,,,,,,,,,,,,,,,,,,,9.431243588116512,9.651790644376364,9.891453134945527,,,,,,,,9.710156224533629,9.866137530696106,9.658162455812802,#000000,,9.710156224533629,
2022-03-24 00:00:00+00:00,9.5209036099,9.6433358046,9.5064998223,9.5857206541,101221,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.856148933576051,,,,,,,,,,,,,,,,,,,,,,,9.444336647392658,9.646691659197321,9.884701696878935,,,,,,,,9.70796973426124,9.856148933576051,9.658576667822972,#000000,,9.70796973426124,
2022-03-25 00:00:00+00:00,9.333654371,9.5641149727,9.2400297515,9.4704903532,263876,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.819110017727994,,,,,,,,,,,,,,,,,,,,,,,9.430438067873864,9.613828627350953,9.859439269333203,,,,,,,,9.680703995571504,9.819110017727994,9.634568654852673,#000000,,9.680703995571504,
2022-03-28 00:00:00+00:00,9.405673309,9.4128752028,9.2832411143,9.333654371,133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.802062683962284,,,,,,,,,,,,,,,,,,,,,,,9.424289378381065,9.599426728397692,9.847326903443086,,,,,,,,9.668276423546033,9.802062683962284,9.623681003407281,#000000,,9.668276423546033,
2022-03-29 00:00:00+00:00,9.5569130789,9.5857206541,9.4560865656,9.4848941409,94066,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.795077754484891,,,,,,,,,,,,,,,,,,,,,,,9.431274621401824,9.596791624872443,9.841955988185044,,,,,,,,9.66627499723605,9.795077754484891,9.623340744819771,#000000,,9.66627499723605,
2022-03-30 00:00:00+00:00,9.5785187603,9.5929225479,9.5064998223,9.5929225479,83104,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.789793542004793,,,,,,,,,,,,,,,,,,,,,,,9.438158204682788,9.595524349113463,9.83775395759736,,,,,,,,9.6653075133496,9.789793542004793,9.623812170464538,#000000,,9.6653075133496,
2022-03-31 00:00:00+00:00,9.6577395922,9.6793452736,9.592850529,9.6001244417,83440,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78656970070182,,,,,,,,,,,,,,,,,,,,,,,9.448665031135953,9.597093490638317,9.834894194529792,,,,,,,,9.666805604251469,9.78656970070182,9.62688423876802,#000000,,9.666805604251469,
2022-04-01 00:00:00+00:00,9.7225566364,9.7585661054,9.6793452736,9.700950955,87602,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.785069785247336,,,,,,,,,,,,,,,,,,,,,,,9.462517976566845,9.60119453361265,9.833149447041642,,,,,,,,9.670482935617118,9.785069785247336,9.632287319073713,#000000,,9.670482935617118,
2022-04-04 00:00:00+00:00,9.8377869373,9.8665945125,9.7225566364,9.7657679992,63475,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.785454749410414,,,,,,,,,,,,,,,,,,,,,,,9.474870711881639,9.606093550100313,9.832886036923869,,,,,,,,9.674826262079058,9.785454749410414,9.637950099635274,#000000,,9.674826262079058,
2022-04-05 00:00:00+00:00,9.9458153444,9.9530172382,9.7945755745,9.8809983001,143804,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7894086187591,,,,,,,,,,,,,,,,,,,,,,,9.5064797913862,9.6208851074275,9.834450215431955,,,,,,,,9.68780593325119,9.7894086187591,9.653938371415217,#000000,,9.68780593325119,
2022-04-06 00:00:00+00:00,9.8809983001,9.9170077691,9.7658400182,9.9026039815,98458,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.790942844117573,,,,,,,,,,,,,,,,,,,,,,,9.523426934327542,9.628727293752037,9.834777484720355,,,,,,,,9.694468639229378,9.790942844117573,9.662310570933313,#000000,,9.694468639229378,
2022-04-07 00:00:00+00:00,10.0970551143,10.1042570081,9.8305850435,9.9026039815,114189,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.796778465744088,,,,,,,,,,,,,,,,,,,,,,,9.549463366948638,9.643031762276136,9.838026360292881,,,,,,,,9.706824988815436,9.796778465744088,9.676840496505884,#000000,,9.706824988815436,
2022-04-08 00:00:00+00:00,9.8593926187,10.1330645833,9.8089793621,10.0898532205,233469,,,,,,,,,,,,,,,,,,,,,,,,,,,9.933812188033334,9.803837441176036,,,,,,,,,,,,,,,,,,,,,,,9.58732202378916,9.663716007170478,9.841512801632737,,,,,,,,9.766040092360349,9.868824814604686,9.697516944197458,#000000,,9.766040092360349,
2022-04-11 00:00:00+00:00,9.7441623178,9.8665945125,9.6433358046,9.8593926187,139785,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86548474778869,9.802267471868872,,,,,,,,,,,,,,,,,,,,,,,9.59645769943499,9.667296438859838,9.839590114737657,,,,,,,,9.754219294538009,9.83387610982878,9.701114751010829,#000000,,9.754219294538009,
2022-04-12 00:00:00+00:00,9.700950955,9.8305850435,9.6721433798,9.7801717869,65494,,,,,,,,,,,,,,,,,,,,,,,,,,,9.845940957266084,9.801331448996432,,,,,,,,,,,,,,,,,,,,,,,9.599969578469413,9.668559656396555,9.838550943882067,,,,,,,,9.75087051700211,9.823636203131258,9.702360059582679,#000000,,9.75087051700211,
2022-04-13 00:00:00+00:00,9.7801717869,9.7945755745,9.7081528488,9.7297585302,82849,,,,,,,,,,,,,,,,,,,,,,,,,,,9.832443891146228,9.800637692672508,,,,,,,,,,,,,,,,,,,,,,,9.604987141436034,9.670703997604825,9.837591919737164,,,,,,,,9.749272928519352,9.816540791909368,9.704427686259342,#000000,,9.749272928519352,
2022-04-14 00:00:00+00:00,9.7297585302,9.8017774683,9.7297585302,9.7441623178,42564,,,,,,,,,,,,,,,,,,,,,,,,,,,9.826507828551415,9.800227428463199,,,,,,,,,,,,,,,,,,,,,,,9.60733174294919,9.67168257048988,9.837062931016154,,,,,,,,9.748562500293968,9.813367628507308,9.705359081485076,#000000,,9.748562500293968,
2022-04-18 00:00:00+00:00,9.6721433798,9.7949356692,9.6217301231,9.7657679992,93702,,,,,,,,,,,,,,,,,,,,,,,,,,,9.807957505962133,9.798262183180798,,,,,,,,,,,,,,,,,,,,,,,9.610313783328772,9.672304142192614,9.835133814451545,,,,,,,,9.744794285823172,9.803109844571466,9.705917246657643,#000000,,9.744794285823172,
2022-04-19 00:00:00+00:00,9.6865471674,9.7513642116,9.5927785101,9.6217301231,79066,,,,,,,,,,,,,,,,,,,,,,,,,,,9.793895826692431,9.796356619519516,,,,,,,,,,,,,,,,,,,,,,,9.612145730578103,9.672400061292308,9.833325250408393,,,,,,,,9.74162469769815,9.795126223105974,9.705957014092935,#000000,,9.74162469769815,
2022-04-20 00:00:00+00:00,9.7081528488,9.7657679992,9.6793452736,9.6865471674,68873,,,,,,,,,,,,,,,,,,,,,,,,,,,9.787387997960971,9.795296103730927,,,,,,,,,,,,,,,,,,,,,,,9.614617611493351,9.673210488821733,9.832185980108283,,,,,,,,9.740539636423053,9.791342050845948,9.706671360141122,#000000,0.3528522324053612,9.740539636423053,-0.09178569567854493
2022-04-21 00:00:00+00:00,9.637070157,9.8327099271,9.5718569003,9.8109721748,67418,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77913910691201,9.793800313732609,,,,,,,,,,,,,,,,,,,,,,,9.616094280168817,9.673336582315677,9.830736697754077,,,,,,,,9.738621396176638,9.78646971032231,9.706722520079524,#000000,0.3512247980620345,9.738621396176638,-0.28913459339138664
2022-04-22 00:00:00+00:00,9.550119148,9.6153324047,9.5066436436,9.5066436436,70903,,,,,,,,,,,,,,,,,,,,,,,,,,,9.762484026098427,9.790602862465002,,,,,,,,,,,,,,,,,,,,,,,9.614742692679535,9.671277180921383,9.828016271054661,,,,,,,,9.733424606643803,9.776543444281714,9.704678714885192,"rgba(239, 83, 80, 0.5)",0.3503631628929598,9.733424606643803,-0.523187018664416
2022-04-25 00:00:00+00:00,9.5066436436,9.5573650654,9.4196926346,9.4849058913,73293,,,,,,,,,,,,,,,,,,,,,,,,,,,9.743183725926874,9.786521505228453,,,,,,,,,,,,,,,,,,,,,,,9.611950191620915,9.668091890436697,9.82462106292309,,,,,,,,9.726873675227205,9.764852615577663,9.701554381660234,"rgba(239, 83, 80, 0.5)",0.3516291798691468,9.726873675227205,-0.6263132988825326
