date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_593,aVWAP_BoS_CHoCH_bear_123,aVWAP_BoS_CHoCH_bear_187,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_347,aVWAP_BoS_CHoCH_bear_460,aVWAP_BoS_CHoCH_bear_526,aVWAP_BoS_CHoCH_bear_629,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-03-01 00:00:00+00:00,129.6,133.2,128.175,130.65,35255,,,,,,,,,126.55848885106711,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,128.85,130.77,127.35,130.05,48777,,,,,,,,,126.65217938737123,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,130.8,133.65,129.15,130.2,50791,,,,,,,,,126.82761180582979,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,125.25,131.1,123.3,130.8,19898,,,,,,,,,126.82347892341485,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,119.85,125.55,119.55,125.55,33539,,,,,,,,,126.69683768794926,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,123.75,125.55,119.25,119.55,69263,,,,,,,,,126.51172776646888,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,129.15,131.85,125.1,126.9,37590,,,,,,,,,126.56742094456894,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,126.15,129.675,125.25,127.2,43463,,,,,,,,,126.58050127003293,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,118.95,127.2,118.8,126.45,32211,,,,,,,,,126.47821357471511,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,117.45,120.6,115.95,120.6,28469,,,,,,,,,122.16277882652915,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-15 00:00:00+00:00,119.85,120.7485,117.3,117.9,25461,,,,,,,,,122.41385908241645,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-16 00:00:00+00:00,124.5,125.7,120.0,120.9,38173,,,,,,,,,123.37310571547877,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-17 00:00:00+00:00,128.25,128.4,123.6015,124.2,30586,,,,,,,,,124.14558231006127,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,128.85,130.8,126.0,127.05,40475,,,,,,,,,124.96989664401029,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-21 00:00:00+00:00,123.45,128.25,122.25,128.25,22479,,,,,,,,,125.01586102153277,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-22 00:00:00+00:00,125.1,125.85,122.7,124.2,38858,,,,,,,,,125.05968189950306,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-23 00:00:00+00:00,122.55,126.3,121.65,123.75,21325,,,,,,,,,125.02398767537233,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-24 00:00:00+00:00,122.4,123.6,121.2,123.15,19414,,,,,,,,,124.94846936437233,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,121.35,123.9,120.675,122.4,25788,,,,,,,,,124.83847623191195,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,126.3,126.6,120.45,121.8,44263,,,,,,,,,124.87302174848841,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-29 00:00:00+00:00,130.05,133.95,127.5,127.5,48150,,,,,,,,,127.06849180313975,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-30 00:00:00+00:00,122.7,129.6,122.271,129.3,41247,,,,,,,,,126.20026999698295,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-31 00:00:00+00:00,122.55,123.45,118.8,123.15,42891,,,,,,,,,125.39561040676604,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,121.8,124.95,121.35,122.85,28711,,,,,,,,,125.16096723579221,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-04 00:00:00+00:00,124.65,125.85,121.5,121.8,27211,,,,,,,,,125.08585582464616,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-05 00:00:00+00:00,123.15,126.75,121.8,125.7,19047,,,,,,,,,125.03886422033729,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-06 00:00:00+00:00,121.05,121.65,118.4955,120.75,26601,,,,,,,,,124.78198231625936,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-07 00:00:00+00:00,116.85,121.8,114.0,120.3,33589,,,,,,,,,122.63388478493691,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,117.15,120.825,116.55,117.3,17941,,,,,,,,,122.54763804406106,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-11 00:00:00+00:00,117.9,120.6,115.35,116.85,25660,,,,,,,,,122.37548987349504,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-12 00:00:00+00:00,115.65,122.115,114.975,119.25,21109,,,,,,,,,122.21466050365832,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-13 00:00:00+00:00,122.55,122.7,115.65,116.1,37283,,,,,,,,,122.27430213748083,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-14 00:00:00+00:00,124.2,128.55,121.95,123.45,24924,,,,,,,,,123.04451164129868,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-18 00:00:00+00:00,120.15,124.8,118.8,124.5,28854,,,,,,,,,122.66705637665223,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-19 00:00:00+00:00,122.4,124.65,119.55,121.2,20943,,,,,,,,,122.66326674031795,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-20 00:00:00+00:00,119.85,124.5,119.55,124.35,10869,,,,,,,,,122.6265263482006,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-21 00:00:00+00:00,118.5,122.1,117.45,122.1,19019,,,,,,,,,122.44881489004231,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,115.35,118.35,114.6,118.35,20093,,,,,,,,,122.1018294358644,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-25 00:00:00+00:00,117.9,118.05,112.8,114.0,20131,,,,,,,,,121.82961726740416,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-26 00:00:00+00:00,112.95,117.6,112.5,116.85,20217,,,,,,,,,121.50206305811216,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-27 00:00:00+00:00,112.05,114.225,110.925,112.35,18020,,,,,,,,,121.16604206415882,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-28 00:00:00+00:00,115.2,115.65,110.55,112.8,15158,,,,,,,,,120.96214260843621,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,114.75,118.05,113.85,114.9,17317,,,,,,,,,120.81599000534823,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-02 00:00:00+00:00,120.75,121.05,113.7,114.3,23166,,,,,,,,,120.77625702945753,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-03 00:00:00+00:00,121.65,123.6,118.95,120.9,34902,,,,,,,,,120.90255977423438,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-04 00:00:00+00:00,123.45,123.9,117.6,121.35,24563,,,,,,,,,120.9856602566139,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-05 00:00:00+00:00,116.4,121.5,114.6015,121.2,22098,,,,,,,,,120.90152247398517,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,116.85,118.2,111.9,117.15,18613,,,,,,,,,120.78153369371257,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-09 00:00:00+00:00,113.55,118.95,112.8,115.5,28753,,,,,,,,,120.58778794315258,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-10 00:00:00+00:00,109.65,114.75,108.9,113.85,31337,,,,,,,,,120.22238605301368,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-11 00:00:00+00:00,102.45,111.15,101.85,109.8,25139,,,,,,,,,119.75626135453881,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-05-12 00:00:00+00:00,105.3,105.9,100.5,101.7,29304,,,,,,,,,116.6598232104081,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,110.7,111.3,106.65,108.0,36104,,,,,,,,,116.877177007272,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-16 00:00:00+00:00,109.8,112.275,107.55,109.35,48297,,,,,,,,,116.73266284713499,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-17 00:00:00+00:00,108.15,114.0,106.95,111.45,130694,,,,,,,,,116.082460659853,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-18 00:00:00+00:00,115.8,121.6545,112.8,118.125,119829,,,,,,,,,116.54412368016908,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-19 00:00:00+00:00,118.35,121.29,112.8,112.8,58794,,,,,,,,,116.72046672757511,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,118.5,120.375,113.55,120.0,44103,,,,,,,,,116.8255980058342,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-23 00:00:00+00:00,107.4,120.9,106.2,118.5,50938,,,,,,,,,116.64211833566878,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-05-24 00:00:00+00:00,101.85,105.9,101.277,105.0,33287,,,,,,,,,116.2770281638381,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-05-25 00:00:00+00:00,106.95,108.75,101.25,101.25,58766,,,,,,,,,115.82100297873751,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-05-26 00:00:00+00:00,112.35,114.75,108.9,109.35,70854,,,,,,,,,115.68555610603387,#000000,9,0.253888012837087,2.284992115533783,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,112.5,115.8,111.6,113.4,31474,,,,,,,,,115.65990903598566,#000000,9,0.26082445918944314,2.3474201327049884,0.0,0.0,0.0,0.0
2022-05-31 00:00:00+00:00,115.5,119.85,113.925,114.6,37680,,,,,,,,,115.71617218099136,#000000,9,0.2663085288132889,2.3967767593196,0.0,0.0,0.0,0.0
2022-06-01 00:00:00+00:00,113.4,118.05,112.8,115.35,34466,,,,,,,,,115.72181183965353,#000000,10,0.25720565276147633,2.5720565276147633,0.0,0.0,0.0,0.0
2022-06-02 00:00:00+00:00,117.9,118.65,113.415,113.55,25282,,,,,,,,,115.75870912531171,#000000,12,0.23815043681217327,2.857805241746079,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,116.1,116.25,113.85,115.95,27398,,,,,,,,,115.77279718747148,#000000,13,0.23637007559873593,3.072810982783567,0.0,0.0,0.0,0.0
2022-06-06 00:00:00+00:00,115.5,116.7,112.5,116.7,29854,,,,,,,,,115.77676399517759,#000000,13,0.24379544057979738,3.169340727537366,0.0,0.0,0.0,0.0
2022-06-07 00:00:00+00:00,114.0,114.45,109.35,112.65,44897,,,,,,,,,115.71437922095801,#000000,14,0.23965719076788378,3.355200670750373,0.0,0.0,0.0,0.0
2022-06-08 00:00:00+00:00,116.1,118.5,114.0,114.9,23532,,,,,,,,,115.73658693461407,#000000,14,0.24678808610364006,3.455033205450961,0.0,0.0,0.0,0.0
2022-06-09 00:00:00+00:00,111.75,115.35,109.725,114.75,29096,,,,,,,,,115.69146755108625,"rgba(239, 83, 80, 0.5)",14,0.25329735476759496,3.5461629667463295,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,111.15,112.2,108.825,111.0,26694,,,,,,,,,115.62596917926906,"rgba(239, 83, 80, 0.5)",15,0.2602244416106735,3.9033666241601024,0.0,0.0,0.0,0.0
2022-06-13 00:00:00+00:00,107.85,109.65,103.275,107.55,42809,,,,,,,,,115.42853726630511,"rgba(239, 83, 80, 1.0)",15,0.26549964598037096,3.982494689705564,0.0,0.0,0.0,0.0
2022-06-14 00:00:00+00:00,107.85,108.9,105.0,108.0,29362,,,,,,,,,115.30454144776297,"rgba(239, 83, 80, 1.0)",15,0.2701095414189079,4.051643121283619,0.0,0.0,0.0,0.0
2022-06-15 00:00:00+00:00,109.05,110.7,107.7,109.2,27434,,,,,,,,,115.22231757896736,"rgba(239, 83, 80, 0.5)",15,0.27298826842840274,4.094824026426041,0.0,0.0,0.0,0.0
2022-06-16 00:00:00+00:00,101.55,108.15,100.5,108.15,25566,,,,,,,,,115.0652784867392,"rgba(255, 0, 0, 1.0)",15,0.2788618867728086,4.182928301592129,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,105.75,106.35,102.3,103.65,53525,,,,,,,,,114.79212142108837,"rgba(239, 83, 80, 1.0)",15,0.28880269274253856,4.3320403911380785,0.0,0.0,0.0,0.0
2022-06-21 00:00:00+00:00,106.2,110.25,105.75,107.1,35927,,,,,,,,,114.6675445630903,"rgba(239, 83, 80, 1.0)",15,0.29417401606172905,4.412610240925936,0.0,0.0,0.0,0.0
2022-06-22 00:00:00+00:00,105.9,107.1,104.7,104.7,17591,,,,,,,,,114.59435939805168,"rgba(239, 83, 80, 1.0)",15,0.2984401409502002,4.476602114253003,0.0,0.0,0.0,0.0
2022-06-23 00:00:00+00:00,107.85,109.05,105.225,105.6,33925,,,,,,,,,114.48289547272505,"rgba(239, 83, 80, 0.5)",15,0.30432348019789895,4.564852202968484,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,111.9,114.675,107.55,108.9,42701,,,,,,,,,114.43415722814596,#000000,16,0.30323997848898265,4.8518396558237225,0.0,0.0,0.0,0.0
2022-06-27 00:00:00+00:00,108.75,112.5,108.45,110.85,17268,,,,,,,,,114.40218957812046,"rgba(239, 83, 80, 0.5)",16,0.3157835036945752,5.052536059113203,0.0,0.0,0.0,0.0
2022-06-28 00:00:00+00:00,107.85,110.628,106.65,108.6,18296,,,,,,,,,114.355068515026,"rgba(239, 83, 80, 0.5)",16,0.3276514355818209,5.242422969309135,0.0,0.0,0.0,0.0
2022-06-29 00:00:00+00:00,101.25,107.1,100.575,107.1,50895,,,,,,,,,114.09585138074836,"rgba(255, 0, 0, 1.0)",16,0.3324896582729293,5.319834532366869,0.0,0.0,0.0,0.0
2022-06-30 00:00:00+00:00,93.45,99.75,92.85,99.3,67849,,,,,,,,,110.93229571566961,"rgba(255, 26, 202, 1.0)",16,0.33673164558718693,5.387706329394991,-1.0,0.0,92.85,174.0
2022-07-01 00:00:00+00:00,98.7,100.05,92.85,93.75,34309,,,,,,,,,109.11086275783876,"rgba(239, 83, 80, 1.0)",16,0.3468722150888791,5.549955441422066,0.0,0.0,0.0,0.0
2022-07-05 00:00:00+00:00,100.05,100.425,93.9,95.85,19308,,,,,,,,,109.10121556641454,"rgba(239, 83, 80, 1.0)",16,0.37475377175621577,5.996060348099452,0.0,0.0,0.0,0.0
2022-07-06 00:00:00+00:00,98.55,101.4,97.2,100.5,16333,,,,,,,,,109.1128574248971,"rgba(239, 83, 80, 1.0)",16,0.3666953584621663,5.86712573539466,0.0,0.0,0.0,0.0
2022-07-07 00:00:00+00:00,102.0,103.2,99.45,99.9,17383,,,,,,,,,109.21061138956374,"rgba(239, 83, 80, 0.5)",16,0.36169654826780906,5.787144772284945,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,102.0,104.1,100.8,101.1,15021,,,,,,,,,109.28538931901,"rgba(239, 83, 80, 0.5)",15,0.3456211451396982,5.1843171770954735,0.0,0.0,0.0,0.0
2022-07-11 00:00:00+00:00,99.45,103.2,98.85,102.0,10587,,,,,,,,,109.28150450545809,"rgba(239, 83, 80, 1.0)",15,0.34400627628662084,5.160094144299313,0.0,0.0,0.0,0.0
2022-07-12 00:00:00+00:00,97.8,101.325,97.35,98.85,18296,,,,,,,,,109.20600058997174,"rgba(239, 83, 80, 1.0)",15,0.3442975997078789,5.164463995618183,0.0,0.0,0.0,0.0
2022-07-13 00:00:00+00:00,98.1,99.45,95.523,96.15,13334,,,,,,,,,109.12490241539655,"rgba(239, 83, 80, 1.0)",15,0.3460227589155044,5.190341383732566,0.0,0.0,0.0,0.0
2022-07-14 00:00:00+00:00,96.75,97.5,94.95,97.35,12924,,,,,,,,,109.02213918690883,"rgba(239, 83, 80, 1.0)",15,0.34516808112245045,5.177521216836757,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,100.5,100.65,97.65,99.45,18114,,,,,,,,,108.97765813735899,"rgba(239, 83, 80, 1.0)",15,0.3441194605431957,5.1617919081479355,0.0,0.0,0.0,0.0
2022-07-18 00:00:00+00:00,101.55,104.85,101.1,101.1,22060,,,,,,,,,109.01040466951997,"rgba(239, 83, 80, 0.5)",14,0.3411551609651765,4.776172253512471,0.0,0.0,0.0,0.0
2022-07-19 00:00:00+00:00,104.7,104.85,102.6,102.6,22121,,,,,,,,,109.07228523641461,"rgba(239, 83, 80, 0.5)",14,0.3398566117189616,4.757992564065463,0.0,0.0,0.0,0.0
2022-07-20 00:00:00+00:00,107.25,107.55,104.25,104.85,29640,,,,,,,,,109.21029025548052,#000000,14,0.34074968456296695,4.770495583881537,0.0,0.0,0.0,0.0
2022-07-21 00:00:00+00:00,109.65,109.8,105.0,107.7,17817,,,,,,,,,109.31268315660631,#000000,14,0.34268772759591926,4.79762818634287,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,109.8,112.5,107.55,110.55,22779,,,,,,,,,109.46876091838809,#000000,13,0.3248956173822716,4.223643025969531,0.0,0.0,0.0,0.0
2022-07-25 00:00:00+00:00,110.55,111.075,107.1,110.4,34023,,,,,,,,,109.64926320550687,#000000,13,0.32949071215818787,4.283379258056442,0.0,0.0,0.0,0.0
2022-07-26 00:00:00+00:00,105.75,108.75,103.05,108.75,33794,,,,,,,,,109.67604437540378,"rgba(239, 83, 80, 0.5)",13,0.33275359092191936,4.325796681984952,0.0,0.0,0.0,0.0
2022-07-27 00:00:00+00:00,109.5,110.55,104.925,107.55,25125,,,,,,,,,109.74389584817334,#000000,14,0.346897475995234,4.856564663933276,0.0,0.0,0.0,0.0
2022-07-28 00:00:00+00:00,112.5,112.5,107.1,110.1,18242,,,,,,,,,109.82445188431991,#000000,13,0.3629379374565064,4.718193186934583,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,111.9,113.85,109.35,112.5,24156,,,,,,,,,109.94096031659674,#000000,14,0.3601765485289499,5.042471679405299,0.0,0.0,0.0,0.0
2022-08-01 00:00:00+00:00,116.25,117.75,109.5,110.7,37694,,,,,,,,,110.18346307303331,"rgba(38, 166, 154, 0.5)",14,0.3626507298448525,5.0771102178279355,0.0,0.0,0.0,0.0
2022-08-02 00:00:00+00:00,112.95,116.775,112.725,115.5,30516,,,,,,,,,110.348829961405,#000000,13,0.3738362766121037,4.859871595957348,0.0,0.0,0.0,0.0
2022-08-03 00:00:00+00:00,107.25,108.15,101.7,107.25,73819,,,,,,,,,109.75013426806632,#000000,13,0.37755699250030494,4.908240902503964,0.0,0.0,0.0,0.0
2022-08-04 00:00:00+00:00,108.15,112.35,106.35,108.15,26449,,,,,,,,,109.86713801686011,#000000,14,0.3724940013804181,5.2149160193258535,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,107.7,109.575,106.65,107.25,19002,,,,,,,,,109.89535352901382,#000000,14,0.3723459290626745,5.212843006877443,0.0,0.0,0.0,0.0
2022-08-08 00:00:00+00:00,109.35,112.05,108.75,109.35,41954,,,,,,,,,110.04229009363829,#000000,14,0.37341556138825294,5.227817859435541,0.0,0.0,0.0,0.0
2022-08-09 00:00:00+00:00,105.75,110.4,102.45,110.4,49143,,,,,,,,,109.95687176271333,"rgba(239, 83, 80, 0.5)",13,0.39441347607413196,5.127375188963716,0.0,0.0,0.0,0.0
2022-08-10 00:00:00+00:00,109.05,113.7,108.75,110.55,45746,,,,,,,,,110.0764602988171,#000000,13,0.4017052262736233,5.222167941557103,0.0,0.0,0.0,0.0
2022-08-11 00:00:00+00:00,112.05,113.25,110.175,110.55,31551,,,,,,,,,110.17994915655672,#000000,13,0.4106352210284475,5.338257873369818,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,118.35,118.65,112.05,113.1,36496,,,,,,,,,110.41922238665339,"rgba(38, 166, 154, 1.0)",13,0.41665412813208064,5.416503665717048,0.0,0.0,0.0,0.0
2022-08-15 00:00:00+00:00,115.95,119.25,115.425,117.75,20387,,,,,,,,,110.54807318425952,"rgba(38, 166, 154, 0.5)",13,0.4220962325777405,5.487251023510626,0.0,0.0,0.0,0.0
2022-08-16 00:00:00+00:00,118.95,121.35,116.4,117.15,29670,,118.9,,,,,,,111.57982378872964,"rgba(38, 166, 154, 1.0)",12,0.4328773012641587,5.194527615169904,0.0,0.0,0.0,0.0
2022-08-17 00:00:00+00:00,117.3,118.95,116.1,117.6,12312,,118.47476061169074,,,,,,,111.60176618911126,"rgba(38, 166, 154, 0.5)",12,0.43590007454806706,5.230800894576805,0.0,0.0,0.0,0.0
2022-08-18 00:00:00+00:00,115.95,117.3,113.55,116.85,19859,,117.55158875179897,,,,,,,111.58473995684884,"rgba(38, 166, 154, 0.5)",12,0.43869127505062183,5.264295300607462,0.0,0.0,0.0,0.0
