date,Open,High,Low,Close,Volume,aVWAP_OB_bull_794,aVWAP_OB_bull_5,aVWAP_OB_bear_863,aVWAP_OB_bear_807,aVWAP_OB_bear_328,aVWAP_OB_bear_229,aVWAP_OB_bear_67,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,79.005,79.035,78.1,78.72,13499.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,13499.0,False,False,False,False
2024-12-05 16:00:00+00:00,78.79,78.79,78.01,78.09,11561.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-11561.0,-179.24031007751938,False,False,False,False,13468.953488372092,False,False,False,False
2024-12-05 17:00:00+00:00,78.095,78.12,77.84,77.93,8507.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-20068.0,-487.59317348717025,False,False,False,False,13392.023976924462,False,False,False,False
2024-12-05 18:00:00+00:00,77.93,77.99,77.635,77.9,11641.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-31709.0,-971.645992502873,False,False,False,False,13364.876318367493,False,False,False,False
2024-12-05 19:00:00+00:00,77.885,77.975,77.68,77.95,9465.0,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,2.092125841919446,-48.08221797824051,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-22244.0,-1301.4499306036037,False,False,False,False,13304.413119633113,False,False,False,False
2024-12-05 20:00:00+00:00,77.94,78.12,77.21,77.225,13082.0,,77.51833333333333,,,,,,1.0,78.12,77.21,33.0,,#000000,,,,2.459409788123945,-47.86177024099302,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-35326.0,-1828.9623347802917,False,False,False,False,13300.964854212445,False,False,False,False
2024-12-06 15:00:00+00:00,78.67,79.18,78.24,78.715,11996.0,,78.08916141638089,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,17.88107454693793,-33.818292134158206,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-23330.0,-2162.3117559464886,False,False,False,False,13280.73284096884,False,False,False,False
2024-12-06 16:00:00+00:00,78.69,78.79,78.55,78.685,16542.0,,78.32200480538202,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,28.702804580530326,-24.80824237054249,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-39872.0,-2746.958085311659,False,False,False,False,13331.295122504207,False,False,False,False
2024-12-06 17:00:00+00:00,78.685,78.83,78.555,78.675,11422.0,,78.40053064866835,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.362733445166285,-18.94722312791353,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-51294.0,-3499.6254018184545,False,False,False,False,13301.6936477367,False,False,False,False
2024-12-06 18:00:00+00:00,78.69,78.78,78.44,78.44,9686.0,,78.42412532415084,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,40.21883491293812,-16.514207448486438,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-60980.0,-4390.794000239874,False,False,False,False,13245.636381880317,False,False,False,False
2024-12-06 19:00:00+00:00,78.44,78.44,78.29,78.295,6039.0,,78.41688394627268,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,42.05218069681129,-15.634865545135867,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-67019.0,-5361.77393822065,False,False,False,False,13133.905585262017,False,False,False,False
2024-12-06 20:00:00+00:00,78.32,78.74,78.28,78.545,20211.0,,78.44068492586183,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,45.02706504568133,-13.356861857869376,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-46808.0,-6004.351086465291,False,False,False,False,13243.627979288962,False,False,False,False
2024-12-09 15:00:00+00:00,79.22,79.31,78.715,78.73,8939.0,,78.48429021518224,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,48.26091913607293,-10.643553653803139,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-37869.0,-6498.376651016216,False,False,False,False,13176.889561005413,False,False,False,False
2024-12-09 16:00:00+00:00,78.73,78.995,78.465,78.955,10155.0,,78.51442575320156,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,51.79908928521718,-7.514374749539186,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-27714.0,-6827.301044023716,False,False,False,False,13130.038560059593,False,False,False,False
2024-12-09 17:00:00+00:00,78.93,78.95,78.57,78.57,5232.0,,78.52284102944292,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,51.61690670584274,-7.514374749539186,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-32946.0,-7232.242113108619,False,False,False,False,13007.58834982611,False,False,False,False
2024-12-09 18:00:00+00:00,78.53,79.13,78.53,79.05,6652.0,,78.54394072270944,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,53.95079886080408,-5.365942594482419,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-26294.0,-7527.773243137943,False,False,False,False,12909.052096340434,False,False,False,False
2024-12-09 19:00:00+00:00,79.05,79.64,79.01,79.61,10123.0,,78.6121173543257,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,57.74059752009991,-1.6073157103844267,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-16171.0,-7661.776758748207,False,False,False,False,12865.857490195622,False,False,False,False
2024-12-09 20:00:00+00:00,79.62,79.65,78.97,79.145,14924.0,,78.67828412745483,,,,,,0.0,0.0,0.0,0.0,79.255,#000000,,79.255,,57.674809482769334,-1.4405688938664838,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-31095.0,-8025.082545434281,False,False,False,False,12897.76667639414,False,False,False,False
2024-12-10 15:00:00+00:00,78.695,79.22,78.69,79.05,15525.0,,78.70810845044686,,,,,,0.0,0.0,0.0,0.0,79.11818516207428,#000000,,79.11818516207428,,57.11141235277968,-1.4405688938664838,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-46620.0,-8623.453358683362,False,False,False,False,12938.498975984929,False,False,False,False
2024-12-10 16:00:00+00:00,79.05,79.32,78.71,79.01,16199.0,,78.73608571412404,,,,,,0.0,0.0,0.0,0.0,79.08177428114102,#000000,,79.08177428114102,,56.48064894256287,-1.4405688938664838,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-62819.0,-9463.694391882069,False,False,False,False,12989.04937945803,False,False,False,False
2024-12-10 17:00:00+00:00,79.055,79.055,78.3,78.3,10229.0,,78.72599551944485,,,,,,0.0,0.0,0.0,0.0,78.98643748791251,#000000,,78.98643748791251,,52.5973902220044,-1.4405688938664838,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-73048.0,-10449.497579604827,False,False,False,False,12946.25791621062,False,False,False,False
2024-12-10 18:00:00+00:00,78.305,78.32,77.92,77.95,14588.0,,78.6780312239511,,,,,,0.0,0.0,0.0,0.0,78.79800618018143,#000000,,78.79800618018143,,48.523799393642356,6.573524413527437,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-87636.0,-11646.187539610954,False,False,False,False,12971.711281850765,False,False,False,False
2024-12-10 19:00:00+00:00,77.95,78.42,77.93,78.06,5426.0,,78.66383861590245,,,,,,0.0,0.0,0.0,0.0,78.75133715259263,#000000,,78.75133715259263,,46.23728208642447,4.2292725811157865,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-82210.0,-12740.200135896055,False,False,False,False,12854.723510039124,False,False,False,False
2024-12-10 20:00:00+00:00,78.035,78.21,77.45,78.0,25980.0,,78.5771636760392,,,,,,0.0,0.0,0.0,0.0,78.20981594262068,#000000,,78.20981594262068,,44.36343854978305,2.2494895162907227,True,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-108190.0,-14220.041994254256,False,False,False,False,13058.216168798206,False,False,False,False
2024-12-11 15:00:00+00:00,78.555,78.58,78.19,78.28,10004.0,,78.56780986661397,,,,,,0.0,0.0,0.0,0.0,78.26611414670332,#000000,,78.26611414670332,,44.686440403000866,2.2494895162907227,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-98186.0,-15521.839792792949,False,False,False,False,13010.863980134667,False,False,False,False
2024-12-11 16:00:00+00:00,78.28,78.46,78.09,78.41,5081.0,,78.56273347847414,,,,,,0.0,0.0,0.0,0.0,78.28071591072504,#000000,,78.28071591072504,,45.64790944064432,2.2494895162907227,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-93105.0,-16724.679485927943,False,False,False,False,12887.92035253568,False,False,False,False
2024-12-11 17:00:00+00:00,78.39,78.62,78.3,78.47,6097.0,,78.56034872297336,,,,,,0.0,0.0,0.0,0.0,78.30612483237735,#000000,,78.30612483237735,,46.68003474350268,2.2494895162907227,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-87008.0,-17814.343369867045,False,False,False,False,12782.634765674662,False,False,False,False
2024-12-11 18:00:00+00:00,78.5,78.65,78.31,78.33,3248.0,,78.55870379076333,,,,,,0.0,0.0,0.0,0.0,78.31558644574774,#000000,,78.31558644574774,,46.624078316942146,2.2494895162907227,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-90256.0,-18937.46982924895,False,False,False,False,12634.810970858,False,False,False,False
2024-12-11 19:00:00+00:00,78.36,78.51,78.33,78.445,9089.0,,78.55425698048677,,,,,,0.0,0.0,0.0,0.0,78.33607307110987,#000000,,78.33607307110987,,47.32499822336911,2.2494895162907227,False,False,False,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,-81167.0,-19902.268746624934,False,False,False,False,12579.837157356324,False,False,False,False
2024-12-11 20:00:00+00:00,78.45,78.65,78.12,78.2,11267.0,,78.5448890313103,,,,,,0.0,0.0,0.0,0.0,78.33533111814621,#000000,,78.33533111814621,,46.395769191040905,2.1421182119181097,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-92434.0,-21026.791711793536,False,False,False,False,12559.483092901186,False,False,False,False
2024-12-12 15:00:00+00:00,78.025,78.165,77.72,78.14,7509.0,,78.53076434293325,,,,,,0.0,0.0,0.0,0.0,78.27960620540081,#000000,,78.27960620540081,,45.39536843647108,0.8000132820105108,False,True,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-99943.0,-22250.298817037048,False,False,False,False,12481.181029445353,False,False,False,False
2024-12-12 16:00:00+00:00,78.1,78.1,77.6,77.675,3126.0,,78.52275237454528,,,,,,0.0,0.0,0.0,0.0,78.25093202811826,#000000,,78.25093202811826,,42.40594975064755,-2.3277107696883945,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-103069.0,-23503.30193615275,False,False,False,False,12336.139463097365,False,False,False,False
2024-12-12 17:00:00+00:00,77.67,77.95,77.58,77.77,5770.0,,78.50792066276604,,,,,,0.0,0.0,0.0,0.0,78.20825141294132,#000000,,78.20825141294132,,41.01509364993704,-3.8449947960771453,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-97299.0,-24647.42128597984,False,False,False,False,12234.338851266399,False,False,False,False
2024-12-12 18:00:00+00:00,77.77,77.81,77.46,77.53,3249.0,,78.49800158602059,,,,,,0.0,0.0,0.0,0.0,78.18029694112727,#000000,,78.18029694112727,,38.94764973153194,-5.970724212835762,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-100548.0,-25824.17444433674,False,False,False,False,12095.031272176997,False,False,False,False
2024-12-12 19:00:00+00:00,77.53,77.58,77.185,77.215,6364.0,,78.47346075552365,,,,,,0.0,0.0,0.0,0.0,78.11065922607575,#000000,,78.11065922607575,,36.25185853075821,-8.62349846672474,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-106912.0,-27081.350034347022,False,False,False,False,12006.178074158748,False,False,False,False
